"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"60","GB49664",13,19,11,4,9,18,17,24,19,21,14,22,-0.934869496872642,1.24227395992655,-2.84600944916067,0.0128672533513618,0.999176354679159,-4.4498442483303
"61","GB49953",293,382,290,131,270,216,370,307,353,450,141,255,-0.463096665668176,5.41389581369204,-2.90352770954375,0.0114819867191813,0.999176354679159,-4.12409784324073
"62","GB50050",149,128,86,78,119,73,173,179,184,242,62,78,-0.702942940878552,4.21720043760555,-3.3378542604797,0.00483290799034961,0.999176354679159,-4.10018895050637
"63","GB50074",116,179,147,13,51,115,360,254,176,129,94,220,-1.42676206460065,4.25607980458178,-2.97719376087047,0.00992002594670463,0.999176354679159,-4.19068169897127
"64","GB50098",377,1426,349,121,84,169,1146,485,730,1421,195,660,-1.50980331716964,6.01499512247236,-2.92933401169195,0.0109090768595497,0.999176354679159,-4.14876439726554
"65","GB50196",1179,4960,1919,1344,444,548,4617,3667,4820,4562,1111,3347,-1.62594300216502,8.31806965560604,-3.32117358984509,0.0049966066317711,0.999176354679159,-4.21227585852618
"66","GB50454",322,299,200,155,235,215,99,114,204,288,78,75,0.634821569953547,4.74056654352254,3.06127630682921,0.00839199279181625,0.999176354679159,-4.11556528598009
"67","GB50478",3,36,15,6,3,3,25,13,30,34,8,12,-1.5817678553096,0.864587921543423,-3.12045448948024,0.00745854116148074,0.999176354679159,-4.44771450643634
"68","GB50604",25,18,16,11,20,22,136,116,201,39,8,23,-1.88317933314672,2.31394063955084,-3.04678483750884,0.00863766526815956,0.999176354679159,-4.37135545716332
"69","GB50622",482,791,313,226,625,459,591,682,612,790,243,439,-0.482519851459102,6.24312894197133,-3.02576991993638,0.0090066094008423,0.999176354679159,-4.12698313547711
"70","GB50822",166,101,163,12,41,38,384,213,157,188,95,198,-1.82845393003759,4.08226367595227,-3.80999874417418,0.00188707619104126,0.999176354679159,-4.06990266844008
"71","GB51068",1655,4433,1845,1933,610,564,4995,5288,5309,4328,1257,2578,-1.49353607999178,8.46809308383753,-3.17828322571734,0.00664603502232756,0.999176354679159,-4.24304232181191
"72","GB51190",36,81,42,11,42,18,60,41,85,67,29,58,-0.900255242366465,2.7118803743346,-3.21529538662985,0.00617282961475405,0.999176354679159,-4.31234176319831
"73","GB51428",32,50,37,9,13,11,68,78,33,68,14,36,-1.25823293209061,2.24591588772145,-3.06471125063796,0.0083347813679426,0.999176354679159,-4.37123855559836
"74","GB51838",133,125,111,29,69,72,259,167,118,155,74,90,-0.919421512123798,4.01845042278128,-2.86883189898618,0.0122990221881962,0.999176354679159,-4.22543113253259
"75","GB52326",33,49,14,38,67,28,48,53,65,95,33,47,-0.865479800533903,2.76906095416374,-3.39466082497737,0.00431464167816659,0.999176354679159,-4.28390578319128
"76","GB52518",43,22,26,21,10,26,67,94,52,39,25,62,-1.42897911295816,2.4512624689978,-3.18016307725622,0.00662115361114302,0.999176354679159,-4.34298741722603
"77","GB52847",24,43,64,16,21,56,25,81,95,129,30,55,-1.14192402387942,2.80090819026167,-2.82058195538835,0.0135306316695069,0.999176354679159,-4.35618544006189
"78","GB52919",52,79,30,16,56,31,48,66,84,80,34,34,-0.640602817792913,2.85953294640563,-2.83602761525608,0.0131237866469345,0.999176354679159,-4.34768249637099
"79","GB52927",29,129,35,32,7,7,117,51,72,87,29,66,-1.60739563053094,2.66067055472469,-2.96206040320827,0.0102228199484216,0.999176354679159,-4.35280790991223
"80","GB53009",40,62,35,3,5,15,49,31,44,62,27,67,-1.52534256035558,2.12444415527966,-2.8569862913428,0.0125908144446164,0.999176354679159,-4.40364749396424
"81","GB53013",1430,4090,957,757,420,1127,3779,3142,3191,4049,930,1192,-1.28064743130899,7.99341378038824,-3.13354592928719,0.00726637342547419,0.999176354679159,-4.22347766811261
"82","GB53238",128,212,115,36,150,98,199,124,183,198,86,119,-0.582598890678166,4.30276650550536,-2.83741661573501,0.0130877918112375,0.999176354679159,-4.19877638519757
"83","GB53310",218,492,174,111,266,226,410,344,385,302,150,206,-0.573169870846836,5.3016701769131,-2.83753834288357,0.0130846419572044,0.999176354679159,-4.14208101739013
"84","GB53316",94,118,73,47,70,57,132,111,107,146,63,86,-0.718753357766895,3.77776684440504,-3.80387719748095,0.00191011584551124,0.999176354679159,-4.08314546307531
"85","GB53336",32,45,51,10,18,22,56,67,58,37,27,60,-1.06583960599569,2.49311031841096,-2.82055005238967,0.0135314846385093,0.999176354679159,-4.38037258089447
"86","GB53361",133,105,75,31,39,88,254,156,138,120,83,118,-1.18850951454412,3.93834348779823,-3.26849238819953,0.00555087686691651,0.999176354679159,-4.16124676523628
"87","GB54267",56,65,41,18,37,36,101,110,55,73,26,88,-0.986299537886603,3.03418556151274,-3.11127569888661,0.00759627337021437,0.999176354679159,-4.29377382401048
"88","GB54417",222,720,347,241,117,75,563,781,882,833,375,270,-1.61292533070997,5.7951534179552,-3.57939810582262,0.00298455787888558,0.999176354679159,-3.99190222946818
"89","GB54418",479,871,281,488,146,121,1094,1355,875,874,397,320,-1.43353548700484,6.231507524402,-2.96817899631771,0.0100993158557607,0.999176354679159,-4.14767125448045
"90","GB54513",18,16,8,8,13,8,24,36,24,31,17,10,-1.14447955082365,1.34165701305626,-3.57796957742288,0.00299306617071513,0.999176354679159,-4.38894947028967
"91","GB54782",50,150,36,51,23,8,170,211,128,137,27,51,-1.64931534727138,3.25297986286665,-3.13866385918153,0.0071925908878899,0.999176354679159,-4.27294495313804
"92","GB54829",148,200,170,36,78,157,357,209,164,233,95,223,-1.02051215330849,4.56442358882559,-2.99422674245422,0.00958978739555475,0.999176354679159,-4.14531703921131
"93","GB54881",13,17,13,7,19,11,3,3,10,13,2,4,1.07813663809953,0.3766097243855,3.55262602244428,0.00314814289465126,0.999176354679159,-4.43991795305296
"94","GB55054",53,123,79,32,53,51,174,111,79,126,53,88,-0.912625606049499,3.59305172732625,-3.24954949597441,0.00576483897680921,0.999176354679159,-4.20530246099182
"95","GB55285",247,292,227,95,103,189,368,298,289,277,146,305,-0.867578057583672,5.10096358145806,-3.00254510093185,0.00943247340481831,0.999176354679159,-4.1069539627103
"96","GB55406",432,830,317,428,1149,539,237,240,495,620,139,262,0.696356075099569,5.98775526254931,3.26906324516418,0.00554455343636118,0.999176354679159,-4.06189844499861
"97","GB55416",164,185,111,67,60,72,413,269,152,281,113,155,-1.32156984488523,4.50393364949431,-3.89230061830904,0.00160334787385398,0.999176354679159,-3.97191765978782
"98","GB55562",20,33,14,10,6,10,43,30,30,30,16,20,-1.18990823204335,1.60953620182126,-3.23441297976267,0.00594170262567048,0.999176354679159,-4.39858129479451
"99","GB55995",61,180,73,24,31,42,208,96,128,222,40,92,-1.29884845256064,3.62674473045134,-3.68544834031757,0.00241652077695391,0.999176354679159,-4.13632231774861
"100","GB56032",28,51,20,6,9,22,43,68,39,31,19,72,-1.29447611687258,2.12626220572359,-2.80926789703762,0.0138364470365061,0.999176354679159,-4.40754465540587
