"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"29","GB44365",6,9,23,11,48,28,26,69,82,56,47,54,-1.1066987955759,2.14174537926424,-3.50475244807038,0.00366663713567852,0.433076195207945,-2.84301437746393
"30","GB44462",6124,6837,20373,7824,6362,6017,5229,4717,2454,3116,4565,8386,1.40632140137425,9.77016375405424,3.69878528557647,0.00251085466243395,0.433076195207945,-2.70734925970121
"31","GB44842",1179,1079,2170,1089,1219,1319,661,948,985,901,855,1384,1.05535307109993,7.34476754593497,4.56388870084538,0.000480300675745623,0.433076195207945,-1.43108061794444
"32","GB44883",2,1,8,7,16,27,12,28,54,29,25,36,-1.47885725805739,1.0489201968937,-3.58469933793597,0.00313633317920358,0.433076195207945,-3.13293046571794
"33","GB45099",3797,4965,10980,4206,3133,2891,2859,3196,1152,1705,2323,4359,1.47989083231825,8.90944887570798,3.36273013805272,0.00484185460559241,0.433076195207945,-2.80931823312284
"34","GB45168",20,13,17,33,47,52,38,67,119,62,82,103,-0.972595870725256,2.72768302172993,-3.61725498425095,0.00294325427004775,0.433076195207945,-2.54214862888872
"35","GB45555",43,32,124,89,169,137,132,207,284,194,187,224,-0.671151885905898,4.26265208260867,-3.98117269816919,0.0014528060677371,0.433076195207945,-1.66767670344383
"36","GB45763",106,293,606,171,96,149,62,100,25,46,41,167,2.08074460957448,3.98970929084601,3.59419521763818,0.00307872751036859,0.433076195207945,-2.20572932992871
"37","GB45956",4760,4757,9673,4788,3041,2926,3142,3455,1444,1802,2580,4216,1.39817134876687,8.99279946060274,3.34837141575088,0.00498000648289447,0.433076195207945,-2.83482616973359
"38","GB46254",388,477,1078,539,382,413,475,329,234,248,277,583,1.14860278783025,5.93213441200548,3.30816816527011,0.00538822977180834,0.433076195207945,-2.37675822154116
"39","GB46308",258,161,649,327,407,384,216,303,319,278,328,489,0.609783450755058,5.57629673846678,4.14221507033248,0.00106637260525069,0.433076195207945,-1.3752495097725
"40","GB46369",3884,3946,17494,4367,3764,4052,3461,3172,1567,2219,2625,5775,1.36369690874338,9.1469248733292,3.39259114687064,0.00456675005527882,0.433076195207945,-2.82475410166708
"41","GB46882",2784,4257,10640,3523,2418,2653,2351,2110,1064,1608,2025,3937,1.47085308070297,8.66834880444019,3.40805947990637,0.00443047654796635,0.433076195207945,-2.72987818782572
"42","GB47055",79,23,88,100,76,94,128,203,291,173,237,161,-0.946521941702255,4.10031732089441,-4.39423563638644,0.000660526586720541,0.433076195207945,-1.31618540369873
"43","GB47601",100,78,209,109,92,87,56,55,67,86,93,119,0.910606278764221,3.73815662045709,3.33456994400887,0.0051165252286365,0.433076195207945,-2.4723924323552
"44","GB47610",8992,12333,23992,9267,5410,5126,6707,4940,1727,3143,4252,7144,1.74019897732267,9.8549939109263,3.3214418400732,0.00524986646864243,0.433076195207945,-3.00167855476912
"45","GB47611",26,30,70,46,52,53,35,42,33,27,36,44,0.784308713436744,2.5612872023013,3.99380609954423,0.00141787262076835,0.433076195207945,-2.27578190731774
"46","GB47679",10102,13897,21741,11007,7399,6981,6459,5351,2979,4221,5912,9453,1.6106983667219,10.146299527019,3.72862371370302,0.00236922289379786,0.433076195207945,-2.76209408366291
"47","GB47688",23,13,52,37,100,113,64,117,166,114,136,146,-0.857751476701339,3.41618350928464,-3.34869451688856,0.00497685467057041,0.433076195207945,-2.56899447154177
"48","GB47749",17,7,38,24,44,41,43,75,71,71,52,76,-0.794820673516614,2.55094901226753,-4.08180298151429,0.00119721538292523,0.433076195207945,-2.24159204149324
"49","GB47905",498,828,1255,472,456,442,313,448,357,283,227,564,1.40459375235403,6.08575773313222,3.72333819760389,0.00239370669536368,0.433076195207945,-1.92512194256351
"50","GB48160",27,7,20,29,63,43,39,97,103,78,53,125,-1.02114973953282,2.73687698940398,-3.40906276213393,0.00442178034607694,0.433076195207945,-2.72019406731647
"51","GB48163",2773,3097,9964,3399,2625,2668,2706,2192,1298,1845,2301,3701,1.22883010751706,8.69781109062868,3.28918215278664,0.00559251486409264,0.433076195207945,-2.8361309581165
"52","GB48309",536,687,1533,773,878,737,686,774,543,531,596,940,0.838792155160569,6.75867506975621,3.2751137296135,0.00574887610547362,0.433076195207945,-2.53366992591782
"53","GB48377",97,87,159,154,234,232,206,300,504,241,297,488,-0.590479379706542,5.01807822537021,-3.55428028193479,0.00332831097759336,0.433076195207945,-2.05283476782026
"54","GB48432",165,195,144,171,121,79,105,97,48,25,54,88,1.5617253879388,3.79359805763314,3.31526404514296,0.00531381432870319,0.433076195207945,-2.50968199336228
"55","GB48784",5873,7208,30146,7177,7491,8885,6335,5451,3339,3997,5556,10826,1.27558083438297,10.0364310755051,3.3717292287158,0.00475723879542322,0.433076195207945,-2.99189300035719
"56","GB48884",432,661,1856,604,621,578,401,377,556,441,434,674,1.13486252363672,6.40225917191613,3.90118315094275,0.00169536678790512,0.433076195207945,-1.79122560176221
"57","GB48922",950,761,1737,1064,688,591,839,603,228,316,493,775,1.44723138181266,6.61903054388968,3.39157185177586,0.00457587650220232,0.433076195207945,-2.38429406889181
"58","GB49102",46,53,149,77,72,65,47,57,50,62,59,64,0.821250696614245,3.23414095269987,3.47941446625837,0.00385293696897737,0.433076195207945,-2.46711013499142
"59","GB49632",3694,4622,12560,5132,4184,4087,3409,3760,2650,2697,3354,5518,1.13421314799124,9.28243238965981,3.51800956877682,0.00357281172995172,0.433076195207945,-2.74766022798214
"60","GB50087",429,473,1684,930,1081,974,731,708,784,628,705,1178,0.616553128923697,6.88760285981203,3.23548277375023,0.00621327150754431,0.433076195207945,-2.59876002102988
"61","GB50238",86,85,233,247,152,344,152,130,119,112,86,183,0.935338080185121,4.43098122745798,3.77363657521424,0.00217075292261525,0.433076195207945,-1.82739577121892
"62","GB50268",2131,2281,6668,2906,1933,2052,2305,1553,1047,1261,1772,2878,1.20881223175887,8.3000434596997,3.282684882861,0.00566419137498515,0.433076195207945,-2.77928553197746
"63","GB50629",30,20,168,41,221,205,256,679,389,178,243,343,-1.39082837435284,4.52105506956302,-3.29820341221282,0.0054944981840117,0.433076195207945,-2.45381592914778
"64","GB50973",2321,6035,12260,3944,1799,1964,795,1283,717,1177,870,4357,2.20639033223029,8.28299345184605,3.96821886835428,0.00148953958906896,0.433076195207945,-2.19064006589409
"65","GB51070",154,167,439,174,190,254,159,196,185,151,191,226,0.709666829160729,4.87004068705868,3.25681145833489,0.00595886225632475,0.433076195207945,-2.38996591638055
"66","GB51090",1249,1594,6293,1385,1189,1234,937,1150,639,740,749,2280,1.37508002373491,7.57806073794096,3.29526913311846,0.00552618902675196,0.433076195207945,-2.651822958022
"67","GB51142",79,73,160,104,98,102,62,86,67,71,95,124,0.731566814802117,3.74105225524681,3.54538039974646,0.00338669422660522,0.433076195207945,-2.24096147921756
"68","GB51146",2966,5076,7847,2618,1468,1412,1265,1102,274,590,608,1881,2.48221415090847,7.81969849086336,4.03725816313462,0.00130414171858123,0.433076195207945,-2.02200444927445
"69","GB51206",10774,17483,28990,11645,6818,6586,8294,5997,2838,4350,5899,9520,1.64974091913557,10.248311270852,3.26703174126208,0.00584067376677586,0.433076195207945,-3.10331678545871
"70","GB51213",53,46,91,57,93,76,45,55,69,56,50,81,0.66230467839611,3.21371576553603,4.08824625808245,0.00118250935132761,0.433076195207945,-1.90830398150363
"71","GB51225",65,75,393,70,92,69,67,31,39,41,44,79,1.51612806826378,3.33947287973152,3.42241668196477,0.00430765399038671,0.433076195207945,-2.50887363810627
"72","GB51335",3124,3666,11010,3792,3379,3388,2495,3120,1880,2271,2550,5022,1.17062189753314,8.967844053906,3.48427324004594,0.00381648704632051,0.433076195207945,-2.71699055035598
"73","GB51660",23,14,54,38,70,62,57,90,127,77,77,110,-0.640825644771406,3.09191150938403,-3.76511731334429,0.00220697473895774,0.433076195207945,-2.2690691171102
"74","GB51692",11,6,20,26,43,56,33,52,110,63,88,64,-1.00622567894505,2.4565476974901,-3.28599615082299,0.0056275479411469,0.433076195207945,-2.91194220754434
"75","GB51746",224,312,783,324,320,376,302,277,250,230,298,384,0.846045979600787,5.56565897522898,3.28645753467548,0.00562246101546525,0.433076195207945,-2.36697141989705
"76","GB51807",138,166,883,324,262,286,171,171,178,161,165,327,1.07791584599651,5.08970051164387,3.90761065251987,0.00167443186669512,0.433076195207945,-1.61887957899641
"77","GB51962",54,52,78,142,225,159,139,340,492,256,311,373,-1.01203241957285,4.68724716428804,-3.85166493610931,0.00186586815228427,0.433076195207945,-1.76527729585173
"78","GB52036",123,215,1233,213,174,188,46,84,87,80,74,291,1.8780235984902,4.47591311162639,3.82397508669573,0.0019687286106809,0.433076195207945,-1.83959553091657
"79","GB52073",5326,9371,26555,6976,7723,7433,5227,6100,3551,3806,4386,9651,1.36476238362672,9.9694670490744,3.5370493794765,0.00344228315592497,0.433076195207945,-2.86094018161428
"80","GB52082",40,20,66,46,91,89,83,102,158,134,169,166,-0.789469047527129,3.61575712524896,-4.52798607426845,0.00051366408366596,0.433076195207945,-1.37499893727511
"81","GB52360",2510,2383,4463,2151,2142,1533,1154,1536,1579,1670,1696,2969,1.09129562640511,8.21498131203647,3.37694581270468,0.00470887055140351,0.433076195207945,-2.67881843653367
"82","GB52468",4362,6912,10908,4628,3058,2994,3857,2231,1069,1818,2538,3991,1.64675477770534,8.96944439525922,3.3133449211501,0.00533383819924735,0.433076195207945,-2.86185792110588
"83","GB52690",147,170,441,199,179,183,171,141,125,115,145,172,1.00380538203549,4.66064620343333,3.78325171468991,0.00213059712215936,0.433076195207945,-1.78707420761307
"84","GB52736",15746,15335,52759,15610,15078,16639,11110,13348,7956,8844,10936,23270,1.25355149985822,11.114420136728,3.49835213590003,0.00371282054999017,0.433076195207945,-3.08516064258321
"85","GB53270",630,910,2609,688,603,649,604,526,356,424,509,862,1.28787311716618,6.63257843630817,3.36812223088544,0.00479097450871687,0.433076195207945,-2.41122105567167
"86","GB53947",777,974,3386,1135,906,886,988,663,480,578,709,1270,1.18532917864285,7.09014372296532,3.26765114000589,0.00583358683225854,0.433076195207945,-2.59621652987529
"87","GB54198",14,13,43,42,55,65,42,85,191,75,83,120,-0.908744076345431,3.00889210138223,-3.30686935308678,0.00540196326326141,0.433076195207945,-2.72510232765584
"88","GB54384",1580,2987,7044,1720,1474,1492,1053,1133,624,897,1127,2145,1.62990701549181,7.84428395841422,3.65566649327065,0.00273085185212429,0.433076195207945,-2.36057402815241
"89","GB54838",333,420,939,456,279,246,319,179,84,131,143,385,1.72467847020931,5.31274160228704,3.74105325418881,0.00231264371684443,0.433076195207945,-1.83840106750591
"90","GB54951",1034,1246,5014,1298,1177,1266,949,894,653,794,800,1425,1.31608523405022,7.4262656562354,3.88610109401099,0.00174554495578088,0.433076195207945,-2.05244736520149
"91","GB54964",881,2133,2987,1144,761,733,826,647,319,503,593,945,1.64854132757885,6.99439897073741,3.36496654950881,0.00482068615974856,0.433076195207945,-2.47768651104848
"92","GB55046",85,13,88,115,66,41,41,38,53,26,25,31,1.22920831712942,2.71279634769319,3.30961857325974,0.00537293468068514,0.433076195207945,-2.79338922884027
"93","GB55288",2792,2229,6548,3027,2392,2255,2415,2099,1522,1781,2087,3341,1.01679157007899,8.53527849919946,3.26137080067071,0.00590584471202614,0.433076195207945,-2.83407050168806
"94","GB55376",2,0,4,10,9,20,7,22,56,24,22,34,-1.84532460911962,0.649490092265889,-3.37319661699591,0.00474358291349327,0.433076195207945,-3.34233935019399
"95","GB55445",23,21,76,18,27,40,14,12,9,14,16,29,1.48988630677929,1.66449236764571,4.16783859688749,0.00101539335278765,0.433076195207945,-2.56199690818966
"96","GB55472",125,174,406,176,182,140,154,122,140,108,119,181,0.923293512008928,4.54786947945733,3.30839855880795,0.00538579727391271,0.433076195207945,-2.35529660736717
"97","GB55782",3519,7611,8725,3295,1803,1799,2358,1651,740,1247,1553,2545,1.86592699969173,8.4648369790752,3.27012364470763,0.00580538297648241,0.433076195207945,-2.82081259946755
"98","GB55811",287,294,794,363,462,387,322,406,379,292,374,448,0.665449957069606,5.82909515604913,3.3437153196489,0.00502564923159476,0.433076195207945,-2.32122391011324
"99","GB55877",27,13,37,50,93,92,63,103,217,121,111,145,-0.924846819517091,3.39411710910215,-3.46894893332373,0.00393264477378639,0.433076195207945,-2.45755444230134
"100","GB55895",2065,3602,5251,2361,1510,1363,1573,1377,580,930,1185,2093,1.59949995869165,7.96406533443415,3.32356690244336,0.00522804827780249,0.433076195207945,-2.69043641847354
