"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"51","GB47394",57,97,121,204,178,142,21,81,86,129,141,139,0.532796397905524,3.9211348559737,2.72776694415395,0.0168922073140152,0.999413870248992,-4.20052101078632
"52","GB47495",111,201,280,285,239,212,49,177,185,179,190,243,0.471170880827015,4.7396445095097,3.3304247308029,0.00523346073356881,0.999413870248992,-3.96997648784518
"53","GB47960",826,1030,1223,3377,2017,1719,410,1167,1278,1274,1358,1545,0.495768996481037,7.56524497958158,2.82496178585893,0.0139984621581432,0.999413870248992,-4.26149665230306
"54","GB48134",479,356,1156,902,388,310,44,299,451,406,329,555,0.954913141048344,5.81637802572111,2.49423784329999,0.0264316772724735,0.999413870248992,-4.22590699445383
"55","GB48188",80,142,134,168,188,190,43,134,126,126,133,169,0.386893019456217,4.24186012106077,3.19089953477963,0.00686953597411662,0.999413870248992,-4.04682902204107
"56","GB48193",89,101,115,273,219,221,27,93,154,128,138,172,0.58169706527985,4.22377460528482,2.93103526607685,0.0113946900363714,0.999413870248992,-4.11745807966241
"57","GB48555",28,80,95,130,72,50,9,57,58,34,32,65,0.911992515226242,2.88379840528427,3.24346722871205,0.00620030122749226,0.999413870248992,-4.23278398237553
"58","GB48820",1071,3218,12822,3398,2382,1699,302,2484,1048,1513,991,768,1.61456912698862,7.96422692390555,3.31608301787585,0.00538182016975222,0.999413870248992,-4.20923856331262
"59","GB49440",82,141,169,221,93,97,33,231,69,79,31,36,1.14971200193002,3.68763472374635,2.59518119462673,0.0217976519883622,0.999413870248992,-4.26406597681853
"60","GB49441",258,984,1692,1194,524,374,100,942,292,447,184,165,1.35421993367985,5.98215355095336,2.65347658659369,0.0194905023794699,0.999413870248992,-4.19887732118101
"61","GB49442",34,123,207,121,50,34,17,77,26,37,15,12,1.68528601543939,2.68965231196807,2.86041462674509,0.013068923994882,0.999413870248992,-4.31899046925286
"62","GB49509",71,277,44,39,7,19,414,23,1968,791,205,570,-3.19650830027091,4.14820538754285,-2.74133997382388,0.0164554617993017,0.999413870248992,-4.26933500312818
"63","GB49839",261,431,523,930,715,560,132,385,355,508,519,593,0.507838946953721,6.04164341348173,3.30127360158256,0.00553944881489898,0.999413870248992,-4.02725980775981
"64","GB49890",552,702,741,3926,1334,2850,169,721,703,691,1202,653,1.09030398928998,7.01205614456596,3.20661695737914,0.00666220474487226,0.999413870248992,-4.14667185327898
"65","GB50015",119,139,564,275,295,328,44,164,125,186,279,125,0.92096344222133,4.76326765864998,2.80120226961,0.0146574357148681,0.999413870248992,-4.12096570943766
"66","GB50130",27,53,58,72,62,52,15,25,46,41,45,59,0.589554286614189,2.67223196905137,3.11746317401175,0.00792687226555788,0.999413870248992,-4.27440559490999
"67","GB50207",204,102,288,161,250,272,729,402,279,409,396,530,-1.16214650701943,5.45355620659275,-2.53138387836666,0.0246254808840284,0.999413870248992,-4.20391542006609
"68","GB50508",3832,4872,4389,5022,7984,4540,538,2700,3951,6050,2383,7411,0.890982944536216,9.13230355705293,2.53532706590437,0.0244408817495003,0.999413870248992,-4.39198081353833
"69","GB50788",11,50,43,133,67,72,5,23,43,34,48,46,0.919461884897662,2.45974322067433,2.56248068118686,0.0232054665612211,0.999413870248992,-4.37771591615601
"70","GB50789",210,354,401,606,423,406,89,346,365,307,328,443,0.456509795459536,5.59964386191658,3.67603829106517,0.00267315252296648,0.999413870248992,-3.90037961502377
"71","GB50807",98,148,105,94,137,121,87,255,159,182,176,228,-0.560674003341994,4.3829303726899,-2.5783584961751,0.0225112523292897,0.999413870248992,-4.20137098294148
"72","GB51174",6819,14970,29413,21488,12442,11576,2077,13128,7019,15670,6433,11670,0.958554155277239,10.6157337147075,2.76341018112662,0.0157687536811463,0.999413870248992,-4.41879919107173
"73","GB51431",38,60,24,77,63,54,25,122,107,73,76,104,-0.604773484562537,3.18543745896047,-2.61978164854283,0.0207934293159388,0.999413870248992,-4.30528004586461
"74","GB51670",20,45,51,49,43,36,6,18,39,33,25,54,0.649534235700519,2.20038046286715,2.52599268632225,0.0248800443925197,0.999413870248992,-4.39996014082728
"75","GB51673",15,43,116,233,113,80,13,23,29,96,42,37,1.29941825692865,2.88158976179615,2.81042811552084,0.0143980177831559,0.999413870248992,-4.30444345578233
"76","GB51682",27,105,89,238,160,153,7,79,75,116,68,99,0.885226226975744,3.53332388540122,2.54346597168254,0.0240640723806367,0.999413870248992,-4.28847417718489
"77","GB51783",160,568,270,962,992,479,225,808,1685,648,1483,1669,-0.86292044763645,6.58117547569266,-2.47292796652085,0.0275246785590754,0.999413870248992,-4.27127145527041
"78","GB51790",43,47,37,82,58,82,32,91,148,84,107,170,-0.742144281239318,3.41916124568365,-3.74591575390704,0.00233520814368586,0.999413870248992,-4.07096021256653
"79","GB51900",11,18,20,29,23,18,16,32,26,26,40,39,-0.500369595116688,1.81447560033264,-2.51171916643665,0.0255663203844277,0.999413870248992,-4.42474487672004
"80","GB52191",368,1220,2126,1000,709,489,116,731,472,780,309,515,1.0546921478557,6.43587855658147,2.72957744398282,0.0168333022202977,0.999413870248992,-4.20417430784466
"81","GB52343",662,1186,1545,2003,1610,1037,353,1006,1143,1185,958,1379,0.471913299994312,7.31955251420128,2.87363036214821,0.0127381816603107,0.999413870248992,-4.23528752025077
"82","GB52359",14,11,19,32,19,14,23,35,25,22,39,47,-0.729142068404013,1.78709733179173,-2.61986011057818,0.020790299302284,0.999413870248992,-4.41415199918725
"83","GB52428",1674,5235,6566,8498,6083,2980,582,2740,1718,4512,2388,5663,1.01649431329361,8.91351029805666,2.93151881905615,0.011383988816286,0.999413870248992,-4.32581849989743
"84","GB52447",8,5,8,10,8,3,4,17,22,20,13,28,-1.16634745887583,0.627342011777672,-3.54437201016432,0.00345094862726907,0.999413870248992,-4.39997025934817
"85","GB52538",83,146,113,127,140,112,85,297,148,174,158,265,-0.523884249951295,4.40622495016361,-2.56394106792713,0.023140760793961,0.999413870248992,-4.20339193005637
"86","GB52597",22,21,47,53,51,64,26,55,60,86,131,172,-0.889421174812854,3.01188238113308,-3.09556411839424,0.00827249318709129,0.999413870248992,-4.24123182603135
"87","GB52842",28,45,37,67,88,82,30,98,87,151,224,97,-0.831248490137902,3.41796199379153,-2.87875856819876,0.0126120718053781,0.999413870248992,-4.23203427890796
"88","GB53235",34,52,50,34,85,49,23,105,75,99,80,124,-0.673546246859217,3.16238102315168,-2.75178302946221,0.0161269603650348,0.999413870248992,-4.28277450845083
"89","GB53651",50,80,80,48,149,134,64,213,98,121,258,339,-0.913195221783392,4.06692626741938,-2.64701859365361,0.0197339193823788,0.999413870248992,-4.21628155564041
"90","GB53801",4,11,9,9,9,9,12,17,17,13,28,14,-0.844398852325545,0.825299897069853,-2.68843246515345,0.0182227708854006,0.999413870248992,-4.4558818788547
"91","GB54136",37,63,33,105,97,76,47,90,95,110,113,129,-0.483963795146968,3.50150171576152,-2.48661704801447,0.0268176750266623,0.999413870248992,-4.30154078048258
"92","GB54268",603,560,1401,1625,2159,1026,207,769,1029,879,1046,1037,0.620705279719482,7.04672417225726,2.51307543057378,0.0255003348256117,0.999413870248992,-4.29241270265895
"93","GB54316",24,74,39,53,41,54,14,91,154,98,130,122,-0.946250032518953,3.17702587417237,-3.36142320955734,0.00492667338622052,0.999413870248992,-4.1750286439268
"94","GB54356",30,93,153,158,156,80,5,61,33,80,115,96,0.997271158309369,3.31519839064038,2.54125021862602,0.0241660968825519,0.999413870248992,-4.31153531638608
"95","GB54541",193,682,2456,3655,2045,1197,122,708,463,914,665,763,1.18648177376134,6.8547242838422,2.56514084740034,0.0230877323104789,0.999413870248992,-4.27171374444372
"96","GB54752",12,62,91,135,97,96,12,45,42,51,72,43,0.86472592905563,2.92899105022455,2.4958307209992,0.026351674733523,0.999413870248992,-4.35168861707879
"97","GB54963",7,7,8,7,4,4,10,9,17,14,9,18,-0.930005133187035,0.425257956397673,-2.5011033349674,0.026088514743561,0.999413870248992,-4.48496860151223
"98","GB55204",996,166,176,103,1186,173,467,5866,5327,2539,4718,2746,-3.13600876081808,7.0602328933933,-3.88569368654471,0.00178372397633726,0.999413870248992,-4.05870030368305
"99","GB55209",2379,936,3099,789,2172,3547,921,4341,10789,5949,6752,8605,-1.25708169355462,8.809841855542,-2.52197946092255,0.0250711872330687,0.999413870248992,-4.38180459539489
"100","GB55810",66,123,109,247,203,220,19,113,166,112,153,127,0.585756926589529,4.13458506971603,2.59333231509426,0.0218749953836272,0.999413870248992,-4.21374816655694
