"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"53","GB48608",43,81,100,114,126,138,29,79,134,206,166,145,-0.37886243576549,3.89751032809543,-2.08918967222427,0.05640173351886,0.999977012207966,-4.3642370753025
"54","GB48673",90,123,85,127,82,141,42,79,48,102,86,55,0.560751923825163,3.62269428941966,2.21469928926866,0.0447775371830372,0.999977012207966,-4.35597935496967
"55","GB48682",10,16,25,39,31,38,23,29,37,40,54,34,-0.597874631344567,2.11748454090832,-2.51331538736112,0.0255431332128592,0.999977012207966,-4.40937038810865
"56","GB48813",24,56,72,130,86,110,7,39,28,54,92,50,0.809643159036978,2.89473286038191,2.57960206301033,0.0225091624075273,0.999977012207966,-4.34526917317027
"57","GB48962",57,79,107,123,63,106,23,48,43,89,65,81,0.52300090665104,3.32599671129927,2.50590716253363,0.0259057505729909,0.999977012207966,-4.31910858371314
"58","GB49276",153,326,159,255,211,383,73,118,143,165,244,160,0.597669956865254,4.74913115249818,2.60848219990261,0.0212991074073475,0.999977012207966,-4.18060147761745
"59","GB49376",195,311,376,672,306,456,99,257,257,331,327,330,0.380197037316572,5.46322078977469,2.18599395844316,0.0472191340556703,0.999977012207966,-4.30162513332232
"60","GB49440",82,169,69,31,93,36,33,141,231,221,79,97,-1.00748367847823,3.68763472374635,-2.12400971804149,0.0529225576655184,0.999977012207966,-4.37291546459455
"61","GB49726",320,506,677,609,452,693,96,333,518,219,415,392,0.69895269557936,5.84828636936418,2.99457467929241,0.0101043711304076,0.999977012207966,-4.10243992867947
"62","GB49779",13,18,20,13,15,24,37,34,36,26,24,22,-0.821437030279517,1.73979655405686,-2.32044610765104,0.0367703142695562,0.999977012207966,-4.45382630121016
"63","GB49808",6,15,12,14,15,16,11,19,19,37,16,21,-0.726468508524871,1.23492738499647,-3.06466150330263,0.0088173228364195,0.999977012207966,-4.4028498474142
"64","GB49862",14,15,12,22,24,27,10,6,7,6,14,5,1.12859366140034,0.852639769678098,2.94736518959949,0.011074539981024,0.999977012207966,-4.43306961780232
"65","GB50187",29,24,24,25,32,53,7,18,22,24,24,27,0.479289618100644,1.83646002972998,2.06308414474991,0.0591480488730022,0.999977012207966,-4.48029691899971
"66","GB50674",19,52,35,54,60,57,9,26,34,30,37,49,0.482980755293644,2.3687865466997,2.11111026395403,0.0541875086167492,0.999977012207966,-4.45185192087591
"67","GB51043",43,43,105,37,89,149,34,115,102,150,100,94,-0.558281606772115,3.54170922755553,-2.11077357833224,0.054220898238814,0.999977012207966,-4.38376447627657
"68","GB51061",8,12,9,13,23,12,4,9,8,3,5,4,1.03457127599506,0.312068917066839,2.61477271741121,0.0210440266667207,0.999977012207966,-4.47959178453287
"69","GB51095",122,233,250,286,269,323,144,197,392,339,324,302,-0.310275916398629,5.21868969313362,-2.18795313636044,0.0470486006854917,0.999977012207966,-4.29536641611778
"70","GB51187",3,7,11,15,11,11,5,11,36,20,13,12,-0.750907621340173,0.753205212066565,-2.40469599167001,0.0313830158270685,0.999977012207966,-4.48357866996878
"71","GB51238",244,521,596,521,1097,1057,355,1461,1352,1455,686,819,-0.781440618697396,6.76842933117251,-2.96693570570546,0.010661655949322,0.999977012207966,-4.17966583031343
"72","GB51521",1,3,10,8,15,12,13,35,10,29,21,24,-1.66040729617658,0.796745074836638,-3.69717086897709,0.00258052828346807,0.999977012207966,-4.38288694764931
"73","GB51920",5,13,13,12,9,4,5,9,16,21,13,28,-0.8317903471178,0.72224432237822,-2.21886688504273,0.0444330677008388,0.999977012207966,-4.5004072132456
"74","GB52919",20,129,56,125,56,91,9,25,32,44,34,52,1.05886449573543,2.71778389180568,3.14332256689622,0.00756599108229489,0.999977012207966,-4.27527490663832
"75","GB52973",305,393,526,375,577,844,81,369,349,320,499,432,0.501758353150129,5.80053700600859,2.33003941559204,0.0361151811587604,0.999977012207966,-4.27343084933956
"76","GB53142",48,65,87,101,93,118,40,57,70,88,61,59,0.334383261395582,3.39046423541084,2.14617664598603,0.050812833721179,0.999977012207966,-4.38618481700882
"77","GB53179",42,53,35,53,86,70,30,115,122,111,86,87,-0.808225187102845,3.32436134869127,-3.54412058249314,0.00347031098487686,0.999977012207966,-4.12768702990192
"78","GB53228",143,201,198,230,258,295,127,256,485,252,239,286,-0.388809988926212,5.11327713264416,-2.06001727344681,0.0594786835039721,0.999977012207966,-4.33222726541836
"79","GB53310",183,404,305,492,320,485,156,233,224,208,228,245,0.587669736871951,5.32864767034321,2.75850367946731,0.0159624494466286,0.999977012207966,-4.13710397785649
"80","GB53367",37,12,30,21,22,54,3,14,28,9,14,14,0.984013331952514,1.40183757059458,2.45937117303414,0.0282993998557475,0.999977012207966,-4.45406246860362
"81","GB53368",34,24,65,60,75,125,5,33,74,19,23,12,1.3108370572053,2.3320188701081,3.15280947903448,0.00742756439995091,0.999977012207966,-4.31476402968021
"82","GB53369",321,32,273,152,196,311,22,57,285,57,66,14,1.54740765916906,3.810353636128,2.2394928679965,0.0427646171421438,0.999977012207966,-4.35216489506667
"83","GB53428",34,73,113,33,127,78,18,106,122,343,174,127,-0.983955223218322,3.67553613002515,-2.58343850010352,0.022344666070999,0.999977012207966,-4.2704626619825
"84","GB53496",10,9,22,10,11,12,5,5,7,9,5,7,0.715497425986661,0.416838181681597,2.23353378385536,0.0432404948791383,0.999977012207966,-4.50625557146543
"85","GB53540",34,59,96,111,126,94,40,90,114,164,115,96,-0.38360975771835,3.69143380875985,-2.18641821218644,0.0471821565467464,0.999977012207966,-4.35553955861614
"86","GB53563",51,91,72,107,56,153,33,36,55,87,64,70,0.472866682740833,3.31125970555362,2.05815129358469,0.0596806870199479,0.999977012207966,-4.4099241692405
"87","GB53696",288,280,738,394,471,734,208,604,647,895,517,583,-0.387121387231521,6.16844714458798,-2.04394602937742,0.0612393947861479,0.999977012207966,-4.36229520294212
"88","GB53831",102,209,300,349,286,340,131,254,387,390,355,415,-0.434198033038061,5.32707184871382,-2.98980243274221,0.0101984905620388,0.999977012207966,-4.06969420946037
"89","GB54226",18,25,35,63,55,64,14,14,19,53,30,32,0.584303706454694,2.19934258335039,2.13492815237558,0.0518734057484003,0.999977012207966,-4.45633461937573
"90","GB54262",40,36,63,41,45,59,27,59,70,80,61,58,-0.433303655355007,2.9271464195086,-2.40003318855208,0.0316603701468724,0.999977012207966,-4.37128418150674
"91","GB54268",603,1401,1029,1046,2159,1037,207,560,769,1625,879,1026,0.569246053656774,7.04672417225726,2.19213747695466,0.0466863124668269,0.999977012207966,-4.36884810636446
"92","GB54460",207,168,506,302,637,206,354,1540,456,656,364,926,-1.24367800385875,5.98438765212494,-2.93567835446992,0.0113285958208897,0.999977012207966,-4.1264542549989
"93","GB54513",20,22,19,13,13,20,2,10,14,7,7,13,0.936856636002364,0.834437546114447,2.70402973661229,0.0177292228783367,0.999977012207966,-4.4541746462097
"94","GB54841",39,71,71,86,84,118,43,63,116,165,79,109,-0.368403572095146,3.58101392516359,-2.17678051549707,0.0480288942835429,0.999977012207966,-4.36574925244149
"95","GB55170",33,24,51,60,57,53,9,12,33,8,24,20,1.37588401388528,1.98007820320668,3.98378666924783,0.00148767059360656,0.999977012207966,-4.26180442561789
"96","GB55207",2495,2626,5889,5091,1871,4792,152,678,883,307,4006,2039,2.07278240674747,7.92676104325356,3.34197442490495,0.00513970670044117,0.999977012207966,-4.21855649701927
"97","GB55208",876,1682,10534,4960,1267,7416,249,347,1364,641,4248,1814,1.56510458549117,7.93224503873579,2.4981779947199,0.0262893577134607,0.999977012207966,-4.35436298510224
"98","GB55921",171,81,163,201,160,225,27,100,111,71,71,88,0.989936082300665,3.98440578595962,3.75654176831627,0.00230119408810542,0.999977012207966,-3.99196531214147
"99","GB55964",201,98,256,138,362,221,524,988,198,353,256,249,-1.10560913625508,5.3003862385621,-2.0845890592287,0.0568769796348018,0.999977012207966,-4.33126776181168
"100","GB55997",6,9,37,71,91,149,20,59,47,225,188,134,-1.2737896012183,3.01800598876024,-2.18641845181228,0.0471821356688785,0.999977012207966,-4.40684537519926
