"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"45","GB46409",53,21,74,31,71,86,21,31,21,33,36,27,0.885529038361969,2.10887435439397,2.85008671958601,0.0132114533438572,0.84706276166924,-4.37085402596141
"46","GB46640",410,51,284,226,301,199,33,105,120,88,216,135,1.05480575039,4.05903627320629,2.56856182385845,0.0227775370875202,0.84706276166924,-4.26758871717499
"47","GB46765",9,13,14,16,13,33,1,12,5,10,7,7,1.28770145824138,0.175103779443661,3.02550007116309,0.00938121321585446,0.84706276166924,-4.43597768427682
"48","GB46772",1372,799,1378,2736,1202,1067,1334,2032,4182,4199,1740,1965,-0.818338553418004,7.65236309527785,-2.75865145357261,0.0157807937155421,0.84706276166924,-4.2511126088503
"49","GB47011",210,148,316,234,286,240,190,258,410,317,285,398,-0.374651636414833,4.91998475553478,-2.55219496037286,0.0235042339480229,0.84706276166924,-4.20720237500117
"50","GB47333",57,36,79,98,84,79,67,77,117,122,74,132,-0.459317613522177,3.21665444511814,-2.9672540747417,0.0105124643750608,0.84706276166924,-4.2646594207774
"51","GB47595",81,100,103,127,112,90,141,84,157,186,133,188,-0.529385209379031,3.79073925735516,-2.56701756896939,0.0228451651835895,0.84706276166924,-4.28442901382647
"52","GB47768",45,30,69,61,63,60,27,32,42,44,21,67,0.517477899999701,2.34001644439682,2.65268401204979,0.0193722947662195,0.84706276166924,-4.38220161174086
"53","GB47934",702,621,989,1055,972,980,1129,965,1296,1290,1500,1464,-0.544610010582108,6.90600263557254,-3.20721355949536,0.00657254757757364,0.84706276166924,-4.11268223172061
"54","GB48419",162,59,141,128,332,132,37,75,107,130,82,131,0.688542853685463,3.66214571917397,2.72484034823266,0.0168497357693932,0.84706276166924,-4.26519593419575
"55","GB48511",20,8,23,28,32,10,33,28,45,35,24,50,-0.915630160398605,1.5464459038493,-3.2004655018633,0.00666002885516776,0.84706276166924,-4.36570967115851
"56","GB48537",19,11,26,30,35,31,36,21,40,61,27,55,-0.63772247422906,1.79580066826761,-2.78590840484503,0.0149675697908406,0.84706276166924,-4.39574801077512
"57","GB48639",30,35,52,63,77,52,12,20,26,27,53,61,0.747037139837801,2.12076533717899,2.69956664743932,0.0176945823944428,0.84706276166924,-4.38888934242682
"58","GB48772",559,414,679,683,1335,986,355,466,619,634,564,680,0.400767581020717,6.1611313298679,2.75671239825117,0.0158402647169748,0.84706276166924,-4.16932757002457
"59","GB48797",371,252,477,550,745,525,559,522,693,795,448,776,-0.435900624132636,5.93518439902478,-3.09705583301842,0.00815540349191754,0.84706276166924,-4.07038990192418
"60","GB49247",29,35,31,25,28,32,9,14,29,16,16,23,0.764074235996483,1.38750095977828,2.6965293133967,0.0177988509641653,0.84706276166924,-4.42509056244899
"61","GB49500",67,58,98,99,112,82,80,105,120,136,95,163,-0.443188903164556,3.4879106639236,-3.32889577511294,0.00517829047050978,0.84706276166924,-4.17015161902663
"62","GB49544",2782,1458,1479,4672,9099,9914,281,1261,878,1204,1049,783,2.13575728327393,7.64010355953899,4.99724652328223,0.00021664720783025,0.84706276166924,-3.88761501572497
"63","GB49613",85,61,116,139,132,118,105,128,144,161,113,167,-0.349150106037716,3.76830011918915,-2.56965159381139,0.0227299288147925,0.84706276166924,-4.28509080314481
"64","GB49658",67,40,85,103,132,83,86,84,132,125,83,157,-0.413520104337833,3.41517496665896,-2.68163002242978,0.018319053893731,0.84706276166924,-4.29613769065905
"65","GB49774",87,101,256,206,305,276,36,92,89,91,150,275,0.834711410492575,3.9763753069878,2.71809222425394,0.0170713830159009,0.84706276166924,-4.2381999371153
"66","GB49845",956,409,1046,1153,1583,1184,275,543,655,566,985,876,0.682423303919188,6.45974534325989,2.81941026591096,0.0140240749553645,0.84706276166924,-4.17185672311106
"67","GB49854",3877,8265,4197,4124,17409,5633,1265,2418,1150,2074,1610,6279,1.60543813169418,8.66741307378483,4.06935229992746,0.00122789491690054,0.84706276166924,-4.09209739318536
"68","GB50003",188,264,258,228,289,317,109,103,135,148,124,377,0.737959043308621,4.47578786028506,3.20500177815816,0.00660109380053567,0.84706276166924,-4.07584728040318
"69","GB50035",35,27,52,57,61,49,41,64,93,70,57,70,-0.487067228942663,2.63343308641159,-2.65984903432421,0.0191062330972212,0.84706276166924,-4.36270323168295
"70","GB50069",131,126,166,156,193,178,138,150,250,241,179,277,-0.369565751498112,4.34034178462875,-2.776179643629,0.0152530137525822,0.84706276166924,-4.18352740666013
"71","GB50097",11,18,14,14,12,22,4,5,7,14,5,17,0.873925252248351,0.337363254327009,2.68650448926456,0.0181472559885765,0.84706276166924,-4.46143981773627
"72","GB50123",3328,903,3128,3122,5413,2295,4385,3843,3690,5104,3795,5074,-0.710880983138235,8.59670466887611,-2.59754027301026,0.0215437749479179,0.84706276166924,-4.32152228342104
"73","GB50220",80,71,142,104,76,82,197,127,165,166,104,151,-0.726098145299617,3.73150552415006,-2.70395617981659,0.0175449446867111,0.84706276166924,-4.26300216889323
"74","GB50283",168,197,302,211,144,240,359,215,474,510,257,373,-0.801613841779328,4.93616530713056,-2.92884068734615,0.011331265268532,0.84706276166924,-4.11105581262406
"75","GB50388",39,31,54,43,80,85,23,34,38,44,30,52,0.535353112028776,2.3143586356775,2.80765531950022,0.0143482900505745,0.84706276166924,-4.36299584507116
"76","GB50444",78,45,73,30,77,59,8,39,23,15,23,17,1.57240432037274,1.93069978897225,4.10049952020373,0.00115670804419321,0.84706276166924,-4.25524968348152
"77","GB50486",13,21,25,42,45,35,12,12,17,30,14,29,0.633272352111162,1.37413305672546,2.55292324870984,0.0234714272886065,0.84706276166924,-4.44048845761604
"78","GB50922",5,15,13,15,32,48,3,9,6,14,4,15,1.17346736393039,0.413628872072481,2.70272495379447,0.0175867919356826,0.84706276166924,-4.45756822843814
"79","GB50931",323,374,690,867,952,1128,134,335,354,441,602,709,0.763053770871,5.83484800200423,2.71611332442628,0.0171369188413048,0.84706276166924,-4.16862035314623
"80","GB51405",24,17,48,104,131,139,5,20,9,53,18,92,1.44721481278968,2.02018730776464,2.64629203306482,0.0196126847509157,0.84706276166924,-4.40244907225074
"81","GB51545",96,69,180,265,431,513,17,72,64,159,91,173,1.382087551671,3.84085930647259,3.25205915149344,0.00601962955180772,0.84706276166924,-4.15446946998968
"82","GB51698",1522,2884,2214,3617,8265,6483,1034,1048,4225,2749,364,1633,1.32701405837377,7.98818854095621,2.747259094973,0.0161333489091076,0.84706276166924,-4.26950338817312
"83","GB51854",77,81,106,99,80,131,20,48,64,53,77,106,0.70886942249111,3.04731211577434,2.62966700190887,0.0202515565784828,0.84706276166924,-4.33791746730998
"84","GB51894",194,191,310,335,398,357,119,199,179,255,247,373,0.399914757256872,4.83139922509905,2.62958573389343,0.0202547286093749,0.84706276166924,-4.18994509695055
"85","GB52179",180,114,303,490,240,259,390,285,648,601,325,439,-0.831585503542604,5.19958972669244,-3.34104583905409,0.00505649453254,0.84706276166924,-3.99992835790337
"86","GB52453",122,114,145,107,220,159,58,68,93,97,109,104,0.694518454172318,3.65803789618863,3.66624790867282,0.00267808716155496,0.84706276166924,-4.09012501078201
"87","GB52523",17,13,31,41,30,75,3,19,12,26,14,21,1.09543882432484,1.21959509111761,2.82141605207811,0.0139694751235909,0.84706276166924,-4.42028136505245
"88","GB52911",140,113,148,158,179,168,191,170,262,263,163,223,-0.48910710667124,4.33989554189657,-2.98315810841756,0.0101908274397089,0.84706276166924,-4.13501066539897
"89","GB53041",594,383,1160,741,1842,1862,284,534,564,715,366,982,0.799879769076845,6.33338369762951,3.22254975239108,0.00637797433400403,0.84706276166924,-4.06810015640468
"90","GB53142",60,64,76,71,115,117,107,154,122,152,65,192,-0.632432182656165,3.53228684614141,-2.91012632485716,0.0117526552382076,0.84706276166924,-4.24197647218157
"91","GB53298",13,18,25,12,19,30,4,5,14,16,10,18,0.839555780883637,0.675916173868146,2.55638905463119,0.0233159101279385,0.84706276166924,-4.46418989095528
"92","GB53652",31,13,30,39,29,30,45,31,59,49,40,49,-0.683616994345146,2.01993758965493,-2.8784978865266,0.0125001942745777,0.84706276166924,-4.37249027286907
"93","GB53698",96,48,96,98,149,75,166,99,129,154,106,166,-0.561405756773605,3.64736475397387,-2.6243182820472,0.02046135705317,0.84706276166924,-4.28634787654089
"94","GB53886",41,33,111,81,118,135,29,37,58,70,31,67,0.753840759766952,2.76815432550663,3.11253836262475,0.00791187780102017,0.84706276166924,-4.28638148000729
"95","GB54395",353,248,397,408,472,426,57,173,155,204,549,358,0.897760291179816,4.97181570907021,2.63979962593268,0.0198598149895987,0.84706276166924,-4.1897943793556
"96","GB54480",96,67,89,91,113,104,93,112,131,148,135,145,-0.454238359587038,3.63036363518163,-2.83297491300175,0.0136588690190018,0.84706276166924,-4.24507523413045
"97","GB55388",1813,1101,3498,1736,4342,3503,462,1278,727,896,1884,1465,1.21771406445885,7.47413131225027,3.76606251645685,0.00220553043679291,0.84706276166924,-4.04761064446776
"98","GB55515",2707,6880,5476,7991,11722,13435,2969,2588,5260,5157,4237,4389,0.829470819499544,9.24683341018245,2.83115420878775,0.0137073408572798,0.84706276166924,-4.306627654219
"99","GB55584",143,134,194,259,293,287,94,145,181,187,132,214,0.435192121200184,4.35844362387144,3.35035011929155,0.00496517272190892,0.84706276166924,-4.04855574885794
"100","GB55630",7,7,9,16,20,5,33,16,20,44,31,48,-1.59168055647094,0.993731463820237,-4.6740601969925,0.00039196458089498,0.84706276166924,-4.28970218309745
