"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB41540",63,188,216,21,45,81,32,20,11,9,33,23,1.76892162354092,2.15341109172188,2.79327612454663,0.0147638331397169,0.999538101466435,-4.37789612748556
"17","GB42041",21,16,15,18,29,19,8,4,16,10,18,12,0.658337271341131,0.735874363834554,2.55124974966626,0.0235581199387056,0.999538101466435,-4.46155123957141
"18","GB42580",154,106,357,287,351,245,194,232,272,244,679,736,-0.736608204906366,4.99620564232474,-2.79719157394985,0.0146519772538148,0.999538101466435,-4.14385602935793
"19","GB42703",37,4,7,36,10,27,29,143,115,23,39,35,-1.85800252781087,1.67144011058532,-2.75532754430146,0.0158921662996877,0.999538101466435,-4.4069767726798
"20","GB42794",9948,6786,15865,20990,13052,13276,13034,16145,17634,13002,18494,29627,-0.661249968504229,10.718340793912,-2.51856776492041,0.0250796636006987,0.999538101466435,-4.39700944090816
"21","GB42984",241,378,154,639,1294,374,66,467,33,10,23,622,2.39370357829595,4.30492114113273,2.68845811359984,0.0180887602989272,0.999538101466435,-4.26234156802027
"22","GB43097",370,247,671,427,517,353,549,383,578,370,599,658,-0.51610730364397,5.7135472170572,-2.54924720561179,0.0236487331130473,0.999538101466435,-4.21078873693402
"23","GB43246",188,180,500,326,516,268,457,328,511,278,503,468,-0.643903163338955,5.34165235425954,-2.93912769054895,0.0111137003050777,0.999538101466435,-4.10006595442191
"24","GB43509",111,260,523,251,1796,2590,19,45,1010,67,159,9,2.6614053898278,4.40661863869733,2.74434833590056,0.0162340492626123,0.999538101466435,-4.26247362704823
"25","GB43515",19,106,22,23,19,24,40,66,35,92,54,87,-1.24651675586982,2.2285876593808,-2.62509990481,0.0204410905321144,0.999538101466435,-4.39238034536587
"26","GB43613",578,581,846,888,1041,910,712,928,1005,716,1132,984,-0.401885689410753,6.59155516569006,-2.42016019994019,0.0302528514061624,0.999538101466435,-4.28106202731691
"27","GB43693",8,11,30,28,40,29,24,35,37,36,50,46,-0.935961914568208,1.70486210963481,-3.42228633663126,0.00431717752336176,0.999538101466435,-4.33207253138716
"28","GB43831",275,329,406,310,528,582,153,124,330,228,502,314,0.452896925916527,5.15206310493577,2.56757012514887,0.0228320267181291,0.999538101466435,-4.20433077585288
"29","GB43940",33,25,48,62,71,45,34,50,72,57,65,76,-0.516126232746569,2.54462943070463,-2.43467925186507,0.0294299900890369,0.999538101466435,-4.40087631779664
"30","GB44192",82,228,342,344,186,120,226,334,317,382,432,538,-1.092656088595,4.90965507506812,-3.54144377003416,0.00342009352108427,0.999538101466435,-3.97079912352999
"31","GB44367",7,70,136,139,100,515,0,9,37,52,70,2,2.85493792356066,1.83811679047298,2.54020973341055,0.0240618681918631,0.999538101466435,-4.42838260202785
"32","GB44604",14,14,35,21,36,21,9,3,8,3,31,18,1.0785652373127,0.710468856121889,2.78942592085175,0.0148746404188611,0.999538101466435,-4.44031529182328
"33","GB44723",143,175,341,333,336,260,358,264,378,269,414,436,-0.650397934637008,5.07951341995865,-3.58769664002502,0.00312486158820985,0.999538101466435,-3.94191202773468
"34","GB45012",45,48,75,48,68,79,19,18,32,23,78,40,0.715377896837005,2.29532939254976,3.22662460841868,0.00633279295228752,0.999538101466435,-4.3111611643357
"35","GB45184",340,403,541,572,923,618,341,193,478,275,489,445,0.415215800140215,5.63907288532827,2.5470043981834,0.0237506170612231,0.999538101466435,-4.21221009691574
"36","GB45263",196,196,199,146,301,251,114,59,137,77,288,144,0.574092364249767,4.18530984504878,2.54831709864333,0.0236909337941407,0.999538101466435,-4.25806947808734
"37","GB45278",398,734,1207,1495,3825,2208,608,347,786,618,464,808,0.902431925761467,6.62790347551771,2.49601225205037,0.0261844705702457,0.999538101466435,-4.26677101045757
"38","GB45318",335,290,688,500,686,455,727,576,852,525,647,893,-0.778647985068931,6.02461655741183,-3.84109928340632,0.00190934720682141,0.999538101466435,-3.913135747903
"39","GB45378",816,477,1374,1578,1621,1073,1479,1249,1548,1705,1428,1849,-0.742915074216316,7.19312615897792,-2.98609140736361,0.0101398784432474,0.999538101466435,-4.18369300488023
"40","GB45932",309,299,390,372,347,391,273,264,382,420,783,482,-0.39683358213584,5.42924365643724,-2.61606896282466,0.0207996783794226,0.999538101466435,-4.18658730222657
"41","GB46226",1287,831,3051,2608,2047,1247,2426,2271,3110,4130,1894,2317,-0.862728748975964,7.89954295812411,-2.6387723511038,0.0199095850373365,0.999538101466435,-4.28784888403469
"42","GB46227",5170,3763,9609,5772,7287,4043,9523,6673,13220,7879,5296,8881,-0.766411911780706,9.60631609115983,-2.53838905104602,0.0241459360336007,0.999538101466435,-4.36377570025197
"43","GB46366",2582,1740,5641,5540,3683,4279,2798,6957,6089,3837,7874,9070,-0.845436006662233,9.0142591116055,-2.83934228292405,0.0134992097688643,0.999538101466435,-4.2930361436741
"44","GB46514",3199,2514,8138,6573,11112,5552,9457,6936,11431,6257,9716,5847,-0.784471377752306,9.56594877862061,-2.62905319767791,0.020286011341073,0.999538101466435,-4.34782439118395
"45","GB46680",36,64,58,89,118,123,28,8,19,82,41,69,1.02782213906967,2.49492751597567,2.50164950928421,0.0259040416317648,0.999538101466435,-4.39512395448529
"46","GB47029",356,426,970,639,460,537,482,798,695,527,1022,796,-0.584026308907142,6.12761137037201,-2.5151632202319,0.0252435021298767,0.999538101466435,-4.2353846574529
"47","GB47040",500,329,288,290,375,309,350,313,542,378,701,469,-0.561648615148968,5.47632323379226,-2.61322332399583,0.0209139265568423,0.999538101466435,-4.18865669819081
"48","GB47474",462,593,693,503,583,593,303,209,438,383,643,376,0.430252857280625,5.71371781841677,2.742631312244,0.0162881614424729,0.999538101466435,-4.16145206737848
"49","GB47579",54,164,60,12,43,40,185,116,283,183,246,28,-1.7419272567392,3.23341726511489,-2.48937021576355,0.0265186267131393,0.999538101466435,-4.35313724322
"50","GB47662",297,360,756,697,981,953,482,628,783,1000,1506,1612,-0.769964024147503,6.41991896378131,-3.24680849051871,0.00608729530799914,0.999538101466435,-4.07362187313842
"51","GB47975",193,170,130,272,227,277,39,75,73,185,201,130,0.793135400254255,4.04285896993868,2.54509786927241,0.0238375576389454,0.999538101466435,-4.27333999748864
"52","GB48258",9,12,20,30,22,19,20,23,32,18,36,33,-0.745369279198028,1.3198278126969,-3.04732840248843,0.00899588816026015,0.999538101466435,-4.39130946423945
"53","GB48794",709,734,1999,1969,1821,1813,1666,1121,2004,1737,2759,2834,-0.688642348880798,7.54176916125761,-3.09325301313612,0.00822282442157078,0.999538101466435,-4.181354022099
"54","GB48831",105,98,181,139,136,143,175,137,251,130,169,168,-0.520851263100069,4.08934779937291,-2.46367956215294,0.0278500579226167,0.999538101466435,-4.2821074602816
"55","GB48969",91657,39294,296395,230241,219228,96763,487795,290014,462956,376631,295328,303172,-1.66095711625043,14.6073060314847,-3.8167258570383,0.0020016534783226,0.999538101466435,-4.35899713539396
"56","GB48980",996,919,2244,1742,1180,842,2092,1559,1960,2164,1380,1872,-0.768865727412421,7.42211890193132,-2.59278083243045,0.0217527123704126,0.999538101466435,-4.27890815452016
"57","GB48981",44,20,66,44,59,55,46,51,74,61,64,74,-0.581609405529564,2.59600022326407,-2.51303248174945,0.0253465641332572,0.999538101466435,-4.38638233494741
"58","GB49001",146,118,205,176,273,168,125,176,240,230,236,266,-0.414962383798347,4.44500187660403,-2.62872184299822,0.020298965748819,0.999538101466435,-4.21333170065643
"59","GB49055",8,12,28,32,29,20,15,26,28,29,38,40,-0.691211250122038,1.44264899097792,-2.54860115580945,0.0236780378949936,0.999538101466435,-4.43728335911321
"60","GB49175",94,87,130,123,152,129,163,209,163,103,414,453,-1.0840459948951,4.19755868050371,-3.87625932676472,0.0017837696339653,0.999538101466435,-3.97749578740142
"61","GB49286",131,107,297,240,251,210,304,272,308,291,276,322,-0.776427102206184,4.77731266763879,-3.4921149998143,0.00376610670486311,0.999538101466435,-3.98237976223536
"62","GB49327",38,83,93,63,76,69,92,55,81,89,142,87,-0.547424329926532,3.15062491516431,-2.58929476504708,0.0218989629797207,0.999538101466435,-4.33560457883556
"63","GB49347",992,990,1763,953,1474,1498,552,297,1107,860,1506,631,0.594601277658341,6.76605144067112,2.56418014861923,0.0229810463042185,0.999538101466435,-4.25572353242299
"64","GB49689",219,499,292,58,38,367,37,7,19,60,46,9,2.66123691641354,2.85010443217284,2.99117316834229,0.0100397015392058,0.999538101466435,-4.31333475328937
"65","GB49726",316,372,610,556,963,384,529,438,526,768,982,704,-0.560559227702917,6.00440287412121,-2.96594854282282,0.0105467720006629,0.999538101466435,-4.11273417695707
"66","GB49886",593,631,1129,935,889,1005,808,1014,1064,806,1147,1565,-0.512521453013997,6.74265980111621,-2.76022630678353,0.0157419024466343,0.999538101466435,-4.20728428924352
"67","GB50010",77,56,79,87,120,72,81,67,112,72,133,157,-0.497606671774302,3.3510886209267,-2.81365403187626,0.0141906961481595,0.999538101466435,-4.27746816104492
"68","GB50013",525,588,873,1550,1324,544,709,838,1092,1208,1404,1975,-0.672006628700392,6.78891378724831,-2.69944184513486,0.0177086691047462,0.999538101466435,-4.2240995890781
"69","GB50506",253,330,686,751,764,555,481,696,525,644,798,1209,-0.642780676171307,6.09284480724706,-2.63529281580826,0.0200435633800542,0.999538101466435,-4.20255650368118
"70","GB50671",21,18,37,38,29,35,28,43,38,44,43,67,-0.726263268364467,2.01521297520361,-2.88951661216969,0.0122427017834984,0.999538101466435,-4.3703905398333
"71","GB51111",263,336,404,352,511,480,127,140,321,224,539,337,0.414034564141587,5.14062991704487,2.42389523340408,0.0300390936489234,0.999538101466435,-4.2436280489612
"72","GB51238",567,1315,1227,687,1607,2065,333,179,838,623,724,1225,0.860509178707105,6.49712463826859,2.5736661790177,0.0225663958458782,0.999538101466435,-4.24170820766683
"73","GB51442",99,105,239,193,242,197,202,152,304,232,208,253,-0.545379685613189,4.46680409694358,-2.76450752661794,0.015611718879181,0.999538101466435,-4.17871262634711
"74","GB51494",416,725,1235,459,643,959,247,105,378,439,1061,267,0.87849019109439,5.76400052199533,2.52591477697335,0.0247295802481797,0.999538101466435,-4.22669901940851
"75","GB51815",80,85,96,61,466,166,23,11,135,40,36,19,1.77097549113433,2.83207990089391,3.3734280868321,0.00475038341708294,0.999538101466435,-4.24962069865675
"76","GB51821",14,8,25,10,19,17,14,14,23,15,69,27,-0.83748344442082,1.08588744858199,-2.72854523363734,0.0167387838682216,0.999538101466435,-4.4329328804129
"77","GB51979",516,572,1350,1313,1706,1028,1205,856,1069,1561,2441,1948,-0.734659897743696,7.08224820735625,-3.29649100711602,0.00552280508067362,0.999538101466435,-4.11248818475778
"78","GB52025",595,926,1330,1794,1512,1564,854,1607,1607,1125,2358,2477,-0.570629078959876,7.29753959497208,-2.40890462448729,0.0309058351537208,0.999538101466435,-4.31422698789323
"79","GB52084",19,55,46,45,107,73,12,17,36,30,28,36,0.860029127020889,2.03931516788607,2.81182390099409,0.0142412650953338,0.999538101466435,-4.37927256279757
"80","GB52161",410,571,1120,611,778,626,741,543,1047,831,912,1173,-0.579050050940345,6.41545551853712,-3.26297332252257,0.00589756310069142,0.999538101466435,-4.0690136235617
"81","GB52251",217,259,452,151,344,353,391,327,484,236,798,364,-0.718560271217044,5.26243824114503,-2.82427110843158,0.0139007871879573,0.999538101466435,-4.13163572530041
"82","GB52441",48,37,49,40,35,53,25,31,67,57,118,82,-0.619600889036282,2.49974652047037,-2.4272217478801,0.0298499314730891,0.999538101466435,-4.40439371423231
"83","GB52505",193,195,389,555,355,205,369,262,617,250,517,730,-0.729013936104004,5.32504074293678,-2.75721703655704,0.0158340429747913,0.999538101466435,-4.14969048055922
"84","GB52845",166,144,199,266,543,239,105,43,123,134,288,185,0.661014211951935,4.30123862923009,2.4764649631093,0.027179625570556,0.999538101466435,-4.26845607057199
"85","GB53235",50,38,119,88,93,71,82,62,114,89,126,85,-0.498983020908886,3.21141149495887,-2.43087414538054,0.02964354953353,0.999538101466435,-4.3592012372294
"86","GB53288",21,31,56,35,58,35,83,32,43,53,350,219,-1.4969219296245,2.72467854649908,-3.1895731179709,0.0068094864432839,0.999538101466435,-4.28060480972512
"87","GB53433",100,168,245,128,247,158,237,182,262,147,221,256,-0.524869552250578,4.4309560505339,-2.40834525430017,0.0309386350977557,0.999538101466435,-4.27163408165064
"88","GB53625",699,442,1193,1678,1722,1144,1252,1366,1652,1494,2094,2267,-0.886715776648733,7.22393304687531,-3.68116745767754,0.00260453169517081,0.999538101466435,-4.0491513754629
"89","GB53672",397,370,713,1022,1039,547,444,892,630,751,1229,1816,-0.664510610311187,6.39887048555103,-2.41001484488797,0.0308408331433501,0.999538101466435,-4.27493452237786
"90","GB53780",17,24,46,19,26,21,28,18,34,29,55,36,-0.580997619974325,1.68510166824502,-2.49294060446877,0.0263384970996521,0.999538101466435,-4.43371425656107
"91","GB53801",7,8,14,19,22,8,15,19,21,11,22,28,-0.790831660068956,0.809329212200998,-2.68016789403681,0.0183808898156738,0.999538101466435,-4.44782154295138
"92","GB54020",285,297,609,390,614,449,361,375,645,414,781,621,-0.46965054230032,5.73005543425071,-3.54384322413484,0.00340410615230609,0.999538101466435,-3.95737598579158
"93","GB54460",243,791,574,358,2933,1291,383,55,714,105,208,376,1.46301533356213,5.53183186313418,2.53297126032869,0.0243977738048854,0.999538101466435,-4.23410767555797
"94","GB54506",398,402,625,670,755,541,606,503,883,590,913,1057,-0.61052447696468,6.18223915058562,-4.40374592636844,0.000651035818754608,0.999538101466435,-3.81806213760221
"95","GB54508",1654,1302,2163,1290,2997,2472,572,372,1817,1194,2580,1083,0.692947948115829,7.32676826294982,2.43477416640922,0.0294246819192129,0.999538101466435,-4.3089967575157
"96","GB54847",15,17,29,26,42,29,11,11,13,12,28,20,0.545704573987654,1.17525967058934,2.54020126385032,0.0240622586097918,0.999538101466435,-4.44837354658101
"97","GB54968",20,31,41,36,52,53,15,6,25,18,44,25,0.723840949449634,1.62673429491326,2.75965245467405,0.0157594326289845,0.999538101466435,-4.40675742377459
"98","GB55545",27,44,104,126,79,76,32,155,99,137,176,169,-0.905203680855885,3.32584692543718,-2.46415490536784,0.027824850848181,0.999538101466435,-4.34579532731657
"99","GB55547",969,798,1875,1471,1725,1129,996,1394,1600,1145,2645,1986,-0.477809906246841,7.32258655672018,-2.62859003355405,0.0203041211072937,0.999538101466435,-4.26708112603724
"100","GB55840",46,51,90,99,114,101,52,134,108,99,150,130,-0.585215765685404,3.39940071376844,-2.59449731807866,0.0216810484247553,0.999538101466435,-4.31412495769323
