"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB42896",15,12,9,28,36,18,6,10,4,3,8,28,1.01742977743168,0.462438956632865,2.20762173204349,0.045082646123436,0.999852731433076,-4.50305361619759
"19","GB42981",1151,632,1094,732,1856,1033,486,1370,2556,1309,1981,1580,-0.555275527540798,7.08662193909523,-2.00286297232741,0.0656426144055007,0.999852731433076,-4.40848944730807
"20","GB43149",56,21,78,65,102,96,49,76,101,55,116,88,-0.422596804556489,3.00045351273711,-2.01555087134802,0.0641516174973375,0.999852731433076,-4.45191145298974
"21","GB43175",668,418,1186,702,1236,996,503,874,1127,883,1429,1015,-0.331516717099072,6.63497087526713,-2.00941975620387,0.0648681799729304,0.999852731433076,-4.39427776486346
"22","GB43377",99,50,72,152,87,83,42,55,65,43,61,54,0.518458467819722,2.95282731396148,1.97638596133077,0.0688568274047122,0.999852731433076,-4.46040556633961
"23","GB43515",19,66,22,23,19,54,40,106,35,92,24,87,-1.07507021350488,2.2285876593808,-2.06639436849007,0.0584839771681373,0.999852731433076,-4.47354383674812
"24","GB44024",1736,4773,11028,6850,4797,1299,20,170,2858,2461,8905,270,2.62962542189263,7.49364906730843,2.04826714173106,0.060449463932254,0.999852731433076,-4.41012795647699
"25","GB44120",385,466,530,703,1154,662,365,286,629,71,218,502,0.970367440281263,5.57250138910703,2.30262366694114,0.0377491393474808,0.999852731433076,-4.29800285101268
"26","GB44294",40,45,71,38,53,39,37,62,78,62,59,53,-0.472369230385587,2.57429771841969,-1.91033120988436,0.077511589597978,0.999852731433076,-4.4832679680116
"27","GB44402",18,2,18,20,12,42,2,8,1,4,14,14,1.28338672857614,0.0427169993927268,2.13543825273219,0.0515268137301599,0.999852731433076,-4.51290022605374
"28","GB44448",24,8,29,17,30,38,11,13,11,9,18,26,0.527568305946684,1.031638748777,1.88648418896735,0.0808711026218605,0.999852731433076,-4.52179705650979
"29","GB44842",1197,708,1452,2010,2729,2244,886,661,1125,1018,1000,1438,0.504397553077341,7.1622028128349,2.58475578565462,0.0220741610844832,0.999852731433076,-4.28533597051151
"30","GB44886",391,509,472,625,686,856,284,413,409,382,443,612,0.331974113468623,5.79811822077773,1.87894162404496,0.081960757745884,0.999852731433076,-4.40616293505736
"31","GB45123",99,31,102,87,85,161,19,49,67,64,61,59,0.630103666169957,2.90155851604208,2.28736493028727,0.0388457691107725,0.999852731433076,-4.41373055173912
"32","GB45478",57,59,73,56,69,95,34,28,30,32,42,70,0.662889084952513,2.53172671165121,2.81827206913962,0.0140505659294111,0.999852731433076,-4.3588498818894
"33","GB45648",314,206,435,262,322,282,326,329,523,388,337,351,-0.47269539326762,5.24588530312072,-2.31319001409401,0.0370069768614946,0.999852731433076,-4.28673775675559
"34","GB45675",10,19,11,14,15,12,6,7,4,7,10,6,0.785857892300329,0.15957897934901,2.28859368310378,0.0387563571636985,0.999852731433076,-4.50134939655212
"35","GB45700",3090,4331,8877,5504,9026,7879,4091,7386,8758,9506,9193,13154,-0.589732113371666,9.64925844565615,-2.67954665811913,0.0183877056058346,0.999852731433076,-4.35893980466329
"36","GB45701",717,414,1427,855,2251,1185,518,1198,1712,2631,2133,1997,-0.754464341424077,7.13353343440081,-2.5125881488101,0.0253503768116859,0.999852731433076,-4.29974934026762
"37","GB45763",147,75,186,191,283,137,56,23,149,42,85,82,1.18005313908469,3.50756381501248,3.6369003479958,0.00283395131517795,0.999852731433076,-4.15199665316581
"38","GB45774",39,85,31,54,116,36,23,21,36,7,26,60,0.914970251364225,2.06051585625507,1.90749528895989,0.0779043772756587,0.999852731433076,-4.49843282909099
"39","GB45817",37,32,59,38,34,46,46,102,87,34,47,43,-0.610851219965575,2.44436477219147,-1.89742080381493,0.0793143593477891,0.999852731433076,-4.48900687954317
"40","GB45875",165,104,187,152,222,234,155,146,244,187,211,209,-0.286530034684979,4.36904827952325,-2.05371931210326,0.0598519836116197,0.999852731433076,-4.37580330270792
"41","GB46170",82,52,98,122,107,137,39,53,77,28,69,131,0.523876182002142,3.1069658309905,2.0663153666756,0.0584924135869932,0.999852731433076,-4.43922740244014
"42","GB46189",278,194,416,272,387,404,262,319,393,321,431,331,-0.252035648448107,5.22392043858798,-1.9084395047018,0.0777733993673934,0.999852731433076,-4.39387602093434
"43","GB46276",198,90,77,82,216,93,239,26,0,4,158,13,2.59504479175447,2.36884073499048,2.38818362668969,0.0321236785986306,0.999852731433076,-4.43131806690123
"44","GB46304",16,21,36,57,91,68,23,19,19,15,28,49,0.662307342321697,1.84518927055363,2.02175039088436,0.0634344589885759,0.999852731433076,-4.49007232423677
"45","GB46312",525,546,1212,762,1596,1335,937,811,1486,946,1372,1325,-0.452866537446313,6.85089782515076,-2.64981218763006,0.0194745364421798,0.999852731433076,-4.25700582073049
"46","GB46814",124,111,152,116,155,156,141,103,228,132,270,162,-0.462938598076001,4.08975811918494,-2.25733742075665,0.0410922476700835,0.999852731433076,-4.34291730087344
"47","GB46842",88,38,113,56,66,169,30,52,34,63,65,40,0.65925917826828,2.78647817081697,2.14042828808239,0.0510550481612451,0.999852731433076,-4.44200402026837
"48","GB47079",667,305,1411,1344,1593,2852,274,803,945,431,938,579,0.683133236718834,6.54434073898309,2.09471664886202,0.0555309795015616,0.999852731433076,-4.37178633361178
"49","GB47212",15,13,19,20,16,23,28,21,24,25,25,21,-0.59162687283036,1.25639422218121,-2.35010734928289,0.0345210352648242,0.999852731433076,-4.47103138874102
"50","GB47303",2059,1810,6726,3649,2707,10320,1739,2113,3605,1228,2718,1801,0.675929080109475,8.30901616172237,2.08580751239769,0.0564446588876263,0.999852731433076,-4.42070794213373
"51","GB47467",201,129,168,148,183,141,115,69,124,88,78,108,0.582815187388487,3.82348849158164,2.28099807926828,0.0393121908939354,0.999852731433076,-4.35927804725817
"52","GB47520",3118,3106,6366,6732,5069,8577,2634,6205,7982,6329,8585,11437,-0.489672136016441,9.37649480233427,-2.01275514233981,0.0644774567477149,0.999852731433076,-4.45507422568898
"53","GB47721",16,16,14,13,17,22,14,19,21,17,32,25,-0.528658745798247,1.09977054978334,-2.14865061650018,0.0502864635819058,0.999852731433076,-4.49512209512156
"54","GB47905",457,379,577,586,823,501,455,246,519,295,376,375,0.420222620879211,5.66880243934882,1.94089494999386,0.0733909626980145,0.999852731433076,-4.38874376464342
"55","GB47934",702,621,1290,989,1464,972,1129,965,1296,1500,1055,980,-0.398851755454881,6.90600263557254,-1.99650586538547,0.0664015513205758,0.999852731433076,-4.40504342059682
"56","GB48027",10,13,14,9,18,19,2,6,5,12,11,15,0.691479938314378,0.236009376114132,1.93007273042175,0.0748266933135222,0.999852731433076,-4.52944361465925
"57","GB48129",34,17,75,39,64,47,44,54,55,119,62,58,-0.671855924656994,2.55142957223165,-2.42045191968422,0.0302169882262555,0.999852731433076,-4.41198788761399
"58","GB48419",162,59,130,141,131,332,37,75,107,82,128,132,0.534145695021331,3.66214571917397,1.89866432642312,0.0791390804593607,0.999852731433076,-4.44477862287155
"59","GB48662",5720,1214,4533,3873,1848,6303,584,1831,3222,3756,764,1211,1.01132283518142,8.01072240327332,1.98492999478197,0.0678042062554928,0.999852731433076,-4.43347925439694
"60","GB48809",12,12,28,18,27,24,10,13,11,6,27,9,0.585120992954303,0.800612395881019,1.96185745852552,0.0706810760238296,0.999852731433076,-4.51899005284548
"61","GB48897",4,10,20,11,9,18,5,10,36,16,27,26,-0.797596113760303,0.664726229932644,-1.9993271880635,0.0660637432763153,0.999852731433076,-4.51764903466498
"62","GB49260",148,101,231,390,433,309,110,137,210,135,244,196,0.390731580764713,4.50843396156162,1.8739687961068,0.0826863994531474,0.999852731433076,-4.4162461744583
"63","GB49444",16,16,15,19,17,17,5,7,9,14,8,16,0.645241369363374,0.55598084106353,2.15319529724321,0.0498662894689173,0.999852731433076,-4.50660528161189
"64","GB49510",37,7,152,6,125,58,0,7,15,5,12,22,2.36529646583196,0.822306677370637,2.67285532787148,0.0186270186883706,0.999852731433076,-4.45237338398379
"65","GB49854",3877,8265,2074,4197,6279,17409,1265,2418,1150,1610,4124,5633,1.20178584814564,8.66741307378483,2.46882514717531,0.0275599634915886,0.999852731433076,-4.36236930814048
"66","GB49887",250,73,396,396,173,636,48,174,224,59,174,119,1.03188626253628,4.313713909503,2.49662529282438,0.0261358634390543,0.999852731433076,-4.28629890746118
"67","GB49909",9,17,29,16,23,22,7,13,10,14,13,12,0.527757853469357,0.761853288517776,1.97483164132337,0.0690499175659269,0.999852731433076,-4.5185005423287
"68","GB49930",526,291,997,577,537,1036,192,375,575,370,387,403,0.580208416542008,5.75247582180668,2.71515203512015,0.0171637619013234,0.999852731433076,-4.19071971455558
"69","GB49957",458,269,460,719,549,719,154,413,228,499,283,422,0.562861519718291,5.49666616586561,2.13156997113886,0.0518953157487032,0.999852731433076,-4.33796892904871
"70","GB49979",14,13,31,20,47,29,13,9,15,7,19,28,0.604000635297124,1.07192690376766,2.10241793961036,0.0547522365174531,0.999852731433076,-4.50048211670062
"71","GB50034",49,112,96,82,134,66,99,6,51,5,85,64,1.2349724968884,2.57678897693028,1.92954531482045,0.0748973110297233,0.999852731433076,-4.4815296765354
"72","GB50743",79,90,171,115,219,166,67,93,115,81,104,123,0.325571768552969,3.68372011419124,2.09810919085877,0.0551866738310037,0.999852731433076,-4.40320944826047
"73","GB50973",1912,2354,4712,4322,9064,3084,838,288,4318,1743,1629,4542,1.13738490866786,8.09563354985859,2.11560563791008,0.0534422028417691,0.999852731433076,-4.41075922592618
"74","GB51043",48,51,153,105,100,130,60,127,160,82,147,191,-0.559689901206776,3.56841956669607,-2.50787405312249,0.0255799507445695,0.999852731433076,-4.32955840666936
"75","GB51146",1683,1375,2427,2517,4151,1821,1642,217,2780,1248,675,1161,0.979503710282667,7.39769344294378,1.93328733799624,0.074397583826925,0.999852731433076,-4.43037030905013
"76","GB51225",104,46,104,119,211,70,61,38,101,46,56,69,0.589135336532889,3.12937120880966,1.95435650204923,0.0716400881493481,0.999852731433076,-4.45699881625515
"77","GB51446",208,113,103,165,251,712,516,19,18,2,236,169,1.863074901759,3.55389690674893,1.94468522510719,0.0728940816848503,0.999852731433076,-4.44882835487495
"78","GB51744",224,148,588,401,264,580,102,276,288,81,323,181,0.675540225531177,4.81143919893024,2.09035902190784,0.055976151660671,0.999852731433076,-4.35618283203315
"79","GB51799",87,200,145,95,73,240,11,73,48,35,13,57,1.76531161855654,2.87704504675095,3.4681196193015,0.00394069762145011,0.999852731433076,-4.25142385697803
"80","GB51903",26,24,42,48,54,41,38,57,47,37,56,48,-0.442947534824181,2.27557751130635,-2.27409134892167,0.0398241397900729,0.999852731433076,-4.44434896734341
"81","GB52179",180,114,601,303,439,240,390,285,648,325,490,259,-0.612376552963417,5.19958972669244,-2.09391927602396,0.0556121925272064,0.999852731433076,-4.34626442716407
"82","GB52186",13056,3734,8116,14935,7892,28955,1154,2900,8535,8629,3922,2061,1.42616070650592,9.44977683331638,2.82572391814823,0.0138483635620423,0.999852731433076,-4.33145819014101
"83","GB52294",319,29,76,91,326,83,139,164,272,280,247,122,-0.944350086203683,4.06556108771614,-2.0611204955763,0.0590496354653483,0.999852731433076,-4.39162326928251
"84","GB52326",33,53,49,108,54,50,48,65,95,105,79,75,-0.657826847422283,2.88239508328911,-2.29673124240631,0.0381691066585246,0.999852731433076,-4.41291947400405
"85","GB52428",5555,2695,4147,2561,7215,3363,2351,4243,8956,9258,5029,7954,-0.633693231496171,9.08330333202997,-1.91580503729549,0.0767585123520971,0.999852731433076,-4.4654039530763
"86","GB52736",14910,9237,17661,23196,38722,21119,13098,10033,16072,10288,11587,13446,0.470638252562145,10.7684247976312,2.03079022495701,0.0624019346130726,0.999852731433076,-4.47633070075434
"87","GB52885",9,8,29,15,46,33,3,3,20,7,14,30,0.884877988631691,0.660506508376779,1.94593549226566,0.0727308525264839,0.999852731433076,-4.52265036943817
"88","GB52996",28,24,54,41,38,52,3,18,26,23,40,35,0.758564585478183,1.65345833304685,2.01503589377629,0.0642115237314762,0.999852731433076,-4.49594347779348
"89","GB53258",14,15,42,21,32,20,14,29,43,22,39,39,-0.540131873369178,1.56595537954195,-2.10740629415752,0.0542532399789946,0.999852731433076,-4.48763973549285
"90","GB53306",648,194,491,896,533,1030,120,247,358,749,282,387,0.70579164127394,5.57357891096683,1.91920372605911,0.0762942735414384,0.999852731433076,-4.39504121282463
"91","GB53516",475,159,710,462,1136,287,325,841,1026,691,1703,537,-0.872637358981784,6.0533406654775,-2.37582060138357,0.0328841484759378,0.999852731433076,-4.28759533656927
"92","GB53651",119,184,127,228,232,365,150,125,148,63,73,124,0.718010476980481,4.05684441921453,2.24972816697581,0.0416806731155406,0.999852731433076,-4.35236920131986
"93","GB53933",180,143,520,222,243,360,324,354,378,264,389,263,-0.495868711475143,5.03788911737976,-2.15573016240595,0.0496333555425423,0.999852731433076,-4.33067675382631
"94","GB54093",10,16,27,12,19,10,19,20,20,42,28,13,-0.727537118755677,1.08483761459355,-1.92127183067669,0.0760130321328466,0.999852731433076,-4.51748903387927
"95","GB54156",373,274,425,500,457,585,180,316,283,309,330,402,0.38284383908745,5.34183499403761,2.52666977761874,0.0246763535463734,0.999852731433076,-4.2312213427175
"96","GB54218",7,6,20,14,34,20,2,8,17,5,12,12,0.720471451379078,0.337957277803464,1.95574683889566,0.0714614399767792,0.999852731433076,-4.52625133960416
"97","GB54838",388,248,419,287,496,292,304,95,439,148,224,131,0.695802665862361,4.89489555430342,1.98366795613301,0.0679587566273663,0.999852731433076,-4.38144797924135
"98","GB55393",572,586,1835,1135,1220,1037,791,892,1820,1070,1344,1520,-0.418806947908125,6.94904971041584,-2.09127070508941,0.0558827421154382,0.999852731433076,-4.38527108119492
"99","GB55445",27,11,32,23,89,41,8,10,19,15,20,28,0.850477233275433,1.34427366353672,2.67706032921764,0.0184762771010168,0.999852731433076,-4.43594860098028
"100","GB55994",45,44,94,48,98,76,60,78,111,62,71,100,-0.432692183697646,3.02474531715907,-2.24726716126042,0.0418726749991668,0.999852731433076,-4.41302075395303
