"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"20","GB42244",230,157,311,181,231,253,651,90,541,275,338,249,-0.906063561849102,5.34794148480984,-2.76119944713651,0.0154980150545621,0.999044497178242,-4.16874090884886
"21","GB42300",123,110,219,116,173,179,346,89,290,129,82,262,-0.705748580542902,4.65226098881116,-2.89694506764701,0.0118804935131681,0.999044497178242,-4.15145945695682
"22","GB42313",7,4,8,11,21,12,23,8,40,7,13,26,-1.19656893609073,1.01077522615482,-2.76767790749384,0.0153031703243236,0.999044497178242,-4.46298093176799
"23","GB42355",712,591,628,835,662,784,1289,546,1172,962,396,820,-0.665093784140189,6.8765515152911,-3.18514066047156,0.00673419302241902,0.999044497178242,-4.16882791881246
"24","GB42410",1346,223,1357,359,80,354,1617,509,2432,1084,2467,1004,-2.24597371827907,6.84338639829239,-3.1856957061467,0.00672681800990361,0.999044497178242,-4.17384262261095
"25","GB42507",7,4,9,6,10,10,16,5,62,30,14,31,-1.78254547109737,1.00376392332636,-3.1477581343819,0.00724988985393605,0.999044497178242,-4.43722747695724
"26","GB42580",231,169,558,220,645,455,368,148,69,91,99,98,0.992195020712983,4.99737809161042,2.89320068485753,0.0119681394601092,0.999044497178242,-4.16867519419837
"27","GB42827",3,8,12,8,10,5,15,6,20,18,5,24,-1.24497656442538,0.647784152012633,-2.87725448175629,0.0123485687409791,0.999044497178242,-4.4695081195559
"28","GB42981",941,449,1084,557,746,707,2424,531,894,1224,424,576,-0.688231383425889,6.93067271075713,-2.79386338507546,0.014539717946744,0.999044497178242,-4.25041923578023
"29","GB43409",157,100,143,187,164,129,317,110,156,186,72,125,-0.489351928181942,4.51061877184387,-2.7875802393208,0.0147194393715706,0.999044497178242,-4.1879318786901
"30","GB43518",33,10,47,19,51,26,3,11,5,1,10,9,1.96328558709537,0.978615206895549,3.40110354372432,0.00439632746541899,0.999044497178242,-4.4196112604012
"31","GB43626",240,180,219,169,292,160,342,169,244,221,109,173,-0.426400157429613,4.98924701903899,-2.87665576338079,0.0123630814747305,0.999044497178242,-4.13978407665029
"32","GB43784",64,25,59,192,119,58,334,33,936,114,508,318,-2.20756376196547,4.36714181168976,-3.02589849756082,0.00921913045912569,0.999044497178242,-4.19019887821154
"33","GB44219",177,116,14,54,19,27,128,63,111,96,56,155,-1.57597165063771,3.37642880365941,-2.86409058760245,0.0126715512862373,0.999044497178242,-4.29755580830583
"34","GB44263",12,20,21,10,35,17,59,16,53,17,8,29,-0.97601843621763,1.73990245098525,-2.94790041571186,0.010748728033986,0.999044497178242,-4.41046498685477
"35","GB44339",25,24,23,30,34,26,53,16,65,54,20,67,-1.01138077851027,2.38587362060721,-3.06864420585616,0.0084743458734226,0.999044497178242,-4.35294766872503
"36","GB44505",158,73,23,60,26,28,142,61,92,66,55,119,-1.290623877965,3.32677452035589,-3.09041832591191,0.00811821165553043,0.999044497178242,-4.2625356095971
"37","GB44871",697,379,119,90,229,254,1910,603,546,1651,220,517,-2.03527941784441,5.99741373621456,-3.97945126472877,0.00141327263060363,0.999044497178242,-3.95120654771281
"38","GB45250",668,461,687,705,727,949,1406,342,1554,850,500,1137,-0.767768775881177,6.90428257911937,-2.79415665053051,0.0145313820847329,0.999044497178242,-4.24842492430756
"39","GB45421",27,37,22,17,29,16,39,24,40,46,21,37,-0.879558590231563,2.16755630536445,-2.84704706916432,0.0131020655064663,0.999044497178242,-4.39390347874393
"40","GB45509",29,41,29,45,25,15,16,10,14,12,3,11,1.01654899826496,1.46199571288807,2.90204987321553,0.0117620198318235,0.999044497178242,-4.43352463748091
"41","GB45618",5,3,14,5,15,4,28,6,28,6,4,15,-1.25116655376646,0.49157019746707,-3.02681308147439,0.00920253617423435,0.999044497178242,-4.46567332824761
"42","GB45846",32,6,8,14,12,2,33,9,24,26,12,35,-1.55542562583731,1.17366892424531,-3.33864274493065,0.00497329086518572,0.999044497178242,-4.41344299264348
"43","GB45962",8,10,9,9,10,9,22,4,27,27,14,18,-1.21705497602442,0.992296103299289,-2.96933281951867,0.0103050709735385,0.999044497178242,-4.44858343736774
"44","GB45986",104,111,163,217,263,84,134,57,17,117,25,23,1.18882989609973,3.68486031114082,2.7780348046296,0.0149966374973701,0.999044497178242,-4.284996028425
"45","GB46236",1201,133,86,81,177,44,2965,99,602,430,220,437,-1.97658462565352,5.31124735055867,-2.94226873800139,0.0108683969835139,0.999044497178242,-4.15143829123243
"46","GB46287",129,70,82,132,181,125,295,51,216,198,87,149,-0.803091584774892,4.33396557232201,-2.83854416617567,0.0133221787322448,0.999044497178242,-4.19332649257525
"47","GB46612",231,75,22,65,34,55,182,54,154,93,53,195,-1.34961723352406,3.66433474337505,-2.86708174367889,0.0125974412352249,0.999044497178242,-4.26491044413498
"48","GB47214",24,11,13,19,25,14,34,13,104,33,18,70,-1.44680744167712,1.97454783205667,-3.06526017419151,0.00853106862042547,0.999044497178242,-4.38602839026499
"49","GB47318",34461,9574,2680,4943,4013,5079,64506,7989,25890,32758,12326,24818,-2.20222603403968,10.9189589285736,-3.81955048751154,0.00193059447620394,0.999044497178242,-4.34561301178372
"50","GB47546",13029,1803,647,1019,1100,624,16227,3148,6522,5072,4042,5952,-2.45177334260378,8.85960894043636,-3.80885891329219,0.00197140563688344,0.999044497178242,-4.23446841954586
"51","GB47687",87,48,58,77,106,55,132,53,108,98,44,76,-0.63801555107058,3.55287662947831,-3.14617703139108,0.00727254723742219,0.999044497178242,-4.22056912999985
"52","GB47771",73,1,6,11,4,8,120,10,36,32,40,17,-2.45916976420543,1.35435813667251,-3.55411200991912,0.0032512468496336,0.999044497178242,-4.39210777009385
"53","GB47805",6188,457,511,1034,908,1067,14738,890,4046,2928,4691,1399,-2.04443838833701,8.17701023260205,-3.23758083001935,0.00607180577836978,0.999044497178242,-4.2599135441681
"54","GB47806",36,25,17,10,25,9,85,12,39,24,15,31,-1.13115874334125,1.85130165447542,-3.39677655375248,0.00443403612982729,0.999044497178242,-4.36168629737936
"55","GB47929",128,56,41,162,71,50,231,62,91,117,67,88,-0.881239834686573,3.76002111643185,-2.81252804771935,0.0140184045877952,0.999044497178242,-4.25961046962034
"56","GB47958",9,4,9,11,20,10,24,8,72,34,11,43,-1.73541557725908,1.32467201856023,-3.35531521350421,0.00481223578006618,0.999044497178242,-4.40432330661143
"57","GB48046",130,107,70,142,189,230,78,54,30,51,30,51,1.10462421708671,3.64851393468721,3.35979676998466,0.00476984302993874,0.999044497178242,-4.18445368856171
"58","GB48820",2463,1055,1153,799,1035,725,4050,1164,1696,1687,567,1982,-0.964362514526911,7.69696869597222,-3.4660250034554,0.00386773805416449,0.999044497178242,-4.19083930924899
"59","GB48923",669,347,446,371,530,397,1100,252,1358,334,487,773,-0.901500769747971,6.35463045375306,-3.13339358407202,0.00745834097681853,0.999044497178242,-4.13405165193543
"60","GB48978",19,17,29,30,20,14,12,5,11,7,6,7,0.939867060868518,1.04870086859832,3.25484581375654,0.00586828201253301,0.999044497178242,-4.42591200836685
"61","GB48999",8,8,8,12,11,4,22,4,25,10,6,25,-1.07162867532478,0.724904893377911,-2.76105142130546,0.0155024952292262,0.999044497178242,-4.4742614646304
"62","GB49219",341,117,63,33,398,144,54,1,1,4,23,3,3.87996900404778,2.13584278473733,4.14204075880481,0.00103127001889533,0.999044497178242,-4.32171056128063
"63","GB49276",315,201,336,139,350,422,240,119,72,130,68,107,0.846071106364195,4.79294461940757,3.0625393468308,0.00857694763815173,0.999044497178242,-4.13064980914046
"64","GB49376",435,146,222,175,372,239,452,240,313,205,235,267,-0.65620061449723,5.35907964252215,-3.01512411013381,0.00941686476193783,0.999044497178242,-4.10291378872805
"65","GB49419",17,10,12,16,25,14,45,13,55,15,7,24,-0.978289114398199,1.52274108097116,-3.07142357579463,0.00842803819061156,0.999044497178242,-4.41220732809611
"66","GB49920",5,5,18,9,16,2,34,8,93,15,4,32,-1.8634995297498,0.96930652835348,-3.11028431481869,0.0078062635642423,0.999044497178242,-4.44133381896281
"67","GB50218",235,45,85,209,31,17,113,46,845,326,386,635,-2.49647858341839,4.41406010408348,-2.94768114906426,0.0107533628902847,0.999044497178242,-4.21078981656894
"68","GB50371",20,16,12,16,13,10,35,19,25,18,13,15,-0.919178824106803,1.43860452862039,-3.58182202725,0.00307859265507655,0.999044497178242,-4.37639937860932
"69","GB50423",22277,1885,1047,442,525,669,21244,5367,15792,20807,6659,9417,-3.54579104602764,9.2941215436872,-3.95618004901179,0.00147873539535356,0.999044497178242,-4.25538910402909
"70","GB50806",63,38,93,46,166,86,62,27,20,17,13,50,0.961241427116614,2.8168625187259,2.92687754391696,0.0112021865254622,0.999044497178242,-4.33837179309604
"71","GB50904",307,215,540,540,659,429,726,167,185,94,103,90,0.878050962497176,5.37228829087103,2.78818737373222,0.0147019786906353,0.999044497178242,-4.1863505797411
"72","GB50955",816,494,597,1022,749,448,1776,375,3462,920,1592,1717,-1.52721295846341,7.21140343046905,-3.80949245799226,0.00196896304519975,0.999044497178242,-4.09467308063789
"73","GB51223",89439,7569,4525,3687,4490,9605,145439,13498,154973,45581,61618,63967,-3.25979931036601,11.846121952307,-4.17802215416227,0.000962103862367223,0.999044497178242,-4.36407831335634
"74","GB51231",55,39,66,45,86,53,87,20,21,11,12,26,0.742701661451826,2.49728970855729,2.9487543103537,0.0107306971793531,0.999044497178242,-4.36142050200197
"75","GB51583",683,683,163,150,193,710,2463,310,1995,641,464,524,-1.61850947895561,6.35134168848547,-2.97684674909487,0.0101538483557432,0.999044497178242,-4.17396589590076
"76","GB51602",15,9,16,13,18,16,8,4,5,0,5,5,1.45974748598871,0.240889729651613,2.94089920816233,0.010897696410806,0.999044497178242,-4.47029900316998
"77","GB51673",44,19,18,21,17,13,33,27,126,99,41,151,-1.94700195332362,2.53050382751529,-3.08782435856245,0.00815984659742654,0.999044497178242,-4.34657657654743
"78","GB51682",39,30,45,35,87,84,139,28,129,56,40,56,-0.861621763888397,3.14149325515237,-2.80353739034118,0.0142671936535507,0.999044497178242,-4.32260172604901
"79","GB52191",641,342,536,490,639,372,1765,401,559,699,191,610,-0.649715432898394,6.37173229411249,-2.95626150980332,0.0105734533517037,0.999044497178242,-4.1736733183786
"80","GB52318",238,75,175,109,202,341,391,86,1830,1417,709,562,-2.29669899100034,5.61705378595002,-3.62693423568178,0.00281708965910038,0.999044497178242,-4.00736701301577
"81","GB52428",2840,1179,3031,1788,2723,4062,12497,1576,6645,3412,2893,2338,-1.10657859387536,8.90016526221105,-3.19271374516517,0.00663425909994039,0.999044497178242,-4.30426401521356
"82","GB52723",487,286,428,197,472,333,453,135,129,64,99,168,0.813127278673965,5.14119477487138,3.24529033327613,0.00598006744475069,0.999044497178242,-4.07815973252988
"83","GB52761",86,43,64,41,77,43,52,17,14,31,16,25,0.821833676541377,2.53152136273518,3.32012603721413,0.00515850048321268,0.999044497178242,-4.31463636825345
"84","GB52794",3,11,10,2,7,11,19,5,31,23,15,17,-1.73911304241942,0.73629483452752,-3.33785008504461,0.00498108105161882,0.999044497178242,-4.43697444469469
"85","GB52824",11,9,28,13,17,15,14,8,3,4,2,5,0.966478625335444,0.512214242786514,2.80685775132799,0.0141748135506457,0.999044497178242,-4.47599152669174
"86","GB52927",68,31,3,8,7,7,40,12,35,32,29,66,-1.81429852585159,1.656449891493,-2.86066479947983,0.0127569558514257,0.999044497178242,-4.42679744621832
"87","GB53054",29,27,56,57,68,13,175,21,189,36,26,112,-1.38397728412687,2.94679205884026,-2.99789340096214,0.00974183860487961,0.999044497178242,-4.3146754440495
"88","GB53345",184,208,267,140,384,187,344,100,49,76,43,72,0.806511450220987,4.42962821614614,2.79130874839977,0.014612529745964,0.999044497178242,-4.21394815081133
"89","GB53437",84,83,81,65,83,55,158,31,120,112,59,150,-0.780904858988691,3.70711025761483,-2.75595410972133,0.0156575449512122,0.999044497178242,-4.27509047252863
"90","GB53783",8,8,12,9,5,6,20,5,40,22,5,29,-1.44964266745146,0.851423603320102,-3.03883480891569,0.00898714172808422,0.999044497178242,-4.45039685791661
"91","GB54083",23,20,29,30,62,21,95,18,64,19,21,50,-0.850793484593466,2.35710827623865,-2.88179073002293,0.0122391540618685,0.999044497178242,-4.37642696421896
"92","GB54097",2498,920,1603,906,696,1102,10959,905,2953,1639,1030,1968,-1.28185452107906,7.96302507773533,-3.55804281295869,0.00322617221742351,0.999044497178242,-4.19758420314963
"93","GB54480",89,32,60,64,108,54,191,44,513,122,230,225,-1.89923274179803,4.05242914574865,-3.78761140433948,0.00205513271512742,0.999044497178242,-4.07286280658823
"94","GB54900",29,18,25,18,24,23,24,7,10,7,5,9,0.767630780696991,1.22259854462092,3.49647012486019,0.00364236007633156,0.999044497178242,-4.39936367479164
"95","GB55030",14292,11334,13166,8688,14283,13472,28536,8582,13149,27870,11035,14876,-0.832982677540944,11.0973249163261,-2.8653207317312,0.012641021078259,0.999044497178242,-4.42955445885759
"96","GB55202",30,32,103,88,148,137,53,35,8,18,18,15,1.41160234206037,2.6486104752552,2.76889718021422,0.0152667681470953,0.999044497178242,-4.37664307983157
"97","GB55718",42,35,55,19,74,46,36,12,8,8,14,21,1.06875622461011,1.97415639835709,3.1526477753534,0.00718026420460767,0.999044497178242,-4.38005140203741
"98","GB55882",4,14,13,14,16,9,32,7,23,21,6,25,-1.0709626759194,1.10131786072227,-2.77678597284455,0.0150332786724099,0.999044497178242,-4.45808027360966
"99","GB55968",72,30,45,54,73,49,109,45,74,62,69,70,-0.817381487353136,3.24511853453257,-3.61669866437737,0.00287438141495252,0.999044497178242,-4.19018780831705
"100","GB55977",448,301,314,384,450,309,587,235,662,437,259,404,-0.644241679048259,5.91001542887283,-3.30888287275645,0.00527431268234481,0.999044497178242,-4.06002815957982
