"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB43292",15,10,5,12,1,3,8,12,11,11,14,17,-0.962294112670383,0.467297253870256,-2.62394350444922,0.0203227821368957,0.999987300678336,-4.4930906682353
"18","GB43778",141,128,56,87,59,119,132,116,170,183,161,86,-0.633019183502989,4.15286800189499,-2.19955461536375,0.0455579507868274,0.999987300678336,-4.35894874297314
"19","GB43908",1114,822,500,808,257,472,534,462,505,495,341,347,0.410935635235832,6.33591653486339,2.12940617746665,0.0518883431907468,0.999987300678336,-4.3706531109448
"20","GB43962",18,20,11,27,8,18,13,8,8,8,2,19,0.833628526880073,0.89943255943726,2.27361724859087,0.0396636045494441,0.999987300678336,-4.50826110237808
"21","GB44349",118,155,67,104,41,88,81,122,118,137,99,116,-0.365710783366592,3.96452356435062,-2.08265777467983,0.0565514023754884,0.999987300678336,-4.39459669593043
"22","GB44367",126,162,49,80,133,18,6,54,44,4,60,42,1.59340610785878,2.74999917114458,2.3198975633349,0.0363533399575793,0.999987300678336,-4.43474958086116
"23","GB44548",447,289,1169,265,114,144,169,227,59,163,47,207,1.24182069136338,4.91591084386365,2.17119707287633,0.0480248390637754,0.999987300678336,-4.34792979948378
"24","GB44549",66105,23907,47153,24770,11254,8539,24441,9508,4584,7399,6136,3966,1.64038659173008,11.0451351233874,2.97043526140578,0.0103393242862453,0.999987300678336,-4.42798003436093
"25","GB44782",177,190,113,186,55,103,128,174,188,157,209,170,-0.444067259961853,4.52810979416158,-2.25917419534329,0.0407535698356913,0.999987300678336,-4.32571205727882
"26","GB44893",231,423,137,363,85,186,221,603,539,306,201,192,-0.588785588671707,5.31314644112827,-2.50833186017172,0.0253938557759331,0.999987300678336,-4.25156158605691
"27","GB45255",10,17,6,12,3,2,14,18,17,14,14,11,-1.05091202092728,0.702596817956099,-3.38234874144999,0.00459694826271395,0.999987300678336,-4.43698898644961
"28","GB45422",35,25,19,34,10,18,9,14,16,12,6,15,0.815031737338852,1.35553382488597,3.01952743663163,0.00938912879487172,0.999987300678336,-4.43234489577751
"29","GB45509",29,16,10,25,3,11,41,29,45,14,12,15,-0.830928795450298,1.46199571288807,-2.19063674988243,0.0463206641479235,0.999987300678336,-4.49845774212067
"30","GB45797",723,102,193,888,127,140,80,40,53,292,4,37,2.39311051705182,4.0584615238312,3.14167741890725,0.00738399534121537,0.999987300678336,-4.23652745822738
"31","GB45861",835,317,564,162,320,370,176,103,215,237,56,90,1.5941763692164,5.12332081889879,3.21872523156307,0.00634466404279708,0.999987300678336,-4.10510518247157
"32","GB45885",34,27,22,27,16,24,17,13,16,14,9,17,0.658960688140203,1.58214151954074,2.35697628204204,0.0338916870430034,0.999987300678336,-4.47925234051481
"33","GB45935",722,1065,245,830,224,431,336,617,432,297,270,421,0.337855654497496,6.09933729540113,2.08415953137731,0.0563957601211562,0.999987300678336,-4.37277324646689
"34","GB46048",48,91,20,62,24,43,30,39,33,42,22,18,0.501412602975108,2.49230400924037,2.14395476823444,0.0505116560319312,0.999987300678336,-4.46502540475361
"35","GB46487",143,262,53,157,49,107,74,119,92,79,33,81,0.517061763965416,3.83318026912451,2.61338180831566,0.0207420670609743,0.999987300678336,-4.2990225248028
"36","GB46557",143,0,132,6,0,230,11,218,536,241,271,28,-3.38888794192878,2.66330190239089,-2.05750002349636,0.0592184862729267,0.999987300678336,-4.48200303840552
"37","GB46558",91,11,99,14,13,93,299,295,349,183,180,16,-2.48395219208156,3.56482092136408,-2.63093640718453,0.0200497022004996,0.999987300678336,-4.33898794350588
"38","GB46956",20,52,7,20,6,2,9,9,9,4,0,3,1.51920787700589,0.173284293853747,2.28938403987671,0.0385051420641695,0.999987300678336,-4.52051744754696
"39","GB47177",343,289,172,337,90,191,171,266,156,137,91,200,0.386035868726638,4.87900758960915,2.13957891944261,0.0509221131355547,0.999987300678336,-4.34604157937139
"40","GB47270",144,83,116,152,128,87,545,284,385,123,536,180,-1.53987324525392,4.87316851981284,-3.30427422240277,0.00536087566168869,0.999987300678336,-4.08767115156382
"41","GB47341",248,236,97,185,71,144,129,128,133,129,64,120,0.348922082663906,4.36199965827783,2.10557511806924,0.0542189523663605,0.999987300678336,-4.37192497646718
"42","GB47468",165,243,107,200,75,143,89,173,73,67,46,170,0.586084791849913,4.1874209791393,2.49071821617849,0.0262662651114324,0.999987300678336,-4.29805901527106
"43","GB47632",241,215,88,206,77,130,104,150,140,127,35,99,0.47986829683528,4.24874406617626,2.13171783273543,0.0516672919687441,0.999987300678336,-4.3729784828541
"44","GB47808",402,442,178,337,112,259,257,328,200,166,104,197,0.378736165737839,5.15684154762117,2.13649826709488,0.0512129393076792,0.999987300678336,-4.34298942313291
"45","GB47901",259,310,143,257,80,133,138,167,145,109,94,178,0.365452091471598,4.61384785117965,2.5362187752989,0.0240692887648014,0.999987300678336,-4.25654370087574
"46","GB48010",43,75,21,38,21,38,74,50,51,40,46,40,-0.482853151912003,2.73749427500977,-2.07253521076384,0.0576109098010976,0.999987300678336,-4.46335880328953
"47","GB48020",45561,13205,8815,11066,2108,3351,7521,3444,2586,4161,1949,2380,1.30891549931874,9.71574541356946,2.6559880827145,0.0191002990894701,0.999987300678336,-4.41602046012656
"48","GB48146",1031,203,341,141,300,215,81,202,195,138,228,84,1.08204616676017,5.01621020622082,2.06221392168277,0.0587100717130729,0.999987300678336,-4.36924272928808
"49","GB48193",112,169,64,220,32,78,105,173,192,111,95,132,-0.458090352703581,4.12569144986697,-2.39550587707271,0.0315018522051223,0.999987300678336,-4.31627733271644
"50","GB48315",113,128,64,151,65,78,82,78,63,69,41,72,0.439522454966888,3.64482303305667,2.43264178478691,0.0293510090354685,0.999987300678336,-4.34917466332943
"51","GB48633",23,25,5,14,10,20,11,6,7,15,1,5,1.13540335535978,0.618626671769819,2.49121859978619,0.0262410886211753,0.999987300678336,-4.50044604958554
"52","GB48846",138,143,50,136,49,57,91,77,59,51,37,74,0.41770239454227,3.52711127160859,2.15950784681788,0.0490775710361261,0.999987300678336,-4.40775633197262
"53","GB48964",25,28,7,19,6,10,10,12,10,8,2,8,0.780798649984715,0.726287604260181,2.53494898878887,0.0241281285400832,0.999987300678336,-4.49415412479484
"54","GB48978",19,12,5,20,6,7,17,29,30,11,7,14,-0.718558043494875,1.04870086859832,-2.16878096577516,0.0482406907698001,0.999987300678336,-4.51163691628146
"55","GB49160",176,183,89,160,69,82,127,167,188,112,134,159,-0.355649328874946,4.36848815894637,-2.16269060410397,0.0487888192092205,0.999987300678336,-4.35557673079773
"56","GB49245",14,17,7,16,5,10,19,17,17,13,11,16,-0.550968741173266,1.05473756047181,-2.51385085608998,0.0251262733041797,0.999987300678336,-4.48419677452727
"57","GB49376",435,452,240,372,235,267,146,222,175,313,205,239,0.603058506403594,5.35907964252215,2.59976628788958,0.0212949512309851,0.999987300678336,-4.22571009137589
"58","GB49378",23,16,10,17,9,27,29,22,21,35,40,23,-0.849348813952872,1.7495465532553,-2.34269441086869,0.034820528997052,0.999987300678336,-4.47399079479096
"59","GB49580",21,26,13,33,13,10,24,48,98,58,32,12,-1.10397688976485,2.04128093182076,-2.46607321876984,0.0275353390534699,0.999987300678336,-4.44917288517882
"60","GB49692",89,148,59,93,45,61,64,72,54,29,24,91,0.519011455268527,3.29685589963748,2.13445982395648,0.0514062252461564,0.999987300678336,-4.42634367572342
"61","GB49753",1100,371,388,58,108,211,97,86,116,59,179,25,1.65387562213432,4.46336094800032,2.39076251476328,0.0317871639740782,0.999987300678336,-4.32392144331649
"62","GB50100",16,17,4,5,7,7,11,21,14,12,13,11,-0.743514874005745,0.778889119029749,-2.16137426562065,0.048908049778946,0.999987300678336,-4.51849890366083
"63","GB50118",1568,482,1878,677,293,352,364,190,129,475,204,169,1.61587958628103,5.96183877138323,3.07369791129898,0.00844072196729951,0.999987300678336,-4.1476980728572
"64","GB50180",199,147,55,129,16,71,25,41,56,89,21,41,1.01480174862057,3.16773420971391,2.83280622678079,0.013538304742727,0.999987300678336,-4.32527535105804
"65","GB50225",159,84,58,80,33,54,29,55,17,64,19,42,0.968220535601819,2.93882921941124,2.7731477338325,0.0152101863360908,0.999987300678336,-4.35418830957042
"66","GB50454",273,323,113,235,78,75,153,245,320,200,155,215,-0.441405555417152,4.82312876156323,-2.0978484642563,0.054995199464404,0.999987300678336,-4.3571492112926
"67","GB50933",37,88,23,55,19,23,27,37,35,12,14,29,0.531476487349725,2.20246390948424,2.05284350796529,0.0597246952177666,0.999987300678336,-4.48767457948554
"68","GB51029",140,160,81,139,17,87,43,69,141,52,10,48,0.822700432793226,3.327246593591,2.05562384621621,0.0594219674502516,0.999987300678336,-4.43949929195215
"69","GB51332",593,472,316,522,237,321,321,435,197,258,139,444,0.501819576631784,5.69232645687778,2.10232511293185,0.0545442138003435,0.999987300678336,-4.35698167370794
"70","GB51564",612,744,357,627,262,395,514,591,676,554,663,582,-0.367542458646803,6.37747767259676,-2.12241030400723,0.0525626873764666,0.999987300678336,-4.37492249371076
"71","GB51797",24,112,15,27,13,31,16,20,12,40,6,5,1.06470187844034,1.62012327209971,2.27520752208452,0.0395452857095662,0.999987300678336,-4.48619855180414
"72","GB51836",237,220,88,200,80,120,130,151,93,104,48,139,0.411247179311259,4.27369979938009,2.10755218301062,0.0540219677429707,0.999987300678336,-4.37638737691263
"73","GB51916",22,20,8,20,6,15,17,24,27,22,14,29,-0.675095539379651,1.47555223480192,-2.8963897706065,0.0119547570125813,0.999987300678336,-4.43516578020642
"74","GB51947",47,66,20,56,23,30,55,58,85,48,46,32,-0.521341436747908,2.79433407451033,-2.28555558905091,0.038783465307348,0.999987300678336,-4.43042327712062
"75","GB52326",78,75,31,67,33,47,34,31,25,14,38,28,0.872908735646049,2.57822451722233,3.29605954024081,0.00544831132256858,0.999987300678336,-4.31840409938954
"76","GB52473",87,120,47,88,34,72,39,61,68,59,36,31,0.498920441343542,3.17466548852576,2.47503697425317,0.0270671026448433,0.999987300678336,-4.37762188965445
"77","GB52636",584,646,243,483,242,301,265,395,338,322,225,302,0.324258335765466,5.75036302802755,2.28804420948084,0.0386023307957458,0.999987300678336,-4.3115870688794
"78","GB53179",59,184,62,84,54,52,68,40,51,37,56,38,0.600122298474536,3.22594135552209,2.08199561497623,0.0566201547999859,0.999987300678336,-4.439076356204
"79","GB53261",39,28,17,36,15,14,119,25,65,21,98,57,-1.21265018013393,2.48068487892907,-2.43035836309788,0.0294791114069183,0.999987300678336,-4.43108580607841
"80","GB53353",13,37,17,26,10,19,10,13,10,17,5,11,0.736778728416471,1.18084744767032,2.47787402927248,0.0269205009929721,0.999987300678336,-4.48340963261165
"81","GB53516",475,1645,403,795,141,331,260,275,231,176,426,368,0.700720082442028,5.84153190193397,2.2079931036839,0.0448470763715256,0.999987300678336,-4.33576193443232
"82","GB53576",148363,31325,115168,64744,26478,26796,70530,17747,8960,24379,24864,6407,1.52503697444802,12.2902577556238,2.26959328102812,0.0399644862556961,0.999987300678336,-4.51028359057842
"83","GB53596",479,600,234,573,180,333,322,639,672,464,403,418,-0.395399118886038,6.0268358460874,-2.45562555569724,0.028090882166457,0.999987300678336,-4.282592445218
"84","GB53604",105,101,57,103,45,84,62,65,70,67,24,50,0.455151089934611,3.36019357335068,2.08622858159891,0.056181972416119,0.999987300678336,-4.43091166691362
"85","GB54212",127,198,39,170,57,89,70,94,71,74,12,87,0.689879540603041,3.57080876681285,2.1516643745722,0.0497959754117717,0.999987300678336,-4.40883053138221
"86","GB54350",73,137,38,70,21,56,66,38,38,51,19,40,0.512889716010819,2.90467426301296,2.07146605358386,0.0577238806634079,0.999987300678336,-4.45615409627874
"87","GB54395",357,260,217,135,92,264,287,422,348,444,442,183,-0.787694766323964,5.36438801292105,-2.22256375853203,0.0436440282673905,0.999987300678336,-4.32639531407326
"88","GB54537",33,86,14,38,7,36,41,110,57,44,38,24,-0.731070231060884,2.50730025772831,-2.13125405246608,0.0517115704732559,0.999987300678336,-4.46633074556117
"89","GB54699",22,47,8,27,5,14,13,18,7,7,8,9,0.741511927872136,1.03009978448157,2.47593209312776,0.0270207659398255,0.999987300678336,-4.48851769476515
"90","GB54922",11,34,12,13,8,8,8,18,3,5,4,6,0.893262121295659,0.553297031775556,2.30113080404568,0.0376628920944171,0.999987300678336,-4.51475621471708
"91","GB54975",104,177,62,143,45,70,61,74,86,71,34,76,0.436904691446675,3.58990896391421,2.71220799816617,0.0171258816636251,0.999987300678336,-4.30153115958352
"92","GB54994",144,246,55,164,75,71,71,93,78,88,39,94,0.522177299941245,3.83414680249844,2.69335193860837,0.0177648881054575,0.999987300678336,-4.28341061162468
"93","GB55147",75,146,48,126,42,74,61,70,79,62,15,53,0.521778779523149,3.30839708238135,2.05717448872221,0.0592537460788526,0.999987300678336,-4.43878699239295
"94","GB55205",77205,46241,78318,76945,36767,15377,55448,28307,16357,15774,27705,5660,1.26908365965919,12.2509730650605,2.15224000250821,0.0497429207426855,0.999987300678336,-4.518238265637
"95","GB55206",7145,3894,5191,7360,3003,1398,2546,1685,1120,2461,827,498,1.65514542450442,8.50016459323453,3.44965570883113,0.00402665681185636,0.999987300678336,-4.2645405194793
"96","GB55208",14354,4364,4784,9530,1094,1369,2634,1049,1964,1697,405,324,1.91146076506776,8.32767589045791,3.16873878910034,0.00700092742479072,0.999987300678336,-4.29215623853431
"97","GB55209",25694,4518,11087,14270,2747,2313,7385,2692,2512,2522,2488,841,1.43826709381969,9.37219485551734,2.4297999306851,0.0295105212382245,0.999987300678336,-4.43203723985006
"98","GB55211",265,917,2602,3275,2090,442,596,339,325,488,205,92,2.06811745676239,6.48808100009734,2.93705872988185,0.0110389551829151,0.999987300678336,-4.21205277109835
"99","GB55215",719,1913,571,1377,473,535,575,412,560,472,511,815,0.523141521699171,6.706066238901,2.27414088811348,0.0396246081441768,0.999987300678336,-4.35440061935402
"100","GB55364",464,885,279,433,93,281,372,939,562,422,437,333,-0.57147443950997,5.97084563166586,-2.27668489984759,0.039435664730738,0.999987300678336,-4.32451327737184
