"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"52","GB50206",435,524,348,321,191,178,187,248,183,114,311,69,0.634258339893822,5.1587048259029,2.57135008297644,0.022449524200351,0.999691700885618,-4.23570976119946
"53","GB50237",43,44,20,12,24,16,35,42,25,26,50,18,-0.595099149446419,2.1171732426762,-2.59968611358068,0.0212538120271349,0.999691700885618,-4.42949110767969
"54","GB50890",1282,1523,1089,790,500,272,512,651,394,338,479,189,0.705521605420487,6.45986941281409,2.25007491389163,0.0413961052187345,0.999691700885618,-4.34913801005788
"55","GB51001",114,72,46,3,47,89,85,103,77,74,115,53,-1.07720396321331,3.21824062914055,-2.22639158545136,0.0432735561118464,0.999691700885618,-4.41690976456486
"56","GB51089",377,223,103,85,186,379,1505,448,525,220,286,187,-1.33037616662284,5.45723695263588,-2.70777641544026,0.0172338728482182,0.999691700885618,-4.20539919751456
"57","GB51116",8,29,7,1,8,3,16,15,7,10,22,6,-1.04585345120076,0.487217428310683,-2.46126446039799,0.027739641225047,0.999691700885618,-4.50504660486141
"58","GB51281",591,750,598,337,354,307,320,346,258,317,301,170,0.46697804794819,5.8210738962365,2.46914135568895,0.0273244468762193,0.999691700885618,-4.27014098335764
"59","GB51494",516,551,407,257,197,224,185,310,94,149,342,82,0.701098862934012,5.21843328464002,3.45585239473701,0.00396071291953735,0.999691700885618,-4.02864620587623
"60","GB51697",242,568,215,305,129,268,137,228,123,114,201,72,0.677790497483348,4.89385100825968,2.85333924133077,0.0129709738063296,0.999691700885618,-4.17220964816025
"61","GB51807",299,246,123,89,123,228,583,273,363,166,286,93,-0.841863118149591,5.02222161080573,-2.43700588595325,0.0290565841163169,0.999691700885618,-4.26734531107249
"62","GB51833",775,758,1576,1793,1237,604,652,334,236,282,803,169,1.37924833271175,6.57736732428788,3.48416884084486,0.0037458514190022,0.999691700885618,-4.10755624128582
"63","GB51834",390,657,944,841,611,320,520,208,124,106,489,97,1.32582724307108,5.75960395620437,3.12653123487155,0.00758180588309041,0.999691700885618,-4.12928544416417
"64","GB51845",152,210,377,170,236,45,124,55,40,80,63,30,1.26087558299587,3.97351178857657,2.5449891111671,0.0236199880765783,0.999691700885618,-4.31299616867222
"65","GB52073",9022,7028,3453,2440,3653,8189,12958,8514,9703,4450,7803,3607,-0.794341642673015,9.88229409816886,-2.27863834846803,0.039233703146908,0.999691700885618,-4.45924488205534
"66","GB52188",5,35,17,6,10,14,2,10,0,10,11,2,1.3863319028067,0.136749500783221,2.29200743326662,0.0382585852221443,0.999691700885618,-4.51981882022511
"67","GB52197",156,279,135,163,115,142,113,115,74,107,184,55,0.380059591081593,4.318823269595,2.2413957101254,0.0420750671605928,0.999691700885618,-4.34196929785072
"68","GB52236",223,398,257,195,140,243,133,163,85,143,325,79,0.482562305058988,4.81499705424394,2.70125321447424,0.0174539472818838,0.999691700885618,-4.20807010606252
"69","GB52238",48,125,57,20,44,40,65,117,45,55,87,27,-0.528584766802992,3.08621202436955,-2.27683115599421,0.0393673010589515,0.999691700885618,-4.41431741234815
"70","GB52360",2860,1527,1199,1211,1323,1670,3932,3084,2033,1648,2161,1010,-0.687779386424534,8.15609687123599,-2.39362584428845,0.0315617986815248,0.999691700885618,-4.39075242485188
"71","GB52454",1040,1083,472,314,653,910,1155,1030,995,636,1102,634,-0.700179412495111,6.9450579176149,-2.67966104021886,0.0182020796107274,0.999691700885618,-4.28028649283787
"72","GB52682",40,121,47,33,42,55,10,43,14,39,63,15,0.756681067281709,2.50367157447776,2.31166363962292,0.0368663635577636,0.999691700885618,-4.44455399212366
"73","GB52877",14,25,11,1,11,17,16,32,18,11,45,8,-1.05938920616961,1.14054596910635,-2.42378835352465,0.0297990683211755,0.999691700885618,-4.48926404800071
"74","GB52882",584,813,320,108,541,580,536,1086,528,515,704,313,-0.741174876286366,6.26398108903472,-2.28248485461829,0.0389507695960561,0.999691700885618,-4.33040456235908
"75","GB52923",733,924,1138,1720,728,370,484,571,285,520,581,223,0.815974985590169,6.54686663951208,2.29640301323666,0.0379430075641228,0.999691700885618,-4.34279786926486
"76","GB53092",43,74,40,29,29,35,34,22,16,15,43,11,0.637884184900112,2.20685081658815,2.87137703113317,0.0125207017418912,0.999691700885618,-4.39557426007388
"77","GB53170",168,334,170,187,113,100,80,99,66,53,153,51,0.827667594895865,4.1614224578908,3.49805065967792,0.00364484547920182,0.999691700885618,-4.09769505198054
"78","GB53188",123,184,108,16,74,151,169,160,117,116,199,75,-0.761592762618061,4.09123307810696,-2.40788698265045,0.0307163208266848,0.999691700885618,-4.31965219453294
"79","GB53212",33,17,14,0,10,11,36,66,23,19,28,19,-1.8075159508186,1.34769700051577,-2.95361670981246,0.0106550798269257,0.999691700885618,-4.44142137336036
"80","GB53420",83,82,46,22,54,82,110,127,71,57,97,24,-0.614434901413198,3.32707863515777,-2.24992225344802,0.041407958116182,0.999691700885618,-4.40331202560957
"81","GB53427",489,864,531,293,183,396,193,146,197,292,259,118,0.8396434080996,5.46748887155562,3.17838957064812,0.00684504602322109,0.999691700885618,-4.09650492654058
"82","GB53428",97,241,133,59,51,54,23,29,33,65,92,35,0.95306820944446,3.26258516995598,2.75472339403634,0.0157278276765127,0.999691700885618,-4.3289488711185
"83","GB53727",236,364,156,71,100,255,572,261,285,216,284,94,-0.804144600603117,5.02626919135145,-2.53845385948051,0.0239191332849204,0.999691700885618,-4.24111920375261
"84","GB53827",245,322,161,101,185,335,398,287,205,255,356,145,-0.577505136905767,5.19560900249951,-2.65833903226818,0.0189713850451317,0.999691700885618,-4.20630977789465
"85","GB54214",395,709,510,354,282,315,344,336,187,275,428,133,0.370577839019039,5.69085596607332,2.30860118368749,0.0370800779469655,0.999691700885618,-4.30513288119524
"86","GB54410",2435,5681,2626,2004,1783,803,924,1713,977,1461,1565,519,0.711708298419126,7.93126971346935,2.4282468321255,0.0295466149350226,0.999691700885618,-4.37660493458965
"87","GB54586",2,13,3,7,8,7,12,15,7,11,16,7,-1.11753692322534,0.397078787103745,-2.82324197115251,0.0137579017700343,0.999691700885618,-4.48413511618009
"88","GB54841",59,166,63,31,53,65,84,103,52,87,122,55,-0.518221365927157,3.50047239034146,-2.64203829962089,0.0195807118626496,0.999691700885618,-4.32037353628186
"89","GB54868",32,62,66,43,50,36,40,86,45,69,108,25,-0.583970850365171,3.01411214295057,-2.23235933866056,0.042793079545445,0.999691700885618,-4.42558088833701
"90","GB54908",14,14,25,12,10,5,13,29,15,47,19,16,-0.997892415906367,1.36459270822969,-2.35039753091307,0.0342619893552767,0.999691700885618,-4.4876954211719
"91","GB54934",947,1475,1216,681,638,515,512,834,435,668,762,188,0.500281709217784,6.69955638976949,2.28359684182848,0.0388693355351784,0.999691700885618,-4.35108031361809
"92","GB54963",11,7,5,7,2,13,11,13,13,7,14,11,-0.941278881479935,0.516258499751188,-2.27603330415899,0.0394264191551324,0.999691700885618,-4.5168859966327
"93","GB55204",1937,5881,2560,2742,3482,472,7183,6807,16395,3039,7820,6320,-1.94976220499223,9.29234444406264,-3.29279452799166,0.00546244171856252,0.999691700885618,-4.31993076548578
"94","GB55206",7145,3894,1120,827,1398,498,2546,1685,5191,2461,7360,3003,-1.35527730536703,8.50016459323453,-2.47861835369195,0.0268327971456615,0.999691700885618,-4.39080153753911
"95","GB55211",265,917,325,205,442,92,596,339,2602,488,3275,2090,-2.27711596180911,6.48808100009734,-3.46934497280248,0.00385682749380302,0.999691700885618,-4.10606989273677
"96","GB55287",792,1235,679,476,437,553,549,620,329,427,586,231,0.32962399180328,6.3854302018799,2.33081964875767,0.0355557697605783,0.999691700885618,-4.32556174111468
"97","GB55445",28,21,6,6,14,29,42,44,39,36,16,16,-1.16395883650507,1.7389931074493,-2.45373078318483,0.0281423897719514,0.999691700885618,-4.46446382968991
"98","GB55610",1963,4248,2904,2284,1224,1468,1452,1878,1087,992,1873,657,0.545369844641002,8.00710920690044,2.32346629263384,0.0360535600839274,0.999691700885618,-4.39687110973686
"99","GB55786",642,1025,707,536,580,464,377,464,239,496,631,218,0.520345504990875,6.27147008802566,3.13362752105104,0.00747650849799663,0.999691700885618,-4.14160442884278
"100","GB55930",513,801,575,172,285,234,231,307,149,262,235,72,0.682301788293757,5.39328455257416,2.85341424424265,0.0129690690156074,0.999691700885618,-4.16844965107165
