"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"44","GB47040",500,350,329,542,318,508,313,288,232,108,129,111,0.900821340886598,5.41575799201948,3.58316989579256,0.00300328252060541,0.961226663010886,-3.97053186056346
"45","GB47165",509,441,346,676,432,442,453,358,243,82,195,132,0.821969242017819,5.61169610043151,2.77727127967055,0.0148452578514056,0.961226663010886,-4.16496416587827
"46","GB47182",49,39,55,114,37,124,107,191,68,50,53,143,-0.850932766970941,3.55485204925087,-3.31131475628014,0.00515413955337533,0.961226663010886,-4.19795810031092
"47","GB47190",19,14,40,45,7,22,37,42,34,15,41,25,-0.804514366691142,2.00406689596397,-2.61293861116006,0.0204748476360088,0.961226663010886,-4.43255864262759
"48","GB47351",224,195,285,285,140,337,243,405,263,106,258,272,-0.372008598810242,5.22099450654287,-2.82096484961637,0.0136226420952455,0.961226663010886,-4.13621307462754
"49","GB48048",94,76,93,105,48,95,126,161,70,50,97,98,-0.503031808853251,3.79342754324295,-3.00586271856721,0.00945408377326303,0.961226663010886,-4.21778767968593
"50","GB48330",12,6,25,34,5,26,32,53,11,12,25,27,-0.95443873485191,1.55068931800522,-2.61237180387223,0.020497454655001,0.961226663010886,-4.45482847454062
"51","GB48531",212,129,208,189,102,180,101,238,84,41,69,101,0.469593294719274,4.26895277690731,2.66646688315751,0.0184451630601772,0.961226663010886,-4.24268220122817
"52","GB48574",308,344,335,528,263,457,160,370,179,106,159,319,0.553099077358333,5.38689434982277,3.31583543276606,0.00510801672417623,0.961226663010886,-4.02112470999062
"53","GB48923",537,405,571,500,334,530,405,779,1358,487,773,397,-0.781096061244248,6.42035929001123,-2.62117952401897,0.020148869448611,0.961226663010886,-4.22652180233857
"54","GB49165",550,461,546,664,449,599,339,670,308,163,256,397,0.423769213153056,6.03597323392513,2.91083640270203,0.0114097161926683,0.961226663010886,-4.13702339398591
"55","GB49433",314,197,295,329,227,260,153,272,147,70,111,135,0.623743172916059,4.90322092174081,3.80870798203031,0.00192225916690684,0.961226663010886,-3.93171255293634
"56","GB49462",15,4,9,15,9,37,14,25,53,13,52,19,-1.2731092940767,1.47833632810253,-2.5978394849238,0.0210853766495127,0.961226663010886,-4.46018663596328
"57","GB49504",615,995,1008,2123,650,928,430,1285,216,228,239,768,0.915346430147399,6.62766299030833,2.88619737394688,0.0119786295198053,0.961226663010886,-4.18146200606346
"58","GB49623",176,212,195,290,127,330,231,317,315,115,283,247,-0.5190662362653,5.13991454417012,-2.90276530795441,0.0115930902333345,0.961226663010886,-4.11648172627393
"59","GB49878",1492,3518,1083,1864,476,1016,363,177,56,250,186,94,2.81177202847856,6.16152385344079,5.16858071155897,0.000143227390614437,0.961226663010886,-3.81381888468519
"60","GB50026",8346,253,3620,3501,119,949,71,623,328,93,144,51,2.61044391693997,6.04360354397488,3.1123470633058,0.00765406413047285,0.961226663010886,-4.15405451084044
"61","GB50450",43,19,25,61,11,16,14,17,9,5,5,3,1.35406533524482,1.14860727981039,3.1680658683844,0.00685218307687921,0.961226663010886,-4.43053282929737
"62","GB50526",469,510,591,872,385,441,608,796,2627,1231,675,735,-1.26049903375133,6.79751669559493,-3.15155945754155,0.00708061546366229,0.961226663010886,-4.12983091182971
"63","GB50679",482,344,560,761,244,802,863,1039,491,268,535,626,-0.593083118663479,6.39001384377825,-3.32688001678644,0.00499706181998745,0.961226663010886,-4.05592754608611
"64","GB50862",8,2,4,14,4,8,14,16,7,12,8,12,-1.1560945318765,0.399146811811148,-3.02392957302494,0.00912159691537521,0.961226663010886,-4.46981608530714
"65","GB50871",742,434,771,1131,458,644,1096,1368,1239,580,792,441,-0.715206167874318,6.87572955728351,-2.7866604842665,0.0145738070319458,0.961226663010886,-4.21535250268898
"66","GB51110",20,28,24,18,7,34,21,59,57,12,26,30,-0.909986921871245,1.95081190560067,-2.94217778530541,0.0107242984173968,0.961226663010886,-4.40140483372196
"67","GB51114",454,123,299,328,201,349,117,306,171,44,152,72,0.800542705722442,4.82030992567439,2.67968948365974,0.017974638165371,0.961226663010886,-4.20674084815959
"68","GB51370",23,21,37,76,10,57,53,120,32,20,45,73,-0.977270606032398,2.61310389783694,-3.24354259747641,0.00589763912173114,0.961226663010886,-4.31688990016324
"69","GB51814",2388,630,789,1402,391,1562,454,631,522,254,489,240,0.937063834275183,6.64421748789352,2.96050937147221,0.0103423545606847,0.961226663010886,-4.1662663028277
"70","GB52040",9,15,9,22,3,8,14,36,8,16,28,48,-1.40936206098594,1.19665196694326,-3.20660359681486,0.00634699880954796,0.961226663010886,-4.42407976202365
"71","GB52752",35,20,46,60,16,47,55,104,31,23,42,71,-0.821912708798094,2.67442608184655,-3.47570726970082,0.00371740452540749,0.961226663010886,-4.28259918783248
"72","GB52882",487,326,513,633,108,704,509,1084,515,313,541,580,-0.823065313105545,6.19701122819315,-3.37729028478088,0.00452049116996023,0.961226663010886,-4.0299088525952
"73","GB52909",1,3,0,11,3,11,6,11,8,5,9,10,-1.65468547024674,-0.285952219775193,-2.69196495759296,0.0175482553635167,0.961226663010886,-4.5014542505444
"74","GB53122",30,33,43,41,20,12,72,62,41,17,78,39,-1.08504512895786,2.49793925042383,-2.87844712831488,0.0121632743019496,0.961226663010886,-4.37112514889326
"75","GB53154",151,108,192,226,130,170,172,333,202,74,238,145,-0.506396627638257,4.7120533310481,-2.69006925524453,0.0176134545937452,0.961226663010886,-4.19405562655877
"76","GB53429",45,9,60,30,10,20,77,46,56,24,117,36,-1.37581641955551,2.46519514330612,-2.87893698372641,0.0121515215573005,0.961226663010886,-4.3755405097877
"77","GB53516",475,325,841,1026,426,795,159,710,176,141,331,368,0.846466908423312,5.96163172190597,3.23216277395842,0.00603258454948599,0.961226663010886,-4.06275658427277
"78","GB53524",18,33,25,82,11,80,13,36,10,3,3,19,1.30345121501139,1.52637887739288,2.73747816190621,0.016051484834411,0.961226663010886,-4.44787042178845
"79","GB53578",1806,1495,3090,2452,1547,3683,1115,2677,1120,850,856,1201,0.550538828173275,7.99312061237178,2.72630333682698,0.0164070521832394,0.961226663010886,-4.28778995185153
"80","GB53579",890,539,1954,1051,232,1629,194,620,638,140,305,320,1.03471915264304,6.34998304368846,2.91024306338056,0.0114230991323534,0.961226663010886,-4.16325128988966
"81","GB53599",6,7,8,13,3,9,5,19,30,8,9,16,-1.04352774643986,0.622579564768218,-2.70697185024934,0.0170403283419057,0.961226663010886,-4.48297393472094
"82","GB53658",110,88,113,110,41,122,112,179,128,46,112,90,-0.478999272335868,3.93769201879898,-2.73392823945695,0.0161636175938099,0.961226663010886,-4.25521009578126
"83","GB53724",29,21,24,35,26,90,55,65,49,27,47,59,-0.854559640242529,2.65958297649168,-2.99358335296316,0.00968686574695989,0.961226663010886,-4.34303896398388
"84","GB53860",631,446,267,532,116,216,2114,615,1154,755,366,294,-1.53972578751348,6.21034024887893,-2.99859649593386,0.00959115509783132,0.961226663010886,-4.12778269674085
"85","GB54316",106,140,87,224,28,151,75,50,76,13,20,13,1.44133065436325,3.17824581615097,3.28536865093067,0.00542702683372019,0.961226663010886,-4.26156725086472
"86","GB54429",22,12,17,38,23,36,40,48,56,11,44,36,-0.942582471850134,2.17799083692762,-3.0544234249137,0.00858643607116669,0.961226663010886,-4.37447249185574
"87","GB54432",95,118,98,143,32,177,124,173,211,101,252,153,-0.970795241096171,4.30739065532388,-3.37148796322852,0.00457294022457573,0.961226663010886,-4.08412119746385
"88","GB54483",103,80,80,159,40,138,62,89,20,18,23,83,0.861647984360586,3.24932167568263,2.90671029537558,0.0115031017293168,0.961226663010886,-4.30345079923639
"89","GB54607",389,252,259,258,251,266,144,294,160,96,149,127,0.541315716626786,5.00638031534634,2.60566169357841,0.0207669255374249,0.961226663010886,-4.21039272290024
"90","GB54770",4,2,3,4,7,10,7,19,8,5,15,9,-1.35416138429014,0.135024014320411,-3.45677902039222,0.00385985956584354,0.961226663010886,-4.45354745523187
"91","GB54805",265,158,286,392,150,408,336,520,489,279,278,262,-0.770636924516731,5.54967407783951,-3.64064826009535,0.00267986755754837,0.961226663010886,-3.93395248198691
"92","GB54923",453,275,660,653,276,633,645,939,656,428,495,462,-0.699123059348716,6.34143116460662,-3.64191105376404,0.00267317163759203,0.961226663010886,-3.98307167213471
"93","GB55053",256,243,280,286,156,221,157,251,120,89,106,175,0.421478370665989,4.83975196668328,2.61983834624572,0.0202015772690552,0.961226663010886,-4.21123557512053
"94","GB55073",7,11,16,21,8,23,18,29,26,9,17,24,-0.846055483315958,1.35547803317925,-3.12813869523406,0.0074177788508076,0.961226663010886,-4.41980214386532
"95","GB55262",20,28,38,25,9,15,28,58,54,23,49,15,-1.00885769295452,2.07099955011567,-2.66148704053614,0.0186254482589017,0.961226663010886,-4.42402873890472
"96","GB55443",720,544,565,928,321,444,321,535,281,191,245,266,0.611244571006238,5.97735958896426,3.39678422265612,0.00434865598906803,0.961226663010886,-4.01981492017281
"97","GB55445",27,8,10,19,6,16,11,32,36,16,14,29,-0.981777522581107,1.39356538009734,-2.76895032123697,0.0150899443199254,0.961226663010886,-4.44807150513205
"98","GB55613",101,90,104,139,87,56,58,77,21,25,25,37,0.977965126449961,3.19375930098865,3.11761493342744,0.00757442386504743,0.961226663010886,-4.27891738431765
"99","GB55846",51,81,20,47,26,43,21,27,15,14,11,13,0.978655815455755,2.02853229268135,2.64184425620289,0.0193533703619494,0.961226663010886,-4.4304661518101
"100","GB55881",26,11,28,35,13,47,32,71,42,15,36,23,-0.766329251088605,2.14664487475936,-2.83203416577046,0.0133288822159114,0.961226663010886,-4.40027769504211
