"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"25","GB44115",232,243,226,273,287,85,110,124,69,204,98,152,0.563918093464197,4.63508797300873,3.73882594951847,0.00220090197784851,0.47660531196694,-1.44834961976483
"26","GB44118",69,39,78,85,75,54,124,48,121,200,76,155,-1.06610133499907,3.72689704177988,-3.5422106580172,0.00325004944022222,0.47660531196694,-1.85940432995849
"27","GB44198",1660,1182,2378,2712,2968,1539,2037,2675,2559,6228,2725,3833,-0.861368862742639,8.59849291324622,-3.46748085296862,0.00377040567325307,0.47660531196694,-2.02563687726691
"28","GB44202",2939,3332,3375,3221,3468,1500,1087,1273,801,3004,1213,2341,0.779304320898606,8.32159441468897,3.51190304603299,0.00345175825260184,0.47660531196694,-1.94264538777438
"29","GB44279",21,23,24,30,29,9,64,27,29,45,44,30,-1.04133236282423,2.17975023444502,-3.98716746583819,0.00134916742378123,0.47660531196694,-1.82067759132497
"30","GB44514",603,754,736,899,1066,216,322,333,143,476,348,414,0.757523639603709,6.14815137562671,3.82629535057811,0.00185160958635511,0.47660531196694,-1.30550238507772
"31","GB44976",134,44,152,150,228,125,175,630,198,222,498,338,-1.59970553925146,4.94187575573198,-3.92440852521253,0.00152618867899294,0.47660531196694,-1.16562527228075
"32","GB45307",150,135,141,245,290,52,89,71,60,146,65,105,0.577445775490072,4.14325928981284,3.56582886023306,0.00310112826606436,0.47660531196694,-1.75788903110747
"33","GB45518",307,63,229,224,177,138,381,295,307,261,398,336,-1.2401209607902,5.20938871609338,-3.65541289325666,0.00259617547730913,0.47660531196694,-1.53379436782368
"34","GB45688",317,220,352,434,414,315,1070,490,644,745,438,398,-1.09298800045382,6.12653736724335,-3.64880539374099,0.00263040318879086,0.47660531196694,-1.56516397710811
"35","GB45970",7,10,7,14,21,14,17,21,12,32,21,48,-1.30943840317184,1.37557589714431,-3.59387266329809,0.00293320893651858,0.47660531196694,-2.46834732437348
"36","GB46294",53,34,78,184,68,14,19,16,5,12,9,7,2.19794971538713,1.92722004727862,5.21791397611174,0.000130178405408807,0.47660531196694,-0.967865578547276
"37","GB46310",262,190,54,210,237,64,26,22,38,51,11,87,1.88324742649079,3.42143018571927,3.90534912399423,0.00158450201999456,0.47660531196694,-1.54754449392748
"38","GB46564",5694,2154,5816,6045,5391,2545,6362,4268,7076,10201,6399,7962,-0.906178596620338,9.71998895181009,-3.49282781508058,0.00358512789788848,0.47660531196694,-2.11991294261234
"39","GB47007",498,232,496,550,548,188,635,367,629,571,511,562,-0.739557137473964,6.15629254559244,-3.34480059870664,0.00481249983613019,0.47660531196694,-2.01027556925792
"40","GB47016",130,95,155,142,263,33,31,60,26,163,44,49,0.932826713986302,3.59513404776703,3.31218520658476,0.00513518877120179,0.47660531196694,-2.20693280844335
"41","GB47037",46,8,41,53,56,22,82,51,56,111,83,91,-1.48372544966118,2.96159182490109,-4.66411234154921,0.000365016410466364,0.47660531196694,-0.814280421585426
"42","GB47049",314,129,339,310,448,141,277,356,323,578,381,380,-0.802273526748762,5.5932407782784,-4.0346711399685,0.00122920329370799,0.47660531196694,-0.974255795180899
"43","GB47134",2208,2319,1978,2584,3393,779,1239,869,771,1945,777,1409,0.647041547092899,7.87005072027148,3.69208700946287,0.00241422266330511,0.47660531196694,-1.65855629213493
"44","GB47138",14,6,14,20,37,10,20,49,16,69,33,25,-1.34956192522784,1.76620701757809,-3.93368644547988,0.00149859767006517,0.47660531196694,-2.03049634306597
"45","GB47352",560,356,564,751,739,250,494,624,382,1070,645,654,-0.522849641124211,6.44006576810477,-3.55964190292654,0.00313946112284709,0.47660531196694,-1.70974812525293
"46","GB47399",41,36,78,95,142,30,160,59,128,271,83,99,-1.18094387300793,3.73042617913789,-3.78443692788259,0.00201113660114873,0.47660531196694,-1.54331560733301
"47","GB47564",19,8,40,21,34,14,45,26,41,115,26,35,-1.33577664803977,2.19635770388642,-3.75363675845601,0.0021373691704331,0.47660531196694,-2.05362324429095
"48","GB47652",116,77,126,115,184,38,116,108,136,219,82,178,-0.644740039742581,4.16855223950519,-3.4013653339642,0.00430025810867123,0.47660531196694,-1.97358154801697
"49","GB47788",28,15,35,31,27,11,40,36,24,61,45,38,-1.02968436762035,2.24926259705748,-4.72701955633901,0.000324058102247542,0.47660531196694,-1.09690272098344
"50","GB47932",13,13,28,34,28,21,34,22,34,93,38,36,-1.15684147653625,2.19444898741037,-3.6684424174611,0.00252999456145128,0.47660531196694,-2.13811692962198
"51","GB48059",1190,225,1220,1287,1060,656,1615,1258,2165,1992,2067,1946,-1.38034993593405,7.57285051774209,-3.51832850607503,0.00340796664255886,0.47660531196694,-1.86355300394279
"52","GB48134",480,324,308,466,625,207,56,409,76,118,125,124,1.41643963328907,5.07144767135661,3.87648441439928,0.00167716425597402,0.47660531196694,-1.25429508936472
"53","GB48446",1033,452,1175,1123,1143,590,1205,1233,1912,1367,1318,1335,-0.905312752819138,7.41783191883555,-3.29173579560347,0.00534845749098283,0.47660531196694,-2.16348785309566
"54","GB48509",21,15,12,25,19,7,14,2,3,7,7,4,1.2445881785053,0.564220137623088,3.29411111250497,0.00532323755335913,0.47660531196694,-2.95157296908027
"55","GB48842",437,1025,868,1266,744,146,413,113,270,56,177,113,1.78674694030778,5.60049706387109,3.30014207781052,0.00525973639804471,0.47660531196694,-2.08646434964321
"56","GB48850",42,69,46,129,69,18,17,18,14,39,10,33,1.17068857574998,2.35685286004688,3.75412014907441,0.00213532722528295,0.47660531196694,-2.01045339462254
"57","GB48889",321,277,341,429,468,194,503,327,334,572,395,386,-0.582832497315107,5.84112453604446,-3.83034018233448,0.0018368916178727,0.47660531196694,-1.27853012815756
"58","GB49054",5,6,9,13,9,1,6,19,16,18,15,9,-1.25824648070104,0.529002137317549,-3.34183179582049,0.00484101318102831,0.47660531196694,-2.9062119259643
"59","GB49055",8,15,12,28,28,19,26,24,27,43,50,46,-1.30850735308763,1.94263645216287,-3.79303468104815,0.00197726850796983,0.47660531196694,-2.09957634699252
"60","GB49373",150,93,164,165,191,63,232,152,179,192,171,149,-0.689791126437089,4.56917000579567,-3.59901086273451,0.00290345196793184,0.47660531196694,-1.64292343937659
"61","GB49444",16,5,7,9,15,3,16,9,13,22,18,13,-1.06462199159551,0.819519517834928,-3.48813134994854,0.00361875254158013,0.47660531196694,-2.71314570883402
"62","GB49511",219,142,202,360,279,91,406,174,167,464,346,275,-0.76685402222827,5.21216133524063,-3.60649192787659,0.00286067063346551,0.47660531196694,-1.5986310428854
"63","GB49544",2782,281,1261,878,1204,1289,1458,9790,1839,9325,3072,3431,-1.96169806629536,8.27214596484831,-3.33641043793141,0.00489351873225676,0.47660531196694,-2.17258704484872
"64","GB49650",656,135,767,792,664,426,1134,824,1251,1244,1041,1017,-1.35415425240429,6.84162696121151,-3.50187877124623,0.00352121107113379,0.47660531196694,-1.8282269167457
"65","GB49778",33,14,33,42,29,16,54,21,48,62,49,61,-1.08193481837197,2.46410340400728,-3.56567079621591,0.00310210169237911,0.47660531196694,-2.16490705127501
"66","GB49956",703,572,665,925,1218,262,480,342,266,493,307,309,0.627792499167269,6.24342597591645,4.1157413589412,0.00104902591451177,0.47660531196694,-0.900315617795045
"67","GB49961",245,199,304,274,340,110,270,249,219,337,295,293,-0.493057391392662,5.30535559285137,-3.60347420514323,0.00287785071980568,0.47660531196694,-1.60001894775844
"68","GB50047",38,10,44,25,34,17,49,44,33,139,79,51,-1.518886690434,2.60419919011454,-4.62686163543056,0.000391755288807979,0.47660531196694,-1.02408388644095
"69","GB50049",5,6,12,10,12,6,16,14,9,17,13,16,-1.01056218833064,0.794153679923616,-3.590557719624,0.00295257000865573,0.47660531196694,-2.63594629442734
"70","GB50117",11,6,8,10,16,6,33,61,11,82,41,17,-2.13108103250077,1.48017184379647,-5.05868384777422,0.000174404682690118,0.47660531196694,-1.27717101902624
"71","GB50411",187,119,333,234,279,98,268,216,219,431,241,277,-0.733477678203849,5.14637597469187,-4.15615156015531,0.000969535140896061,0.47660531196694,-0.797230218625383
"72","GB50525",355,224,411,485,574,219,417,452,273,897,350,822,-0.685586761655257,6.02641198010752,-3.33396935905502,0.00491734617712495,0.47660531196694,-2.02090659506332
"73","GB50702",15,5,14,29,29,16,29,26,34,34,30,30,-1.16756748489082,1.80675102252335,-3.4407114058651,0.00397654559817577,0.47660531196694,-2.48575899915895
"74","GB50819",186,79,187,212,162,85,164,162,204,274,219,283,-0.845502483368636,4.76824217985537,-3.88742076932913,0.00164142424813557,0.47660531196694,-1.20805633846386
"75","GB50829",30,5,24,14,24,14,25,58,37,42,58,22,-1.44701080840087,1.98245034785221,-3.40614192103314,0.00425959024112016,0.47660531196694,-2.47702079987462
"76","GB50874",295,73,253,277,298,138,341,201,421,499,289,586,-1.15024465115081,5.40686268396485,-3.63947979991504,0.00267948874477226,0.47660531196694,-1.55507070075607
"77","GB50985",263,133,339,248,304,192,536,249,624,445,414,405,-1.15488259079987,5.64094417691636,-3.77800153282017,0.00203687147527563,0.47660531196694,-1.35463483636184
"78","GB51282",51,37,44,69,118,21,13,23,10,60,19,17,1.04293377467838,2.31424833417585,3.64191666469952,0.00266657356888793,0.47660531196694,-2.13862691583542
"79","GB51612",390,122,419,361,339,205,439,399,795,586,619,608,-1.26865931825444,5.9612203574322,-4.01675712426752,0.00127310973822537,0.47660531196694,-1.02794628148064
"80","GB51622",76,16,55,69,63,23,45,76,68,89,95,94,-0.99246016242677,3.17964583919889,-3.29967260387794,0.00526465228610413,0.47660531196694,-2.29359281981303
"81","GB51748",98,33,115,102,143,79,110,134,166,195,242,197,-1.22408904132377,4.25042616122504,-4.05987528469932,0.00117003148528234,0.47660531196694,-1.05377202676156
"82","GB51805",498,285,666,687,728,279,603,529,416,985,635,674,-0.578222334571888,6.42605031646716,-3.35343666297662,0.00473050864976347,0.47660531196694,-2.01003410757268
"83","GB51809",105,76,157,182,197,53,199,113,171,236,170,180,-0.802501518710746,4.47927475728301,-4.28347481066209,0.000757102709602111,0.47660531196694,-0.69177054888684
"84","GB52021",303,103,295,293,258,163,354,323,507,378,339,309,-1.00691550914267,5.47173454942034,-3.51476028371542,0.00343221571979786,0.47660531196694,-1.73832003467299
"85","GB52190",445,405,398,567,565,172,310,223,161,350,233,239,0.462008226979494,5.61471883971306,3.34215190689089,0.00483793061390127,0.47660531196694,-1.9979413467112
"86","GB52442",126,38,140,174,113,63,240,134,285,204,223,238,-1.39474421754774,4.50614956359518,-4.38761730164292,0.00061916290923508,0.47660531196694,-0.572108685781203
"87","GB52508",16,2,13,28,30,12,30,39,32,31,52,24,-1.51786705893108,1.75020420645004,-3.29003854556609,0.00536655114968887,0.47660531196694,-2.65793044775541
"88","GB52955",232,186,235,329,364,120,341,152,379,693,332,699,-0.982283039989893,5.54022026107502,-3.65178211740645,0.00261492726062474,0.47660531196694,-1.53578977968094
"89","GB53318",121,43,182,133,101,166,137,343,391,174,633,224,-1.6666102064794,4.80006109743482,-3.32572492171834,0.00499868190307581,0.47660531196694,-2.04525277007023
"90","GB53655",35,21,28,29,65,22,37,61,44,79,52,43,-0.980723449764082,2.65371630555337,-3.98831947950961,0.00134612128755874,0.47660531196694,-1.63981916314332
"91","GB53724",29,21,24,35,65,27,55,49,26,90,47,59,-1.01073683205108,2.65958297649168,-4.03887946125549,0.00121911497097173,0.47660531196694,-1.58309036373482
"92","GB54118",45,10,59,57,58,40,57,63,56,118,92,81,-1.20943631477859,3.09870643324287,-3.65731892832078,0.00258638590201351,0.47660531196694,-1.87496580041984
"93","GB54209",386,169,270,389,259,138,95,105,48,134,87,146,1.11131797973633,4.61202254054477,4.8712986597106,0.000247085931816889,0.47660531196694,0.0301934897140432
"94","GB54239",13,2,12,16,13,13,14,24,43,33,29,22,-1.596128147103,1.37847471809925,-3.53600251674209,0.00329037667283993,0.47660531196694,-2.52418602212184
"95","GB54429",22,12,17,38,48,11,40,56,23,36,44,36,-1.0025437378251,2.17799083692762,-3.40241081605574,0.0042913237046963,0.47660531196694,-2.4217468009689
"96","GB54634",128,54,97,162,117,114,188,179,309,115,313,251,-1.31556369125121,4.56586112300558,-3.31565789888699,0.00509982572958713,0.47660531196694,-2.06729189967347
"97","GB55348",4527,2181,4537,4535,5380,1809,4432,3363,4284,7058,4555,5965,-0.672341248288093,9.33594983417785,-3.34489548509669,0.00481159129439822,0.47660531196694,-2.25558958945844
"98","GB55350",296,162,398,329,360,197,409,439,336,427,566,422,-0.901815827801707,5.75411475644691,-3.90850095653276,0.001574704554035,0.47660531196694,-1.16440483499461
"99","GB55425",99,21,76,127,129,51,174,91,130,151,174,147,-1.19135866860736,3.9845077433418,-3.68702990323636,0.00243852480925557,0.47660531196694,-1.61642413649556
"100","GB55998",237,111,249,275,338,94,215,386,303,369,279,235,-0.809329382619586,5.23037652051284,-3.85710406957751,0.00174245490014071,0.47660531196694,-1.22868587254705
