"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"47","GB45274",187,104,162,103,93,154,55,60,170,34,49,50,0.759170026803512,3.79565682486408,3.52225061651305,0.00337275405610722,0.678893266875089,-1.87028951221952
"48","GB50761",69869,21537,26163,18790,6378,38060,8744,12094,18753,2352,4377,2284,1.70083102688087,10.8691829734062,3.51855232742223,0.00339765163278118,0.678893266875089,-2.18803739414642
"49","GB48068",244,110,303,103,18,219,351,219,366,325,189,494,-1.50498214317776,4.93119344062831,-3.50596814117381,0.00348376510820432,0.681893696995667,-1.77221473373593
"50","GB40409",165,95,94,83,110,85,20,71,45,16,47,6,1.65098930603471,3.02919679072336,3.46397451964368,0.00378734011887173,0.68372535177739,-2.14114338914606
"51","GB40511",535,292,305,342,147,225,95,95,274,55,155,34,1.3023127243651,4.69195385151392,3.44478275329086,0.00393480041882113,0.68372535177739,-1.88579445464049
"52","GB41517",45,67,54,39,12,36,58,99,110,27,42,62,-0.931804695424713,2.90435991067837,-3.41416043389551,0.00418212257173524,0.68372535177739,-2.20015074955343
"53","GB42307",355,200,273,112,231,210,75,124,216,30,81,33,1.20147200091415,4.31797565001845,3.43483397265523,0.0040134981510272,0.68372535177739,-1.93234676631092
"54","GB43182",5,16,11,4,1,5,11,9,22,7,11,12,-1.27018171230076,0.374166179796938,-3.40516750552676,0.00425767562970572,0.68372535177739,-2.87770185916425
"55","GB43310",1617,697,696,676,883,591,139,345,624,96,251,28,2.05232708374286,5.84170536696405,3.48642386298093,0.0036218822124143,0.68372535177739,-1.82208500056852
"56","GB43311",64,74,43,46,63,58,25,20,54,10,20,11,1.11598872083752,2.42114804828811,3.45431219620925,0.00386087339037642,0.68372535177739,-2.29355807278732
"57","GB45261",1435,1312,1647,1292,869,1426,743,533,1479,448,741,789,0.552140465986726,7.25974023411485,3.40285861819388,0.00427729341118167,0.68372535177739,-1.99014486164528
"58","GB49759",29683,27177,14785,16445,16158,27818,6584,12200,13324,5517,7541,12363,0.934265222273517,11.0803947572222,3.40700965108269,0.00424208833540603,0.68372535177739,-2.3328300168011
"59","GB50026",8346,3620,3501,328,119,949,253,71,623,93,144,51,2.77487856024163,6.04360354397488,3.48016539577759,0.00366726426427759,0.68372535177739,-1.86562752358993
"60","GB53978",264034,175136,119126,304531,57384,182844,30854,43852,118690,43606,55897,43142,1.36884806726616,13.789675399307,3.44981619181716,0.00389557678330669,0.68372535177739,-2.59835095635274
"61","GB48994",257,177,225,151,104,191,70,81,225,50,108,67,0.704094518886249,4.29510821956403,3.39164119824241,0.00437390162713647,0.687706401735506,-1.977446711904
"62","GB41212",101,88,140,49,57,118,52,53,68,27,46,48,0.623413643208118,3.33464747472485,3.36571303866791,0.00460565865829184,0.69332134912972,-2.16350941798255
"63","GB55604",111,83,133,78,55,154,166,233,132,90,136,182,-0.880504169881869,4.24310809505576,-3.36466672977756,0.00461526505213781,0.69332134912972,-2.01598964033756
"64","GB55766",1086,421,738,519,430,362,111,205,727,55,293,103,1.36211971364277,5.59937128465732,3.3634480147188,0.00462647965220541,0.69332134912972,-1.98071718895643
"65","GB40064",269,124,150,200,142,178,65,91,118,38,87,70,0.910460669534192,4.14632258335012,3.33035240443677,0.00494168129881904,0.729164082107283,-2.08741287447863
"66","GB42425",390,218,449,75,323,228,43,108,263,28,58,41,1.49757675139825,4.32000054916645,3.32254860808741,0.00501908296994706,0.729364011587306,-2.10547252609355
"67","GB52639",20,22,28,12,11,31,30,35,38,18,26,26,-0.753091134350675,1.89584954103343,-3.31332454176077,0.00511213668098695,0.731798550855908,-2.5660885443543
"68","GB40158",85,93,40,64,39,63,11,28,22,29,27,11,1.38535536710319,2.4628996240804,3.29281006826991,0.00532531977579447,0.751105028965364,-2.46579964024012
"69","GB47656",79,40,130,74,86,45,34,15,59,12,18,11,1.36614169659126,2.59060636836744,3.27977654806408,0.00546535337983832,0.759684119797526,-2.45457616965081
"70","GB40461",2524,2995,2555,2104,1015,3363,974,745,2786,764,1266,1024,0.719271517317803,7.96865854423568,3.23573422791958,0.00596631457713067,0.795489740556123,-2.27045592845736
"71","GB52191",1534,1034,1783,559,699,639,396,414,925,191,610,372,0.846162884500768,6.64708472688229,3.23527506589336,0.00597177159003658,0.795489740556123,-2.19357974157589
"72","GB52724",2132,1223,1446,1010,538,1382,298,461,1758,310,608,365,0.955010663588593,6.92533575392687,3.24404617156678,0.00586838464147049,0.795489740556123,-2.19536276999027
"73","GB47636",354,317,365,272,179,355,174,139,420,86,192,167,0.486165276391481,5.16290025918796,3.21072085648896,0.00627095343317569,0.82390019695326,-2.19388153184329
"74","GB40137",18552,15350,9894,9057,14780,15868,3297,9171,10393,2912,4262,1264,1.43500250775918,10.1901603809081,3.16993633227298,0.0068012302553262,0.834732624413074,-2.52474686503699
"75","GB40716",446,399,466,235,322,368,218,222,463,112,112,171,0.653024038539522,5.36953337049545,3.17974402274148,0.00666977329499395,0.834732624413074,-2.24095546772059
"76","GB43403",66,71,71,45,46,93,26,33,54,17,43,40,0.63672598510917,2.86281496176398,3.19473434065879,0.0064737192272846,0.834732624413074,-2.47863075014457
"77","GB44156",79,97,90,88,43,93,42,31,73,23,56,42,0.632054191979418,3.17988672100669,3.1581490930391,0.00696263267157188,0.834732624413074,-2.46204289204518
"78","GB45490",136,147,146,105,63,126,71,65,132,26,69,71,0.507493566397308,3.77878119808631,3.16072484018138,0.00692704102198486,0.834732624413074,-2.36212253434551
"79","GB46431",770,996,1021,778,509,1126,428,485,1043,278,520,524,0.451170082224597,6.6721992022429,3.17707603190399,0.00670528130526396,0.834732624413074,-2.27789164681277
"80","GB48512",26197,16542,47971,14129,13795,27281,45568,43046,34237,30426,18944,56043,-1.04253832362442,12.1029136987963,-3.17260031218608,0.00676527093524269,0.834732624413074,-2.6917774873583
"81","GB52718",8,2,9,4,7,2,17,13,10,5,19,14,-1.54989988109332,0.320500079289416,-3.14809540281198,0.00710330195921885,0.841083569023061,-3.09014768996156
"82","GB41342",44,40,32,29,32,38,20,12,37,10,15,10,0.837233339344776,1.90745356051975,3.04707973193255,0.00868293075907085,0.856495660309032,-2.84966333068773
"83","GB42053",36054,14221,15942,25506,21212,47664,3300,15128,9623,6936,6919,1584,1.76929879820417,10.85906569371,3.093981498875,0.00791034554970508,0.856495660309032,-2.67248213725932
"84","GB43248",17788,18311,6522,8201,1985,14428,3330,2051,8983,2439,1706,2770,1.26753311647171,9.65806091032901,3.05484620858548,0.00855002497880958,0.856495660309032,-2.62428636830404
"85","GB44412",73,90,107,64,35,63,126,145,105,52,100,94,-0.775278967945251,3.69370949316869,-3.10750427881969,0.00770052433018608,0.856495660309032,-2.44548895808242
"86","GB46426",366,294,371,218,174,201,146,116,292,62,173,115,0.640446341848853,4.87903478036533,3.10005270162743,0.00781545191968827,0.856495660309032,-2.36843603434846
"87","GB47406",62,24,99,114,18,47,17,11,24,8,20,21,1.34221120493404,2.15709183037539,3.06305480889526,0.00841174098141654,0.856495660309032,-2.78913086543409
"88","GB47467",201,69,124,50,46,103,115,129,168,89,125,191,-0.849524550304777,4.06973286196186,-3.12589445085743,0.0074240117332988,0.856495660309032,-2.37640053765518
"89","GB48835",375,275,347,174,84,276,439,368,432,180,205,312,-0.689060615733029,5.37479496822858,-3.03730387004604,0.00885313071070937,0.856495660309032,-2.45227488764495
"90","GB48937",6653,11015,3382,5428,6387,9116,1379,5180,3734,1970,1281,1151,1.37686847103776,9.16967170868137,3.1113289243553,0.0076421883251911,0.856495660309032,-2.51889210014655
"91","GB48949",555,644,599,500,341,577,287,203,685,154,367,297,0.556660520657053,5.95097517531119,3.13250209516208,0.00732708516664668,0.856495660309032,-2.31796853339952
"92","GB50074",116,176,129,147,13,51,360,254,179,94,220,115,-1.43942635231993,4.25607980458178,-3.03899776636013,0.00882340511286536,0.856495660309032,-2.49566724780538
"93","GB50189",91,141,152,116,53,124,160,243,181,65,172,126,-0.732416319337202,4.29951807726888,-3.10396956373998,0.00775483070173094,0.856495660309032,-2.3862634251052
"94","GB50354",165,143,163,84,98,131,184,207,197,72,160,160,-0.589586917738613,4.46201240658915,-3.04121867675262,0.00878458059791401,0.856495660309032,-2.46706036339445
"95","GB52251",217,259,484,192,174,338,391,327,452,231,201,353,-0.564699642032429,5.48494379063327,-3.01822023878911,0.00919493928188701,0.856495660309032,-2.48121043936502
"96","GB53310",218,385,302,174,111,266,410,344,492,150,206,226,-0.595819698456499,5.3016701769131,-3.03616855749588,0.00887310931211569,0.856495660309032,-2.45367491509932
"97","GB53911",61378,22568,25497,69673,19977,18507,6166,7374,22851,8422,15006,7715,1.36246576013107,11.4343208117357,3.06243114251623,0.00842216925549545,0.856495660309032,-2.75471397069763
"98","GB54234",128,106,186,91,44,149,174,174,219,92,100,115,-0.598449722662897,4.25965522863572,-3.02651369374779,0.00904482117961888,0.856495660309032,-2.50121883118031
"99","GB55746",1975,1562,1450,1771,642,1299,630,515,1972,290,831,478,0.818935157159932,7.20608293479153,3.0641693649776,0.00839313640061123,0.856495660309032,-2.46685333717936
"100","GB56032",28,39,31,20,6,9,43,68,51,19,72,22,-1.35604246829513,2.12626220572359,-3.04930988158811,0.00864455898009692,0.856495660309032,-2.80185955324503
