"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42519",109,169,84,207,59,84,104,124,65,33,80,52,0.815838930738041,3.77467869768402,3.89816063335062,0.00160750408614619,0.999891479504066,-4.07243540338822
"14","GB42549",15,7,10,75,10,15,161,110,26,67,40,61,-1.77349228828684,2.32994602588561,-3.48970492821125,0.00360818324735992,0.999891479504066,-4.33034860797361
"15","GB43276",1564,3040,1606,1294,1097,1100,1060,1495,1275,204,771,1117,1.12120720933449,7.46594790019913,2.77410209264338,0.0149211747236194,0.999891479504066,-4.25790525348132
"16","GB43293",432,465,465,288,233,596,432,284,472,79,112,149,1.18672545651425,5.48301909614749,2.70001889199644,0.0172557551200913,0.999891479504066,-4.18413640540381
"17","GB43885",10,24,11,14,5,19,9,12,10,2,3,7,1.16175186295131,0.530359569130655,2.63215755281534,0.0197030906008201,0.999891479504066,-4.49244152770923
"18","GB43991",68,53,42,67,12,29,29,60,16,24,16,16,0.984606620463067,2.27601994716275,3.0548491131322,0.00856678470186195,0.999891479504066,-4.36997396574983
"19","GB44123",355,757,591,570,225,459,488,466,352,123,236,289,0.863008129758152,5.85379804880095,3.04519488016918,0.0087324886756042,0.999891479504066,-4.09963486795283
"20","GB44295",99,145,157,106,62,242,89,80,102,30,39,92,1.11456224892268,3.82614926336512,2.70541579055657,0.0170743156929346,0.999891479504066,-4.28202549412737
"21","GB44356",10,22,11,22,4,8,6,12,11,2,10,4,0.954425299908239,0.484969819392353,2.66448909528801,0.0184978266170571,0.999891479504066,-4.49153592952119
"22","GB44596",96,218,150,119,69,116,130,135,97,9,34,49,1.2325838560069,3.6746158488584,2.6080154215253,0.0206522610617714,0.999891479504066,-4.31808425794779
"23","GB44701",38,43,54,53,12,38,36,41,20,9,30,21,0.780600713333389,2.21400047618201,2.9739925054986,0.0100564234961764,0.999891479504066,-4.38295619378592
"24","GB44892",127,130,211,95,55,66,85,111,62,35,67,58,0.808447334926773,3.69716671562351,2.58173106751591,0.0217358468580486,0.999891479504066,-4.31497695842948
"25","GB44937",317,341,417,348,163,217,307,384,156,70,262,237,0.669101301250046,5.25953884484537,2.74334778847289,0.0158503927058751,0.999891479504066,-4.16596618171161
"26","GB45013",35,34,82,52,17,42,45,24,14,10,35,17,1.02340858217769,2.20333186128221,3.088215018456,0.00801770743808145,0.999891479504066,-4.37245336749492
"27","GB45023",706,354,323,2017,355,580,829,1909,1283,476,1854,1181,-0.785909677234772,6.97467935801632,-2.57181275826831,0.0221588159248296,0.999891479504066,-4.27615159093763
"28","GB45077",81,72,103,145,40,72,76,104,54,12,68,48,0.782544083065403,3.3260105906221,2.92538193667815,0.0110720774130289,0.999891479504066,-4.2912121502132
"29","GB45122",264,286,276,331,117,192,233,286,131,86,227,173,0.604704815039242,4.98675962182205,3.81167392247488,0.0019062962567473,0.999891479504066,-3.91547196298303
"30","GB45312",524,574,630,689,320,342,462,738,296,215,485,356,0.565082956433137,6.11098165655317,3.13388661521472,0.00732226806532334,0.999891479504066,-4.08952644809452
"31","GB45478",57,34,59,73,21,42,28,30,18,11,58,32,0.929393196396392,2.43201429568094,3.64116914878983,0.00267112891388533,0.999891479504066,-4.29446912470136
"32","GB45734",72,131,85,63,27,45,38,70,42,8,10,40,1.38472832776522,2.70504289718941,2.89426020392316,0.0117746281615606,0.999891479504066,-4.35779175590833
"33","GB45955",887,948,1294,3065,595,836,1989,2652,1131,1748,2828,2442,-0.702803646624958,7.86726859560012,-2.95621250886526,0.0104167989544897,0.999891479504066,-4.24375226427197
"34","GB46338",14,21,10,17,5,10,10,12,9,3,4,2,1.21825792440272,0.42929503423275,3.16264572680356,0.00691543514733846,0.999891479504066,-4.46216717501646
"35","GB46458",20,22,24,26,15,12,16,18,11,1,14,9,1.14224903322922,1.09741703213031,2.88104670894235,0.0120859898889936,0.999891479504066,-4.45512075448434
"36","GB46768",903,970,590,622,344,583,640,734,385,287,324,455,0.743677558797994,6.37769450601897,3.07819087881181,0.00817889824640485,0.999891479504066,-4.12154401771572
"37","GB46881",106,116,116,142,37,56,82,129,41,50,78,61,0.549976080376869,3.60258753143323,2.62259554340532,0.0200738754529651,0.999891479504066,-4.31378130488391
"38","GB47229",19,49,20,43,16,29,19,30,21,8,12,17,0.880846042779367,1.75466115855545,2.68105168523879,0.0179083917264644,0.999891479504066,-4.44065977756343
"39","GB47467",201,115,129,168,89,125,69,124,50,46,103,191,0.823343957207189,4.06973286196186,2.98613554508609,0.00981739333868704,0.999891479504066,-4.19436214876383
"40","GB47623",36,81,48,50,24,32,37,45,34,10,15,21,0.966650919058709,2.33019225049778,2.71095942469127,0.0168898736723511,0.999891479504066,-4.40525409192641
"41","GB47767",60,113,109,139,40,105,65,84,42,19,15,56,1.34462883712132,3.20994801572071,3.41202062508716,0.0042108768458519,0.999891479504066,-4.23656573829904
"42","GB47962",73,129,90,105,43,106,70,60,83,7,42,53,1.15196310208916,3.25213185501016,2.95766826741298,0.0103868206340718,0.999891479504066,-4.29733963421542
"43","GB48085",134,88,91,181,33,84,111,127,75,22,80,52,0.615606928403267,3.6255726432761,2.61384146445689,0.0204192391834884,0.999891479504066,-4.31365153372326
"44","GB48315",132,129,107,173,65,78,100,142,69,41,151,72,0.47067847723224,3.93460455858021,2.77987962411414,0.0147526389929622,0.999891479504066,-4.24821783490345
"45","GB48345",25,47,30,50,12,21,26,34,16,3,30,12,0.911655415370076,1.75623118588568,2.63011324458826,0.0197818015935377,0.999891479504066,-4.44571529388087
"46","GB48509",21,15,14,19,7,7,12,25,2,3,7,4,1.11301589461916,0.564220137623088,2.75501191142464,0.0154915147566356,0.999891479504066,-4.48333099190427
"47","GB48536",705,478,343,1123,245,508,875,931,733,585,970,653,-0.436663593205706,6.61561074756263,-2.62480568983523,0.0199875780162337,0.999891479504066,-4.2444920009209
"48","GB48835",375,439,368,432,180,205,275,347,174,84,276,312,0.70905347976294,5.37479496822858,3.17193739229344,0.00678885758749896,0.999891479504066,-4.0552856739399
"49","GB48854",256,193,620,536,136,445,317,334,265,123,166,131,0.851231926463555,5.32184242929773,2.57646831251214,0.0219593000087805,0.999891479504066,-4.21203562240381
"50","GB48903",8,4,4,19,2,2,28,18,6,11,19,11,-1.19245876781805,0.445209709760183,-3.15161986191867,0.00706868428385453,0.999891479504066,-4.4611663822946
"51","GB49004",251,470,400,344,165,246,268,298,170,120,129,172,0.935367895789472,5.18478290751065,3.54007391980765,0.00326455859563955,0.999891479504066,-3.97363272053097
"52","GB49041",89,80,73,145,35,64,78,104,39,24,75,52,0.600156936871074,3.34533429031222,3.34843234842972,0.00477872399547966,0.999891479504066,-4.22077839809431
"53","GB49168",83,110,100,121,43,74,66,107,71,45,32,36,0.846945597181786,3.41696272769804,2.90582680753378,0.0115085487106261,0.999891479504066,-4.28455910852792
"54","GB49248",210,165,228,103,107,273,207,54,252,26,42,34,1.52636712832177,4.08860452719847,2.71211429378999,0.0168516945391179,0.999891479504066,-4.26397616691892
"55","GB49427",152,152,111,216,71,82,129,140,80,67,129,102,0.436343850651888,4.14637825302299,2.98444420609744,0.00985034759633293,0.999891479504066,-4.18048269269257
"56","GB49516",38,69,49,53,27,26,33,37,17,22,31,22,0.820936308516445,2.38013703645701,3.07740385674143,0.00819168886237463,0.999891479504066,-4.35909443395405
"57","GB49929",389,96,97,476,190,209,694,512,458,153,539,567,-0.944404568567281,5.55539637571891,-2.57585367160996,0.0219855411971977,0.999891479504066,-4.22224027184076
"58","GB50034",49,99,112,96,28,38,6,51,47,9,83,8,1.66866048914715,2.52986854668587,3.10402617514519,0.0077698369645549,0.999891479504066,-4.34903846281412
"59","GB50074",116,360,254,179,94,220,176,129,147,13,51,115,1.3733355558678,4.25607980458178,2.79268168985016,0.014385784537744,0.999891479504066,-4.2290032387862
"60","GB50086",53,48,59,60,45,37,32,45,27,11,47,40,0.797133977806374,2.62892499411075,2.95068897279169,0.0105313218213538,0.999891479504066,-4.35386389127877
"61","GB50354",165,184,207,197,72,160,143,163,84,98,131,160,0.534366591389253,4.46201240658915,2.60383604305126,0.0208210017886787,0.999891479504066,-4.23827206561693
"62","GB50508",2359,941,2661,2453,1409,1770,3591,3654,3181,3890,6301,5344,-0.98277287033374,8.75797135860143,-3.13205435775588,0.0073489787104881,0.999891479504066,-4.26065779311398
"63","GB50651",361,414,326,290,217,356,196,289,285,153,239,279,0.695015604285048,5.42712605796477,2.77763863397647,0.0148177889801665,0.999891479504066,-4.15647641206784
"64","GB50669",18,8,29,24,7,10,23,53,23,21,77,30,-1.04799901900449,1.79065702845654,-3.11657339232596,0.00757855597806616,0.999891479504066,-4.39961995717129
"65","GB50822",166,384,213,101,95,198,157,188,163,12,41,38,1.47997792901427,4.08226367595227,2.59841751965976,0.0210417550177085,0.999891479504066,-4.28941853330605
"66","GB51043",48,60,51,153,55,51,127,160,62,81,185,112,-0.654556805929417,3.73693965097498,-2.82022795706238,0.0136263831599483,0.999891479504066,-4.26550166061916
"67","GB51236",186,270,141,187,139,111,87,212,146,34,133,108,0.802075949292275,4.37180312480631,2.64675612840553,0.0191497515046937,0.999891479504066,-4.23966766723457
"68","GB51385",15,12,10,27,3,12,8,16,9,1,11,3,1.04105494788187,0.452436719718725,2.60687647903393,0.020698114048779,0.999891479504066,-4.49620490287764
"69","GB51446",208,516,113,103,79,67,19,18,48,0,15,6,3.90282953002146,2.52385855000672,4.75633192622935,0.00030674950058607,0.999891479504066,-4.24967413085711
"70","GB51467",737,543,1033,1466,464,878,1248,3016,2020,1670,2676,1500,-1.06160889400238,7.59681243404691,-4.27245686298971,0.000773684930559247,0.999891479504066,-4.00839392660016
"71","GB51535",293,292,333,418,133,238,251,352,200,108,318,249,0.435420648950537,5.28935524650272,2.84425333997662,0.0129961657761921,0.999891479504066,-4.13695143497089
"72","GB51909",15,42,23,19,15,29,32,7,8,0,0,8,2.60867074446499,0.587936483615836,3.15391728652293,0.00703647632218238,0.999891479504066,-4.4545568237587
"73","GB52158",352,280,200,1037,128,281,617,654,289,510,931,564,-0.705965970866922,6.00957627326532,-2.81199544958079,0.0138491356045537,0.999891479504066,-4.17032168798231
"74","GB52599",13,35,28,20,15,19,15,12,12,7,11,12,0.987490826365348,1.29679405304299,2.69269316426671,0.0175050393979471,0.999891479504066,-4.46095841243279
"75","GB52636",592,563,597,658,242,301,424,649,322,225,483,302,0.514137213512549,6.0320314738085,3.05882451059537,0.00849945937718436,0.999891479504066,-4.10281180736355
"76","GB52679",56,65,45,63,35,53,52,47,29,5,37,32,0.980970772767729,2.58577447748242,2.95935645498663,0.0103521623375555,0.999891479504066,-4.35729360933334
"77","GB52704",429,340,239,615,165,328,514,567,480,318,620,469,-0.374044362964306,5.95832583198553,-2.60265399718851,0.0208689674078766,0.999891479504066,-4.2177154847868
"78","GB52793",387,366,369,377,183,289,281,486,243,163,263,255,0.48292337667679,5.51635230249519,2.7298696292249,0.0162751730744589,0.999891479504066,-4.16849682254882
"79","GB53009",40,49,31,62,27,67,44,62,35,3,5,15,1.45482720939481,2.12444415527966,2.65212605215836,0.018950020840719,0.999891479504066,-4.42625573682812
"80","GB53030",76,121,137,140,48,88,94,101,60,41,81,60,0.632956197299799,3.68226177534785,2.98374826323621,0.00986393909699051,0.999891479504066,-4.23889688304433
"81","GB53032",590,817,530,749,359,405,442,867,345,198,539,535,0.561436267398177,6.27515970691221,2.64453070821256,0.019233120549767,0.999891479504066,-4.21902291815185
"82","GB53143",298,185,145,567,84,205,450,580,245,171,503,332,-0.521360522262862,5.39966354249477,-2.69340316548749,0.017480726815685,0.999891479504066,-4.18318070338378
"83","GB53184",110,131,83,123,45,62,93,114,50,36,80,63,0.527173727527483,3.59140365729547,2.732397862668,0.0161946573271516,0.999891479504066,-4.29457174262334
"84","GB53257",74,39,78,222,78,68,188,183,118,92,182,171,-0.706358937668918,4.11254329217855,-2.66383185690568,0.0185216005096378,0.999891479504066,-4.26057537300499
"85","GB53294",58,76,73,64,32,93,61,37,52,19,34,34,0.922126901542686,2.93388169306757,2.87822569219116,0.0121535035077697,0.999891479504066,-4.33739492871482
"86","GB53361",133,254,156,105,83,118,138,120,75,31,39,88,1.05907786192665,3.93834348779823,2.67357886785742,0.0181720460867793,0.999891479504066,-4.27711987699769
"87","GB53541",13,16,15,11,6,11,8,8,5,3,12,7,0.900180189888165,0.533678050515162,2.82623852034524,0.0134659684932457,0.999891479504066,-4.47956293694534
"88","GB53609",89,162,106,149,70,83,77,123,54,33,73,106,0.713942915091771,3.76782181475599,2.9118043445462,0.0113733652394886,0.999891479504066,-4.24325654748015
"89","GB53641",44,227,201,748,523,232,176,35,254,44,21,13,2.44498443640781,4.13111653297398,2.86994693501653,0.0123537772144171,0.999891479504066,-4.2569678666952
"90","GB54234",128,174,174,219,92,100,106,186,91,44,149,115,0.577842280890032,4.25965522863572,2.84184333622387,0.0130580730180388,0.999891479504066,-4.20163992633207
"91","GB54267",56,101,110,65,26,88,55,73,41,18,37,36,0.891510889169545,3.03418556151274,2.62862760749649,0.019839193065478,0.999891479504066,-4.36539597997689
"92","GB54593",211,121,461,184,117,461,335,54,270,17,17,26,2.19335798707575,4.15738788111158,2.98724505240724,0.00979583465690206,0.999891479504066,-4.22245559033255
"93","GB54662",34,27,30,39,8,14,17,35,11,8,17,17,0.707019935310369,1.59409192462557,2.62152953725285,0.0201156274109123,0.999891479504066,-4.45354488794139
"94","GB54868",26,15,47,57,25,50,73,97,69,43,108,36,-0.833300840699504,2.88824985857255,-2.61778221971097,0.0202630647089564,0.999891479504066,-4.37899438873125
"95","GB55285",247,368,298,292,146,305,289,277,227,95,103,189,0.79938281080136,5.10096358145806,2.64453783774003,0.0192328529020772,0.999891479504066,-4.1962924881101
"96","GB55406",432,237,240,830,139,262,495,620,317,428,1149,539,-0.64797400028025,5.98775526254931,-2.89061833901381,0.0118596498748282,0.999891479504066,-4.14911090267989
"97","GB55414",57,90,63,79,21,48,28,54,34,21,60,56,0.677842209931516,2.87155191354369,2.6469049955578,0.0191441871220773,0.999891479504066,-4.37428384282928
"98","GB55416",164,413,269,185,113,155,152,281,111,67,60,72,1.11436989392108,4.50393364949431,2.87031280949937,0.0123448582662094,0.999891479504066,-4.18113937586662
"99","GB55774",74,38,73,35,29,77,62,8,33,11,12,6,1.83069651273796,2.1576643496597,3.1914791668081,0.00653011672367782,0.999891479504066,-4.37012948391828
"100","GB56032",28,43,68,51,19,72,39,31,20,6,9,22,1.39244926289339,2.12626220572359,3.1867065190046,0.00659238824950901,0.999891479504066,-4.36996388385253
