"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB43205",96,98,101,61,121,51,97,156,164,197,119,137,-0.37059518416004,4.10278872827932,-2.46011557165528,0.0275219107505082,0.999357219611173,-4.30932781710861
"18","GB43234",874,423,649,411,1746,442,1155,1173,1296,2080,1257,1568,-0.733742745254992,7.22020207586276,-2.94552334818958,0.0106514804145496,0.999357219611173,-4.21594790412206
"19","GB43731",11485,7578,6641,10370,11820,4566,5715,7707,12705,11343,4336,7429,0.509847211312536,10.287170525511,2.30680634428661,0.0368923329258532,0.999357219611173,-4.43863910577222
"20","GB43805",682,527,358,560,1592,283,953,1264,2015,1880,477,934,-0.610890416604599,6.96597515783082,-2.40198820988831,0.0307713042903199,0.999357219611173,-4.31819745698542
"21","GB43825",16385,6389,9260,5620,31012,4670,5307,9400,14200,15302,3952,4897,0.694922352659766,10.3974489986652,2.3400052118784,0.034636971368081,0.999357219611173,-4.43697130290182
"22","GB43882",330,215,186,124,186,117,132,150,352,196,117,110,0.536817417776842,4.74841847974092,2.37102141386316,0.0326483426130048,0.999357219611173,-4.28328100861716
"23","GB44063",213,206,157,150,316,94,136,209,252,285,123,143,0.338341615026888,4.81618186009643,2.7417348003935,0.0159154373835387,0.999357219611173,-4.18425401820272
"24","GB44074",370,147,98,99,550,80,418,688,351,785,178,368,-0.879265365091716,5.37993958815412,-2.58701553501246,0.0215308136715533,0.999357219611173,-4.22749664650961
"25","GB44308",15,12,14,7,25,13,24,34,26,41,25,19,-0.621282507697379,1.62374122650909,-2.32124510079358,0.0358948938522395,0.999357219611173,-4.48326838421147
"26","GB44477",122,43,65,85,133,42,120,264,175,440,112,118,-0.907614299469736,4.17603691435195,-3.2572041532966,0.00573815278422244,0.999357219611173,-4.14792361906249
"27","GB44682",1071,731,910,683,1740,598,1754,1361,1693,2459,1144,1527,-0.470225627713073,7.5536498347858,-2.46347210383968,0.0273446473546345,0.999357219611173,-4.32924630545521
"28","GB44803",443,458,287,347,402,170,270,343,555,468,187,297,0.401453505939025,5.70663804367299,2.31841324678223,0.036088489530024,0.999357219611173,-4.28639442219821
"29","GB44812",46,38,49,15,40,30,47,110,80,109,50,53,-0.696416593899015,2.95282185272894,-2.7390330545488,0.0160000119506864,0.999357219611173,-4.36138622285793
"30","GB44973",15,14,15,8,25,9,10,12,15,12,10,9,0.652915194008265,0.996608033078615,2.61480641152708,0.0203975949749941,0.999357219611173,-4.47991686160461
"31","GB45073",555,387,638,453,2537,330,644,1659,1196,2920,841,2296,-0.819883151331892,7.17456217488829,-2.29701102219558,0.0375838347054947,0.999357219611173,-4.34946049937935
"32","GB45169",1375,643,1254,721,1865,474,1345,1783,1741,2529,1464,1441,-0.464673816970583,7.62368809304916,-2.33105873614555,0.0352315668896352,0.999357219611173,-4.35836783195103
"33","GB45184",340,341,315,282,609,177,193,403,478,541,219,248,0.390870993566737,5.65630300847108,2.63160063694488,0.019740948655145,0.999357219611173,-4.20183724787811
"34","GB45353",25,12,20,7,29,4,11,10,10,13,7,11,0.832820081164782,0.919788756138309,2.65179971989879,0.0189782365063816,0.999357219611173,-4.47996922451651
"35","GB45413",96,56,85,23,240,42,135,168,133,247,142,149,-0.716639370424786,4.04037930616952,-2.33088291643524,0.0352433483080363,0.999357219611173,-4.34794470810861
"36","GB45530",7,3,14,2,4,4,6,21,13,22,17,12,-1.12834384332636,0.440935410338409,-2.609658432361,0.0206030714591566,0.999357219611173,-4.496946457079
"37","GB45615",94,7,95,367,144,420,293,730,819,500,148,461,-1.85326270177246,5.06583129233997,-2.31101662347631,0.0365988128488289,0.999357219611173,-4.32072431970669
"38","GB45641",28,35,21,15,37,12,13,13,24,24,19,16,0.769311139502417,1.68461667877052,3.21326672925776,0.00626195795322626,0.999357219611173,-4.39835671152937
"39","GB45852",186,236,187,87,161,92,225,326,307,342,236,231,-0.515919586261818,4.98341535674463,-2.58730836581253,0.0215185622286718,0.999357219611173,-4.22534784603995
"40","GB45928",10,8,3,1,11,3,11,16,9,19,13,12,-0.934037708600726,0.384473341668431,-2.3564340629483,0.0335697479108558,0.999357219611173,-4.51457939107642
"41","GB45929",185,140,160,86,235,101,242,234,271,357,217,233,-0.467020861063022,4.9066964844453,-2.86279016680892,0.0125425652317536,0.999357219611173,-4.15814740707319
"42","GB45933",84,96,55,57,86,35,86,93,160,171,85,97,-0.390983245113005,3.74028779524003,-2.28222214579473,0.0386510529274734,0.999357219611173,-4.37424255371535
"43","GB46224",160,80,36,126,350,63,187,627,396,832,57,843,-1.32227500226892,4.91043267634576,-2.2851882049783,0.0384347484994376,0.999357219611173,-4.32432032826632
"44","GB46409",53,21,19,16,65,12,21,31,21,33,16,15,0.661186288733302,1.91499436326521,2.29491814465216,0.0377331583161487,0.999357219611173,-4.4738763728743
"45","GB46496",89,59,55,45,160,30,83,150,187,165,90,127,-0.589707850039727,3.82346703271764,-3.13608788295447,0.00729990955598651,0.999357219611173,-4.2074841799203
"46","GB46543",133,107,60,83,217,53,220,168,227,286,108,179,-0.563538440815382,4.41259799003766,-2.65702029198336,0.0187857974480918,0.999357219611173,-4.24359435825546
"47","GB46668",16,40,11,17,31,10,7,8,43,5,7,0,1.92099068148343,0.760078468659695,2.81389558532417,0.0138111456884667,0.999357219611173,-4.4758945916163
"48","GB46683",9,9,12,5,11,4,12,16,19,23,16,15,-0.64664184958864,0.894174803138009,-2.54388187127945,0.0234107710295559,0.999357219611173,-4.48919937479843
"49","GB46693",56,29,26,20,139,34,65,114,160,220,53,94,-1.00496483332962,3.35158140066178,-3.25453911970127,0.00576864072955409,0.999357219611173,-4.25116763130942
"50","GB46706",21,23,12,5,49,7,32,30,55,67,30,61,-1.04534178316152,2.01905109356779,-3.13252775371349,0.00735171276027885,0.999357219611173,-4.38818229913979
"51","GB47020",167,149,180,77,315,92,199,230,336,450,207,205,-0.420482444181411,4.93384900496952,-2.39873041854044,0.03096383614706,0.999357219611173,-4.27437120072757
"52","GB47190",19,14,34,7,22,15,37,40,45,42,41,25,-0.769846021018427,2.00406689596397,-2.42710550763604,0.0293247012682196,0.999357219611173,-4.45806968008556
"53","GB47358",10,4,7,10,38,7,25,24,31,57,20,27,-1.14517571190866,1.43288170775206,-3.10131822756945,0.00782174696021604,0.999357219611173,-4.42627658685535
"54","GB47497",102,93,49,35,125,51,120,141,142,173,81,113,-0.460400435447185,3.86671604981373,-2.32579292857106,0.0355860406195374,0.999357219611173,-4.35728166635094
"55","GB47545",27,72,24,65,158,16,89,341,285,130,39,176,-1.26285413600496,3.64374053608872,-2.50115824212644,0.0254279133738463,0.999357219611173,-4.35116128208428
"56","GB47901",175,165,109,94,257,80,213,232,341,356,133,178,-0.371529965812476,4.78718175355208,-2.4528372523688,0.0279100696780006,0.999357219611173,-4.26553216932248
"57","GB47949",1017,631,780,699,1435,475,1043,1479,1350,1622,1212,1820,-0.456424854716578,7.36153665539553,-2.27929938359358,0.0388653209939867,0.999357219611173,-4.3598503847868
"58","GB48330",12,6,11,5,26,12,32,25,34,53,25,27,-1.16995765870505,1.55068931800522,-3.67484454102932,0.00250353879934784,0.999357219611173,-4.37595428451477
"59","GB48331",90,110,90,32,53,36,82,227,223,189,101,64,-0.758912866270326,3.82455690905011,-2.40016603564929,0.0308788519542761,0.999357219611173,-4.34818904356643
"60","GB48913",55,30,37,24,64,22,58,68,73,86,77,77,-0.578435684711132,3.01144535927348,-2.61094226051744,0.0205516423578294,0.999357219611173,-4.37508535265756
"61","GB49173",96,71,63,84,161,45,246,99,192,244,90,260,-0.711020419193869,4.2104310603542,-2.29585616163767,0.0376661631917202,0.999357219611173,-4.34259446935032
"62","GB49178",20,17,31,10,33,14,5,10,37,27,6,12,0.89397647454197,1.32478016185156,2.48341841978477,0.0263135679230055,0.999357219611173,-4.47893938443511
"63","GB49186",302,293,241,103,569,161,404,553,591,1127,317,367,-0.683611308961985,5.78322895671047,-3.03225166818983,0.00897045958994262,0.999357219611173,-4.11642375947412
"64","GB49443",58,86,38,9,23,16,55,108,112,109,58,42,-0.96921136544148,2.89613475109732,-2.54877700348188,0.0231897224062271,0.999357219611173,-4.39433507171581
"65","GB49450",132,98,110,133,243,87,291,166,268,356,212,316,-0.690597735309187,4.83006430620785,-2.76775065187775,0.0151230218550012,0.999357219611173,-4.19057664851551
"66","GB49568",37,36,46,18,63,14,44,54,62,93,67,71,-0.550730492638869,2.82648671479784,-2.28396917121681,0.0385235100286696,0.999357219611173,-4.43405674747025
"67","GB49638",78,73,54,46,93,26,44,60,77,100,32,37,0.451776557733459,3.13000387064346,2.57959733756339,0.0218434291057959,0.999357219611173,-4.36768305234128
"68","GB50202",536,309,464,226,854,232,773,755,771,1176,651,601,-0.628211618209778,6.42193227363863,-3.16418985937589,0.00690352835972712,0.999357219611173,-4.11798386033556
"69","GB50537",502,202,288,212,294,97,219,327,208,240,137,59,0.828439503369129,5.00032708761858,2.54244520789806,0.0234760298934223,0.999357219611173,-4.23048686714995
"70","GB51104",904,577,571,476,2276,407,1342,1352,1561,2263,786,1430,-0.601545187138559,7.28585603201835,-2.56373949445142,0.0225264447693663,0.999357219611173,-4.29750657682148
"71","GB51370",23,21,32,10,57,20,53,37,76,120,45,73,-0.988126654100964,2.61310389783694,-3.19509955788863,0.00649222329504794,0.999357219611173,-4.33439717306406
"72","GB52078",30,17,31,21,85,16,41,74,57,92,54,46,-0.637534870999316,2.67623919179568,-2.32683331820769,0.0355157393837922,0.999357219611173,-4.43663405718648
"73","GB52250",411,357,256,317,328,156,262,304,478,353,169,207,0.45121174972487,5.48307523593117,2.43977662802028,0.0286197500204577,0.999357219611173,-4.25039816854136
"74","GB52492",39,23,47,27,51,23,100,71,88,109,55,48,-0.793896210496615,2.98407955684909,-3.20405324312083,0.00637770203252238,0.999357219611173,-4.2958318884758
"75","GB52493",740,400,442,438,600,295,1830,941,1083,1226,766,563,-0.726868816121115,6.73922665898634,-2.67653906399856,0.0180829169950635,0.999357219611173,-4.24656940801704
"76","GB52626",13,25,2,1,11,3,28,16,30,25,9,14,-1.21780061343619,0.763509306243836,-2.42492577521781,0.0294476267706002,0.999357219611173,-4.50179152963067
"77","GB52752",35,20,31,16,47,23,55,46,60,104,42,71,-0.768892422255862,2.67442608184655,-3.04354324080842,0.0087718460989108,0.999357219611173,-4.34532534313139
"78","GB52768",668,364,446,340,774,218,548,688,878,1168,539,583,-0.339658388409577,6.42899184881731,-2.36398116009953,0.0330900016774927,0.999357219611173,-4.30284752563988
"79","GB52840",12,4,7,4,8,0,13,20,13,18,14,13,-1.354605908991,0.381528711401868,-2.92439278500708,0.0111059734023923,0.999357219611173,-4.47774964685949
"80","GB52846",14,7,27,4,9,8,15,40,26,41,24,17,-1.01070692158875,1.3419318130065,-2.64448488899113,0.0192510884090097,0.999357219611173,-4.46658408375253
"81","GB52847",24,25,64,16,21,30,81,95,129,43,55,56,-1.04823528908329,2.80090819026167,-2.41736549273574,0.0298778040363742,0.999357219611173,-4.41889729970118
"82","GB52910",13,16,21,7,17,4,13,53,28,66,33,26,-1.06950116644243,1.62673480074254,-3.04759918902122,0.00870157083070103,0.999357219611173,-4.41965700984754
"83","GB53028",1010,166,615,364,310,311,97,185,430,352,370,308,0.99810161213142,5.6470172372879,2.31723567224032,0.0361692828160309,0.999357219611173,-4.28781758048421
"84","GB53053",35,14,14,15,23,15,51,26,35,54,49,50,-0.798420956627239,2.15493726220915,-2.30722082915847,0.0368633387507073,0.999357219611173,-4.46459647502136
"85","GB53414",23,34,21,16,23,10,31,52,83,70,25,27,-0.773285540698277,2.22165671949558,-3.062130729817,0.00845433366830031,0.999357219611173,-4.37858418395945
"86","GB53472",18,8,16,2,26,10,14,37,34,56,25,29,-1.0694991450116,1.52205698583803,-2.78841863527698,0.0145210482202933,0.999357219611173,-4.44712339318224
"87","GB53675",142,116,99,101,230,66,297,159,240,325,145,249,-0.565146683822578,4.67282023666219,-2.53857091895709,0.023652888251642,0.999357219611173,-4.25365238742858
"88","GB53715",44,18,22,6,53,10,40,45,52,93,35,37,-0.796868443479467,2.28410420719357,-2.58759253702349,0.0215066795141589,0.999357219611173,-4.42695629335289
"89","GB53756",70,3,103,177,156,166,168,745,859,691,93,193,-1.99871777375417,4.5795662088264,-2.41914055624069,0.0297762689455673,0.999357219611173,-4.32278542063372
"90","GB53791",1737,1137,865,1137,4007,680,2017,3067,2382,4051,1528,2823,-0.571145323933043,8.15982786561733,-2.30824487513651,0.0367917965591099,0.999357219611173,-4.38026253757025
"91","GB54001",70,55,28,34,38,38,13,16,70,44,21,39,0.833576248166195,2.45535022619059,2.29135603294887,0.037988596551692,0.999357219611173,-4.45109901184324
"92","GB54178",28,20,37,13,29,23,22,62,62,87,34,38,-0.640847706054753,2.39766332690668,-2.31000358432209,0.0366692348813825,0.999357219611173,-4.45248156225891
"93","GB54448",101,101,68,42,131,34,55,70,86,136,48,55,0.42025164851071,3.47932130256841,2.33702753423632,0.0348338096653291,0.999357219611173,-4.38079208048361
"94","GB54607",389,252,160,251,266,96,144,259,258,294,149,127,0.535704650380275,5.00638031534634,2.60444087417638,0.0208133646491031,0.999357219611173,-4.21185635296039
"95","GB54908",92,8,47,12,19,16,3,16,20,25,10,5,1.36818056543918,1.31720532524616,2.34617212580824,0.0342326534447274,0.999357219611173,-4.49167668289422
"96","GB55250",670,503,517,569,1132,326,1038,863,1118,1298,747,1006,-0.419976784985169,6.89217983833693,-2.31077966346874,0.0366152738170265,0.999357219611173,-4.33513355960545
"97","GB55579",53,53,50,30,116,27,86,95,105,153,68,58,-0.464853292689424,3.38264271491907,-2.32928082184347,0.035350874106783,0.999357219611173,-4.39181660569008
"98","GB55618",14,17,15,6,18,7,16,50,31,50,23,15,-0.820747971750595,1.5429801839753,-2.76420858780509,0.0152286031210576,0.999357219611173,-4.44711175805065
"99","GB55744",25,7,15,18,36,13,26,34,43,56,29,39,-0.728098266589696,1.99035873976856,-2.44311885895465,0.0284365191462381,0.999357219611173,-4.45682890829855
"100","GB55846",51,81,15,26,43,14,21,20,47,27,11,13,0.976247868728435,2.02853229268135,2.6675410817931,0.0184037117592637,0.999357219611173,-4.43023687878532
