"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"39","GB55489",892,497,852,996,1014,902,1014,619,982,694,794,1267,-0.831767878306299,7.06290391202769,-4.27412168319044,0.000770772405791172,0.184811953598578,-0.308028784435647
"40","GB55879",252,168,179,202,287,203,357,156,209,159,234,284,-0.839033082039058,5.09158899473648,-4.29499570162246,0.000740237780804946,0.184811953598578,-0.26633438059512
"41","GB40089",165,73,158,165,162,147,230,136,139,73,293,172,-0.956607660336607,4.5501443549154,-4.218230274573,0.000859051890868674,0.192313597480827,-0.400030151283556
"42","GB41954",15,13,12,20,21,16,22,15,16,24,30,24,-1.13700641243674,1.56186562235927,-4.19449822504933,0.000899609308623788,0.192313597480827,-0.760563211522808
"43","GB43827",162,89,174,209,225,199,198,182,155,80,194,165,-0.641650292108892,4.67371793257958,-4.22525321236808,0.00084741271421284,0.192313597480827,-0.387940600881536
"44","GB46757",92,112,115,171,170,165,142,118,130,66,169,147,-0.652676971203688,4.33753251899998,-4.19295368360882,0.000902315909356397,0.192313597480827,-0.444762504062215
"45","GB52021",303,103,295,293,258,378,354,323,507,163,339,309,-1.08016748766358,5.47173454942034,-4.20542673867975,0.000880694583222889,0.192313597480827,-0.425177198774586
"46","GB50026",8346,253,3620,3501,623,949,71,328,119,93,144,51,3.11296736018563,6.04360354397488,4.17682289910531,0.000931086213937331,0.194131475605934,-0.481074404587512
"47","GB49055",8,15,12,28,28,43,26,24,27,19,50,46,-1.36611955028492,1.94263645216287,-4.13168910658748,0.00101667844456043,0.198999244117941,-0.777903727537661
"48","GB50702",15,5,14,29,29,34,29,26,34,16,30,30,-1.28062156205479,1.80675102252335,-4.13503663058963,0.00101006230430714,0.198999244117941,-0.797690299898374
"49","GB52442",126,38,140,174,113,204,240,134,285,63,223,238,-1.33699585819908,4.50614956359518,-4.13610803822942,0.00100795406016171,0.198999244117941,-0.544080956319454
"50","GB41670",791,403,1941,775,2070,497,170,109,350,75,222,229,1.6018261262726,5.93432198631902,4.00067728635998,0.00131363129439388,0.203599729476839,-0.781923763985661
"51","GB42540",1154,645,1291,1377,1603,3249,1656,1902,2851,1205,1244,2842,-1.19172493584281,7.96237171744903,-4.01116263104448,0.00128689919152545,0.203599729476839,-0.771120741715552
"52","GB42865",353,103,330,285,330,474,472,336,456,195,335,369,-1.046284139193,5.62483684204199,-4.00697478964959,0.0012975087891947,0.203599729476839,-0.778973469030084
"53","GB44528",59,31,71,62,36,36,141,53,160,45,84,58,-1.52821107036179,3.27330266448893,-4.07157071084919,0.00114334237474188,0.203599729476839,-0.696373027868673
"54","GB47513",126,54,156,90,108,115,200,101,143,76,285,116,-1.20389294515126,4.23513342798436,-4.02547329854309,0.00125130744558709,0.203599729476839,-0.737844794133282
"55","GB48158",104,34,154,98,101,124,160,151,147,51,158,105,-1.1234505494387,4.06129047348221,-4.07280250383067,0.00114059160119063,0.203599729476839,-0.656528738651811
"56","GB48521",89,18,103,100,75,121,185,102,222,72,134,94,-1.48004865725672,3.91147432905951,-4.03766876831391,0.00122176979958868,0.203599729476839,-0.720860158285078
"57","GB48919",27,6,24,15,15,3,28,39,20,15,52,21,-1.91396132411726,1.52598518364721,-4.07556638860986,0.00113444401894774,0.203599729476839,-0.943420563093483
"58","GB50037",39,27,34,44,33,39,34,41,61,40,43,43,-0.999143547011762,2.63347664263057,-3.99970105789079,0.0013161488090464,0.203599729476839,-0.874311166194289
"59","GB50417",76,18,73,47,47,39,129,43,98,25,101,111,-1.48722475130501,3.1867588596254,-4.03175025848816,0.00123601460794471,0.203599729476839,-0.768467891891651
"60","GB51612",390,122,419,361,339,586,439,399,795,205,619,608,-1.24699796321654,5.9612203574322,-4.02697375460425,0.00124763434369311,0.203599729476839,-0.7403978955916
"61","GB52829",2133,1813,3325,3058,3484,6160,3219,5292,5191,3746,2735,4076,-1.14569493235883,9.08950478631521,-4.04766068532694,0.00119810014985415,0.203599729476839,-0.737507031726008
"62","GB54978",120,126,123,217,216,182,62,52,46,39,56,106,0.705379717320664,3.90563263178606,4.00734196444406,0.00129657501996161,0.203599729476839,-0.776145911723753
"63","GB54610",264,191,226,341,409,244,155,99,75,65,122,129,0.621635338367402,4.71101243271947,3.96468693013831,0.00140977297157125,0.214621151910157,-0.846059582154099
"64","GB41860",45,24,40,49,61,49,96,52,26,26,72,60,-0.978031693037221,2.86962783829053,-3.94282159019098,0.00147165495882579,0.215961493265921,-0.939937240081636
"65","GB49001",146,125,118,240,205,181,176,146,153,99,131,187,-0.583498058347214,4.60075496387006,-3.95083259257706,0.00144866771857544,0.215961493265921,-0.873365523974242
"66","GB49799",59,37,101,96,174,143,211,105,374,96,136,117,-1.44889543568871,4.20501847263504,-3.93019421833007,0.00150864561034477,0.215961493265921,-0.904639928423487
"67","GB51282",51,37,44,69,118,60,13,23,10,21,19,17,1.09689064004339,2.31424833417585,3.93356354043863,0.00149868385536875,0.215961493265921,-1.03044415639949
"68","GB40150",559,134,510,613,466,581,820,479,596,317,563,596,-1.10214442996065,6.240961318466,-3.91692246056214,0.0015485452920145,0.216748126555938,-0.934019268912771
"69","GB49223",943,492,1332,982,672,866,1938,1402,846,545,1961,775,-1.15220922309232,7.24476756494665,-3.91339195593407,0.00155933903997078,0.216748126555938,-0.933937030776471
"70","GB48889",321,277,341,429,468,572,503,327,334,194,395,386,-0.58136317218623,5.84112453604446,-3.9011592701902,0.00159733370097284,0.218857536086151,-0.967127576149697
"71","GB47931",685,494,475,654,478,736,897,1006,418,453,891,494,-0.92380611145962,6.58540026511666,-3.89391702489494,0.00162027073017424,0.218873472860579,-0.97112941144677
"72","GB40626",1772,777,1606,1029,926,652,2699,1260,1208,632,3104,1837,-1.29953857085515,7.65447279439975,-3.77485103189818,0.00204924878627738,0.221518362290365,-1.17550332493243
"73","GB42249",351,89,396,223,253,231,451,268,233,152,574,369,-1.17081520337116,5.40256244611211,-3.81799097005997,0.0018818799031712,0.221518362290365,-1.11982716343657
"74","GB42416",42,34,27,47,56,34,10,21,6,8,12,15,0.993949484760478,1.74275061720316,3.75925673769221,0.00211340067706427,0.221518362290365,-1.37307076131056
"75","GB42567",97,46,115,124,318,137,26,42,22,13,33,56,1.27118959383492,3.21313613720969,3.81238899543962,0.00190280486020407,0.221518362290365,-1.13842168190631
"76","GB44029",53,41,51,77,67,55,53,72,59,30,59,53,-0.663763286046644,3.10368456467014,-3.77045660364726,0.00206712413357135,0.221518362290365,-1.20428956896851
"77","GB44045",487,410,433,576,657,736,253,234,154,155,264,285,0.543479456684746,5.7461314442478,3.86578897461659,0.00171257957470016,0.221518362290365,-1.02751080489488
"78","GB45970",7,10,7,14,21,32,17,21,12,14,21,48,-1.3457986941444,1.37557589714431,-3.76928522238437,0.00207191563788424,0.221518362290365,-1.40128723759602
"79","GB46091",58,38,94,53,60,46,95,111,72,42,120,43,-1.1737013458442,3.34441502840914,-3.80824113845819,0.00191845036867795,0.221518362290365,-1.12942647631347
"80","GB48249",183,203,192,301,276,222,83,106,54,45,81,161,0.681067295792229,4.40926622356,3.78566005574896,0.00200594481993471,0.221518362290365,-1.15898211445473
"81","GB48811",1308,467,1274,1239,1096,1132,1083,1309,1566,611,1280,1197,-0.900266858228762,7.40187695404517,-3.85751067953074,0.00174075244034865,0.221518362290365,-1.03149336254828
"82","GB49312",451,183,351,569,703,497,144,144,170,85,125,218,0.801041037520625,5.26675929479785,3.84142779661049,0.00179684018009109,0.221518362290365,-1.06884410826993
"83","GB49373",150,93,164,165,191,192,232,152,179,63,171,149,-0.699779166084018,4.56917000579567,-3.76217288566497,0.00210125126939145,0.221518362290365,-1.20999479451344
"84","GB49963",1199,1058,6094,1737,9307,1050,322,479,669,118,441,176,2.05267117875959,7.04231722808947,3.85287800324389,0.00175672359622128,0.221518362290365,-1.0396100632
"85","GB50049",5,6,12,10,12,17,16,14,9,6,13,16,-1.04607164931238,0.794153679923616,-3.82368267082137,0.00186085905390582,0.221518362290365,-1.42906910888306
"86","GB50091",111,43,183,131,139,183,94,214,150,81,208,343,-1.18290857649249,4.44785718274919,-3.84609453077196,0.00178037875008937,0.221518362290365,-1.05669846301844
"87","GB51048",17,5,19,11,20,27,19,34,21,15,21,19,-1.22111475878708,1.49444010653143,-3.79355952881873,0.0019748855097707,0.221518362290365,-1.34652214167288
"88","GB52093",40,26,37,38,36,46,51,33,38,17,42,63,-0.840697603185318,2.56247749935472,-3.87321527659023,0.00168770080465681,0.221518362290365,-1.08193177531178
"89","GB53506",1218,711,1335,902,746,782,1529,1053,835,724,1052,1040,-0.885511620240614,7.24024682897799,-3.77677108799163,0.00204148781275767,0.221518362290365,-1.17292710892005
"90","GB53976",103,65,108,89,69,49,176,66,70,58,210,128,-1.23636131558414,3.82360287916689,-3.7647636765095,0.0020905168007098,0.221518362290365,-1.19305917272354
"91","GB54755",33,19,49,48,72,26,22,7,4,2,9,14,1.45269142050887,1.44964431237026,3.80647303410611,0.0019251592124626,0.221518362290365,-1.35970540726321
"92","GB55291",22,15,15,28,27,29,56,17,72,18,33,34,-1.33885251225344,2.11010105098615,-3.75651786392444,0.00212487637688599,0.221518362290365,-1.31639559620644
"93","GB41442",125,115,131,169,257,212,66,96,34,32,64,78,0.709322837402409,3.91685137360176,3.74423584806791,0.00217711912622314,0.221568882549174,-1.22886060877346
"94","GB46150",3,5,9,4,10,10,14,10,18,5,12,7,-1.4116178287201,0.404153343677779,-3.73477521135264,0.00221824708564393,0.221568882549174,-1.6257137732534
"95","GB46330",152,57,235,321,255,323,285,245,230,159,253,244,-0.990669135574514,5.06119544787767,-3.72964682876211,0.00224086973279844,0.221568882549174,-1.27840682704465
"96","GB52843",8,2,6,8,9,6,6,12,7,5,12,10,-1.18105306330714,0.233590708105678,-3.72979917357103,0.00224019434239184,0.221568882549174,-1.66446478872866
"97","GB54395",353,57,173,155,204,135,248,444,442,92,264,183,-1.41291325073738,4.94501484241945,-3.75048403640347,0.00215038112380453,0.221568882549174,-1.23698473999583
"98","GB45181",680,490,610,738,1103,1032,256,342,175,208,300,459,0.669692860682977,6.15153695905879,3.70703873344769,0.0023434198523726,0.223945825339991,-1.30767872488734
"99","GB48002",1401,437,1270,967,957,955,1899,1091,1918,478,1605,1117,-1.13710807686076,7.39463126363395,-3.71089520059275,0.00232559654101928,0.223945825339991,-1.28762753294816
"100","GB53812",341,289,336,395,506,365,159,214,118,97,170,212,0.469948278797307,5.22726724579306,3.70654393601564,0.00234571663144251,0.223945825339991,-1.31442237703611
