"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB52266",565,266,656,646,341,266,762,759,868,1115,500,967,-1.01762842254859,6.51630023771688,-4.64439198949097,0.000380401469482226,0.385560082097838,0.0485633347661292
"19","GB52955",232,186,329,364,152,120,341,235,379,693,332,699,-1.0512554093026,5.54022026107502,-4.19734207029851,0.000897633692838051,0.385560082097838,-0.569842526915017
"20","GB53017",257,173,339,367,171,101,259,349,241,573,275,644,-0.835131381423301,5.44669490691102,-4.3561783727735,0.000660076495718696,0.385560082097838,-0.320245307193534
"21","GB53737",53,43,44,54,31,18,63,84,46,89,61,46,-0.814219388347443,2.95165913253626,-4.211278908761,0.000873661542672405,0.385560082097838,-0.942810057962741
"22","GB55059",241,142,326,295,153,176,399,416,290,363,345,388,-0.916604984966734,5.44430410150883,-4.41356677173739,0.000591052305378055,0.385560082097838,-0.23326222282291
"23","GB55294",870,482,954,1039,576,370,1062,1154,1003,1231,885,1054,-0.752777709114771,7.04262674079662,-4.43572142115991,0.000566431787768528,0.385560082097838,-0.303669186023251
"24","GB55403",807,407,789,997,422,430,1227,1177,893,1135,916,1476,-0.978645851159278,7.00680562123331,-4.4183212301718,0.00058567748231238,0.385560082097838,-0.326366381493441
"25","GB40703",287,174,300,311,139,106,226,362,220,643,224,451,-0.760980260196492,5.33058894118496,-4.13429004244456,0.00101479822762271,0.389317192045178,-0.662265439311459
"26","GB40134",4118,1670,4187,4808,2875,1969,4278,5705,3972,6827,3877,6012,-0.786273136148635,9.25247663319946,-3.57965116289823,0.00302370547909301,0.39885580583065,-1.73007527186294
"27","GB40670",388,156,467,593,172,123,322,520,289,876,336,683,-0.875149549885548,5.78203099775182,-3.78375323791635,0.00201881944570816,0.39885580583065,-1.22252850281472
"28","GB40868",2137,985,3159,2937,1494,966,2615,2605,2329,3930,1931,3104,-0.708605391868526,8.40559600950919,-3.43104717234271,0.0040616196785827,0.39885580583065,-1.88524486409744
"29","GB40908",69,56,65,69,59,24,151,78,78,113,99,83,-0.916415970005913,3.51591171948557,-3.63229367927296,0.00272402672154616,0.39885580583065,-1.59762390325311
"30","GB41011",622,159,670,484,483,217,542,657,1018,789,910,950,-1.14415538176153,6.44050657330459,-3.38095252719023,0.00448690896191674,0.39885580583065,-1.88298689517993
"31","GB41523",24,2,14,20,17,15,35,32,30,37,34,62,-1.63961237371447,1.79602216696262,-3.53683185243813,0.00329185642682988,0.39885580583065,-2.12041564256136
"32","GB41645",639,256,699,677,308,240,1112,679,730,767,629,619,-0.918736740463555,6.45543621255688,-3.70851870504077,0.00234243358560077,0.39885580583065,-1.36336996549549
"33","GB41732",351,307,530,665,407,209,467,665,398,644,468,483,-0.498789621415666,6.12085776537982,-3.4696924510552,0.00376138529582562,0.39885580583065,-1.73111901490357
"34","GB41741",182,281,179,218,105,72,88,98,42,157,81,60,0.843552677806978,4.14879710824188,3.38660364335117,0.00443677927343534,0.39885580583065,-1.89874750242124
"35","GB41786",259,121,232,273,160,111,277,208,240,554,205,470,-0.834174275023396,5.19542352902146,-3.46952890883118,0.00376260765180978,0.39885580583065,-1.72525585445336
"36","GB41932",21,8,18,15,6,7,57,18,16,68,25,25,-1.47929362095379,1.5614636603327,-3.77523495739242,0.0020530595266328,0.39885580583065,-1.91600454933734
"37","GB41968",145,197,221,243,129,61,80,126,71,157,90,92,0.536834552756556,4.2669750850541,3.60567079481908,0.00287163596610566,0.39885580583065,-1.54395610977434
"38","GB42544",157,174,231,265,106,55,80,150,56,146,84,85,0.554794935161222,4.20764112696303,3.49948828176166,0.00354521874726908,0.39885580583065,-1.71410463921218
"39","GB42624",148,153,196,171,174,85,238,225,273,284,208,230,-0.803677318861123,4.90062278911426,-3.8182989506684,0.00188579636649462,0.39885580583065,-1.16982176609008
"40","GB42787",341,333,612,729,191,95,402,384,560,1423,496,665,-0.996961508945476,6.06794226930285,-3.61049859561546,0.00284428114674755,0.39885580583065,-1.50672603531706
"41","GB42859",179,202,247,297,131,68,80,164,62,192,101,107,0.538493922761605,4.41884367927652,3.4277635939689,0.00408821356651879,0.39885580583065,-1.81345982628471
"42","GB43643",562,306,808,852,429,368,758,830,1165,1132,607,1122,-0.911520671418782,6.74574119860389,-3.59287411898427,0.00294543546731164,0.39885580583065,-1.55705910882695
"43","GB43829",201,110,258,215,164,72,302,265,276,238,190,245,-0.75978301768111,4.95634657729393,-3.51490892864257,0.00343829752346041,0.39885580583065,-1.65437560333207
"44","GB44021",1241,442,1129,1796,687,383,1165,1705,1057,1782,959,1273,-0.755686194449629,7.32736179594453,-3.69481965148961,0.0024067897108448,0.39885580583065,-1.42864514741696
"45","GB44091",3037,603,2336,2983,1731,865,2852,2981,2556,5417,3155,4563,-1.16480930781813,8.54061769290883,-3.79001240925623,0.00199402985555738,0.39885580583065,-1.37398025638534
"46","GB44118",69,39,85,75,48,54,124,78,121,200,76,155,-1.11807132441791,3.72689704177988,-3.90513279501216,0.00158938220323296,0.39885580583065,-1.166562121767
"47","GB44254",1163,836,1217,1209,619,618,2679,1053,1831,3216,985,2483,-1.1024400456751,7.66519036500117,-3.69342497906364,0.00241344127220338,0.39885580583065,-1.45144007694652
"48","GB44774",44,47,83,169,40,34,101,109,91,185,70,87,-0.853855126467012,3.60627549549434,-3.59124761743824,0.00295495177673329,0.39885580583065,-1.64225640721811
"49","GB44860",104,25,150,123,42,42,166,144,135,160,126,143,-1.14662147071386,3.95016436412746,-3.96453807089025,0.00141432357445208,0.39885580583065,-1.04409915064001
"50","GB45092",93,93,124,146,119,42,114,195,135,181,96,128,-0.601808347833343,4.17531053641993,-3.47640067399026,0.00371158895287245,0.39885580583065,-1.7488038559251
"51","GB45141",1012,911,1377,1255,686,433,967,1538,728,2242,939,1663,-0.566866203091483,7.36268229981467,-3.53555321601136,0.00330022230270868,0.39885580583065,-1.67372729468262
"52","GB45142",705,167,856,597,274,162,520,669,893,811,666,825,-1.06957934137395,6.34327245428918,-3.44546147202219,0.00394691764742749,0.39885580583065,-1.77742550188119
"53","GB45443",293,310,381,365,202,103,174,223,111,240,147,190,0.454915824414118,5.04758830397116,3.37266863262149,0.00456142145318982,0.39885580583065,-1.88315898962101
"54","GB45644",53,8,55,76,51,28,96,80,120,97,74,124,-1.40670273097115,3.24446034428116,-3.523341346391,0.00338120946189924,0.39885580583065,-1.81081415190503
"55","GB46204",107,124,164,158,99,67,38,74,31,127,52,71,0.802871165732246,3.69452159287719,4.04475453761517,0.00120863692225228,0.39885580583065,-0.978114672443575
"56","GB46564",5694,2154,6045,5391,4268,2545,6362,5816,7076,10201,6399,7962,-0.905639804933983,9.71998895181009,-3.50680548669452,0.00349407281732574,0.39885580583065,-1.87045130889028
"57","GB46582",690,238,866,736,429,353,1014,771,1118,1157,597,1385,-1.04732123197849,6.77307207414419,-3.53112709462469,0.00332934735204113,0.39885580583065,-1.65546155929312
"58","GB46720",30,9,14,22,22,5,22,59,27,31,46,30,-1.25314505578017,1.83380219485025,-3.58510780596934,0.00299115500296794,0.39885580583065,-2.04720945187644
"59","GB46787",139,160,224,262,123,70,98,150,46,137,90,79,0.577651803272996,4.21722480198104,3.53097021867906,0.00333038437584922,0.39885580583065,-1.66507786325968
"60","GB47146",70,37,125,130,66,37,173,118,130,152,99,124,-0.960296141626232,3.89727415316333,-4.02104324142584,0.0012660424001022,0.39885580583065,-0.964517123335455
"61","GB47399",41,36,95,142,59,30,160,78,128,271,83,99,-1.14032084889479,3.73042617913789,-3.49539772274867,0.00357413870098865,0.39885580583065,-1.77211487184251
"62","GB47493",41,19,82,149,41,33,80,79,106,214,85,123,-1.16984809104603,3.50767443612433,-3.52600054324754,0.00336340525068274,0.39885580583065,-1.75861655570704
"63","GB47564",19,8,21,34,26,14,45,40,41,115,26,35,-1.38893193529555,2.19635770388642,-4.05005485331135,0.00119617232592462,0.39885580583065,-1.4015203333608
"64","GB47565",1413,1850,3242,4589,1494,2450,4353,5400,5058,7644,3128,4900,-1.1544397842659,9.03518480268228,-3.62178887046129,0.00278133209455432,0.39885580583065,-1.65458251825028
"65","GB47924",8,12,13,7,1,3,12,24,53,44,20,8,-1.89385292341129,0.884735990345076,-3.39521380262451,0.00436147817585452,0.39885580583065,-2.49785349332829
"66","GB47938",538,383,656,911,171,184,701,594,505,2068,423,1270,-1.07077501663367,6.45083173279507,-3.50441746653084,0.00351068247473929,0.39885580583065,-1.68677978597723
"67","GB48452",643,180,655,557,441,295,1118,728,1074,982,786,695,-1.17268358435021,6.57632992008815,-3.68546975777107,0.00245173918205443,0.39885580583065,-1.40636915441604
"68","GB48836",1661,820,1636,1550,754,559,1867,1947,1772,1785,1159,1510,-0.723490721835214,7.69830277420983,-3.43084621853201,0.00406324221303187,0.39885580583065,-1.8493877219072
"69","GB48840",473,106,519,424,363,266,805,550,844,688,707,691,-1.27440406682441,6.22122899986221,-3.44971834860385,0.00391367002918107,0.39885580583065,-1.76893530349061
"70","GB48935",65,83,98,148,54,39,118,111,114,222,76,198,-0.895557656256094,3.95441590377223,-3.89841891616333,0.00161050780346132,0.39885580583065,-1.13335834052659
"71","GB49520",282,369,330,369,234,142,165,255,118,196,165,171,0.578681501610442,5.09801005799925,3.42812239927968,0.00408529909312778,0.39885580583065,-1.79331424589894
"72","GB49548",342,130,502,649,305,205,479,541,406,660,494,548,-0.838033699683289,5.97354968433185,-3.41202129765358,0.00421815989125546,0.39885580583065,-1.82260242699436
"73","GB49778",33,14,42,29,21,16,54,33,48,62,49,61,-1.11295900593443,2.46410340400728,-3.77696167190757,0.00204607153182753,0.39885580583065,-1.64403236870285
"74","GB49826",198,85,260,412,179,155,186,457,306,1034,285,432,-1.11268418197515,5.41770905230815,-3.62231893116014,0.00277841156325256,0.39885580583065,-1.48011501970164
"75","GB50047",38,10,25,34,44,17,49,44,33,139,79,51,-1.36816096836261,2.60419919011454,-3.65982993408918,0.00257941047847789,0.39885580583065,-1.75907188825513
"76","GB50672",1887,637,1746,1719,1133,714,1909,2225,2235,2401,1604,2261,-0.885889793577961,7.9517107474843,-3.67887695697927,0.00248394387900665,0.39885580583065,-1.49098741870783
"77","GB50780",166,75,208,151,110,93,302,250,247,193,204,185,-0.965168129207628,4.73153822700528,-3.59450244479402,0.00293593946912986,0.39885580583065,-1.53442925427618
"78","GB50795",72,52,132,114,24,30,93,122,124,120,78,136,-0.902024819842258,3.6652576432788,-3.41383170354311,0.00420300717827561,0.39885580583065,-1.89834783408778
"79","GB50874",295,73,277,298,201,138,341,253,421,499,289,586,-1.11839002215272,5.40686268396485,-3.41756673951168,0.00417191811824293,0.39885580583065,-1.81075592186983
"80","GB50985",263,133,248,304,249,192,536,339,624,445,414,405,-1.15947829625449,5.64094417691636,-3.77694223587565,0.00204615005480744,0.39885580583065,-1.23367951453916
"81","GB51354",65,97,146,191,48,54,223,97,167,249,138,311,-1.12136687283985,4.32122075822717,-3.40693670361357,0.00426101071132081,0.39885580583065,-1.85399504822127
"82","GB52321",125,106,174,209,85,68,169,188,135,393,125,369,-0.896980102442557,4.62146405156121,-4.01739684507003,0.00127511413497436,0.39885580583065,-0.87447113508634
"83","GB52442",126,38,174,113,134,63,240,140,285,204,223,238,-1.27237825450254,4.50614956359518,-3.5486887682695,0.00321528961685309,0.39885580583065,-1.62251244194114
"84","GB52767",141,33,114,100,62,38,179,120,158,154,149,174,-1.17003123100163,4.04131884182219,-3.94293377729924,0.00147559457422007,0.39885580583065,-1.06171021900351
"85","GB52925",1450,381,1437,1382,806,533,1833,2062,2411,1688,1408,1448,-1.10560689200909,7.61615728195332,-3.61123903128296,0.00284010909715341,0.39885580583065,-1.572228223506
"86","GB53043",238,159,282,313,163,118,305,282,260,457,216,220,-0.582034003065975,5.21708117104716,-3.53674922666598,0.00329239638521184,0.39885580583065,-1.61470893807707
"87","GB53062",445,160,451,405,285,171,473,560,423,601,420,432,-0.808588956362419,5.87890397540654,-3.94392722484909,0.00147271864279704,0.39885580583065,-0.970072261528575
"88","GB53303",44,77,77,98,46,22,26,37,19,44,32,32,0.747041875824902,2.6961910353994,3.60503228733806,0.00287527365207177,0.39885580583065,-1.8028248884057
"89","GB53563",65,42,81,79,35,22,80,87,53,80,57,85,-0.607450360306082,3.23120964322976,-3.37700123912478,0.00452229683151065,0.39885580583065,-2.0083391354682
"90","GB53779",99,63,163,224,76,46,153,151,171,196,109,240,-0.805375267237316,4.31055080812006,-3.48482059362642,0.00365002362043788,0.39885580583065,-1.72865097963443
"91","GB54486",510,305,617,743,523,182,834,1755,851,985,434,610,-1.01361208557088,6.55764862901046,-4.1013385541073,0.00108214349130938,0.39885580583065,-0.761252186729556
"92","GB54588",223,251,319,378,221,97,99,195,101,240,129,165,0.557345595568269,4.84848921441378,3.9206298783962,0.00154169003336468,0.39885580583065,-1.01194865456035
"93","GB54734",25,35,41,43,22,9,7,18,3,25,5,18,1.21752519789253,1.37963177028476,3.66462844145174,0.00255501535873029,0.39885580583065,-2.08969909909916
"94","GB55000",263,245,610,895,293,281,492,554,665,1574,460,784,-0.952298884055104,6.31726356326391,-3.40864127330652,0.00424659685930683,0.39885580583065,-1.83515567258085
"95","GB55510",10,6,11,11,5,1,8,22,9,18,8,22,-1.13749474871105,0.559243663505341,-3.44279615504968,0.00396787897428312,0.39885580583065,-2.51876425507205
"96","GB55532",447,214,499,539,362,173,450,526,462,521,478,747,-0.709791962812435,6.05212280818213,-3.45253410198337,0.00389183284277045,0.39885580583065,-1.75810475551235
"97","GB55538",713,181,658,778,506,263,1057,926,913,1016,745,736,-1.07092242007261,6.64002105437589,-3.707429468162,0.00234748627923579,0.39885580583065,-1.37412815592576
"98","GB55640",52,82,130,131,54,36,31,52,28,62,36,42,0.758515092292813,3.09212107265674,3.80152671546428,0.00194923107790882,0.39885580583065,-1.44845775048494
"99","GB55648",184,143,213,276,113,106,326,204,229,338,171,265,-0.714721556435371,4.9800331170001,-3.53750477769999,0.00328746219005151,0.39885580583065,-1.61698697106377
"100","GB55929",460,122,552,559,384,286,717,788,1243,887,584,633,-1.27191110460987,6.36360362533578,-3.51481492251547,0.00343893939243394,0.39885580583065,-1.66879202470854
