"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"33","GB45459",3012,3746,989,3280,4761,2901,892,1323,1863,2013,2301,3028,1.31198507363797,8.3209718633513,3.38113446807189,0.00468953341128045,0.480391142713216,-2.19611756264791
"34","GB45474",239,419,259,385,602,514,254,331,279,351,519,359,0.769472266608152,5.68811624349033,3.33024792578531,0.005180422271018,0.480391142713216,-2.0455691959276
"35","GB45676",28,36,28,98,133,94,20,27,39,53,97,63,0.964278949260037,2.85086938814946,3.34388988801592,0.00504397099436562,0.480391142713216,-2.23860665437025
"36","GB46394",5,3,5,22,14,15,23,42,14,19,48,43,-1.09761658279065,1.20917761191613,-3.62217565713582,0.00292923711204364,0.480391142713216,-2.40777769535235
"37","GB46507",10,17,28,34,52,75,18,19,12,20,50,30,0.969548236008414,1.90254510073606,3.42757781053484,0.00428241216076031,0.480391142713216,-2.37560189817867
"38","GB46513",29,59,132,91,89,142,33,33,60,37,107,71,1.12616868410172,3.20826925197924,3.3480622994627,0.00500296202447132,0.480391142713216,-2.16763033963462
"39","GB46558",8,31,1,48,90,48,248,215,59,76,272,242,-2.21968371644808,3.04598711185799,-3.35613159558575,0.00492459943768808,0.480391142713216,-2.2725933161623
"40","GB46922",154,91,133,279,248,354,285,328,395,394,1006,507,-0.628809439140172,5.37182315922187,-3.72588544122188,0.00239418821363069,0.480391142713216,-1.47493872859753
"41","GB47323",83,82,39,135,129,158,44,82,74,77,98,118,0.808155552281573,3.63657589127969,3.47636070345887,0.00389301980837977,0.480391142713216,-1.91826480342105
"42","GB47405",297,142,284,570,579,822,650,609,642,1016,1460,938,-0.559412126168656,6.34770220219767,-3.42213404174714,0.00432823011163177,0.480391142713216,-1.95949499268206
"43","GB47516",24,30,106,81,102,108,25,40,40,33,92,49,1.12755985257103,2.91487769573797,3.94019716286273,0.00158152914777585,0.480391142713216,-1.49437603270312
"44","GB47717",199,183,219,254,355,343,159,146,293,190,250,319,0.787127758003499,5.06069899233525,3.39168769804212,0.00459373207141679,0.480391142713216,-1.94309476152295
"45","GB47729",58,53,54,93,105,101,42,64,63,56,95,104,0.646049262712595,3.34643990328189,3.66346727959971,0.00270301374100356,0.480391142713216,-1.71852337374886
"46","GB48056",21,15,24,31,21,49,8,18,17,24,25,19,1.01499065686596,1.6130393565196,3.62832859519477,0.00289434775134179,0.480391142713216,-2.25736171682116
"47","GB48573",279,123,177,408,234,401,543,591,884,1060,1159,410,-0.971429221104594,5.9222871880822,-3.36299751462766,0.00485889442443635,0.480391142713216,-2.02669205232104
"48","GB48812",99,58,117,226,296,216,337,278,291,390,619,294,-0.673680132361047,5.02504506621492,-3.79862363291731,0.0020791442848011,0.480391142713216,-1.36768089775862
"49","GB48919",15,54,36,28,54,40,7,10,17,18,41,25,1.4290934436408,1.82235017934383,3.52430482869436,0.00354510203851523,0.480391142713216,-2.3079714133278
"50","GB48960",46,52,64,72,153,105,27,61,59,58,136,55,0.852494137286665,3.26113565494093,3.52742935230175,0.00352354893611326,0.480391142713216,-1.91735189065771
"51","GB49083",232,137,234,416,436,537,488,543,479,560,888,599,-0.374385280683545,5.89889718305275,-3.3584049969991,0.00490274535531859,0.480391142713216,-2.02177698104325
"52","GB49239",48,70,68,111,158,136,48,72,78,77,168,97,0.639689068942551,3.6436381643168,3.33109763930326,0.00517181600129371,0.480391142713216,-2.11626811202544
"53","GB49336",147,74,184,390,577,504,603,513,572,963,1692,631,-1.01839953083654,5.94872738790857,-4.16701481994409,0.00102377258133433,0.480391142713216,-0.90929964424914
"54","GB49372",273,167,220,434,538,452,661,629,701,602,815,711,-0.533649374382477,6.06321159424782,-3.44403256793934,0.00414686668424132,0.480391142713216,-1.90919230468912
"55","GB49511",196,130,130,329,615,533,99,210,199,162,371,273,0.960200081030343,5.05536770089757,4.57215095232893,0.000476793875544041,0.480391142713216,-0.265567215806272
"56","GB49626",207,68,321,329,408,328,576,1159,511,1614,1384,801,-1.32055768271148,6.07825404734613,-4.59984649404707,0.000452826979063601,0.480391142713216,-0.378026545808163
"57","GB49702",31,9,38,57,80,103,91,179,90,127,298,100,-1.00230651263198,3.42182744288882,-3.68468724028944,0.0025937306960802,0.480391142713216,-1.71079054793525
"58","GB49960",158,140,174,275,476,451,173,244,212,227,505,293,0.506745819142274,5.17938694643024,3.68763384343447,0.00257891418190242,0.480391142713216,-1.50655421744795
"59","GB50045",13,11,19,22,39,52,11,17,20,16,20,17,1.04688918832146,1.49541838331445,4.62212878855388,0.000434450509022616,0.480391142713216,-1.40618724041494
"60","GB50065",37,164,193,158,136,178,41,58,78,45,134,63,1.47093167173789,3.70878822389913,3.61652226257956,0.00296166932480105,0.480391142713216,-1.73422578882993
"61","GB50142",155,165,276,179,320,415,141,139,181,166,371,236,0.853041371213622,4.93149008083058,3.75514383323558,0.00226200747672847,0.480391142713216,-1.40910228988932
"62","GB50189",84,86,123,161,286,215,88,95,137,98,196,191,0.742746574305386,4.27773534751587,3.97930251052086,0.00146682053954504,0.480391142713216,-1.12924605573962
"63","GB50192",22,65,71,68,86,108,15,53,29,40,49,33,1.39974396458648,2.74355204826961,4.34383267849646,0.000731855086674141,0.480391142713216,-1.10487673858664
"64","GB50377",55,185,92,124,182,169,29,37,83,68,86,77,1.56303506634201,3.61429857855321,4.5163772188527,0.000529120490560938,0.480391142713216,-0.60541557434112
"65","GB50416",17,22,30,36,68,71,14,20,23,21,49,33,1.08120285387942,2.10175810734129,4.78965162797126,0.000318790677024423,0.480391142713216,-0.951005430036422
"66","GB50735",27,23,89,80,45,45,15,32,24,21,13,22,1.68547473608944,2.14668443864005,3.96908434237088,0.00149594739824558,0.480391142713216,-1.74341504840586
"67","GB50760",50,23,47,78,76,80,36,45,49,39,73,79,0.640371612230515,2.92821306015764,3.58072297847939,0.00317565489560122,0.480391142713216,-1.92210136002627
"68","GB50851",65,43,58,127,152,123,209,168,111,263,368,231,-0.722144062115544,4.26684501821947,-3.87707328297508,0.00178637075848059,0.480391142713216,-1.29655456268654
"69","GB51188",116,57,163,259,291,284,214,494,318,399,865,453,-0.685145312323161,5.248827055023,-3.58690280397576,0.00313762855472555,0.480391142713216,-1.67524247000477
"70","GB51249",12,5,30,21,52,53,142,82,40,123,557,89,-1.79776438850454,2.8884722647133,-3.35884689054353,0.00489850877709692,0.480391142713216,-2.26953808112217
"71","GB51250",40,14,50,78,109,126,336,186,97,270,1411,230,-1.64773431391901,4.18117110602069,-3.69977698070356,0.00251875515060843,0.480391142713216,-1.61229436300992
"72","GB51659",117,58,136,314,352,359,442,358,321,467,701,434,-0.663066715931011,5.34232649665489,-3.59076375607851,0.0031141051075291,0.480391142713216,-1.67046114429982
"73","GB51699",81,66,92,161,236,220,188,237,209,278,350,264,-0.392121501227838,4.67114299828889,-3.3410600595127,0.00507197613301994,0.480391142713216,-2.03150297666242
"74","GB52208",32,19,29,53,76,78,85,86,72,110,128,93,-0.535674095157454,3.18219695851872,-3.67045392350824,0.00266652608475569,0.480391142713216,-1.76142092181442
"75","GB52438",515,1003,744,1465,1640,1696,450,726,707,837,1930,1316,0.912408341186121,7.12915604096617,3.42216805370973,0.00432794232051786,0.480391142713216,-2.02072598804124
"76","GB52716",262,141,251,1043,1072,989,1204,2053,515,2033,4337,1638,-1.25738297606315,6.96065970039207,-3.52552913545223,0.00353664089621603,0.480391142713216,-1.87390813590711
"77","GB52773",33,77,98,81,131,164,29,40,65,43,125,43,1.27785326488203,3.26307219782128,4.04364277471992,0.00129626760396029,0.480391142713216,-1.27017029264501
"78","GB52788",37,78,72,80,122,144,55,73,45,52,87,74,0.905896324282637,3.36350003936186,4.08557381105584,0.00119617054236986,0.480391142713216,-1.17686603871567
"79","GB53012",598,1377,965,1334,2115,1385,345,462,768,540,1282,882,1.54357995673315,6.98524973159824,4.84404779561417,0.000288520681272781,0.480391142713216,-0.200094320380162
"80","GB53220",221,193,237,383,496,538,178,229,260,325,696,412,0.602728775863092,5.50386239617425,3.49482691699468,0.00375511019970701,0.480391142713216,-1.79664091102884
"81","GB53237",21,16,30,49,63,59,68,66,56,97,166,78,-0.645442679351205,2.95822846952906,-3.45336275000853,0.00407193798828586,0.480391142713216,-2.08950329903932
"82","GB53322",27,66,121,161,234,317,37,66,47,131,155,59,1.29399361439784,3.72325246671129,3.40539559819703,0.00447222488138388,0.480391142713216,-2.01233046907271
"83","GB53429",15,68,83,83,116,111,13,21,51,31,76,45,1.49265486631446,2.78537513794053,3.54215012377228,0.00342377151123844,0.480391142713216,-2.02003932032739
"84","GB53516",196,155,235,395,279,434,697,764,880,575,1041,442,-0.856527600163732,5.95125898893003,-3.53175818996943,0.00349390693163431,0.480391142713216,-1.78364055351106
"85","GB53724",26,31,29,32,54,53,12,42,14,28,38,41,0.927846567515058,2.15295584173786,3.47346874925868,0.00391507552704928,0.480391142713216,-2.25698872292719
"86","GB53790",186,256,248,372,462,598,224,227,293,302,496,434,0.634965880628754,5.52078254971162,3.4044161270392,0.0044807986759623,0.480391142713216,-1.93049725785706
"87","GB53997",48,39,73,131,146,183,37,54,88,82,146,103,0.781228290112994,3.57545967210481,3.64665061439912,0.00279292845442634,0.480391142713216,-1.6954669031168
"88","GB54104",43,41,41,52,91,99,37,66,56,53,52,47,0.732664002990866,2.95992533148526,3.39781700682111,0.00453899660677415,0.480391142713216,-2.14548349439652
"89","GB54127",148,634,523,430,626,636,136,169,281,221,440,275,1.56246871605011,5.546293399696,4.08130016178515,0.00120599968770654,0.480391142713216,-0.961572758004861
"90","GB54303",97,324,376,531,632,695,132,278,205,342,393,259,1.13343768405742,5.46253967635312,3.42571109420908,0.0042980682702862,0.480391142713216,-1.8985465723363
"91","GB54363",70,42,106,81,173,160,145,197,151,300,286,279,-0.634693148660753,4.35844499970226,-3.37986791200917,0.00470116527850291,0.480391142713216,-1.99215287670411
"92","GB54758",76,64,102,95,131,151,45,85,51,99,99,67,0.992377922626284,3.59162441340038,5.00264315179947,0.000216163703915846,0.480391142713216,-0.00900881968529887
"93","GB54781",8,13,22,23,34,34,11,15,15,15,23,15,0.93827186742336,1.36087005801965,3.87588789739723,0.00179046624707929,0.480391142713216,-2.10830518846253
"94","GB55000",598,273,321,787,1000,848,519,455,289,693,522,742,0.724223110209635,6.27736237328656,3.33583665896665,0.00512407960750343,0.480391142713216,-2.06858164367572
"95","GB55307",457,458,330,993,962,901,392,466,306,802,479,585,0.958232403647289,6.29575613793771,4.03081924754348,0.00132856185875685,0.480391142713216,-1.09609084555637
"96","GB55403",1176,1564,1137,1824,1930,1979,571,863,1379,1320,2063,1744,1.00709634757938,7.62341553628637,3.49880115456261,0.00372608020387771,0.480391142713216,-1.97201697690979
"97","GB55651",7,7,15,11,18,37,2,10,8,7,18,7,1.36780541221031,0.573701489293702,3.75941577206364,0.00224333841458236,0.480391142713216,-2.48907093087153
"98","GB55730",105,742,295,370,512,413,75,76,179,202,266,188,1.83486306807649,5.0235273968383,3.82134302988566,0.00198965024553707,0.480391142713216,-1.33139906735875
"99","GB55749",28,14,13,35,35,36,13,28,18,13,14,23,1.07873071166714,1.60245241518727,3.7577562995091,0.00225057189964009,0.480391142713216,-2.13406921036646
"100","GB55970",45,32,54,94,105,108,115,131,87,160,200,157,-0.471769724191176,3.77398984498819,-3.58684986792157,0.00313795232224708,0.480391142713216,-1.75323064378368
