"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"21","GB42762",51,66,75,100,103,80,46,91,193,269,118,271,-0.757161947116066,3.89033734798085,-3.61104700673739,0.00307954641938455,0.257454113260875,-1.53696229017563
"22","GB43035",31,37,50,35,70,55,18,70,93,174,138,120,-0.852851511415256,3.13727514861513,-4.14792371332527,0.00110386710887443,0.257454113260875,-0.794581522625148
"23","GB43132",416,415,703,365,670,633,132,148,418,471,538,540,0.786342894446781,5.8670240100085,4.56877267256565,0.000503308353586335,0.257454113260875,-0.00580032285149468
"24","GB44024",3840,6281,7086,4808,12866,9024,1135,947,5607,2027,4644,5276,1.48108139065873,9.22410190095153,4.4234685663919,0.000658625081828398,0.257454113260875,-0.571209458110712
"25","GB44154",624,872,1002,881,1099,973,223,379,614,1250,1065,920,0.620711095648046,6.74961160760033,4.69032333696842,0.000402679453309351,0.257454113260875,0.103002375039068
"26","GB44159",156,187,257,367,206,314,556,436,777,996,484,919,-1.46112140265058,5.82549429292005,-4.91175550982996,0.000269482701149015,0.257454113260875,0.505164463610652
"27","GB44514",307,623,595,439,697,471,138,219,403,736,624,408,0.576063729468234,5.93639400967362,4.06338375584662,0.00129537880627409,0.257454113260875,-0.793037000477874
"28","GB44532",580,689,1313,996,1348,954,637,778,2005,3378,1922,2008,-0.610946877782273,7.42077574119036,-4.09250326126588,0.00122583369412683,0.257454113260875,-0.834808621899406
"29","GB44575",95,128,189,202,217,190,84,192,344,461,344,319,-0.545663339952517,4.87460342577034,-3.92397452637642,0.00168882571987,0.257454113260875,-1.00545812237454
"30","GB44584",81,89,108,107,119,131,107,148,227,297,206,227,-0.745011426203055,4.34503654357964,-4.3493799106795,0.000756130143871927,0.257454113260875,-0.348994727656722
"31","GB44614",128,235,354,189,382,232,54,113,174,322,242,229,0.631820892394662,4.81917771740378,4.23480319149045,0.00093719352030142,0.257454113260875,-0.503180235947408
"32","GB44661",146,115,160,142,229,161,190,153,450,486,384,461,-0.961723847649855,5.0041337984302,-5.03220774201989,0.000217169541611136,0.257454113260875,0.706075475111585
"33","GB44724",2,3,8,8,13,10,4,12,26,36,18,22,-1.24612910796755,0.601159144415247,-3.96300009140394,0.00156771278564789,0.257454113260875,-1.70349481484077
"34","GB45210",156,143,209,184,173,145,34,71,194,141,168,120,0.746257151510032,4.24772619580144,3.87714238311855,0.0018468809331235,0.257454113260875,-1.09031414605532
"35","GB45212",52,77,96,121,137,57,49,74,219,259,189,229,-0.688982699100515,3.9867231787639,-3.6672551311972,0.00276325851877064,0.257454113260875,-1.44241866777838
"36","GB45433",458,608,827,569,680,570,175,295,572,702,777,564,0.514199422387188,6.23796777115384,4.09391564699434,0.00122255959790896,0.257454113260875,-0.756517193996164
"37","GB45504",333,607,726,588,581,492,168,234,595,641,617,532,0.486275272176207,6.07762708069821,4.01426788202753,0.00142198548676512,0.257454113260875,-0.875434491347383
"38","GB45648",197,275,346,361,222,255,56,136,256,341,242,254,0.626993667894148,5.00296173748949,3.75277732675154,0.00234404398928057,0.257454113260875,-1.28409705480157
"39","GB45706",903,1424,1212,1897,1737,924,1444,1082,4179,4184,3172,3214,-0.88692005959274,8.02437559777059,-3.76587036578235,0.00228583141867397,0.257454113260875,-1.36701554107265
"40","GB45739",306,451,606,366,503,513,139,155,467,637,553,493,0.475438636362967,5.81661937420384,3.64408049772203,0.00288946435225891,0.257454113260875,-1.46743371267989
"41","GB46121",242,476,660,419,529,369,130,198,401,507,508,475,0.475348011712629,5.74887690340055,3.74778995183287,0.002366613201136,0.257454113260875,-1.29711282228309
"42","GB46235",11,21,23,14,18,17,12,16,36,66,38,59,-0.826129169492173,1.76047983246931,-4.25641435011853,0.000899907791837692,0.257454113260875,-1.0013874541327
"43","GB46420",475,675,862,580,816,594,199,308,637,879,847,569,0.47402686315575,6.3609972012675,3.79718782750976,0.00215249097489906,0.257454113260875,-1.2314603148431
"44","GB46648",66,90,107,95,91,82,21,23,96,104,102,58,0.70230412500316,3.3269125074611,3.88278368383174,0.00182706767840198,0.257454113260875,-1.1495580798279
"45","GB46760",135,306,422,223,327,253,68,119,287,295,299,219,0.567516618550481,4.99312566767305,3.7777354420032,0.0022343504509742,0.257454113260875,-1.24288680763217
"46","GB46908",66,143,193,114,192,104,77,112,318,393,222,344,-0.604539020632895,4.54438473323923,-3.62898003046833,0.00297483289679177,0.257454113260875,-1.4915586442308
"47","GB46982",37,51,128,57,105,72,79,67,218,221,144,252,-0.917333075390473,3.84204347575386,-4.17869568018354,0.00104159945673327,0.257454113260875,-0.65787314710883
"48","GB47037",70,31,53,72,43,76,80,58,177,177,127,173,-1.03979133183892,3.5538316207293,-3.67033775947741,0.00274689807307466,0.257454113260875,-1.46701957484267
"49","GB47083",34,55,59,73,121,87,72,79,175,360,123,260,-1.03986969776251,3.84321658311623,-4.18702572801092,0.00102537257065685,0.257454113260875,-0.648314029023199
"50","GB47192",236,410,486,331,394,352,138,165,335,380,373,384,0.502965468824113,5.48827296771649,3.89788699690342,0.00177508395776641,0.257454113260875,-1.04916733672616
"51","GB47248",155,228,328,193,259,253,63,102,240,262,239,209,0.575731668291549,4.80306469258579,5.14127782579603,0.00017891355905414,0.257454113260875,0.878139440961567
"52","GB48829",17,36,65,47,54,37,24,44,79,160,83,99,-0.691650820639097,2.91659477278736,-3.75035466681754,0.00235497968239733,0.257454113260875,-1.40763838512572
"53","GB48854",87,164,238,199,214,216,180,297,505,474,377,572,-0.988228130174533,5.20748857776677,-5.60616167108864,7.97670833422874e-05,0.257454113260875,1.51799124856231
"54","GB48886",334,539,571,477,520,459,151,240,536,595,522,492,0.430155568947646,5.92736443958395,3.84721892134586,0.00195570635580539,0.257454113260875,-1.13857847300952
"55","GB49022",62,85,120,108,168,89,66,91,265,236,209,267,-0.61795377488935,4.21263413179678,-3.89949161726762,0.00176965058855992,0.257454113260875,-1.0610127908786
"56","GB49073",327,556,659,515,548,616,538,389,789,1638,1409,1301,-0.684058826190573,6.61131496684601,-3.5895035726809,0.0032102978181775,0.257454113260875,-1.56961647220015
"57","GB49168",70,51,100,67,86,70,12,35,53,65,65,78,0.778452136030139,3.02952493645588,3.9603848685171,0.0015755439685825,0.257454113260875,-1.07735808099453
"58","GB49240",1078,1655,1774,1646,2668,1826,406,711,1397,1708,1651,1488,0.74810222292766,7.61256429481877,5.69295037520191,6.88280171051584e-05,0.257454113260875,1.30054686544216
"59","GB49270",30,29,50,49,55,45,20,36,134,128,84,144,-0.766751756196342,2.99442425269272,-3.6060229885166,0.00310954728339892,0.257454113260875,-1.61149938792752
"60","GB49289",31,37,76,47,42,53,32,51,109,151,82,116,-0.682453539905414,3.12260009764336,-3.93675658062133,0.00164813800754636,0.257454113260875,-1.10328354592978
"61","GB49382",63,126,127,128,114,80,55,94,306,339,191,255,-0.670923364072632,4.25612414475636,-3.7727777932139,0.00225571584713743,0.257454113260875,-1.2631932769708
"62","GB49535",137,134,206,158,417,238,199,200,803,776,364,774,-1.03911590923828,5.39598538181057,-4.12721917779881,0.00114790435752695,0.257454113260875,-0.680509101174488
"63","GB49649",353,403,338,275,636,554,86,100,270,412,396,453,0.893925881207813,5.47493220035673,4.04754293570406,0.00133489763581283,0.257454113260875,-0.809208488518872
"64","GB49866",7,13,25,25,14,24,29,22,57,63,36,45,-1.02878321099663,1.89293942878506,-3.65278327520908,0.0028413979906027,0.257454113260875,-1.73484507824316
"65","GB50090",91,94,114,146,123,119,104,100,211,472,320,245,-0.77970704150097,4.46013794524896,-4.35627250132579,0.000746461529498096,0.257454113260875,-0.331819646677993
"66","GB50091",125,184,137,330,155,194,213,249,455,758,400,347,-0.973754443100566,5.19755865550419,-3.65894538489736,0.00280785557067729,0.257454113260875,-1.44027397492343
"67","GB50103",198,310,400,293,317,326,112,124,284,362,369,319,0.467864996141339,5.25187858430429,4.01833044002975,0.00141104814072555,0.257454113260875,-0.850868774894847
"68","GB50150",190,313,474,464,326,562,299,602,956,1207,603,1061,-0.899349760774793,6.19348638883016,-4.12543716790975,0.00115177793922108,0.257454113260875,-0.703356060325743
"69","GB50160",116,252,214,386,335,315,161,337,521,873,503,727,-0.754625793083364,5.60156546206232,-3.65285430492447,0.00284100904364498,0.257454113260875,-1.45089389122636
"70","GB50265",14562,11096,15897,14656,16498,17170,3058,5358,11015,15712,14012,13196,0.850704243149002,10.6888580778284,4.39950137134457,0.000688660853416588,0.257454113260875,-0.808569792788843
"71","GB50290",12,22,42,24,24,50,8,3,19,21,22,13,1.20891593267161,1.38463501421383,3.84882187572827,0.00194971409978778,0.257454113260875,-1.59758369439017
"72","GB50415",99,111,127,164,227,211,129,206,584,653,185,714,-1.05495050888825,4.99530801986583,-3.61843961246793,0.00303593435195957,0.257454113260875,-1.50780015774057
"73","GB50953",11,19,20,20,23,39,7,33,77,140,50,112,-1.28339929886176,2.21396870095972,-3.72348167394421,0.00247982198193073,0.257454113260875,-1.57445244740465
"74","GB50954",20,24,39,45,45,77,55,80,144,146,107,134,-1.27251218649293,3.18434085150766,-5.15175669593308,0.000175628272164068,0.257454113260875,0.557767397131307
"75","GB51030",48,61,78,84,82,58,24,29,54,87,72,54,0.594639034635338,3.03909330444865,3.79889372466512,0.00214545959134781,0.257454113260875,-1.3125434913479
"76","GB51081",121,149,247,147,202,160,54,80,180,209,190,179,0.427205441134786,4.41581591239042,3.74966093708348,0.00235812067765143,0.257454113260875,-1.2927123194809
"77","GB51276",32,38,44,48,71,58,24,46,134,146,92,156,-0.754744984233895,3.16384902540549,-3.88521511031131,0.00181859514802221,0.257454113260875,-1.17399987760558
"78","GB51299",41,82,75,117,128,252,83,123,563,463,333,242,-1.18755525936362,4.48348863678397,-3.76183567936249,0.00230361129397857,0.257454113260875,-1.28143525720108
"79","GB51348",12,22,22,28,27,10,13,24,83,79,65,79,-1.25392047979066,2.11469029381144,-5.01724720559035,0.000223046629678576,0.257454113260875,0.00435414954867852
"80","GB51632",245,263,270,218,297,233,88,70,162,224,310,241,0.776892181696605,4.85018782844629,3.8513064704225,0.00194046305001257,0.257454113260875,-1.12291894060541
"81","GB51719",190,307,347,224,326,253,89,105,294,342,294,281,0.47980661395219,5.0768407545132,4.04878399424122,0.00133175735262768,0.257454113260875,-0.800538183073078
"82","GB51978",33,45,67,49,47,50,17,20,38,43,46,53,0.654025193617979,2.52624811970514,3.79693244527446,0.00215354563127093,0.257454113260875,-1.39952730116573
"83","GB52078",10,36,38,23,52,26,63,28,72,141,71,89,-1.1060493975169,2.6637646613386,-3.77016151006959,0.00226707470339918,0.257454113260875,-1.42824408565691
"84","GB52095",8,17,21,22,28,28,11,16,61,130,46,67,-1.04684828330607,2.02372151375135,-3.7194837088997,0.00249896225792858,0.257454113260875,-1.61524215719478
"85","GB52269",25,50,56,27,120,13,4,3,10,12,24,3,2.49677325132758,1.28042784027158,4.44917637619753,0.000627907762535916,0.257454113260875,-0.957972762720991
"86","GB52741",65,85,194,93,127,92,70,118,208,252,229,217,-0.566175824102671,4.23139619559828,-3.62289476061717,0.00300995459698599,0.257454113260875,-1.50622289663074
"87","GB53002",72,216,220,229,170,355,302,490,497,527,378,735,-1.25799439459914,5.42077719108168,-3.8670244381274,0.0018829683879917,0.257454113260875,-1.10146486113184
"88","GB53397",124,212,229,240,225,241,116,159,444,667,381,410,-0.463950971200184,5.17692757389838,-3.67982290692148,0.00269717201468255,0.257454113260875,-1.40462723963843
"89","GB53490",9,14,17,10,18,17,11,16,42,45,32,34,-0.821016366759123,1.49266189120029,-4.50902716757818,0.000561994758189202,0.257454113260875,-0.804636385769311
"90","GB53740",11,4,14,12,8,7,5,13,30,38,27,42,-1.20964012626078,1.01016122249647,-3.93197184864967,0.00166325003593352,0.257454113260875,-1.62076238782296
"91","GB54250",15,32,29,21,59,33,23,31,63,97,65,86,-0.760116850879999,2.51433144400789,-3.81832350688323,0.00206700640940623,0.257454113260875,-1.37832079787552
"92","GB54592",58,128,130,131,146,100,47,109,223,413,237,261,-0.585212209574177,4.3234378574974,-3.71173117706512,0.00253650683564003,0.257454113260875,-1.35954509685034
"93","GB54690",2,4,16,3,9,4,4,6,28,39,12,23,-1.37096757091044,0.358049884832121,-3.62716088539833,0.0029852884759706,0.257454113260875,-2.10431716827856
"94","GB55193",125,263,282,224,248,258,64,128,231,308,235,195,0.49710436237366,4.82484352211934,3.94564505737592,0.00162043639901576,0.257454113260875,-0.968209318949033
"95","GB55241",47,84,102,69,111,108,46,65,146,293,188,174,-0.518389334564622,3.8859441742366,-3.65686755439251,0.00281912073250332,0.257454113260875,-1.46156390838679
"96","GB55296",61,117,121,106,131,122,34,53,120,133,126,113,0.421244127942549,3.78474105992408,3.66726816133787,0.00276318915597425,0.257454113260875,-1.44533509536649
"97","GB55495",59,101,151,170,170,203,102,263,352,525,236,577,-1.05158360599543,4.82572259252422,-4.27565587757101,0.000867996024421694,0.257454113260875,-0.450086594343843
"98","GB55514",367,313,414,457,617,524,347,337,1202,1577,1001,992,-0.708208395553549,6.38327202951149,-3.813107412383,0.0020877761525964,0.257454113260875,-1.20516086845732
"99","GB55603",6,8,14,10,19,20,10,15,25,39,36,48,-0.939690266277582,1.34360632226131,-3.91004133254715,0.00173434905035096,0.257454113260875,-1.54699366686102
"100","GB55894",94,100,175,110,162,186,40,61,105,160,156,134,0.556909773630923,4.03040745489882,3.75375635259623,0.00233963942408817,0.257454113260875,-1.29603991545858
