"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VC.1","VC.2","VC.3","VC.4","VC.5","VC.6","logFC","AveExpr","t","pVal","adjPVal","B"
"24","GB43554",18,11,66,39,81,68,93,87,48,65,196,97,-0.741165011744962,3.06047161799874,-3.26519378127769,0.00589754139813807,0.666494177482026,-4.16367126410084
"25","GB43639",220,165,217,267,270,332,290,215,104,200,234,285,0.585838028206232,5.00745789162405,2.99068438772542,0.0100843823231355,0.666494177482026,-4.01882898371623
"26","GB43788",7,14,24,31,40,51,51,55,62,41,118,63,-0.898026861593726,2.451003614634,-3.11697714327066,0.00788014663441826,0.666494177482026,-4.2700669258874
"27","GB43884",28,16,53,51,81,91,88,77,53,79,148,112,-0.470940410316993,3.19379360755495,-3.23075527005118,0.0063084073075321,0.666494177482026,-4.14518582326827
"28","GB44061",193,127,235,281,402,384,262,274,124,214,406,404,0.357861780593687,5.19543707610563,2.98161899142243,0.010264299770793,0.666494177482026,-4.02397767662504
"29","GB44428",42,26,59,56,88,109,101,92,69,95,197,113,-0.440330459427947,3.48080906474171,-3.06714014373949,0.00868613771210115,0.666494177482026,-4.1360913959641
"30","GB44539",125,77,165,188,264,223,186,171,68,128,260,243,0.391578891035633,4.53161376645981,3.00013735380715,0.00990009652989878,0.666494177482026,-4.02746531279464
"31","GB44597",43,17,67,64,101,110,114,118,60,78,191,141,-0.463176966200161,3.50920509431157,-3.0801511482008,0.00846813520082321,0.666494177482026,-4.13022459530289
"32","GB45020",2,4,7,4,17,9,14,12,7,19,37,29,-1.08214243879237,0.590094533748005,-3.24611743750095,0.00612170623982547,0.666494177482026,-4.40505448170908
"33","GB45279",131,89,151,153,156,232,133,173,53,114,193,187,0.513418208792488,4.31132232421629,3.00816249510501,0.00974626572988834,0.666494177482026,-4.04161630365325
"34","GB45312",387,327,427,482,388,545,456,354,189,388,387,432,0.696066334024589,5.78808212264257,3.02110826466965,0.0095030884278188,0.666494177482026,-4.04365226997497
"35","GB45451",88,73,93,105,128,164,139,85,29,74,107,134,0.632743055681329,3.75799532642539,2.95145301299622,0.0108861526832563,0.666494177482026,-4.11976730386635
"36","GB45610",220,157,227,414,298,371,273,222,152,162,232,267,0.75090758781907,5.09264706088354,3.62153044369775,0.0029417191113845,0.666494177482026,-3.84255104185863
"37","GB45776",478,168,745,597,630,365,547,338,203,328,385,408,0.774532552199287,5.83339366498243,2.95715874839432,0.0107657440560721,0.666494177482026,-4.06530972019051
"38","GB45825",127,124,205,173,222,250,205,187,70,141,241,228,0.46421769944248,4.62016785536679,2.94557471888069,0.0110115939011348,0.666494177482026,-4.03949192891272
"39","GB45883",44,15,79,82,101,134,109,142,63,108,293,166,-0.590339835479205,3.70266939838772,-2.95676552253848,0.0107739999539386,0.666494177482026,-4.13648596052853
"40","GB46224",342,207,1000,287,579,696,137,439,210,165,642,312,1.15155551566296,5.64914959620528,3.41595408084988,0.00439226772097288,0.666494177482026,-3.92952287064783
"41","GB46225",918,651,1462,1216,1559,1181,1041,555,614,864,1769,658,0.836646719205926,7.11747343695222,3.41117387632256,0.00443347279140292,0.666494177482026,-4.08014941863041
"42","GB46228",1027,580,956,1750,1647,1223,799,604,506,790,755,808,1.0856960038158,6.98731306589064,4.85909361953944,0.000282290113832356,0.666494177482026,-3.81789000125539
"43","GB46409",8,4,19,16,22,38,38,44,9,38,63,44,-0.797664751927636,1.69976161695437,-3.00367100268674,0.00983206737692557,0.666494177482026,-4.35687461373627
"44","GB46642",74,59,140,147,213,219,261,243,158,222,402,313,-0.579457431326493,4.69236906995823,-5.10562368148313,0.000180654688483164,0.666494177482026,-3.55374238241637
"45","GB46663",2,0,6,14,2,18,15,11,10,9,79,43,-1.91297962963433,0.384601947037323,-3.02411842109386,0.00944741183811008,0.666494177482026,-4.42614333346939
"46","GB47090",30,12,16,15,72,28,13,12,4,13,9,40,1.33277564900162,1.31891501792592,2.97891285486803,0.0103186202525686,0.666494177482026,-4.38733356991487
"47","GB47177",158,120,180,250,296,306,198,197,109,170,309,308,0.429414369630131,4.8730905411551,3.22637841087561,0.00636263531677237,0.666494177482026,-3.94955397238568
"48","GB47344",161,123,183,228,337,278,210,191,124,145,298,273,0.472741458070965,4.85417693912162,3.32753814201675,0.0052207042669456,0.666494177482026,-3.92108899675006
"49","GB47468",81,82,101,201,189,162,114,106,55,74,167,158,0.647218011813326,4.04657415107273,3.3989877440184,0.00454028504167671,0.666494177482026,-3.96829155820621
"50","GB47632",105,88,141,171,216,194,124,169,58,79,248,200,0.520255006469537,4.29999102396445,2.9420644360521,0.0110871819496417,0.666494177482026,-4.06140433966028
"51","GB47658",63,32,102,78,150,168,163,159,87,143,295,185,-0.453996569546653,4.08116736855706,-3.47701781145844,0.00389860951761974,0.666494177482026,-3.95523669708913
"52","GB47719",144,135,238,224,269,329,233,209,97,145,262,327,0.500734741069006,4.8746039094486,3.20796177313867,0.00659596365712423,0.666494177482026,-3.95510042413989
"53","GB47779",3,7,18,36,162,42,57,71,66,88,239,219,-1.63467055434822,2.78392350639861,-2.99961054546548,0.00991027838421855,0.666494177482026,-4.26772084852202
"54","GB48011",9,6,14,9,22,19,12,8,5,7,10,9,0.944795586678374,0.574923389901433,3.98546621807032,0.00145495750234417,0.666494177482026,-4.35494056174812
"55","GB48038",188,128,230,124,344,257,187,181,33,86,268,107,1.07027185133711,4.45928195339662,3.66907579862343,0.00268195516222804,0.666494177482026,-3.86478372088331
"56","GB48190",353,490,490,608,698,788,562,465,254,275,552,803,0.762549500416806,6.15395058903348,3.10781382274617,0.00802254522952802,0.666494177482026,-4.05170822479791
"57","GB48303",1,2,10,7,11,23,29,20,9,15,44,28,-1.31361823626127,0.780404598887349,-3.59450678174283,0.00310058187179119,0.666494177482026,-4.3670337789159
"58","GB48580",43,42,60,68,116,102,64,52,32,35,80,99,0.643983027858625,3.13397405355319,3.46871162671452,0.00396232554058677,0.666494177482026,-4.10266030236362
"59","GB48755",55,23,44,59,101,80,110,83,72,90,173,135,-0.521728027277385,3.45148123937282,-3.0082115961052,0.00974533185558834,0.666494177482026,-4.15464056435655
"60","GB48875",52,25,118,34,426,444,281,1235,648,780,529,706,-2.15618635416257,5.1763470137836,-3.74506936558073,0.0023141491207147,0.666494177482026,-3.92937261692406
"61","GB49358",8,1,11,13,16,26,22,28,18,28,49,28,-1.01142689037839,1.24018216171853,-3.27009427652945,0.00584129463381729,0.666494177482026,-4.36470150629952
"62","GB49537",526,307,558,1050,810,980,592,621,359,565,1025,818,0.468863001732311,6.51659794652632,2.96980679812849,0.0105035030378559,0.666494177482026,-4.12059285861822
"63","GB49878",51,118,648,471,378,1639,2556,1160,676,2217,1660,5418,-2.15161074753181,6.79070025576655,-3.55577767784779,0.00334352578931733,0.666494177482026,-4.03772362589022
"64","GB49981",24,8,19,14,58,36,18,9,7,7,33,27,1.02127061981903,1.36283496617225,2.98412911848017,0.0102141667159744,0.666494177482026,-4.38226006721535
"65","GB50222",5,2,7,9,22,22,24,18,12,21,111,35,-1.24785128305151,1.17453988590486,-3.16761757455005,0.00713739605161222,0.666494177482026,-4.37931503829262
"66","GB50286",28,20,32,34,66,75,62,75,38,66,142,87,-0.515422348864214,2.9230810105383,-3.08386450848129,0.00840692011936265,0.666494177482026,-4.21109616003737
"67","GB50449",2,10,6,11,22,17,112,21,42,25,32,91,-1.699985588492,1.56241471853799,-2.96035722420535,0.0106988228572599,0.666494177482026,-4.37876328580183
"68","GB50529",17,5,14,19,27,36,13,7,5,7,27,16,1.04796251403705,0.990566642404491,3.82306361929677,0.00198978548597799,0.666494177482026,-4.33489681410448
"69","GB50534",5,4,9,8,14,13,17,22,13,21,39,22,-0.91389353688119,0.958766760723981,-4.43968615961175,0.000613825934167175,0.666494177482026,-4.293914652683
"70","GB50554",91,51,119,126,181,230,185,207,142,200,348,253,-0.407677201106848,4.51946242414813,-3.25864938425443,0.00597350295204764,0.666494177482026,-3.96606027938134
"71","GB50795",97,103,127,194,183,200,97,108,87,109,186,140,0.698772372570611,4.22232441937267,3.89636933634248,0.0017271504125198,0.666494177482026,-3.82499663238142
"72","GB51209",1,5,15,7,42,11,24,49,20,28,68,79,-1.69959628477471,1.41779340672894,-3.66502898303618,0.00270312943427862,0.666494177482026,-4.31822737954923
"73","GB51263",387,565,357,531,522,564,399,295,263,325,364,447,0.953447551766813,5.86080827012105,3.08696592760244,0.00835613011382884,0.666494177482026,-4.03219383253393
"74","GB51322",27,15,45,29,30,40,38,28,3,16,16,27,1.08572053266259,1.70861866042122,2.98122129453685,0.0102722650049564,0.666494177482026,-4.356291437984
"75","GB51371",68,74,118,128,236,209,213,217,113,228,470,255,-0.462516110282449,4.59821064474179,-3.00123796599938,0.00987885792721522,0.666494177482026,-4.03520628682978
"76","GB51535",287,271,239,331,379,453,280,302,132,203,358,387,0.720267585480443,5.36890127772968,3.34578400494425,0.00503777192315907,0.666494177482026,-3.92610243076835
"77","GB51591",71,49,126,114,188,204,209,284,101,188,421,222,-0.531805926418361,4.48161373009096,-3.77417549542617,0.00218723732880894,0.666494177482026,-3.84075933260443
"78","GB51720",23,24,43,46,50,56,16,41,11,28,36,47,0.880556388085853,2.20791838150258,3.63702315822374,0.00285438678848762,0.666494177482026,-4.22067349558768
"79","GB52042",1,5,5,6,15,9,27,17,14,11,44,18,-1.33270880528919,0.642785433349423,-3.45756567574975,0.0040494782016528,0.666494177482026,-4.38499201116543
"80","GB52244",45,18,59,60,47,63,26,60,17,40,43,35,0.794736609798751,2.51064500587586,3.11455548134306,0.00791753306747388,0.666494177482026,-4.25508828392392
"81","GB52456",65,36,94,96,96,128,84,81,45,73,118,90,0.428407762475957,3.51261298015622,3.24127857744758,0.00617991029996429,0.666494177482026,-4.08442989579168
"82","GB52610",16,18,14,26,37,28,15,17,11,8,15,20,1.03853912770824,1.35311446007993,3.58520912605166,0.00315722529717025,0.666494177482026,-4.32314846737801
"83","GB52673",8,2,7,8,13,9,13,23,8,15,27,27,-0.859657415746183,0.720839813592289,-3.38409513728812,0.00467434128817417,0.666494177482026,-4.38704389834359
"84","GB52710",9,14,40,64,78,71,135,61,65,81,143,133,-0.927618171027948,3.07279657127918,-3.05817148244678,0.00883964583076666,0.666494177482026,-4.20555602890398
"85","GB52882",338,321,537,595,914,930,479,541,268,289,717,985,0.603306047597335,6.22600668051963,3.14098568235127,0.00751887182948428,0.666494177482026,-4.04985906918433
"86","GB53015",156,50,190,239,421,578,277,625,299,467,1764,763,-0.960429497163264,5.62607980162361,-3.10225158780741,0.00811022828983734,0.666494177482026,-4.03386151384572
"87","GB53320",12,17,16,37,53,25,15,12,12,17,31,13,0.9642619111522,1.4911055766223,3.00983536818312,0.00971449847099493,0.666494177482026,-4.36955001297993
"88","GB53377",16,29,17,31,51,40,11,22,4,20,36,31,1.00387796756273,1.67496755183635,2.9397881687086,0.0111364711041822,0.666494177482026,-4.3637787268047
"89","GB53395",184,161,205,273,245,286,252,170,125,151,171,253,0.697996485138342,4.84077372496163,3.05668351639841,0.00886537313993128,0.666494177482026,-4.00112042938805
"90","GB54102",255,260,371,418,429,478,393,395,176,271,388,377,0.586449167623135,5.60044701896515,3.2861449577963,0.00566080267441536,0.666494177482026,-3.95635461813517
"91","GB54381",61,39,129,95,152,216,197,183,99,150,273,241,-0.41320555782237,4.26732918776927,-3.05121222809294,0.00896061376215933,0.666494177482026,-4.04360168209898
"92","GB54724",21,22,37,39,157,93,77,119,87,93,283,224,-0.981264542424547,3.47994637955118,-3.05171379697967,0.00895184066665694,0.666494177482026,-4.15488573640097
"93","GB54733",9,5,12,18,24,13,5,15,6,5,12,12,0.920774672857165,0.593428426757622,2.99998829094147,0.00990297648177412,0.666494177482026,-4.42676377346227
"94","GB54741",294,185,297,329,413,390,366,268,143,223,340,424,0.578571620180989,5.38712356320729,3.30405592709316,0.00546598000623015,0.666494177482026,-3.93798947949186
"95","GB54858",7,17,14,20,15,17,13,9,5,4,10,13,1.07713133327323,0.703685495186341,3.08486449796941,0.00839051049147137,0.666494177482026,-4.41438020420406
"96","GB54903",6,2,13,4,6,21,28,17,22,18,26,27,-1.19781436825473,0.881358991050819,-3.38482822424152,0.00466765018346572,0.666494177482026,-4.3776581310422
"97","GB54987",5,4,4,5,45,3,16,20,23,19,52,45,-1.56340984020687,0.947291966397748,-3.05423892233003,0.00890780223854015,0.666494177482026,-4.40333339605866
"98","GB55315",12,54,18,20,24,36,10,7,4,6,16,24,1.55689979175476,1.16182670260121,3.49705635956776,0.00374911631435054,0.666494177482026,-4.35023230501155
"99","GB55803",9,17,22,17,39,34,18,18,5,9,13,32,0.968948771584905,1.30365303909378,3.00826213979736,0.00974437063463924,0.666494177482026,-4.38385156886347
"100","GB55917",155,116,216,227,315,317,165,216,102,134,337,322,0.52664055601466,4.8572022840884,3.6019643470969,0.00305589284016393,0.666494177482026,-3.84625545990639
