"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"18","GB47091",7,2,31,1,9,6,20,15,69,94,24,114,-3.08334818228033,1.5027456758882,-4.45372106845579,0.000558300986407961,0.388969112216833,-0.920726133801033
"19","GB47536",1,17,10,2,26,54,32,46,134,47,13,45,-2.38276400208171,1.85306640602114,-4.04534098084768,0.00122702237339362,0.388969112216833,-1.25702937068636
"20","GB48005",40,89,95,62,46,37,99,183,120,108,54,143,-1.32177125917548,3.8121102840133,-4.24411134671432,0.000834700245786954,0.388969112216833,-0.504891780066301
"21","GB48129",24,49,73,53,63,67,4,23,27,35,17,13,1.21751948879123,2.38643096705901,4.09065773897612,0.00112349870674494,0.388969112216833,-1.0325299777986
"22","GB48162",148,265,362,216,336,354,204,336,451,382,258,614,-0.772105183481204,5.74861115971495,-3.95084618006068,0.00147538605196719,0.388969112216833,-0.905609016542644
"23","GB48232",8,6,12,14,16,8,13,20,24,29,10,29,-1.27781149691337,1.3460853247914,-4.24344289410288,0.000835777359203957,0.388969112216833,-1.14124906079708
"24","GB48241",139,238,369,160,354,218,329,207,512,585,227,586,-1.09438491090447,5.68728151544077,-4.09904746472647,0.00110533492869698,0.388969112216833,-0.661230931421408
"25","GB49099",7,8,14,5,5,3,8,11,23,17,10,19,-1.44269652358539,0.783153601590387,-3.9721886346552,0.0014151375751693,0.388969112216833,-1.63122208924596
"26","GB49853",19,34,73,20,42,64,138,77,121,163,55,200,-1.89781775454973,3.52734531084027,-4.86292191362961,0.000258213305289687,0.388969112216833,0.318021603179758
"27","GB49886",514,630,817,560,1815,1002,112,394,588,422,236,300,1.040494825617,6.43612697818664,5.0783062409808,0.000173487399114603,0.388969112216833,0.783204337802655
"28","GB50043",66,193,278,119,156,121,293,228,310,409,194,529,-1.51262664810243,5.19807729622566,-4.94590739964618,0.000221376551080387,0.388969112216833,0.680117594663099
"29","GB51190",31,16,42,11,42,18,13,55,77,42,29,58,-1.13489989466291,2.4506643363238,-3.9667911692242,0.00143013317088132,0.388969112216833,-1.16654092845192
"30","GB52555",34,71,56,90,100,85,89,102,180,148,45,165,-1.06512834857451,3.93799593673153,-3.97196305344566,0.00141576107704442,0.388969112216833,-0.912536333504466
"31","GB52956",65,70,105,70,81,114,289,181,138,203,76,266,-1.46198607179972,4.4039569291098,-3.93421796314878,0.00152413463908628,0.388969112216833,-0.949972262866543
"32","GB53119",62437,66035,115248,125587,142633,239026,18988,66079,40834,10262,17806,24933,1.81210720582692,13.1768752508345,4.09915171601107,0.00110511112350301,0.388969112216833,-1.50201284606361
"33","GB53305",105,143,217,166,187,261,381,346,303,428,154,790,-1.44927765040251,5.44644865705151,-4.37749954033868,0.000645884557638652,0.388969112216833,-0.208151114797539
"34","GB53682",7,17,19,13,11,14,15,28,27,23,21,37,-1.22166136352109,1.67356657832589,-4.13103041614557,0.00103880287933536,0.388969112216833,-1.16674916461858
"35","GB54303",97,132,278,192,201,135,324,205,342,407,154,549,-1.29488684720607,5.28666756530834,-4.07590459793623,0.00115618306775728,0.388969112216833,-0.695999773707761
"36","GB54932",161,253,358,328,420,376,99,161,170,116,111,139,0.89933166850964,5.12173364887576,4.39357581146282,0.000626303251193177,0.388969112216833,-0.184912426034096
"37","GB55081",108,168,219,158,267,185,55,138,165,104,67,89,0.525825092824862,4.519729408084,3.95527540344726,0.00146267110687147,0.388969112216833,-0.905484229002494
"38","GB55495",59,101,151,79,155,134,102,170,170,250,86,296,-0.964885162507842,4.53641977875537,-4.25060245096962,0.000824314542130433,0.388969112216833,-0.422218878575523
"39","GB40027",23,42,64,23,43,37,45,63,61,59,34,73,-0.869123113336196,2.97418673322404,-3.81262502468236,0.00193425289583842,0.393245211124131,-1.28088368252677
"40","GB40973",16,16,64,29,28,29,150,33,157,220,38,201,-2.24095750649283,3.23748668563406,-3.73573262833882,0.00224992367750625,0.393245211124131,-1.38531248364776
"41","GB41413",6963,6126,10040,8764,14624,10242,1699,4328,8763,2906,3148,3832,0.975832784361762,9.97332682611684,3.85087020344949,0.00179438545730317,0.393245211124131,-1.38035304062985
"42","GB41470",14,25,37,17,39,20,7,16,15,9,4,13,0.900004696367807,1.45622801332778,3.73324344231924,0.00226097426380291,0.393245211124131,-1.72310630283873
"43","GB41543",8,8,11,4,6,5,5,16,21,25,5,13,-1.24365544672708,0.724316104370296,-3.761438566432,0.00213895796979781,0.393245211124131,-1.87810643266882
"44","GB44330",34,46,93,74,69,71,307,82,167,193,81,412,-1.83828886643979,4.18259860810493,-3.75213490239701,0.00217846362330057,0.393245211124131,-1.26427704317701
"45","GB45714",295,152,240,116,470,501,75,128,135,107,29,87,1.24374376834519,4.69473462043703,3.73159062963515,0.00226834221137847,0.393245211124131,-1.28001258363442
"46","GB47425",30,34,67,19,57,27,17,72,74,107,38,67,-0.976145069895287,2.95792994247296,-3.72361764685374,0.00230422779396212,0.393245211124131,-1.41599578995306
"47","GB48794",1197,904,1804,1152,3014,3920,351,532,1487,171,356,381,1.61941119393179,7.24199793349196,3.79181003980824,0.0020149821275017,0.393245211124131,-1.23630007794419
"48","GB48854",87,164,238,123,166,131,180,199,214,265,136,445,-0.998448190758153,4.97915665529761,-3.77644541200572,0.0020767610527836,0.393245211124131,-1.19361011463868
"49","GB50415",99,111,127,54,185,181,129,164,227,277,84,310,-0.987616507987474,4.67416544742994,-3.82407361542203,0.00189125914474879,0.393245211124131,-1.11757894246457
"50","GB51299",41,82,75,110,124,42,83,117,128,209,72,213,-1.16351269300089,4.07319914202315,-3.74996245412017,0.0021877945000362,0.393245211124131,-1.26221330377928
"51","GB51745",65,102,135,73,171,81,46,141,181,186,82,172,-0.672411621149151,4.26163675882786,-3.83179525941092,0.00186281110936582,0.393245211124131,-1.11516415500468
"52","GB52597",22,21,55,28,45,35,26,47,60,106,36,72,-1.02421705143718,2.86422686506122,-3.71719532371144,0.00233355216943428,0.393245211124131,-1.44100845419073
"53","GB52634",326,262,463,509,1005,674,86,159,416,152,177,232,1.0787673404078,5.70784700482873,3.78546346267477,0.00204027136736461,0.393245211124131,-1.18737772194966
"54","GB53297",59,98,140,74,124,98,23,64,84,52,43,51,0.583506800088824,3.59246479827067,3.73905632645806,0.00223525366286837,0.393245211124131,-1.31531296081554
"55","GB55374",130,272,264,222,402,307,56,133,232,121,116,134,0.695532983313753,4.94409904654503,3.82987946541781,0.00186982844022372,0.393245211124131,-1.10670341536769
"56","GB55676",6,7,12,3,17,12,7,11,36,27,10,29,-1.32317178609241,1.11291268739229,-3.7819831801675,0.00205427585187932,0.393245211124131,-1.75022315905878
"57","GB40996",21,20,27,8,24,9,13,23,113,56,15,76,-1.56721364898596,2.12747824570631,-3.65147000913954,0.00265628712441628,0.414611259449074,-1.67434282853874
"58","GB41905",151,217,308,172,236,228,51,164,203,124,88,128,0.512155239752293,4.78555059751218,3.46310262640914,0.0038541805909834,0.414611259449074,-1.72319063189217
"59","GB42519",44,74,94,33,80,52,44,89,134,65,59,84,-0.667137563016956,3.54793350449984,-3.58787839633209,0.00301153239218114,0.414611259449074,-1.55412538069682
"60","GB42660",33,67,72,49,144,105,19,56,44,26,17,43,0.836270724398263,3.04802760571723,3.38946823731132,0.00445904395870886,0.414611259449074,-1.91354124577857
"61","GB42685",585,758,867,571,1903,1109,150,652,804,283,342,441,0.822931290214759,6.67712538356347,3.38586043914798,0.00449101686803515,0.414611259449074,-1.86291282247959
"62","GB42762",51,66,75,43,37,38,46,100,103,90,32,142,-1.04965245501804,3.44384500151617,-3.53016930685389,0.00337532806877968,0.414611259449074,-1.65564423989033
"63","GB42867",10,13,21,6,15,23,18,67,29,32,7,31,-1.26666331186636,1.72540160201862,-3.44726459470695,0.0039769077389885,0.414611259449074,-2.02345218072862
"64","GB43245",137,161,171,215,263,251,468,209,413,449,159,733,-1.29177133913992,5.53314444295735,-3.52615305675554,0.00340223825571085,0.414611259449074,-1.61638756938928
"65","GB43771",25,42,52,42,71,28,38,51,94,77,28,69,-0.779303065114199,3.06569778227607,-3.56005033648973,0.00318173840260634,0.414611259449074,-1.64647018304009
"66","GB43963",176,247,243,202,420,272,65,172,322,109,76,107,0.66578679045733,4.93620937780032,3.5103327939884,0.00351035938421016,0.414611259449074,-1.64334202239278
"67","GB44148",131,209,189,104,373,179,112,235,329,394,121,359,-0.710681491235892,5.16655486916228,-3.44597984231139,0.00398703381085259,0.414611259449074,-1.75183138673382
"68","GB44192",278,146,253,200,606,635,46,130,249,61,115,75,1.31322338217107,4.90958385871972,3.52991067714219,0.00337705449086039,0.414611259449074,-1.61337643286863
"69","GB44788",34,40,46,57,48,39,10,33,31,15,8,13,0.976025552097393,2.23463536856763,3.48024236610292,0.00372565452909633,0.414611259449074,-1.89434217961332
"70","GB45149",368,458,368,380,630,433,88,291,301,75,151,244,1.04228997903181,5.55639403683064,3.42428230779356,0.00416201645783734,0.414611259449074,-1.78932382888205
"71","GB45552",7,13,11,10,15,11,15,12,25,29,15,23,-1.08141818128872,1.38033300973385,-3.52824803625812,0.00338817433558849,0.414611259449074,-1.98905711239764
"72","GB45955",1118,1665,1374,1748,2828,2442,280,1240,1245,1131,595,836,0.836494273388411,7.69613280487918,3.54663600129615,0.00326722070677986,0.414611259449074,-1.64228957777445
"73","GB46091",33,42,66,72,46,43,114,95,73,111,42,120,-1.17209322189247,3.52324445104337,-3.35565925538156,0.00476784588035798,0.414611259449074,-1.92839853916302
"74","GB46781",13,14,16,23,27,23,1,16,14,4,4,3,1.37377393325193,0.835751407822824,3.48311859602494,0.00370451304182502,0.414611259449074,-2.16388704075901
"75","GB47248",155,228,328,208,335,294,63,193,259,97,114,111,0.637297675283616,4.95594504435189,3.3676379765178,0.0046560561667716,0.414611259449074,-1.88464884488065
"76","GB48085",39,43,58,22,80,52,27,64,97,75,33,84,-0.690678382222708,3.17550578538977,-3.58181977962981,0.00304778881157634,0.414611259449074,-1.59985330943968
"77","GB48151",82,232,290,197,177,209,290,332,257,335,174,419,-1.03371794444691,5.3485400811425,-3.58858051385574,0.00300735898710043,0.414611259449074,-1.51006845357563
"78","GB48492",494,1472,573,1780,747,600,154,503,747,211,150,228,1.31543518744546,6.38713701673136,3.38321452858204,0.00451461148372745,0.414611259449074,-1.86399619090971
"79","GB48814",8,24,62,8,40,25,5,14,8,11,2,3,1.50336190463955,1.05600749202886,3.41819122999575,0.00421251175434228,0.414611259449074,-2.20015271231349
"80","GB48979",143,105,108,119,217,213,42,57,108,29,58,45,1.14216183908023,3.93127474625252,3.5546548487703,0.00321584632405984,0.414611259449074,-1.59297402181591
"81","GB49021",670,625,1098,618,2574,2283,255,419,1119,257,290,397,1.09646195989303,6.83747248372647,3.40954254327922,0.00428526871969951,0.414611259449074,-1.82848344213962
"82","GB49154",100,178,234,191,274,294,55,100,238,102,60,77,0.746939851477943,4.57939315735566,3.44882875691547,0.00396461433028033,0.414611259449074,-1.74854114325662
"83","GB49189",201,205,337,145,533,354,67,164,300,139,95,127,0.638723974478957,5.05523286446135,3.3952952213392,0.00440788590454182,0.414611259449074,-1.83780963001916
"84","GB49262",35,20,38,30,51,59,9,13,23,9,8,19,1.14940194425638,1.94258433782564,3.65008998466126,0.00266352764897779,0.414611259449074,-1.72198230546507
"85","GB49806",2,35,48,24,7,19,34,36,47,65,32,76,-1.83959160908204,2.24222069305066,-3.37676618830717,0.00457263600203175,0.414611259449074,-2.04038286580014
"86","GB49857",37,74,233,72,51,163,402,99,187,313,193,672,-2.00585082227819,4.70863457823986,-3.45178530656123,0.00394148183134092,0.414611259449074,-1.74548886913311
"87","GB50954",20,24,39,27,32,36,55,45,45,69,34,103,-1.19223905453692,2.82060221969059,-3.45877489567695,0.00388733246847691,0.414611259449074,-1.83254848696049
"88","GB51442",66,120,165,195,293,250,50,108,93,48,47,50,1.07471751068692,4.14642324089165,3.67958469151671,0.00251303803924545,0.414611259449074,-1.37891824632593
"89","GB52465",119,105,139,91,324,424,25,105,114,37,44,59,1.20460266358184,4.08435459017452,3.3374342381517,0.00494310961772124,0.414611259449074,-1.94219154404539
"90","GB52505",256,140,529,212,835,566,117,167,201,101,125,72,1.19173072245437,5.19600904554259,3.38514015080533,0.00449742767744928,0.414611259449074,-1.85516089914278
"91","GB52846",10,15,14,4,9,17,13,26,22,27,8,24,-1.15647236380799,1.33804150268881,-3.53045292372655,0.0033734358735231,0.414611259449074,-1.99586161802026
"92","GB52848",186,242,194,120,479,177,207,354,481,303,130,279,-0.718007777267411,5.39027412376143,-3.35384639936027,0.0047849969242241,0.414611259449074,-1.90852469974293
"93","GB52916",126,136,178,109,213,127,85,206,213,209,94,193,-0.487211979683829,4.71871828465912,-3.45747012913218,0.00389738358026634,0.414611259449074,-1.73243184031732
"94","GB53294",10,20,41,19,34,34,64,44,42,52,32,93,-1.30268307907479,2.63782447703891,-3.48905779881697,0.00366123877251096,0.414611259449074,-1.81451652590066
"95","GB53322",27,37,66,39,68,54,66,47,131,166,42,236,-1.35538022764187,3.53505458544201,-3.44863841794025,0.00396610824018684,0.414611259449074,-1.78165365652245
"96","GB53429",15,13,21,10,20,36,68,51,31,56,24,117,-1.75033649805286,2.41624459670528,-3.64145777864504,0.00270927318773718,0.414611259449074,-1.63987200109869
"97","GB54273",5,11,11,7,12,7,32,15,21,24,8,55,-1.59859877660362,1.30919038848093,-3.54876501220308,0.00325350058191379,0.414611259449074,-1.98865704974007
"98","GB54677",338,363,659,469,626,440,202,276,397,193,149,226,0.687334746736812,5.84343004095037,3.37476454163158,0.00459079924467368,0.414611259449074,-1.87281168334408
"99","GB54998",153,190,276,174,316,300,267,617,306,353,127,398,-0.830352944852081,5.53914229556271,-3.42067611378679,0.00419183806324067,0.414611259449074,-1.79479401190105
"100","GB55273",25,41,59,44,77,50,16,33,36,16,16,14,0.8620606101114,2.45384193986288,3.62831180686377,0.00278047042814826,0.414611259449074,-1.64477825179074
