"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","VP.1","VP.2","VP.3","VP.4","VP.5","VP.6","logFC","AveExpr","t","pVal","adjPVal","B"
"22","GB45138",65,286,202,334,90,136,19,117,100,89,31,132,1.13437048233477,4.16722060697724,3.88672596482171,0.00166254506209565,0.31630904603336,-0.999746840362358
"23","GB45173",7,22,18,24,7,17,2,13,6,8,5,2,1.419574584597,0.645986058699817,3.8918924421436,0.00164577489512925,0.31630904603336,-1.55157666104077
"24","GB45418",326,436,344,593,210,334,337,560,1149,536,416,594,-0.680330710788163,6.28280830106288,-4.09227792944086,0.00111239914666441,0.31630904603336,-0.648025870006503
"25","GB45733",47,157,141,194,35,121,19,38,57,64,23,80,1.22073155143737,3.48608282946324,4.5098740004622,0.000497482476338498,0.31630904603336,-0.047848376809986
"26","GB45797",33,239,292,888,127,140,4,13,99,0,4,37,4.21911153574672,2.82442722583799,4.2309525726923,0.000849939299549494,0.31630904603336,-0.75434484385018
"27","GB45906",562,665,1515,865,328,1283,1136,1001,2849,3067,1352,3278,-1.33456513833393,7.71893051566839,-3.77565851030607,0.00206828136037163,0.31630904603336,-1.22467806396381
"28","GB46251",17,73,51,50,20,39,7,21,23,33,15,14,1.05705524178577,2.16230709522225,3.8267654564612,0.0018703786724783,0.31630904603336,-1.29840360326233
"29","GB46699",19,52,30,35,12,30,2,15,23,17,12,16,1.04719912466641,1.67913721867988,3.70634896979861,0.00237110313029768,0.31630904603336,-1.56096436310357
"30","GB47370",9,36,43,46,10,24,2,12,16,18,6,7,1.38540071235194,1.34170983748071,3.97516894390259,0.00139802083954481,0.31630904603336,-1.27992055425955
"31","GB48003",39,58,44,55,35,38,46,140,86,111,41,94,-0.932668780450872,3.37949148832714,-3.75497888131776,0.00215428415396728,0.31630904603336,-1.25086849783976
"32","GB48199",96,217,123,151,87,120,117,195,373,228,121,257,-0.703683810312872,4.79678685572626,-3.85029713224262,0.0017858337899044,0.31630904603336,-1.05239090939671
"33","GB48348",9,7,3,15,1,7,13,15,37,17,9,20,-1.55989443821799,0.827296816339514,-4.00145696893018,0.00132798313423453,0.31630904603336,-1.37720721368933
"34","GB48567",27,48,75,85,22,33,6,33,16,25,5,31,1.37099341453658,2.19685052741427,3.89308984718712,0.0016419128061197,0.31630904603336,-1.20262800768617
"35","GB48574",143,216,179,457,106,159,126,306,443,344,263,319,-0.641825320899369,5.33105110337977,-4.24229547723532,0.000831499874909303,0.31630904603336,-0.379230456072754
"36","GB48771",179,260,202,336,133,173,132,274,512,346,324,406,-0.639890122591441,5.45943327733372,-4.20643688077821,0.00089123879061579,0.31630904603336,-0.440818576025755
"37","GB48780",88,179,84,194,64,93,96,195,272,153,155,198,-0.69583143810457,4.56951687229699,-4.54556149056422,0.00046480853661063,0.31630904603336,0.119977830748512
"38","GB48789",17,87,53,53,16,45,10,21,20,30,9,20,1.15523011265495,2.18122018492127,3.82215298097288,0.0018874215028427,0.31630904603336,-1.30254012335538
"39","GB49116",521,718,470,960,362,454,517,1016,2397,793,728,926,-0.798390379979391,6.97552932397721,-3.8466712036488,0.00179860341504372,0.31630904603336,-1.07974024745648
"40","GB49129",46,124,53,82,10,39,3,28,33,22,10,18,1.53368372695558,2.24580670386596,4.07528854199179,0.00114981901270141,0.31630904603336,-0.935541715876182
"41","GB50220",36,45,38,80,32,43,39,64,110,99,107,149,-1.06434772708519,3.44325316285696,-4.40639281604871,0.000606274303756251,0.31630904603336,-0.206494683260662
"42","GB50681",24,80,156,94,36,86,7,49,29,30,28,17,1.45887634915406,2.79840131115149,3.78308595658628,0.00203824944463048,0.31630904603336,-1.27304219130833
"43","GB51238",244,596,275,1239,155,300,355,1461,1352,521,539,620,-1.04493967324159,6.47181908771833,-3.70449881457568,0.00237977559270622,0.31630904603336,-1.30792410593592
"44","GB51273",70,221,179,318,59,127,20,105,105,99,35,93,0.996537521997686,4.05021382828029,4.10780370479891,0.00107929203795805,0.31630904603336,-0.632949347903851
"45","GB51546",33,70,37,129,17,39,8,28,38,18,8,28,1.24552630962858,2.33732926862584,4.2081177675516,0.000888342552161279,0.31630904603336,-0.718697165956901
"46","GB51647",60,173,90,131,35,65,23,28,73,30,35,36,1.21627958526914,3.23197705284099,5.12712321987225,0.000156946837901395,0.31630904603336,0.810368057418327
"47","GB51734",73,334,269,249,67,151,27,104,67,109,68,65,1.2293376808406,4.18841772508683,4.40726023512687,0.000605267178078496,0.31630904603336,-0.135666637764228
"48","GB52144",43,249,105,154,23,70,15,40,95,30,20,33,1.32678750270759,3.18042249300125,3.73884332776503,0.00222390208555299,0.31630904603336,-1.29847198476996
"49","GB52306",27,90,45,93,21,47,5,39,34,21,11,25,1.24168204002559,2.38938985502046,4.70241848082336,0.000345415510682421,0.31630904603336,-0.0213665363751714
"50","GB52308",217,1347,234,627,224,305,343,1433,1413,751,744,723,-1.16294484426831,6.6006072182837,-3.80443027459109,0.00195438698434449,0.31630904603336,-1.14103618145204
"51","GB53015",156,625,1246,368,244,893,50,190,277,239,66,212,1.60313444776534,5.5008706446349,3.86495012689841,0.00173516156432636,0.31630904603336,-1.02883249068617
"52","GB53036",16,61,54,56,13,35,6,29,22,22,6,17,1.14505076138153,1.97692437908345,3.71051736346851,0.00235168123364051,0.31630904603336,-1.50001962234505
"53","GB53038",85,250,185,170,35,104,37,65,52,92,55,57,1.06390370961324,3.84891481441808,3.8304754490225,0.00185678399565988,0.31630904603336,-1.10284883875542
"54","GB53353",13,25,17,26,10,19,7,9,9,11,5,11,0.985251988011825,1.14318428589385,3.91741202926003,0.00156543059359553,0.31630904603336,-1.39640574096067
"55","GB53589",10,64,40,57,10,25,3,15,23,5,1,8,2.01007190249465,1.24569157180894,4.21884746344598,0.0008700807431034,0.31630904603336,-1.00986678155346
"56","GB53636",165,390,230,405,74,172,53,131,144,134,151,90,0.870733027598293,4.72984470610212,4.03072004100294,0.00125421764019369,0.31630904603336,-0.742773210073651
"57","GB53644",53,253,116,184,38,113,10,67,65,82,19,25,1.50420017870693,3.40714060156222,4.42173694782659,0.000588710549119287,0.31630904603336,-0.205510208996675
"58","GB54040",34,95,120,120,21,72,6,41,41,41,19,41,1.20654155309042,2.87088164871475,4.02627081670796,0.00126515762954463,0.31630904603336,-0.885600993852236
"59","GB54235",64,181,129,230,40,101,10,71,83,107,22,46,1.17697680311756,3.57895352257151,3.9488941310589,0.00147179131960436,0.31630904603336,-0.927029213949924
"60","GB54718",42,96,78,98,33,55,14,57,54,45,25,44,0.704069562792109,3.06277572522851,3.99128298734037,0.00135465442078126,0.31630904603336,-0.904957545062305
"61","GB54935",32,105,93,154,28,79,7,29,42,24,12,57,1.51358882988769,2.82143770375951,5.01995826492554,0.000191101427393002,0.31630904603336,0.528754802552633
"62","GB55002",10,35,27,38,10,22,2,18,14,14,6,11,1.09502701152336,1.31603339673134,3.79140392839666,0.00200514180397614,0.31630904603336,-1.52190174404714
"63","GB55198",32,53,44,63,23,34,65,106,78,104,68,66,-0.99895510412724,3.30512229725138,-4.34602882219423,0.000680768335984362,0.31630904603336,-0.320889311933895
"64","GB55206",894,4379,2461,7360,3003,1398,95,437,3160,432,827,498,2.30484964072188,7.6873577222548,4.01279039540553,0.00129890251426936,0.31630904603336,-0.844843851407741
"65","GB55208",876,10534,1697,9530,1094,1369,249,347,1364,1682,405,324,2.073106451844,7.66567383946376,4.11220277369857,0.00107009593780088,0.31630904603336,-0.68564406175579
"66","GB55211",392,3991,488,3275,2090,442,5,42,568,25,205,92,3.95435956330522,5.56345492481851,4.66079127662691,0.00037362652172996,0.31630904603336,0.182919488089877
"67","GB55388",501,2152,725,2876,499,829,142,608,852,231,560,327,1.28556645811858,6.75185207991321,3.76835845009291,0.00209823585180707,0.31630904603336,-1.20553363103947
"68","GB55520",23,83,48,52,14,47,11,16,19,18,9,17,1.39515160640996,2.08058205149614,5.12745728177309,0.000156850902544186,0.31630904603336,0.41377616916579
"69","GB55680",1916,1887,1143,2642,1095,1288,3781,2480,8521,2828,2182,4743,-1.26514843652933,8.71469549912085,-3.77945960698251,0.00205285642328255,0.31630904603336,-1.26964036396715
"70","GB55797",7,32,17,24,4,17,2,9,2,7,3,2,1.87770059371728,0.395590910337606,4.45743198905187,0.000549848605795099,0.31630904603336,-0.961938673346279
"71","GB55860",22,38,83,48,7,69,0,23,10,11,12,3,2.41434293207423,1.37803684187988,3.7503150009796,0.00217417659466719,0.31630904603336,-1.587657801974
"72","GB45932",259,330,475,392,168,215,39,177,260,193,77,266,0.960791491919409,5.13530601116638,3.6966002485057,0.0024171623832801,0.316816130708532,-1.31922582266025
"73","GB52046",22,53,43,120,14,44,7,26,39,24,9,21,1.10193920281251,2.24975296430902,3.68819659333964,0.00245759339311657,0.317702860970426,-1.48652199028742
"74","GB40335",59,311,215,459,48,113,8,122,77,55,29,100,1.47938007521229,3.8895702224001,3.55409766269827,0.00320370010726407,0.321367908725746,-1.56872276238846
"75","GB41624",73,52,35,59,20,19,33,63,104,77,72,150,-1.06482471091846,3.24165812252918,-3.50853894495331,0.00350619204777925,0.321367908725746,-1.66151818124891
"76","GB42985",459,1280,603,697,288,718,99,359,562,247,466,221,1.04739081224535,6.18566507275975,3.66695705208062,0.00256285861284186,0.321367908725746,-1.37019389602597
"77","GB43497",20,31,32,33,9,16,2,12,11,10,1,21,1.52059542751352,1.12126465029354,3.61348970477912,0.00284850111502893,0.321367908725746,-1.80054456782815
"78","GB43875",329,553,292,607,268,322,277,620,923,543,605,563,-0.60812504336108,6.32293385087406,-3.54057180768263,0.00329065351564914,0.321367908725746,-1.58727537989171
"79","GB44507",59,105,144,126,43,100,14,63,80,61,51,52,0.795092232038217,3.51961240221965,3.61186645070933,0.00285765948345716,0.321367908725746,-1.47903515847013
"80","GB44643",27,111,74,138,19,49,11,48,52,35,18,22,1.0437252236923,2.7804481130389,3.56751381963446,0.00311974077285186,0.321367908725746,-1.60245569929981
"81","GB44753",24,65,70,99,18,48,13,37,34,35,21,28,0.802913113570866,2.63179015703461,3.51482899714873,0.00346277425417562,0.321367908725746,-1.69707025268202
"82","GB45393",276,346,153,371,158,174,201,375,778,379,282,477,-0.76483595170163,5.6975446204656,-3.5191335459881,0.00343337413579254,0.321367908725746,-1.62777424725335
"83","GB46011",60,83,62,98,37,65,65,94,110,129,75,118,-0.600450225037654,3.79390365892961,-3.53424974190863,0.00333210827429461,0.321367908725746,-1.59974924359288
"84","GB46129",48,96,79,117,40,70,18,44,79,58,34,65,0.560030056352823,3.30985228221348,3.51748441531659,0.00344460788547988,0.321367908725746,-1.64237554741451
"85","GB46700",241,844,391,706,82,316,52,216,231,235,73,188,1.10412073226774,5.26660990720852,3.63935189154562,0.0027065235052692,0.321367908725746,-1.41855169840542
"86","GB47239",17,54,65,86,11,52,7,32,20,24,11,21,1.14486947421747,2.19177894441197,3.51941482729956,0.00343146175722381,0.321367908725746,-1.74438923834672
"87","GB47282",5,22,13,21,9,12,3,5,7,7,7,6,1.04295970893675,0.62989942007562,3.61789073262061,0.00282381951390674,0.321367908725746,-1.88840569282054
"88","GB47319",58,183,95,159,31,79,17,48,58,46,31,111,0.924225184925598,3.44488156887086,3.58129128246109,0.00303582978465863,0.321367908725746,-1.53302165532228
"89","GB48034",58,125,98,99,43,79,19,33,75,60,42,69,0.726001617403253,3.39501473997027,3.56026342149718,0.00316483491135943,0.321367908725746,-1.56904932209406
"90","GB50406",44,135,150,163,21,85,10,56,47,62,12,49,1.29122394310419,3.15473247103353,3.64166153452316,0.00269419734909167,0.321367908725746,-1.4561285186512
"91","GB50787",68,229,217,233,31,125,15,84,82,90,22,76,1.20021896805849,3.77820961179052,3.58034689024674,0.00304150814496613,0.321367908725746,-1.52512703505951
"92","GB51163",50,300,291,231,21,93,9,50,49,60,36,47,1.6350743471646,3.49712713962242,3.58413790732112,0.00301877849919542,0.321367908725746,-1.53182992707537
"93","GB51338",12,29,17,40,9,16,3,13,10,11,1,12,1.36833878441344,0.986797392126331,3.63284113477276,0.00274157805147792,0.321367908725746,-1.79935868618573
"94","GB51496",28,97,74,115,31,60,14,43,65,37,29,46,0.699986925575051,3.01991028452014,3.50959058944898,0.00349889496429002,0.321367908725746,-1.67224525615692
"95","GB51623",270,361,220,443,161,250,296,404,679,343,461,442,-0.717928625836172,5.88746616065819,-3.62181719638991,0.00280198177957423,0.321367908725746,-1.4482192143173
"96","GB53206",60,163,101,213,34,79,23,71,57,72,18,81,0.95410058397842,3.52013006842594,3.53814211131503,0.0033065235464452,0.321367908725746,-1.60138977151292
"97","GB54642",8,22,26,20,10,11,1,7,8,10,0,7,1.87972812755971,0.442155504313284,3.57107254956992,0.00309784484778844,0.321367908725746,-1.97423762152526
"98","GB55090",45,79,63,98,24,55,7,31,62,55,19,35,0.84243827467911,2.81389451173829,3.54220802995708,0.00328000950308944,0.321367908725746,-1.63840158709385
"99","GB55274",88,139,96,237,72,104,70,173,194,193,157,218,-0.54128141689078,4.55489724489042,-3.55061407153282,0.00322587100171113,0.321367908725746,-1.57249889676861
"100","GB55469",46,128,79,58,19,87,12,50,32,31,7,23,1.3900246313607,2.67287612853336,3.61989134579614,0.00281267133721412,0.321367908725746,-1.53774976867384
