"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"42","GB46607",27,29,34,19,27,33,22,22,18,9,12,21,0.924924393828398,1.52499865802069,3.16146316321879,0.00714037836778854,0.702987703924815,-4.36253055238471
"43","GB46733",15,17,27,9,22,32,8,12,21,9,9,11,0.924253815122177,0.973948814154987,2.97575873346833,0.0102793462511622,0.702987703924815,-4.41372853282325
"44","GB46978",292,200,196,108,93,178,173,115,125,104,47,104,0.818949203773188,4.11470154645947,2.9413683199003,0.0109953639939923,0.702987703924815,-4.12150891500013
"45","GB47036",59,187,57,41,123,58,106,274,320,280,58,78,-0.89652487013288,3.8187182045512,-2.8417970974255,0.0133572826146322,0.702987703924815,-4.19279215825137
"46","GB47083",111,193,107,68,147,78,168,302,365,385,83,148,-0.816282962161393,4.33046984931433,-3.82354577148289,0.00195176991918695,0.702987703924815,-3.89320648730037
"47","GB47177",311,347,395,176,338,342,281,410,343,319,139,222,0.331933837192598,5.25043635738651,2.93151861105346,0.0112093541408112,0.702987703924815,-4.02268056091018
"48","GB47321",381,286,457,228,356,402,322,361,266,298,159,222,0.535862387510506,5.30427248430845,2.93327348379329,0.0111709302261095,0.702987703924815,-4.02289940120675
"49","GB47497",123,157,217,60,119,156,118,151,141,102,57,52,0.583974170400541,3.87678203447878,3.26474572443281,0.00582890213892275,0.702987703924815,-4.07633872199736
"50","GB47690",113,94,123,19,136,123,74,38,76,27,17,35,1.34881549064002,2.94590125215148,3.76410810871814,0.00219117365469402,0.702987703924815,-4.14262753834333
"51","GB47779",8,65,29,42,100,54,150,334,79,195,97,56,-1.55814869384754,3.22387104066093,-2.93980812838539,0.0110289894232953,0.702987703924815,-4.24996511624271
"52","GB48083",19,18,13,14,20,20,4,14,20,8,3,13,1.06928527913934,0.728449074600672,3.12422418171395,0.00768220251432777,0.702987703924815,-4.41269991760015
"53","GB48149",40,58,27,22,47,33,23,28,20,24,24,22,0.836294553024661,1.95575612697183,3.00891724991619,0.00963266803200301,0.702987703924815,-4.34755888718317
"54","GB48396",19,47,27,40,45,20,54,122,76,125,34,48,-1.04277745064313,2.61395022377815,-3.44471238546069,0.00409322911274823,0.702987703924815,-4.2312253832109
"55","GB48633",9,14,3,7,18,10,21,42,22,44,11,22,-1.26770250404835,1.01033163522482,-3.34958781081715,0.00493387918348313,0.702987703924815,-4.38093511796624
"56","GB48663",306,431,1047,141,631,617,337,148,289,341,48,86,1.49203535062774,5.1572874800767,3.91982867363281,0.00161902446558381,0.702987703924815,-3.79125062360416
"57","GB48930",36,44,32,21,32,40,31,26,37,29,4,21,0.753541372989031,1.81438814875713,2.89706563910794,0.0119906520992145,0.702987703924815,-4.37156965680045
"58","GB49259",244,385,286,139,286,246,387,679,673,352,196,232,-0.426439773290967,5.34540760667083,-3.09522799282541,0.00813225253968688,0.702987703924815,-3.97584752952922
"59","GB49285",46,59,45,26,47,47,59,96,111,95,28,46,-0.461380759891823,2.82753773143124,-2.94317927122935,0.0109564609558157,0.702987703924815,-4.28014318338278
"60","GB49289",43,81,44,50,113,80,117,268,179,117,50,67,-0.754269309078994,3.50092989595624,-2.90974315443128,0.011697114658358,0.702987703924815,-4.21327055754928
"61","GB49586",177,205,189,111,205,227,200,177,230,149,90,98,0.434171030001383,4.43594954620643,2.95098568237384,0.0107903114118621,0.702987703924815,-4.07552664429621
"62","GB49627",80,100,125,37,121,149,81,73,104,64,46,50,0.674903204924656,3.38990830912548,3.0398067237419,0.00906653791898623,0.702987703924815,-4.19627682375758
"63","GB49684",2,11,3,3,8,5,11,38,15,19,7,9,-1.40993494698473,0.172938085627554,-3.85423004280812,0.00183877270698324,0.702987703924815,-4.38267446348233
"64","GB49775",6522,7562,9364,4171,8712,13292,6621,9568,9017,5191,2848,3181,0.65204294597204,9.74622767466059,3.00636232136899,0.00968103141480465,0.702987703924815,-4.31414508919179
"65","GB50405",21,69,28,23,50,18,39,167,121,170,37,32,-1.16846696797977,2.66376433740463,-2.98579629986608,0.0100791846920006,0.702987703924815,-4.29339650815175
"66","GB50415",182,321,262,178,351,269,442,1176,497,724,222,241,-0.740070429809339,5.49450467390878,-3.38424381880277,0.00460919609140409,0.702987703924815,-3.89805576927067
"67","GB50810",38,71,53,21,55,50,44,38,50,37,20,30,0.542389143877192,2.40402116602489,2.87276663650933,0.0125736790054991,0.702987703924815,-4.32937636878907
"68","GB50827",48,175,41,32,87,58,138,232,195,222,71,43,-0.916152058936246,3.55366257530382,-2.84112299628592,0.0133748615048474,0.702987703924815,-4.22418624852596
"69","GB50953",13,33,32,25,35,34,72,150,76,90,40,44,-1.25874455141296,2.55364874098632,-4.74451505366975,0.000338216328083008,0.702987703924815,-4.0934280200551
"70","GB50954",47,67,99,28,46,50,111,216,132,168,73,38,-0.903768434243357,3.30574908352425,-3.33575406158393,0.00506980717935654,0.702987703924815,-4.15893869848033
"71","GB51029",46,99,55,31,83,64,123,281,386,145,38,115,-1.20174480995655,3.60074184829486,-4.16764694943289,0.00100413332515327,0.702987703924815,-3.97723609423386
"72","GB51260",22,22,42,13,15,24,16,18,16,10,8,13,0.867252453124589,1.17776647446094,3.05449508320152,0.00880902576552068,0.702987703924815,-4.39556241746707
"73","GB51261",96,172,124,46,159,197,74,137,162,72,46,54,0.707945973487307,3.70854948242994,3.13504231325369,0.00752071438592575,0.702987703924815,-4.13178096461983
"74","GB51357",57,68,70,36,57,87,61,48,57,50,23,38,0.607523696770151,2.77670841825715,3.16792678042352,0.00705028739552479,0.702987703924815,-4.24972348829064
"75","GB51521",19,30,31,9,16,28,13,16,25,13,8,8,0.814665396997712,1.13362906771497,3.33393400502985,0.00508796814808281,0.702987703924815,-4.37244605457921
"76","GB51535",281,412,370,228,384,438,352,355,308,217,170,250,0.520512792448867,5.31606417129372,2.86202350732877,0.0128402506838901,0.702987703924815,-4.04474440592255
"77","GB51636",1688,1232,2472,1048,1682,2552,1695,1200,1703,1096,671,938,0.665680230357482,7.52229962750775,2.89795151142873,0.011969906901102,0.702987703924815,-4.18038535270839
"78","GB51720",52,37,61,41,48,57,30,29,32,13,26,32,1.09244445367876,2.24419521210152,3.24098175278382,0.00610755665726567,0.702987703924815,-4.2953117756332
"79","GB52203",36,69,42,50,69,42,41,27,70,15,9,18,1.11164980062708,2.20796877363453,3.34740530057827,0.00495507869792039,0.702987703924815,-4.28629715545939
"80","GB52278",126,147,153,58,114,59,214,404,419,325,49,99,-0.886247705009051,4.22227458974921,-3.08859052788495,0.00823890318594323,0.702987703924815,-4.08157762258657
"81","GB52433",206,230,222,123,219,240,200,239,201,185,94,151,0.391492007983225,4.61689045876307,2.9829251764507,0.0101360417951925,0.702987703924815,-4.0468046828959
"82","GB52786",69,211,156,135,188,132,238,560,240,507,162,155,-0.841411568634538,4.68816078392328,-2.89909112065842,0.0119432716848617,0.702987703924815,-4.08111072895216
"83","GB52788",54,68,75,58,69,52,129,241,102,251,65,54,-0.843917923843654,3.50664663972613,-2.87423604919389,0.0125376436082145,0.702987703924815,-4.22118847159388
"84","GB53015",431,807,622,350,530,341,938,1150,1471,692,313,800,-0.583517522270991,6.36951363522597,-2.87611300402275,0.0124917614190812,0.702987703924815,-4.0849031588327
"85","GB53016",68,200,46,61,74,26,109,212,280,263,68,84,-1.06808954085352,3.68634867171111,-2.95595292738433,0.0106858868956625,0.702987703924815,-4.18676916149503
"86","GB53128",421,413,509,217,328,433,412,397,338,285,186,231,0.479866537903564,5.45444150582066,2.89776855998117,0.0119741883285948,0.702987703924815,-4.03262852747672
"87","GB53139",95,274,93,94,163,75,169,542,436,399,115,109,-0.915638453428503,4.48243529846216,-2.96338047665187,0.0105315987962627,0.702987703924815,-4.08561858361984
"88","GB53589",7,92,24,11,26,18,50,110,229,93,17,25,-1.46617383509908,2.25286520153172,-2.9385376504444,0.0110564458190882,0.702987703924815,-4.338848939555
"89","GB53649",132,147,205,94,195,255,161,126,128,115,83,107,0.664688006411872,4.19157609828662,2.8996389569314,0.011930488297644,0.702987703924815,-4.1200619166556
"90","GB53735",7,12,9,7,21,12,19,35,25,27,11,18,-0.834749162849613,1.02341942433262,-3.21077318898276,0.00648107785894081,0.702987703924815,-4.39124734326752
"91","GB53736",66,149,69,60,175,88,188,267,225,294,80,84,-0.744720092459552,4.04134485697125,-3.08616904021185,0.00827815647238328,0.702987703924815,-4.10403002676365
"92","GB54088",27,19,38,13,25,29,21,16,17,8,8,9,1.09511304556402,1.21247474925489,3.75730340978117,0.00222042247238278,0.702987703924815,-4.33126947509702
"93","GB54513",19,26,25,12,29,25,20,18,18,14,14,6,0.791703284250324,1.24674421485896,3.08195874656455,0.00834684968708114,0.702987703924815,-4.38866795513948
"94","GB54655",404,403,436,236,409,482,386,388,416,332,144,288,0.457987887520683,5.50585742360301,3.23239955707372,0.00621143083806844,0.702987703924815,-3.93090452362037
"95","GB54831",11,14,9,4,9,7,18,18,28,17,7,13,-0.702191017758739,0.656705747732705,-3.05065461815658,0.00887564710405993,0.702987703924815,-4.42341015251453
"96","GB55088",74,137,69,35,85,48,97,225,265,187,49,87,-0.809498301838288,3.63337532673417,-3.45197169178866,0.00403532789528658,0.702987703924815,-4.08778997801563
"97","GB55350",488,642,452,347,429,336,707,1261,814,1080,410,414,-0.568573946766608,6.20316807302202,-3.20572847640881,0.00654564026753833,0.702987703924815,-3.97808521584016
"98","GB55799",2,15,7,12,27,12,31,87,24,63,32,17,-1.67663037704253,1.35991841897335,-3.17171032698397,0.00699807818271974,0.702987703924815,-4.37802520889823
"99","GB55920",301,321,427,169,231,359,283,284,366,161,119,131,0.635254697261471,5.00250503172642,3.28916969065289,0.00555575455297157,0.702987703924815,-3.92927203002141
"100","GB55939",90,66,99,54,69,108,72,73,71,55,33,43,0.636923053844859,3.13056070290746,3.03347524984898,0.00917982774206473,0.702987703924815,-4.23106834888743
