"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB42895",152,330,218,194,112,68,364,497,389,744,120,93,-0.858128601334499,4.82210146605599,-3.02760084118372,0.00936159064522336,0.864805081230207,-4.03611189714489
"14","GB42960",136,211,201,146,153,162,126,183,123,132,70,88,0.567647255327546,4.18870455657174,3.45619458703899,0.00404723330026288,0.864805081230207,-3.98602692097926
"15","GB43081",275,346,353,311,300,242,255,378,266,240,135,152,0.44843491118828,5.09931355959287,3.25613254925401,0.0059862322824616,0.864805081230207,-3.93640567946519
"16","GB43160",109,126,111,125,85,124,172,239,198,239,75,90,-0.477261716462602,4.116744844945,-3.26073826045094,0.0059324995418787,0.864805081230207,-4.04973264763816
"17","GB43362",164,460,199,261,242,134,240,107,176,195,66,78,0.831194514380155,4.48659602648234,3.18244602628834,0.00691515035193587,0.864805081230207,-4.01612378771548
"18","GB43582",28,24,47,26,28,18,24,16,21,27,5,7,0.891022884645979,1.40868062370369,3.35074405425763,0.0049742347047119,0.864805081230207,-4.35585299201909
"19","GB43830",64,54,81,61,83,35,47,40,53,41,27,27,0.732710269840651,2.67303622044104,3.03785672089088,0.00917581821609282,0.864805081230207,-4.28570287079322
"20","GB43879",2055,1401,1477,1386,1250,674,1759,2497,3642,3066,1337,1246,-0.70012186318213,7.76190542600414,-3.1228767647257,0.00777021902693511,0.864805081230207,-4.14995101416553
"21","GB43916",9,33,23,29,34,14,6,16,26,21,4,3,1.09903117171834,0.956454213720135,2.88651332551967,0.0123283971449886,0.864805081230207,-4.42414305161027
"22","GB44051",41,55,50,70,59,39,38,48,44,42,28,22,0.561043473221063,2.51048175352862,2.83964582252397,0.0135057671184298,0.864805081230207,-4.32941958599068
"23","GB44099",54,111,67,57,86,77,36,45,34,112,14,17,1.04178949486557,2.72439407519001,3.79888796160494,0.00207664691848599,0.864805081230207,-4.1757565182674
"24","GB44294",62,53,65,56,53,37,38,53,59,39,21,24,0.571684257498504,2.55519692390346,2.94460271117408,0.0110085818129172,0.864805081230207,-4.31015280604397
"25","GB44367",52,2,3,88,19,0,139,100,515,70,25,9,-3.17981781731079,1.69373663910639,-2.88575133141795,0.0123467067688767,0.864805081230207,-4.40011645028325
"26","GB44435",307,358,429,357,423,277,307,376,257,314,141,172,0.534290547706092,5.28382913318154,3.76024901267359,0.00223820702462642,0.864805081230207,-3.7934390209491
"27","GB44460",31,35,62,53,27,12,76,61,95,121,22,64,-0.951068387293465,2.61234298219365,-2.91217050748963,0.0117272578584213,0.864805081230207,-4.3117208607767
"28","GB44887",41,28,57,38,59,22,46,19,19,18,11,16,1.03254404188056,1.87313726034965,2.96321244366312,0.0106160160782372,0.864805081230207,-4.36365054377049
"29","GB44950",86,86,92,87,87,82,65,107,56,75,26,53,0.564823641315886,3.23853057375517,2.95373234980357,0.0108142359717811,0.864805081230207,-4.23744886939306
"30","GB44980",57,192,117,140,74,51,132,337,256,364,90,63,-0.86478220735197,4.05699394780553,-3.13543313767215,0.00758163120070734,0.864805081230207,-4.09777892237846
"31","GB45102",188,274,272,211,287,135,237,250,169,206,74,111,0.47035814492621,4.63186103342715,2.88828472729119,0.0122859361274239,0.864805081230207,-4.07671537987637
"32","GB45120",49,57,57,72,59,40,39,55,70,43,14,24,0.584605947447341,2.5643077848103,2.85293937558437,0.0131610257224333,0.864805081230207,-4.32319234429929
"33","GB45186",74,64,74,56,73,46,62,43,52,35,16,44,0.757850314674283,2.72373499335366,2.83676683558446,0.0135815879594777,0.864805081230207,-4.3122140497095
"34","GB45536",48,77,77,66,94,30,37,51,53,49,23,13,0.857296918927899,2.598286713796,3.76024704805635,0.00223821555625941,0.864805081230207,-4.1954417818009
"35","GB45664",242,239,326,223,255,138,231,195,149,299,70,72,0.620416258886033,4.60090663833548,3.36125501466254,0.00487297219960365,0.864805081230207,-3.95211010886855
"36","GB45906",1131,1233,798,1888,734,1290,5389,4015,1562,5025,1645,924,-1.1461438439045,7.79027487876726,-3.4088337902978,0.0044398891372591,0.864805081230207,-4.09648938031853
"37","GB45918",7,24,29,31,13,1,37,44,77,140,18,11,-1.70086918858633,1.53774076013698,-2.95658310175531,0.0107542480962116,0.864805081230207,-4.39108389243093
"38","GB45945",204,220,310,224,277,139,226,192,144,187,85,129,0.588370160092284,4.60382424401189,2.96921362178312,0.0104923970569129,0.864805081230207,-4.05699206488556
"39","GB46007",17,20,25,14,19,5,11,13,9,8,2,3,1.18450689365661,0.449049630295943,3.72045447478986,0.00241798467405091,0.864805081230207,-4.38253205934047
"40","GB46041",109,105,154,130,136,85,103,124,98,106,30,63,0.557512451692449,3.67657790164194,3.07711056208326,0.0084979571023824,0.864805081230207,-4.15300709858945
"41","GB46086",23,39,23,14,14,18,38,63,50,58,15,18,-0.799302597105909,1.8474557042304,-3.47023599751434,0.00393768488009472,0.864805081230207,-4.30872954606327
"42","GB46930",148,161,176,149,156,110,152,155,122,140,78,65,0.432182966680835,4.09425822325431,2.98988642825885,0.0100773509196772,0.864805081230207,-4.11188869722049
"43","GB46984",788,1134,528,825,1148,605,602,471,771,717,336,335,0.633082622410987,6.39796067867484,2.90267783650149,0.0119462255227147,0.864805081230207,-4.08556088017189
"44","GB47079",431,579,732,761,782,241,1344,1593,938,2852,538,600,-1.01793184940171,6.67653125450632,-4.01063082383147,0.00138000375559534,0.864805081230207,-3.8352185399685
"45","GB47148",259,479,345,600,603,304,1077,1349,737,662,310,497,-0.768768640161652,6.13045045485257,-3.14772144543041,0.00740148362123961,0.864805081230207,-3.99064986964742
"46","GB47212",25,21,36,24,24,27,20,16,25,23,7,10,0.72027396345312,1.42590499423766,2.86814974048348,0.0127771747474614,0.864805081230207,-4.40214672177002
"47","GB47274",110,117,59,49,28,29,118,145,211,187,44,45,-0.937178867722039,3.34332764932297,-3.00527532145689,0.0097789744780663,0.864805081230207,-4.21881841175422
"48","GB47399",151,230,112,165,134,82,139,115,110,139,44,20,0.78166056992128,3.77655227469247,3.24087276077121,0.00616776477770426,0.864805081230207,-4.10576143143377
"49","GB47545",44,169,67,93,89,60,205,520,323,187,46,91,-1.18258468014978,3.95338648140494,-3.46959519714555,0.00394261857642399,0.864805081230207,-4.04868452210536
"50","GB47901",257,427,302,276,290,203,271,377,270,250,109,112,0.438049551526278,5.00972284660822,3.37145229419295,0.00477671074978913,0.864805081230207,-3.9085619185284
"51","GB48032",93,119,114,80,101,65,83,82,76,99,36,37,0.558494411770493,3.35522671747208,3.8540154310927,0.00186644604920507,0.864805081230207,-4.06315347966586
"52","GB48048",107,174,152,167,168,93,128,197,120,125,51,52,0.468674346429959,3.96494732495689,2.97932954673192,0.0102872306118693,0.864805081230207,-4.1328346123206
"53","GB48220",13,19,27,21,18,11,8,11,15,17,7,8,0.758761115416266,0.879432050830564,2.90947305734978,0.0117890745477632,0.864805081230207,-4.42582990188531
"54","GB48252",133,109,143,119,131,84,84,102,104,134,48,56,0.529025782640299,3.70864379367312,3.27653391631313,0.00575185899319115,0.864805081230207,-4.10569423386985
"55","GB48303",8,22,17,7,8,12,14,62,38,57,8,9,-1.0818994756562,1.12513652873431,-2.84735408715794,0.0133048030178057,0.864805081230207,-4.42159164598879
"56","GB48469",72,100,84,97,63,80,88,224,178,213,71,54,-0.58104063842612,3.70552291697265,-2.94168030271731,0.0110715176858297,0.864805081230207,-4.18277528416078
"57","GB48754",235,281,307,255,306,195,214,238,168,227,97,110,0.671439502133882,4.77471681035831,5.00386333605681,0.000215418529951295,0.864805081230207,-3.56881788654048
"58","GB48823",15,25,17,20,18,14,35,52,47,29,16,14,-0.6726946002487,1.60692958179649,-3.06441732600677,0.00871152920265408,0.864805081230207,-4.37010142520089
"59","GB48871",156,186,304,152,243,114,151,136,101,163,52,108,0.763552613697316,4.23471703520339,3.29069392694809,0.00559461041050409,0.864805081230207,-4.02072825904353
"60","GB49219",371,162,553,144,91,86,128,8,297,78,2,1,2.84814254714364,3.04282914119395,3.07187658554586,0.00858538488065299,0.864805081230207,-4.2755536287962
"61","GB49260",135,196,174,217,188,65,390,433,244,309,141,305,-0.873649990462654,4.78033088342296,-3.36138757680475,0.00487170840620304,0.864805081230207,-3.95088384707645
"62","GB49394",41,169,78,101,37,30,120,224,162,158,138,103,-1.09019266551349,3.663868013227,-3.33593017138761,0.00512054918518351,0.864805081230207,-4.12008336482896
"63","GB49450",276,348,319,336,347,209,260,434,236,245,111,163,0.453994918163699,5.08941939272219,2.92327032553581,0.0114762316021088,0.864805081230207,-4.03582583339162
"64","GB49757",134,171,108,123,176,76,131,139,61,113,38,35,0.7472023206765,3.67969935835033,3.41956131568324,0.00434771652922576,0.864805081230207,-4.08404742949322
"65","GB49878",78,315,531,113,876,39,4113,8357,1333,210,429,385,-2.39710133125144,5.90918052045908,-2.8675562451133,0.012791943785212,0.864805081230207,-4.11495677137502
"66","GB49941",259,336,263,218,132,167,312,511,444,551,129,175,-0.507453825250156,5.10084670151159,-2.83909143707036,0.0135203350016925,0.864805081230207,-4.06422708252974
"67","GB50034",5,64,4,76,12,49,82,134,85,66,56,71,-1.88076295592305,2.41212932433027,-3.01638502513018,0.00956902021152723,0.864805081230207,-4.32258791071212
"68","GB50116",15029,10104,19414,11983,12418,6748,8359,5517,5237,18091,1591,2023,1.34085565270945,9.9792729920768,3.84007292887784,0.00191747024480611,0.864805081230207,-4.21622618260459
"69","GB50118",53,302,611,519,1143,199,862,4378,729,2117,2824,397,-2.12051313303591,6.45403608088166,-2.90502529455099,0.0118917046162511,0.864805081230207,-4.10603389058066
"70","GB50180",24,109,75,102,65,27,94,243,184,233,147,33,-1.15224771122877,3.51341653849331,-3.01270385792703,0.00963808860987351,0.864805081230207,-4.2013571529186
"71","GB50238",95,129,106,130,102,59,228,447,206,267,41,74,-0.766204244791665,4.06699528038237,-2.99766129650047,0.0099254941332938,0.864805081230207,-4.12458423619907
"72","GB50434",72,53,27,49,26,28,50,220,110,177,37,33,-1.10653033445651,2.89780269994375,-3.24475778134555,0.00612103208038828,0.864805081230207,-4.23099907963966
"73","GB50522",17,31,14,15,15,10,25,40,33,56,15,16,-0.764962186824645,1.50381545367747,-3.449477698306,0.00410071816298682,0.864805081230207,-4.33915841046641
"74","GB50609",2479,1527,3351,1407,1916,627,4572,5957,4714,4202,1426,2111,-1.04678562954165,8.29707704834192,-3.41146864744117,0.00441706943976534,0.864805081230207,-4.14156887913583
"75","GB50679",849,1308,1012,901,1091,661,746,1195,917,1040,337,425,0.427569076169954,6.74941091625499,3.58379703537592,0.00315478226514223,0.864805081230207,-3.94385290110623
"76","GB50730",181,497,352,435,320,352,390,808,607,957,373,326,-0.65169419197089,5.80612499433364,-2.87089940778585,0.0127089682410995,0.864805081230207,-4.05357374749439
"77","GB51371",104,281,163,210,127,129,230,438,485,526,119,126,-0.769773902056716,4.77352219306628,-3.57547061935166,0.00320642105801449,0.864805081230207,-3.89025413444271
"78","GB51426",261,407,411,327,287,255,280,462,328,355,95,133,0.383821524069687,5.18718040434908,2.82519225102585,0.0138906547751909,0.864805081230207,-4.06259812757522
"79","GB51427",352,440,523,501,543,354,361,529,424,427,160,237,0.428729110785865,5.65997984234642,2.9684140206405,0.0105087856277647,0.864805081230207,-4.01900726829464
"80","GB51487",66,97,78,120,62,45,107,292,281,320,80,60,-1.09408515148694,3.82321139457599,-4.25502225603307,0.000865142572603843,0.864805081230207,-3.92439713343204
"81","GB51516",240,207,272,197,176,152,125,135,204,190,28,54,0.947042544644704,4.23555336422218,4.38841102416638,0.000672173337852019,0.864805081230207,-3.79539029429441
"82","GB51637",203,214,259,274,286,198,173,270,215,274,80,129,0.435263616848166,4.7442470127383,2.86119574238958,0.0129512815843873,0.864805081230207,-4.0748611323331
"83","GB51729",348,591,812,416,526,164,798,2457,1143,475,650,532,-1.0380191346869,6.30549886386755,-2.93862966265112,0.0111375939728582,0.864805081230207,-4.06527566988707
"84","GB51783",587,874,1743,452,1447,256,2028,2972,1085,2321,2330,736,-1.31384909297864,7.20378951689426,-2.89873446496887,0.0120383671180814,0.864805081230207,-4.15182558050116
"85","GB51849",112,152,126,110,81,98,195,246,217,293,85,57,-0.542236423904111,4.12278497936104,-3.22925031036438,0.00630971149757476,0.864805081230207,-4.05729333670631
"86","GB52532",268,367,274,312,262,224,379,617,547,554,165,196,-0.374268202622101,5.39566494472436,-3.23940457817119,0.00618551821720717,0.864805081230207,-3.93305173407708
"87","GB52747",93,61,72,74,85,57,72,65,65,60,29,19,0.615412938467071,2.94740752313775,2.88329731586047,0.0124058553238685,0.864805081230207,-4.28300580067709
"88","GB52845",134,185,127,142,182,69,266,543,239,288,66,111,-0.649430318218119,4.44555168222493,-2.83595560572618,0.0136030278271746,0.864805081230207,-4.11904690139308
"89","GB52958",16,67,34,37,38,18,41,158,71,126,40,26,-1.01261257776332,2.55935034482869,-3.15909359090669,0.00723856912419336,0.864805081230207,-4.28084315914277
"90","GB53514",39,38,41,46,63,25,40,42,31,32,8,15,0.695302015548673,2.06831841039907,2.90687346085874,0.0118489525661275,0.864805081230207,-4.35546137313501
"91","GB53524",24,35,22,13,14,7,47,93,64,55,12,23,-1.25630195504018,1.81502541015198,-4.16319708895742,0.00103038047267795,0.864805081230207,-4.24901582046378
"92","GB53724",58,116,60,93,58,60,57,82,34,84,23,30,0.632401859305322,2.92328970027327,2.833367247055,0.0136716575208932,0.864805081230207,-4.2938873574978
"93","GB53727",146,233,190,201,267,130,377,722,298,413,125,118,-0.594145421222759,4.92465179003562,-2.91953092803505,0.01156020191237,0.864805081230207,-4.05132062957402
"94","GB53742",141,177,210,184,230,132,165,176,145,203,69,83,0.437676754297104,4.31949778218428,2.94964379370432,0.0109008480247154,0.864805081230207,-4.09307978174556
"95","GB53846",145,218,173,155,162,136,157,180,125,175,65,56,0.496267766356472,4.17265948374718,3.97387566131739,0.00148108421838655,0.864805081230207,-3.87543512324408
"96","GB54473",30,39,16,22,11,24,31,88,58,66,26,24,-0.979941988627648,2.04213313053971,-3.36854675645427,0.00480394249672779,0.864805081230207,-4.30371864187414
"97","GB54528",6,25,1,12,10,3,24,46,16,29,11,12,-1.56258999943885,0.661089800229199,-3.12400167133735,0.00775313499792988,0.864805081230207,-4.42108530216714
"98","GB54556",163,166,166,151,144,100,113,164,133,145,80,57,0.455644632233488,4.0562435765837,3.36784452492983,0.00481054743522572,0.864805081230207,-4.02759482295198
"99","GB55017",437,481,491,429,480,257,455,450,364,381,147,209,0.435231208779447,5.56830785592854,2.97596963697222,0.0103549309478261,0.864805081230207,-4.01479616212979
"100","GB55127",12,16,14,16,30,6,13,10,5,15,4,2,1.02716506129011,0.429823830595795,2.89867807161007,0.0120396898805076,0.864805081230207,-4.44398657503614
