"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"46","GB47420",60,65,132,71,23,131,166,145,164,46,86,89,-0.579137181123667,3.50189265027208,-2.57944084656676,0.0222315152846294,0.999152472183688,-4.2950907002682
"47","GB47479",14,25,25,29,8,13,11,22,11,5,14,4,0.820488196323684,0.819794769418948,2.65293292931901,0.0192928172057993,0.999152472183688,-4.45422509315612
"48","GB47541",431,183,365,1162,215,294,157,114,156,235,203,93,1.33965069863257,4.94420453054089,3.0451923249062,0.00897995890767551,0.999152472183688,-4.05237409165608
"49","GB47656",100,132,157,186,16,70,41,27,156,12,52,23,1.28947201782077,2.91413263662352,2.81207996759497,0.0141653416005451,0.999152472183688,-4.310300403672
"50","GB47928",132,309,263,240,58,119,116,113,35,81,209,69,0.964093929428542,3.99573190510586,2.43477829276338,0.0293272699646525,0.999152472183688,-4.28288611613667
"51","GB47932",153,91,112,97,20,47,94,31,115,17,18,18,1.0094203228329,2.74576437303667,2.39227297811176,0.0317949208980953,0.999152472183688,-4.39067497600974
"52","GB47954",13,17,47,33,5,36,23,21,8,6,2,10,1.17100176000523,0.877980893031837,2.4786892440132,0.0269708011919567,0.999152472183688,-4.46817886946432
"53","GB48199",159,283,341,173,143,250,563,331,356,166,290,155,-0.404808808794663,5.01396341952598,-2.33432926733066,0.0354789777314375,0.999152472183688,-4.23797374116883
"54","GB48300",3,4,14,9,3,9,20,16,25,9,10,5,-1.00312127495253,0.266326368825852,-2.93736128221831,0.0110917226466962,0.999152472183688,-4.45023845534877
"55","GB48931",281,298,612,492,78,226,172,233,252,130,200,83,0.77490845851312,4.82495410771334,2.81334532486828,0.0141304651435839,0.999152472183688,-4.10982146182875
"56","GB49184",14,21,24,30,8,16,61,27,52,16,21,17,-0.693894520575221,1.57358408809853,-2.6560440096735,0.0191771110527471,0.999152472183688,-4.42068360200968
"57","GB49411",52,62,93,81,22,72,113,102,95,41,86,57,-0.384582066055636,3.1557856054235,-2.40085085329937,0.0312815019434932,0.999152472183688,-4.35902824167535
"58","GB49646",34,56,115,60,24,71,181,66,261,57,75,69,-0.86455793708155,3.26249213242039,-2.69062138920154,0.017935661522793,0.999152472183688,-4.29756863784834
"59","GB49809",16,15,13,12,7,12,51,35,25,8,14,29,-0.945952235036633,1.18068652658302,-3.1211850105175,0.00773615982589518,0.999152472183688,-4.39548082370871
"60","GB49896",103,167,200,110,109,188,406,185,244,133,166,158,-0.520681795469961,4.46816345346977,-2.59658247818873,0.0215096006835707,0.999152472183688,-4.1954985723329
"61","GB49957",499,719,719,674,199,344,549,283,422,177,372,150,0.701810136610542,5.62617496118671,3.31147837309837,0.00532383406214178,0.999152472183688,-3.94534871785789
"62","GB49998",42,72,113,105,23,54,46,52,47,29,50,26,0.633707211570247,2.70292944499313,2.68642493774772,0.0180820565403564,0.999152472183688,-4.34546394635951
"63","GB50005",127,64,75,31,28,72,151,120,131,35,80,199,-0.849972136778248,3.36944610330449,-2.36883999771074,0.0332387023381165,0.999152472183688,-4.350486232808
"64","GB50191",393,551,621,513,207,314,393,361,382,184,301,260,0.428730611123005,5.53121396494925,3.09325438852586,0.00817205320481427,0.999152472183688,-4.00051370193813
"65","GB50353",60,115,91,70,50,109,226,116,158,54,87,91,-0.519902036450498,3.62277060324916,-2.50434128646583,0.0256793626988296,0.999152472183688,-4.29861348925663
"66","GB50695",117,122,223,158,50,77,123,107,73,49,64,79,0.555814507320913,3.63275480160369,2.65941496667885,0.0190525002012075,0.999152472183688,-4.26368418378942
"67","GB50705",7,9,35,4,2,19,31,33,17,8,15,35,-1.14176501691395,0.860773040276962,-2.51550252056861,0.0251361956464746,0.999152472183688,-4.46523987804152
"68","GB50805",26,49,57,25,16,34,73,64,93,19,40,30,-0.567154903347218,2.35210768339022,-2.46074803305511,0.0279108281218372,0.999152472183688,-4.40278903095395
"69","GB50891",4479,3243,10609,3738,801,2788,2222,4996,2219,720,2191,654,0.928951990260377,8.28954134884706,2.3496825184168,0.0344651664583408,0.999152472183688,-4.35292119359517
"70","GB51227",26,47,116,90,6,23,26,20,10,11,38,14,1.12065936151667,1.74386279798501,2.31308884630729,0.0369282296133041,0.999152472183688,-4.45297579839185
"71","GB51348",27,60,100,59,11,78,136,70,122,34,107,45,-0.691234631885961,2.95676091888772,-2.31533291327705,0.0367725066265208,0.999152472183688,-4.38907674888669
"72","GB51385",11,9,18,5,2,21,71,20,36,6,36,26,-1.54673354946059,1.03311645606228,-3.58023187799072,0.00314272672509484,0.999152472183688,-4.36620504871016
"73","GB51436",28,303,167,183,8,23,40,9,59,14,24,8,1.74180021914856,2.21285787076636,2.32031472322402,0.0364290219964063,0.999152472183688,-4.43336249669682
"74","GB51503",539,553,763,630,186,312,377,425,356,227,306,298,0.476828922122931,5.65508807025946,2.49046188515758,0.0263705561538233,0.999152472183688,-4.18397388363876
"75","GB51593",596,521,1255,712,170,347,517,471,493,192,289,231,0.556833868695566,5.76833556382843,2.52451381515352,0.0247057348923001,0.999152472183688,-4.17673383690956
"76","GB51918",20,24,26,32,17,28,14,13,12,15,24,12,0.749879794183982,1.33646730969229,2.41680816683969,0.0303473564067017,0.999152472183688,-4.45729342094116
"77","GB51996",62,81,152,81,33,96,183,165,134,51,84,81,-0.45782188984593,3.57131199422785,-2.6692877497495,0.0186920503355698,0.999152472183688,-4.26859458420554
"78","GB52014",57,76,58,49,22,52,132,89,108,27,87,38,-0.545206729114678,2.95722235916978,-2.49556190951252,0.026114523831062,0.999152472183688,-4.35714329937145
"79","GB52163",16,16,28,13,4,29,33,36,48,10,20,32,-0.774534528397284,1.43671626461081,-2.50564772449195,0.0256152059527511,0.999152472183688,-4.44387224687088
"80","GB52191",1021,523,781,339,289,559,2492,1461,895,472,626,998,-0.869183167335668,6.58140181669635,-2.9540524854,0.0107353392875126,0.999152472183688,-4.10187472699418
"81","GB52429",1133,549,1146,267,330,317,1459,1366,1878,895,643,462,-0.937491150606688,6.5691688337112,-2.44693121698843,0.0286560685647114,0.999152472183688,-4.23830098500128
"82","GB52576",40,70,107,64,32,77,142,111,77,40,92,73,-0.445854096437123,3.22695478655109,-2.4066650332511,0.0309380057020963,0.999152472183688,-4.3525637286233
"83","GB52826",399,379,562,441,159,335,403,341,308,173,318,177,0.392186031109187,5.35748964412796,3.00282751107134,0.00975745637844608,0.999152472183688,-4.02669473445281
"84","GB53047",6560,7145,5552,9234,673,2230,2220,1945,2297,1212,2397,1681,0.961819718476963,8.49094106516072,2.36346017549085,0.0335788648792403,0.999152472183688,-4.35935627047808
"85","GB53124",71,78,176,54,50,92,241,247,231,49,65,120,-0.776138236836836,3.75474105828554,-2.58760286786912,0.0218849006570172,0.999152472183688,-4.26965673306237
"86","GB53209",13,12,32,21,10,13,44,26,36,15,21,18,-0.662543307899899,1.4051142997724,-2.87992753341209,0.0124094368168423,0.999152472183688,-4.40576817640406
"87","GB53269",125,238,268,165,97,195,393,345,367,95,186,151,-0.421362431502409,4.69571701172663,-2.44026140981909,0.0290225987216136,0.999152472183688,-4.22173344300491
"88","GB53306",749,896,1030,1980,121,387,533,282,387,152,408,140,1.12327343515152,5.79881439972193,2.78857257007309,0.0148288119066204,0.999152472183688,-4.10959456039564
"89","GB53567",63,54,84,31,14,63,107,112,135,25,51,73,-0.694605319729275,2.92231774057605,-2.43983022034575,0.0290464478347393,0.999152472183688,-4.36974117062436
"90","GB53669",53,55,59,74,25,58,46,47,38,13,52,19,0.651566740386596,2.43386607786935,2.90230447553665,0.0118786516935678,0.999152472183688,-4.33496430944337
"91","GB54279",206,194,237,265,90,178,226,147,132,84,176,126,0.410359070033309,4.4188486730887,2.40121593173479,0.0312598268808099,0.999152472183688,-4.25166609167667
"92","GB54356",132,44,83,39,63,154,264,308,146,66,71,195,-1.052291338915,3.80781652404563,-2.49983375388771,0.0259019068159607,0.999152472183688,-4.28718838852958
"93","GB54908",31,67,67,79,7,36,23,11,27,35,23,12,1.06336164368968,1.88596745392676,2.4434255395579,0.0288481626380091,0.999152472183688,-4.43056354448697
"94","GB54939",251,331,477,334,172,376,663,497,511,209,350,318,-0.358891631934603,5.5260981289886,-3.10856766144874,0.00793013134843937,0.999152472183688,-3.99468187328663
"95","GB55352",43,75,187,54,42,116,210,143,159,53,88,90,-0.597633648106178,3.58884736256088,-2.3962087502406,0.031558360508476,0.999152472183688,-4.32575593651683
"96","GB55443",566,658,566,751,255,397,489,418,451,238,471,244,0.456868503075401,5.82495019964344,2.56319990688168,0.0229370562960849,0.999152472183688,-4.1651491716618
"97","GB55465",209,245,364,261,130,284,468,314,407,149,279,224,-0.269112311509858,5.10459763670284,-2.33814103756161,0.0352246698695933,0.999152472183688,-4.23319989387301
"98","GB55502",8,22,24,8,3,19,60,20,31,9,16,14,-0.828931159612563,1.05513675789316,-2.37010244513082,0.0331593546458742,0.999152472183688,-4.47231977925619
"99","GB55545",137,126,176,141,23,106,79,76,169,17,78,16,0.911890966363325,3.27590584624596,2.39888336535809,0.031398560530713,0.999152472183688,-4.35192357537322
"100","GB55597",12,19,15,21,9,11,10,4,12,2,13,2,1.22400765770816,0.297454065557568,3.31622922648909,0.00527439098653131,0.999152472183688,-4.41963206550645
