"","ID","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","VR.1","VR.2","VR.3","VR.4","VR.5","VR.6","logFC","AveExpr","t","pVal","adjPVal","B"
"16","GB42643",5,1,10,0,24,8,17,24,35,99,19,4,-2.03677439357561,0.417331132203842,-2.51114356667469,0.0253679611005017,0.999868614870427,-4.47583971070598
"17","GB42792",3710,4112,3246,1452,3346,936,8386,18197,6069,8358,3132,5585,-1.2424827395276,9.11145211745696,-4.13652738794913,0.00107108352725425,0.999868614870427,-4.10582913915914
"18","GB42793",3004,2718,2644,872,2422,801,4053,7661,3933,4946,1285,3344,-0.723693082775613,8.41744788684166,-2.70074024694264,0.0176050396581528,0.999868614870427,-4.28179659999261
"19","GB42835",1164,1832,2393,736,1822,801,2483,3927,1546,2830,1761,3875,-0.698132548930509,7.92651183122086,-2.62969138240001,0.0201977746611387,0.999868614870427,-4.26850830854934
"20","GB42960",136,211,201,70,146,162,126,183,123,132,88,153,0.49799809944751,4.18870455657174,2.74458917362658,0.0161697303853215,0.999868614870427,-4.18225997930426
"21","GB43447",52,99,54,30,91,79,48,47,64,89,36,27,0.692497775935463,2.86648065727154,2.6434969016568,0.0196665516329345,0.999868614870427,-4.34232308474437
"22","GB43508",389,1594,1049,267,995,842,830,2659,3317,1955,1094,2586,-1.0945915621244,7.25343977651433,-3.06944730987168,0.00857476575286382,0.999868614870427,-4.12454564942396
"23","GB43571",85,229,1025,519,466,80,2221,9770,2000,257,639,773,-2.03115324590925,6.30212574415106,-2.5520842900541,0.0234525829986012,0.999868614870427,-4.21585613589572
"24","GB43618",16935,20737,13292,6487,12995,6307,27550,52005,19863,35559,8938,20991,-0.735803699932093,11.1013954602876,-2.8830701546239,0.0123481908120735,0.999868614870427,-4.38040467998503
"25","GB44249",12,16,11,6,16,11,6,4,3,13,11,4,1.19745168275352,0.207474974798403,2.85064576655165,0.0131545507085305,0.999868614870427,-4.46066553909002
"26","GB44261",37,89,38,38,77,86,22,30,38,85,37,29,0.936353627282345,2.58825407907686,2.5755450001669,0.0224186452636386,0.999868614870427,-4.37391031246932
"27","GB44430",809,1340,1145,527,1044,631,1633,3399,1756,2499,617,1315,-0.599070028881211,7.29761043049493,-3.56576131649771,0.00323955175650975,0.999868614870427,-4.0185286297726
"28","GB44500",780,1037,788,261,825,320,1071,2211,1183,2154,450,802,-0.63126281096193,6.75828624387022,-2.8044207410005,0.0143941860128387,0.999868614870427,-4.14928246865803
"29","GB44501",2038,2378,2052,799,1938,743,2700,4953,2277,3988,1352,2312,-0.556025988812884,8.04686004757881,-2.66307122068,0.0189365276197501,0.999868614870427,-4.26805186461324
"30","GB44502",1084,2014,1055,295,1352,343,1501,4018,2517,3046,525,1690,-0.878899974081286,7.34790389877465,-2.5715597659106,0.0225911205213392,0.999868614870427,-4.24801576155042
"31","GB44560",1294,1538,1352,640,1339,671,2136,3455,1377,2579,965,2060,-0.553984408738361,7.56770095895296,-3.04499753212205,0.00899569340663344,0.999868614870427,-4.15355750290263
"32","GB44647",191,399,285,101,249,136,350,640,332,565,147,345,-0.489995416774019,5.15991816621304,-2.82647279264267,0.0137891426268123,0.999868614870427,-4.09069225193442
"33","GB44983",516,856,657,309,828,521,947,1806,1210,1693,331,870,-0.453849821815806,6.65054703178018,-2.55149974564451,0.0234789230099019,0.999868614870427,-4.20925585705782
"34","GB45017",1720,1790,1415,880,1244,690,2370,3146,1896,2489,1027,2359,-0.484577471097606,7.71756165507737,-2.5283064411891,0.0245473512997283,0.999868614870427,-4.27882915844831
"35","GB45084",197,240,237,119,256,204,215,272,224,213,100,210,0.338344424007344,4.72078920928942,2.47396883903552,0.0272367648096151,0.999868614870427,-4.20850795906708
"36","GB45509",52,20,34,3,20,6,42,66,46,104,14,28,-1.07541492945145,1.7775940404608,-2.4873007629448,0.0265518460489795,0.999868614870427,-4.43459542504536
"37","GB45648",388,351,261,230,404,453,262,322,337,282,146,328,0.628436217112307,5.31429000345789,2.87868396269652,0.0124543597581668,0.999868614870427,-4.06263576812799
"38","GB45763",42,82,87,35,125,18,191,283,85,137,75,300,-1.1748909880982,3.59668646575266,-2.80085909969684,0.0144943168352347,0.999868614870427,-4.25463218171086
"39","GB45861",141,65,373,54,888,170,264,431,1133,903,504,843,-1.4956749666502,5.42072735665091,-2.49598929742612,0.0261144088188129,0.999868614870427,-4.21017250538717
"40","GB45962",9,17,18,9,35,32,7,10,9,14,14,11,1.03786675963067,0.889730279805627,2.49432195660798,0.0261978133690969,0.999868614870427,-4.46790601712513
"41","GB46565",4731,7568,7086,2640,6358,2974,9743,14529,7407,13183,3296,8214,-0.511712327510232,9.71803678121481,-2.55967254453634,0.0231132264074353,0.999868614870427,-4.36876226991927
"42","GB46627",624,809,814,344,719,476,900,1429,1026,1220,448,998,-0.35169477731386,6.63678263050927,-2.9895681414223,0.0100273087262327,0.999868614870427,-4.08982521713871
"43","GB46762",11,14,19,4,12,1,28,31,28,23,8,25,-1.14411578864716,0.825551948853682,-2.76039896789103,0.0156807688976968,0.999868614870427,-4.44760947908215
"44","GB46773",16,28,23,14,23,25,14,20,22,33,6,15,0.597370004159486,1.31903141888074,2.49030006275161,0.0264000526328023,0.999868614870427,-4.45202430303656
"45","GB47043",997,1284,1726,887,1603,763,2288,3619,1748,3341,1269,2465,-0.693750691114462,7.74841211592876,-3.46873830342031,0.00391735526514058,0.999868614870427,-4.08232645853438
"46","GB47079",431,579,732,538,761,241,1344,1593,938,2852,600,782,-0.890413728498922,6.67653125450632,-3.05559526172056,0.0088107834870387,0.999868614870427,-4.08084592391361
"47","GB47106",2361,3177,3296,1556,2382,1606,4885,7440,3330,5143,2429,3970,-0.599162597067791,8.68570146467205,-3.36204734078635,0.00482901624031401,0.999868614870427,-4.17891373564263
"48","GB47148",259,479,345,310,600,304,1077,1349,737,662,497,603,-0.798706657438683,6.13045045485257,-3.31735145476599,0.0052717112913729,0.999868614870427,-3.97212586812172
"49","GB47270",52,128,398,34,322,68,663,265,305,508,570,417,-1.57303181692144,4.8595653426609,-3.00774355647652,0.00967674991585006,0.999868614870427,-4.10270242354277
"50","GB47278",18,35,57,7,34,11,45,84,55,62,15,48,-0.757782650703193,2.07083737184326,-2.48094685151699,0.0268761869974106,0.999868614870427,-4.41957306356905
"51","GB47451",144,197,242,96,230,121,237,454,254,406,123,321,-0.466078067091873,4.80228010132907,-2.7887037500078,0.0148412113471226,0.999868614870427,-4.12044362185739
"52","GB47493",98,282,109,49,120,83,100,94,100,95,48,86,0.698672929250349,3.65205078559271,3.05615138848789,0.00880118493209629,0.999868614870427,-4.18116078678052
"53","GB47500",4020,5209,6071,3040,5537,2730,8774,15200,5355,8682,4127,10820,-0.632965498511339,9.58879578084449,-2.6536178559301,0.0192857442255592,0.999868614870427,-4.34859117507011
"54","GB47545",44,169,67,46,93,60,205,520,323,187,91,89,-1.15312261979208,3.95338648140494,-3.27046272562214,0.00577992259438257,0.999868614870427,-4.11710690543058
"55","GB48190",487,632,435,183,484,227,586,1149,709,743,266,801,-0.500066361249472,6.01916622128879,-2.68086664775265,0.0182957404168252,0.999868614870427,-4.1389433149948
"56","GB48308",3018,3754,3560,1727,3490,2256,5344,8070,4034,5876,2172,4438,-0.391824974823212,8.90341967144508,-2.52444081958674,0.0247299193150218,0.999868614870427,-4.33880573478643
"57","GB48527",826,1395,1132,696,1413,716,2759,4957,1476,2487,856,2976,-0.871343432313361,7.61297784911577,-3.57364054595714,0.00319000360974932,0.999868614870427,-4.04985325656962
"58","GB48557",182,325,217,73,305,96,266,799,398,646,161,412,-0.828789572454284,5.10443521258249,-3.44312933230203,0.00411900874782899,0.999868614870427,-3.9356186659291
"59","GB48938",51,61,50,35,45,30,16,25,72,23,11,58,0.9752380162806,2.21701226906114,2.68056167065567,0.0183065425300702,0.999868614870427,-4.38363231258531
"60","GB48943",1208,1811,1917,1065,2263,1204,2929,5229,2085,2952,1234,3784,-0.555979737634986,8.07205379030127,-2.49523248882739,0.0261522346173095,0.999868614870427,-4.30503264717995
"61","GB49260",135,196,174,141,217,65,390,433,244,309,305,188,-0.739395642903644,4.78033088342296,-2.56069614265688,0.0230678139818626,0.999868614870427,-4.19391351598428
"62","GB49320",13666,15096,11233,5653,8748,4503,20274,45587,20137,27572,6495,13732,-0.75682107730171,10.7415483287691,-2.76878614323935,0.0154272678479311,0.999868614870427,-4.3806108415745
"63","GB49400",727,504,880,235,728,413,962,1354,1011,990,540,906,-0.519492666072185,6.53183314622586,-2.67910259425798,0.0183583080528287,0.999868614870427,-4.1669306131287
"64","GB49753",39,41,99,20,458,25,272,220,736,1219,240,249,-2.37016986655691,4.29947914332864,-3.89210458637471,0.00171567858471707,0.999868614870427,-4.02097032978062
"65","GB49876",175,239,401,180,195,103,557,790,472,295,160,464,-0.763198079403907,5.22656902689493,-2.63155765761703,0.0201251571809977,0.999868614870427,-4.15188467678509
"66","GB49878",78,315,531,429,113,39,4113,8357,1333,210,385,876,-2.55953246932638,5.90918052045908,-3.11094875406429,0.00790457312577607,0.999868614870427,-4.08677081504716
"67","GB50112",752,518,684,390,489,284,988,1541,1039,901,596,823,-0.647302326736431,6.48797983923745,-2.98945878359577,0.0100294555341156,0.999868614870427,-4.08095078975629
"68","GB50238",95,129,106,41,130,59,228,447,206,267,74,102,-0.826199277892516,4.06699528038237,-3.41300624852802,0.00436962905996173,0.999868614870427,-4.06096235795761
"69","GB50609",2479,1527,3351,1426,1407,627,4572,5957,4714,4202,2111,1916,-0.875226357343224,8.29707704834192,-2.55988167770863,0.0231039411069236,0.999868614870427,-4.30392494155582
"70","GB50627",324,232,605,78,633,257,679,674,718,1072,555,631,-0.986383592618397,5.89339042658823,-2.94092145528388,0.0110285432362783,0.999868614870427,-4.06913870396409
"71","GB50748",284,297,317,140,277,241,246,330,295,342,135,216,0.310823183973563,5.04258231099812,2.78794937174727,0.0148630059285365,0.999868614870427,-4.09699467387464
"72","GB50943",899,1827,1123,763,1629,724,2174,4915,1681,2774,1021,2967,-0.779098436453968,7.7039998648385,-3.37955952842938,0.00466591606027964,0.999868614870427,-4.09604323816258
"73","GB51042",1181,1356,1618,767,1450,905,2317,3839,1652,2307,1076,2598,-0.565263042569353,7.70233721484482,-3.07412124733254,0.00849655327139028,0.999868614870427,-4.15789399295191
"74","GB51089",206,290,197,124,306,155,372,980,392,514,143,665,-0.812695836259507,5.29393858334253,-3.33088036675454,0.00513357884950178,0.999868614870427,-3.95326802623966
"75","GB51335",2267,2882,2996,1434,2490,1197,5225,7565,2739,4409,2182,4551,-0.681961292054492,8.58944795458421,-3.04082135804565,0.00906961189743041,0.999868614870427,-4.22806694267541
"76","GB51431",38,107,78,19,80,49,90,157,132,179,40,85,-0.618107645871926,3.29442653335645,-2.71792006079644,0.017028474159334,0.999868614870427,-4.29293519982967
"77","GB51807",153,256,157,119,200,140,358,701,318,362,133,307,-0.697119644892298,4.9343767377455,-3.83320227528329,0.00192331153131886,0.999868614870427,-3.84472370440915
"78","GB52008",534,566,563,305,539,365,671,1197,913,956,377,629,-0.367447993695262,6.27385116212156,-3.09017152295945,0.00823332562366872,0.999868614870427,-4.03519389441486
"79","GB52036",127,301,131,39,147,38,306,493,226,287,113,317,-1.00310957683006,4.43853489847319,-3.24637887369366,0.00605973635522365,0.999868614870427,-4.05826796792979
"80","GB52073",3588,4790,4917,3688,6179,2872,9987,14385,6323,9144,4576,11331,-0.743250088336822,9.63532738995231,-3.01755611003627,0.00949256008405064,0.999868614870427,-4.29531824402282
"81","GB52736",10288,13446,11688,5602,9287,4564,23196,38722,11587,21119,10193,18868,-0.843564209527681,10.6964321952361,-3.26957357439254,0.00579001949163463,0.999868614870427,-4.3182019882208
"82","GB52845",134,185,127,66,142,69,266,543,239,288,111,182,-0.79782238794641,4.44555168222493,-4.14042148478106,0.00106311850252055,0.999868614870427,-3.85242716682049
"83","GB53287",138,168,102,65,146,66,147,323,170,222,135,210,-0.512461328472541,4.24249957010563,-2.52661235673321,0.0246272003136857,0.999868614870427,-4.24082790940337
"84","GB53318",366,192,236,376,274,337,121,201,215,211,299,83,1.08852036604162,4.88308441248389,2.68337803694263,0.0182070238504545,0.999868614870427,-4.14350807370357
"85","GB53432",327,374,203,148,258,204,213,352,265,249,122,190,0.423623621556287,4.92383942002346,2.70894034612314,0.0173275054841268,0.999868614870427,-4.1267648203463
"86","GB53524",24,35,22,12,13,7,47,93,64,55,23,14,-1.01383324410875,1.81502541015198,-2.69809745717612,0.0176954043269401,0.999868614870427,-4.40783417341196
"87","GB53525",66,34,25,26,22,7,65,120,98,51,31,43,-1.00325257072742,2.37678183516985,-2.55967695154742,0.0231130307034847,0.999868614870427,-4.39243474392086
"88","GB53550",1242,1698,1439,706,1581,886,1939,3115,2429,3064,857,1499,-0.401529791047913,7.6596900915642,-2.91813071185101,0.0115309534535982,0.999868614870427,-4.18793833193018
"89","GB53727",146,233,190,125,201,130,377,722,298,413,118,267,-0.667852545409331,4.92465179003562,-3.52136538685487,0.00353363033401188,0.999868614870427,-3.91944572929624
"90","GB53914",114,165,132,61,127,99,201,274,196,246,64,146,-0.343673071635179,4.18681180505349,-2.54736034683098,0.0236662653510136,0.999868614870427,-4.23711604350616
"91","GB54391",523,667,677,299,570,250,806,1232,616,926,428,955,-0.472416644853131,6.31192307095757,-2.47190474647515,0.0273443096782219,0.999868614870427,-4.21311890622978
"92","GB54423",659,1002,816,431,1239,613,1390,3167,1580,1970,542,1653,-0.699020620980462,7.13306798062954,-3.58193479234259,0.00313867299239695,0.999868614870427,-3.99840223623824
"93","GB54429",35,46,35,33,68,81,13,33,33,39,47,24,0.992601993172498,2.30085934158328,2.50299338929684,0.0257668246797444,0.999868614870427,-4.40253856035502
"94","GB54556",163,166,166,80,151,100,113,164,133,145,57,144,0.447827228358276,4.0562435765837,3.19691381501892,0.00667761570074335,0.999868614870427,-4.09129139059976
"95","GB54753",1609,3164,2928,1111,3449,1847,3633,7241,3704,5903,1445,4527,-0.550197629067405,8.58956763831297,-2.59917408301019,0.0214218541767145,0.999868614870427,-4.31009642424871
"96","GB54796",2,19,13,3,10,2,15,29,23,26,5,11,-1.09639298888621,0.405796502820912,-2.61191034830713,0.0209024974803388,0.999868614870427,-4.47275120832199
"97","GB55063",326,459,439,177,361,195,483,834,579,722,181,556,-0.423686165054113,5.69668762806094,-2.65380485934472,0.0192787758908183,0.999868614870427,-4.13641013073842
"98","GB55158",46,41,58,19,56,27,78,175,56,73,51,84,-0.700523036159942,2.86767338619032,-2.54863673341722,0.0236083450530704,0.999868614870427,-4.35932186068862
"99","GB55409",13,38,21,32,35,25,15,19,12,15,10,18,1.09554809666242,1.38460820228448,3.23713747870741,0.00617066673149447,0.999868614870427,-4.37566757605261
"100","GB55496",1563,1991,1998,851,1770,964,2768,4500,1874,3402,1374,2513,-0.531127499834575,7.9792787537021,-3.09188597260465,0.00820569162634341,0.999868614870427,-4.17526047186607
