"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"41","GB55705",2416,3799,4515,1273,2861,5313,912,893,1758,1144,2855,1239,1.11602289998822,7.85474907809748,3.67843524768218,0.00261136639095559,0.648439179025891,-1.70311700347733
"42","GB41033",252,277,645,222,125,517,61,18,152,128,293,54,1.69052475192548,4.17264711952958,3.63349703823175,0.00285042801227832,0.655622356122554,-1.71663304551427
"43","GB44225",1019,1273,1202,925,786,1054,434,209,745,503,1011,379,1.04246465005361,6.33989029969054,3.61771434304408,0.00293955313460264,0.655622356122554,-1.66510034106278
"44","GB48391",24392,14014,7133,80520,22903,30994,3158,3109,6798,12962,14306,6398,1.79113998923229,10.449869106724,3.61095814577671,0.0029785631047385,0.655622356122554,-2.05826987676615
"45","GB40809",62,70,157,51,85,140,128,79,230,242,107,202,-0.83876602805918,3.7185829128802,-3.48717218274545,0.00379364673697261,0.671400221843408,-1.94837598867748
"46","GB41073",658,422,529,626,826,1005,238,183,445,671,569,502,0.676240278030572,5.85877845461592,3.44392286653971,0.0041287243308279,0.671400221843408,-1.88778280738346
"47","GB41302",386,502,406,415,170,547,141,86,217,130,378,132,1.20321444070094,4.82585461558673,3.39434282090546,0.00454969481444432,0.671400221843408,-1.97308549008749
"48","GB41842",610,599,793,628,768,1234,259,236,619,573,805,585,0.624939556572179,6.07806869525275,3.52073993614252,0.00355258484530928,0.671400221843408,-1.78465955720254
"49","GB41917",804,1147,957,714,1019,1528,310,517,689,668,764,880,0.662104905003761,6.47675244322696,3.42531025480065,0.00428195752515516,0.671400221843408,-1.94307275031482
"50","GB42538",84,119,125,111,121,171,62,35,90,109,115,79,0.577525938817365,3.45471607691207,3.42731016473183,0.00426522189529612,0.671400221843408,-2.06815810964068
"51","GB44002",152,70,148,81,99,88,196,128,203,175,213,193,-0.886776664490526,3.9685606758147,-3.42956544489402,0.00424642824350565,0.671400221843408,-1.99016134333546
"52","GB44960",622,611,550,655,798,1033,311,353,547,600,517,558,0.522115891370115,6.02921743237365,3.41215944936437,0.00439366413285637,0.671400221843408,-1.9387406610606
"53","GB45398",19,18,37,20,21,24,23,37,47,49,40,37,-0.774916084547502,1.76285157915564,-3.50382562337803,0.00367205655372641,0.671400221843408,-2.32901956326084
"54","GB46047",173,226,237,179,196,304,78,152,203,109,117,83,0.883944493548105,4.18686465179665,3.38393404590254,0.0046434165691106,0.671400221843408,-2.02527230481685
"55","GB46842",88,52,113,63,56,169,30,38,34,66,65,40,0.894127397244895,2.78647817081697,3.46035079461796,0.00399807038712613,0.671400221843408,-2.15987546694791
"56","GB48065",69,65,72,112,75,114,32,29,58,45,69,59,0.763272399165075,2.83344346238329,3.37959998194976,0.0046830109146484,0.671400221843408,-2.24668021375735
"57","GB48321",1493,1647,3348,801,1971,5378,438,483,1558,976,1251,1447,1.09157936253793,7.28543433288543,3.45689403665373,0.00402521206204919,0.671400221843408,-1.95285017708396
"58","GB48573",734,841,1004,1033,434,1650,331,151,514,642,810,505,0.963442750205481,6.14587555612865,3.37623207657293,0.00471401291536931,0.671400221843408,-1.99978033390071
"59","GB48966",193,154,261,136,130,380,104,48,123,68,166,37,1.27896641614524,3.83611113792917,3.5453937345176,0.00338543731350793,0.671400221843408,-1.86023385136877
"60","GB49166",97,95,132,72,80,297,29,42,51,84,86,81,0.931075466775343,3.21713995465618,3.48369293656763,0.0038195578896953,0.671400221843408,-2.04433401772181
"61","GB50206",278,431,428,427,437,749,117,202,302,319,388,390,0.667297932433165,5.28925364804571,3.4302855328937,0.00424044519443823,0.671400221843408,-1.89969505144601
"62","GB50695",66,127,148,117,122,223,48,48,91,123,107,73,0.664775205596458,3.49781070467176,3.54616122770231,0.00338036332224276,0.671400221843408,-1.90639877661208
"63","GB51114",454,299,306,557,685,971,123,117,328,381,279,447,0.939665128786357,5.32962949288566,3.43230344745535,0.00422372396537586,0.671400221843408,-1.90108717215426
"64","GB51227",51,37,53,26,47,116,26,13,41,26,20,10,1.24978417864277,1.88625960742858,3.46094790134179,0.00399340075270484,0.671400221843408,-2.35187307549127
"65","GB51833",2006,1185,2080,2217,2097,2745,685,736,1572,1595,1417,485,0.97249626921846,7.32115571002976,3.45998294235958,0.00400094989023142,0.671400221843408,-1.95108355385571
"66","GB51845",316,424,654,326,349,907,95,74,244,199,676,69,1.43708133165337,4.94899360154873,3.41267492972749,0.00438923077676135,0.671400221843408,-1.94960369677129
"67","GB53047",4928,2736,2235,6560,7145,5552,1109,2166,2385,2220,1945,2297,1.13181086069557,8.40323794012379,3.42609607456092,0.00427537376661233,0.671400221843408,-2.07925727156742
"68","GB54675",852,680,951,813,935,1388,366,527,735,591,654,702,0.588741733515722,6.3833180856899,3.40259914168131,0.00447670828156489,0.671400221843408,-1.96991314797049
"69","GB55144",73,44,61,14,114,86,131,51,217,447,188,91,-1.51752663649894,3.38338486919998,-3.36590747184205,0.00481034311477881,0.67519091400917,-2.17442781725165
"70","GB42307",355,200,216,385,429,408,75,124,273,173,125,260,0.971435175520241,4.67505744170618,3.3062577400187,0.0054068668500617,0.676301761129327,-2.10266251550398
"71","GB42427",2265,2836,6137,1510,4659,15846,700,1410,2229,2650,1980,613,1.452954473593,8.08330628906893,3.30846381378706,0.00538353704780157,0.676301761129327,-2.21030952200386
"72","GB43581",3689,1726,1899,4239,4519,5210,644,1100,2139,1583,2171,2443,1.05510427942031,7.99841320980974,3.31519670907102,0.00531295699177623,0.676301761129327,-2.19399668373563
"73","GB44841",703,539,475,698,457,791,220,250,401,474,527,198,0.85719922502723,5.6492459378177,3.29040883588231,0.00557747837380548,0.676301761129327,-2.10948175900206
"74","GB50700",2013,2654,2686,951,992,6301,620,261,963,866,2157,773,1.37682660000447,7.19516435667648,3.30613911094943,0.00540812425026194,0.676301761129327,-2.15498070414159
"75","GB50869",165,103,204,105,181,229,172,183,247,388,208,229,-0.577502669601253,4.4447945416323,-3.32236032367975,0.00523888006270824,0.676301761129327,-2.08658895244687
"76","GB50905",276,410,437,184,140,490,101,120,231,108,134,163,1.07744436386038,4.52212580049066,3.28959483136315,0.0055863852235773,0.676301761129327,-2.13657348038968
"77","GB52756",2783,2049,2156,5880,3298,3687,543,726,1634,2026,2856,2325,1.09727124991989,7.91420103837971,3.30150848616628,0.00545743588056006,0.676301761129327,-2.20654496230762
"78","GB53354",781,1119,912,999,1271,2093,297,433,491,839,823,1353,0.813501349029302,6.59011692606656,3.29707024135047,0.00550512167122351,0.676301761129327,-2.13295888022981
"79","GB54908",92,16,25,31,67,67,8,3,20,23,11,27,1.59577293961586,1.41431016134282,3.3230547897531,0.00523175408277053,0.676301761129327,-2.59616036176771
"80","GB55786",893,1021,843,810,764,1086,564,378,596,689,615,613,0.609480826178437,6.35071530914315,3.34225923960096,0.00503850097437503,0.676301761129327,-2.05495747911315
"81","GB45123",99,49,102,64,87,161,19,31,67,85,61,59,0.786536579484683,2.90155851604208,3.26096482318503,0.0059088820014635,0.689488219086434,-2.3789104126943
"82","GB52004",2006,1040,1242,938,1950,1786,333,436,957,740,1457,1047,0.922857008948727,6.87407732870634,3.26601991805835,0.00585061495399793,0.689488219086434,-2.19233568860888
"83","GB55602",1079,489,355,930,1329,1461,131,180,408,565,419,769,1.21663037908994,5.94751387212768,3.26198069556343,0.00589712621563631,0.689488219086434,-2.1620590458203
"84","GB40806",1011,371,1046,657,1161,2250,145,142,487,800,729,669,1.16984301583356,6.12680412063026,3.24901370421313,0.00604895457960895,0.689897982082067,-2.18575313194442
"85","GB42426",15604,6088,12856,12870,20120,32630,2052,3568,11277,11035,8577,10231,1.13700418812606,10.138078518042,3.20398214521508,0.00660722049772583,0.689897982082067,-2.49745975025111
"86","GB43091",692,814,545,848,870,1299,219,381,383,672,542,857,0.770597145055661,6.13944834905343,3.21317564139201,0.00648921263808541,0.689897982082067,-2.23427242812987
"87","GB43508",853,347,1531,389,830,1955,1642,576,2218,2659,3317,1594,-1.17892681519199,7.09634543427388,-3.20109499560995,0.00664472025237525,0.689897982082067,-2.29459693954837
"88","GB44368",131,228,338,95,279,283,248,240,366,605,252,511,-0.784611771387479,4.93461890598101,-3.21741570720222,0.00643549860833581,0.689897982082067,-2.21861206172742
"89","GB44893",468,359,548,446,638,1030,165,178,411,439,390,637,0.659295347977725,5.60936787471959,3.19991303041779,0.00666013343627977,0.689897982082067,-2.24051549555487
"90","GB46601",726,379,304,853,716,570,136,237,276,178,435,320,1.14828922223724,5.40401021963612,3.21517738806694,0.00646379852707599,0.689897982082067,-2.22208563441011
"91","GB49147",277,299,343,350,367,569,109,140,289,326,219,418,0.592738216975077,5.02506734976758,3.19717587696242,0.00669596389423999,0.689897982082067,-2.24552201742978
"92","GB51015",1108,1825,2230,835,1171,3112,598,469,1131,767,1546,676,0.889255638688642,6.99015127195925,3.2472178991953,0.00607028734979109,0.689897982082067,-2.22503771263247
"93","GB55610",2503,3795,3783,2383,3086,4362,1268,1269,2234,2310,3742,2250,0.623178533466079,8.19767469610153,3.2251416877117,0.00633876364131937,0.689897982082067,-2.32599119100719
"94","GB55949",58,63,114,48,69,86,77,51,110,151,130,107,-0.545304002793226,3.25852210549681,-3.2210610573446,0.00638967373786791,0.689897982082067,-2.36785125924124
"95","GB40639",385,813,712,244,275,1693,159,80,168,266,563,252,1.28922453096617,5.26689918380476,3.15762011468504,0.0072357578591494,0.704839270272451,-2.31060261072347
"96","GB45170",690,1353,1237,706,827,1899,359,482,568,540,1157,496,0.82923885419406,6.45019427228326,3.16494601557253,0.0071326118960385,0.704839270272451,-2.31620509254004
"97","GB45439",147,227,261,153,258,569,57,117,153,134,183,220,0.813187741237113,4.36126610619108,3.15436899409433,0.00728200734114608,0.704839270272451,-2.33637082779524
"98","GB50190",137,184,260,171,259,314,216,183,280,444,259,361,-0.432614259482935,4.79986702399659,-3.16110232279988,0.00718654560188757,0.704839270272451,-2.30204659644556
"99","GB51593",437,409,477,596,521,1255,76,134,304,517,471,493,0.989374032850209,5.48287311441039,3.17852638354788,0.00694526680376262,0.704839270272451,-2.27485357467179
"100","GB54410",2318,5031,6205,2536,2633,6243,1371,676,2406,1824,4645,1603,1.05502807132289,8.21278805590479,3.1636230639906,0.00715112952664385,0.704839270272451,-2.40951535181439
