"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"26","GB45185",244,220,226,243,357,286,228,275,350,429,359,480,-0.338901733493184,5.09453128921108,-2.72496471290592,0.0168468733242459,0.99995383497461,-4.17545961859736
"27","GB45266",159,133,105,160,192,176,146,173,161,287,255,462,-0.535396410095899,4.41212100679029,-2.70271300524817,0.0175884204944828,0.99995383497461,-4.21562039921302
"28","GB45364",58,34,69,74,112,104,65,70,100,124,170,134,-0.487263643718485,3.29899891409082,-2.53543483647777,0.024272972550436,0.99995383497461,-4.3425942265301
"29","GB45615",94,7,387,329,350,58,293,730,819,500,852,125,-1.89765371943465,4.69154735564877,-2.4356001794952,0.0293676909329715,0.99995383497461,-4.29825805684613
"30","GB45746",1969,824,450,2318,798,1122,904,3389,2732,6314,1473,5351,-1.24075763054048,7.61489813337086,-2.67669166647281,0.0184959693785663,0.99995383497461,-4.27933157215253
"31","GB45846",38,3,66,23,31,18,26,81,89,62,52,99,-1.4275120831409,2.10238287128927,-3.00081142135038,0.00984609825279005,0.99995383497461,-4.36035902277241
"32","GB45861",126,436,141,264,431,65,256,601,254,1516,1133,903,-1.62317042609521,5.33093499746292,-3.13109813037445,0.00763023969353362,0.99995383497461,-4.1015291407408
"33","GB45919",499,519,480,982,664,492,400,1709,851,1706,1290,1821,-0.879527932005629,6.55459935001443,-3.13649170275916,0.00755006199115371,0.99995383497461,-4.12658285900872
"34","GB46038",27,60,6,76,37,18,43,62,69,76,85,68,-1.1468161316547,2.32316612241766,-2.4956229692658,0.0261936266531287,0.99995383497461,-4.41048742589852
"35","GB46289",91,56,14,57,27,57,44,334,70,430,139,392,-2.00897604357965,3.30321799881104,-3.31264354302227,0.0053464455305522,0.99995383497461,-4.22585410332793
"36","GB46557",589,0,23,11,6,8,4,900,196,92,357,396,-3.63991611413114,2.31644849125664,-2.51513853867153,0.0252345455281883,0.99995383497461,-4.41932942314071
"37","GB46693",56,29,90,76,111,98,65,114,160,220,218,110,-0.857827238937022,3.49223501830137,-3.23209624420533,0.00626046087946113,0.99995383497461,-4.20463292302077
"38","GB46737",937,605,732,1493,783,1379,508,1621,1651,3936,2576,3690,-0.930852530735778,7.26387892136399,-2.88682735013789,0.012299919686652,0.99995383497461,-4.22020943248999
"39","GB47077",14,4,5,12,8,13,3,33,13,59,23,100,-1.49037967936423,0.765255306393309,-2.53563714995112,0.0242635675889037,0.99995383497461,-4.46483270888291
"40","GB47226",67,46,75,99,110,101,69,103,118,122,106,162,-0.383363114788818,3.42848221652918,-2.63868175499171,0.0199039680846482,0.99995383497461,-4.31306973341171
"41","GB47279",369,456,409,832,607,1534,512,1028,1115,1622,1029,1377,-0.701304263706012,6.52372728302579,-2.62786104651577,0.0203234709078372,0.99995383497461,-4.2397753884369
"42","GB47339",105,101,126,130,161,136,150,114,188,199,183,250,-0.422990703681077,4.08883366171975,-2.71603819523462,0.0171406181065019,0.99995383497461,-4.23768054167472
"43","GB47722",30,50,51,38,61,27,35,72,56,126,88,140,-0.900576962089917,2.70680836095586,-3.20839318811939,0.00655808054117257,0.99995383497461,-4.28820122224633
"44","GB47736",593,477,435,965,807,587,413,918,1056,1106,1065,1393,-0.503817271703018,6.44368099846116,-2.67766495518208,0.0184612181287445,0.99995383497461,-4.22340133822319
"45","GB47771",95,10,116,95,235,14,5,67,13,5,20,9,2.29144733234208,1.66547507752301,2.74506370546284,0.0162033402467388,0.99995383497461,-4.41441457911775
"46","GB47903",114,99,183,264,165,99,128,537,221,717,360,273,-1.10437440071076,4.62280217368762,-3.03987290229893,0.00912200200595898,0.99995383497461,-4.13368758516851
"47","GB47929",57,39,64,35,79,93,46,135,154,196,184,253,-1.29240638171887,3.38960229353256,-4.98059350556178,0.000223360303667123,0.99995383497461,-3.99180537242431
"48","GB47966",6,12,8,5,16,25,7,22,24,53,57,71,-1.51921949935834,1.07075177889928,-3.47472841985619,0.00389273384629453,0.99995383497461,-4.37293486721337
"49","GB48055",61,53,60,135,203,183,53,59,47,78,90,102,0.663790132055701,3.25286097570661,2.57586672287893,0.0224616172578942,0.99995383497461,-4.33914183283222
"50","GB48110",25,55,21,80,32,27,39,201,45,116,89,141,-1.29251110747401,2.70561262973552,-2.93539803455313,0.0111881310503961,0.99995383497461,-4.32685545053164
"51","GB48130",33,292,51,118,86,26,171,457,87,531,234,720,-2.02978563165315,4.05066937467403,-3.26803044169478,0.00583481406872921,0.99995383497461,-4.16634438435452
"52","GB48147",186,970,460,828,917,131,583,2220,752,2895,2103,2924,-1.74470517078876,6.60676641934216,-3.06060165125272,0.00875944671840562,0.99995383497461,-4.15206586655575
"53","GB48270",80,33,36,121,216,115,82,60,38,40,33,34,1.06096605968755,2.80573171975146,2.52069622930591,0.0249676546640441,0.99995383497461,-4.37963795983411
"54","GB48310",265,39,280,97,396,89,25,36,109,59,88,100,1.31640510777408,3.44514753990092,2.67997703278406,0.0183789198842034,0.99995383497461,-4.30945877382158
"55","GB48435",420,249,336,544,284,489,328,636,600,1022,573,798,-0.662304168663404,5.78639654412467,-2.84332122266608,0.0133876632610181,0.99995383497461,-4.154501687652
"56","GB48621",32,57,50,55,95,58,16,38,30,48,40,55,0.68620615386924,2.35209208976772,3.11936217682713,0.00780763977733073,0.99995383497461,-4.32741975622801
"57","GB48728",90,69,85,118,68,68,74,229,132,199,128,337,-1.00000690991428,3.72984642397279,-3.34190172701293,0.00504862623138894,0.99995383497461,-4.15866984138811
"58","GB48768",306,208,213,335,279,305,148,504,371,603,456,979,-0.638421128698365,5.30768344804594,-2.52123556871542,0.0249418996573308,0.99995383497461,-4.23041218694842
"59","GB49067",788,436,585,955,651,877,690,1056,814,1430,1544,2775,-0.750508809264681,6.72934616363085,-3.20003350152552,0.00666638305807922,0.99995383497461,-4.12369628743489
"60","GB49239",86,70,93,167,209,175,97,90,91,79,91,127,0.508887004116313,3.63348057135808,2.44152454614267,0.0290387184340713,0.99995383497461,-4.33386744613199
"61","GB49276",283,156,467,256,520,448,160,98,236,170,201,467,0.800660367471736,4.86613113918345,2.90505509654272,0.0118704743938298,0.99995383497461,-4.14083280197528
"62","GB49280",49,40,71,70,152,57,36,50,54,37,52,53,0.629484698097524,2.67902216366571,2.63135896808234,0.0201869323805441,0.99995383497461,-4.37055831725171
"63","GB49290",69,67,87,121,169,96,90,67,55,50,69,84,0.638131700535553,3.21660147794493,2.58154090912536,0.0222180989006992,0.99995383497461,-4.34086593747258
"64","GB49321",4738,5285,6899,7274,4085,12089,11221,11279,9213,13607,9062,17401,-0.817093604834426,9.93725831539575,-2.68592852393497,0.0181687153509865,0.99995383497461,-4.36102111093941
"65","GB49475",26,33,32,20,117,54,18,14,21,23,47,21,0.907150447681928,1.77864738930495,2.50446685510598,0.0257547350302577,0.99995383497461,-4.43311658830704
"66","GB49649",380,187,358,386,289,349,230,728,456,611,532,604,-0.582378145490737,5.50452293481055,-2.44158175367549,0.029035559026997,0.99995383497461,-4.2518591076094
"67","GB49753",19,223,39,272,220,41,130,485,52,778,736,1219,-1.98598358051752,4.34753985656986,-2.45841378145237,0.0281201288995892,0.99995383497461,-4.30946253909335
"68","GB50466",8,9,8,16,5,7,15,16,17,31,11,37,-1.13229536869483,0.597652762814356,-2.99063833796708,0.0100438410911032,0.99995383497461,-4.43071657334198
"69","GB50530",18,19,46,16,28,32,12,5,24,11,25,9,1.03213988307981,1.0480257011359,2.53389305670477,0.0243447608519065,0.99995383497461,-4.45679427094059
"70","GB50537",502,202,484,594,422,487,219,327,208,240,242,529,0.705532818264494,5.30174933171066,2.71880520884362,0.0170490339533088,0.99995383497461,-4.17707796198988
"71","GB50729",8,18,14,25,46,32,3,13,11,18,19,15,0.884980364149491,0.867036254229303,2.55469178145127,0.023393345260922,0.99995383497461,-4.46024405404214
"72","GB50783",44,16,60,37,83,47,23,30,22,14,40,33,0.852001825726883,1.94526653836843,2.56356909111259,0.0229982753313088,0.99995383497461,-4.41894399174116
"73","GB50900",98,86,108,148,136,174,79,163,195,277,175,210,-0.451156388670072,4.05162687980389,-2.54916981599267,0.0236423861598912,0.99995383497461,-4.2780483780113
"74","GB51034",10,11,13,23,27,14,28,41,26,53,35,50,-1.17909389917495,1.48589179479519,-4.82063111470501,0.00029914421805405,0.99995383497461,-4.24789505179165
"75","GB51142",84,107,113,110,183,137,98,82,71,105,81,103,0.516847810804728,3.564894722684,2.57023420199903,0.0227058970837671,0.99995383497461,-4.31433279997032
"76","GB51514",8,9,17,14,15,22,4,14,6,9,5,7,0.976038003042321,0.216002401947002,2.9853601341075,0.0101479808942617,0.99995383497461,-4.44259890673713
"77","GB51521",11,5,19,13,16,13,10,21,37,20,30,25,-0.795722766951581,0.942617506404316,-2.75998250535886,0.0157412521028643,0.99995383497461,-4.43934250233627
"78","GB51744",224,102,81,401,264,181,148,276,288,588,323,580,-0.786871525547707,4.81143919893024,-2.60757462196069,0.0211331601910825,0.99995383497461,-4.22077494485766
"79","GB52033",146,124,137,210,222,132,76,305,266,433,389,468,-0.795542782152588,4.59263698124725,-3.05426700254188,0.00886869897467153,0.99995383497461,-4.12391576409537
"80","GB52281",30,10,42,23,93,49,8,21,13,17,41,23,0.967311436843585,1.52262846947419,2.50563923842663,0.0256970870694826,0.99995383497461,-4.44305253265264
"81","GB52317",53,4,150,365,210,20,224,278,858,849,2097,80,-2.68891860637967,4.24902657353584,-2.78457294247397,0.0150075682219096,0.99995383497461,-4.27181883527714
"82","GB52592",170,141,151,172,276,201,171,184,223,320,276,341,-0.367860798984676,4.59026206598316,-2.83798683207952,0.013527373863473,0.99995383497461,-4.16860876600681
"83","GB52766",701,647,1545,1405,2005,1163,818,572,768,850,893,695,0.638702534164604,6.73998022462743,2.64037289679893,0.0198391686661335,0.99995383497461,-4.24739653508044
"84","GB53170",197,156,205,170,123,159,139,250,296,410,210,402,-0.661904735296268,4.59294132191248,-2.56464533970965,0.0229508186871829,0.99995383497461,-4.23912844438218
"85","GB53225",26,19,30,20,52,27,13,14,24,24,24,22,0.549857295682732,1.43556649835368,2.42964185275727,0.0297021427960792,0.99995383497461,-4.45395426347781
"86","GB53268",51,41,44,61,118,69,36,65,91,129,150,225,-0.693068695375292,3.14788006752844,-2.74073966612275,0.0163397298807258,0.99995383497461,-4.31974416416004
"87","GB53427",378,154,312,187,439,319,166,534,698,916,1159,1147,-1.1175507462801,5.61060751584018,-3.54794519876137,0.00337369076254751,0.99995383497461,-3.99320069728611
"88","GB53428",69,70,56,49,106,79,50,126,161,226,271,311,-1.23740489363862,3.61701746530188,-4.52604644115684,0.000516571772823905,0.99995383497461,-4.00271068052902
"89","GB53535",13,7,21,16,17,12,6,8,7,4,4,9,1.1644321926075,0.139073038113419,3.50498497919559,0.00366911838324827,0.99995383497461,-4.40581620331863
"90","GB53636",190,83,182,344,165,244,219,272,302,385,474,590,-0.856336366617395,4.87318311944784,-3.54647931018565,0.00338336408727039,0.99995383497461,-3.99690012024916
"91","GB53755",847,474,694,1161,658,2511,1094,1489,1351,1831,3248,4535,-1.05170732485137,7.25545577197582,-3.05796950271852,0.00880467967087943,0.99995383497461,-4.18506317550333
"92","GB53756",70,3,226,292,212,47,168,745,859,691,1211,94,-2.44797720384454,4.38907502363136,-2.74871945518242,0.0160888977707693,0.99995383497461,-4.26371734611625
"93","GB54755",33,19,17,26,37,34,22,49,48,72,53,50,-0.732141137485102,2.02728981277893,-3.23538620712797,0.00622023240719947,0.99995383497461,-4.33679536503886
"94","GB54859",17,20,23,21,41,36,11,8,17,14,22,28,0.752394048567774,1.20302617879372,3.05889487042558,0.00878875105064442,0.99995383497461,-4.40076545976919
"95","GB54904",64,100,34,98,122,112,19,66,62,56,34,74,0.836075786067652,2.83986206993483,2.67992524012968,0.0183807595265026,0.99995383497461,-4.35298510271711
"96","GB55302",4526,4076,4910,6710,6805,9178,6301,6979,6862,8794,10609,12332,-0.465844679726471,9.64074588917622,-2.5410252962295,0.0240143766924452,0.99995383497461,-4.37358108745116
"97","GB55448",16,12,12,21,32,17,8,6,10,8,13,14,0.917216671983593,0.605941917647969,3.73424222440064,0.00234655693057534,0.99995383497461,-4.37492746917371
"98","GB55706",1309,841,1142,1568,680,1051,1261,2072,1901,4549,1061,3046,-0.850410903162115,7.39679193570367,-2.5047308535572,0.0257417429676933,0.99995383497461,-4.30586750483389
"99","GB55979",20,26,10,15,19,12,15,25,31,50,37,45,-0.929630851534637,1.40339171648077,-3.08361375143993,0.00837368600826932,0.99995383497461,-4.38915633750404
"100","GB56028",807,681,601,700,1271,801,472,383,675,665,448,608,0.638710371727103,6.20813268815005,3.31087432591256,0.00536500920846844,0.99995383497461,-4.06316659519576
