"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"59","GB47807",91,82,82,54,116,33,12,21,35,31,34,32,1.36130958940713,2.31296448261944,3.93845819920361,0.00157772320784298,0.951664994007658,-3.98982023947681
"60","GB47966",6,22,8,5,16,25,12,7,24,53,57,71,-1.36677763300287,1.07075177889928,-2.90268506937552,0.0119175902388295,0.951664994007658,-4.29814569327396
"61","GB48052",7088,8819,12572,11111,15352,11890,2559,5422,6139,5339,12111,10574,0.758466472086399,9.87542566103629,2.83763792735927,0.0135281310861493,0.951664994007658,-4.16624049889741
"62","GB48130",33,457,51,118,86,26,292,171,87,531,234,720,-1.88718147840043,4.05066937467403,-2.95441088659976,0.010772998049413,0.951664994007658,-3.97490135418569
"63","GB48261",248,303,305,370,440,326,124,123,230,257,321,416,0.495744894598917,4.95016236556135,3.30376844530367,0.00543524278193819,0.951664994007658,-3.69039053564149
"64","GB48270",80,60,36,121,216,115,33,82,38,40,33,34,1.21253323766741,2.80573171975146,3.11602430265303,0.00785262267700613,0.951664994007658,-4.08352065796236
"65","GB48324",40,54,56,40,71,44,16,15,34,33,45,47,0.697377660470422,2.13627099947481,3.22610753299582,0.00632889132695152,0.951664994007658,-4.14329844235686
"66","GB48577",152,243,238,229,303,442,43,152,101,211,251,194,0.826278601590746,4.4249962321712,2.83616554747097,0.0135669579960281,0.951664994007658,-3.93079884758091
"67","GB48860",31,14,25,36,34,11,70,36,177,103,44,32,-1.45180592907073,2.15024718057999,-2.87966915803498,0.012464647776096,0.951664994007658,-4.21482527408434
"68","GB49078",19,18,13,35,126,68,60,25,83,73,172,353,-1.49311745293395,2.66932747036052,-2.91531690802943,0.0116274695600294,0.951664994007658,-4.15121858926932
"69","GB49594",133,117,125,130,228,188,181,121,207,264,179,261,-0.422974820781851,4.2919249962167,-2.82536647431629,0.0138550932365082,0.951664994007658,-3.94239918636747
"70","GB49626",469,265,194,233,718,274,1147,217,1666,850,849,1559,-1.48390673007105,5.93082931728885,-3.81402691508004,0.00200725937354237,0.951664994007658,-3.54534046758617
"71","GB49808",19,24,21,38,32,38,10,13,18,13,15,25,0.827533032087511,1.25843456372262,3.58810406128364,0.00311579864435799,0.951664994007658,-4.17594508601093
"72","GB49848",14932,7691,10928,18600,7790,10875,1721,5143,6250,5333,7828,12507,1.0060348779451,9.81706139823439,2.75216531423812,0.0159725583709428,0.951664994007658,-4.18453674995015
"73","GB50014",47,40,33,61,76,56,41,53,67,98,88,87,-0.491069945046656,2.76756635131431,-2.78896686474913,0.0148711821967158,0.951664994007658,-4.16715075690441
"74","GB50373",160,213,239,208,381,253,90,110,139,166,163,248,0.647244466629739,4.40132624580647,4.43987918832076,0.00060614837977369,0.951664994007658,-3.38262085868647
"75","GB50417",76,73,81,164,165,149,18,129,47,47,57,60,1.13264932228186,3.11445641351481,3.24720523535913,0.00607250355603764,0.951664994007658,-4.00351071549155
"76","GB50537",502,327,484,594,422,487,202,219,208,240,242,529,0.828109303219027,5.30174933171066,3.57374286213413,0.00320440442124895,0.951664994007658,-3.58397528389964
"77","GB50783",44,30,60,37,83,47,16,23,22,14,40,33,1.01026879494688,1.94526653836843,3.42859448292652,0.00425616320046031,0.951664994007658,-4.12824322079472
"78","GB51223",261706,218415,401505,42661,155886,22543,11005,4835,81037,12516,35386,16529,2.80478693821926,12.3856835160052,3.6418876699805,0.00280542478639921,0.951664994007658,-4.15215082548131
"79","GB51261",71,112,96,74,137,72,150,80,156,302,172,162,-0.854067302112059,3.78494164876529,-3.54930046042114,0.00336110882845727,0.951664994007658,-3.7899391711587
"80","GB51305",651,794,673,301,265,199,169,130,285,177,22,161,1.79753320629197,4.72299406335591,2.81400798044619,0.0141646315189012,0.951664994007658,-3.94785768754985
"81","GB51306",19848,37674,14564,4190,9769,2154,867,1565,289,1206,7671,2306,2.79451827058059,8.75108303137308,3.40123013692593,0.00449043988331729,0.951664994007658,-3.9582763618527
"82","GB51514",8,14,17,14,15,22,9,4,6,9,5,7,1.06172401355126,0.216002401947002,3.47123826888365,0.00391535129235499,0.951664994007658,-4.26837420402019
"83","GB52251",217,259,236,151,344,364,391,327,484,452,353,798,-0.87555507634509,5.26243824114503,-4.05064960428245,0.00127113826590598,0.951664994007658,-3.41303334457082
"84","GB52281",30,21,42,23,93,49,10,8,13,17,41,23,1.16645565415073,1.52262846947419,3.43257429205406,0.00422313047773928,0.951664994007658,-4.17462243311183
"85","GB53045",199,204,239,272,493,369,258,200,377,485,518,695,-0.508106215968373,5.23937573086706,-3.379275602427,0.00468774660720288,0.951664994007658,-3.64824907506867
"86","GB53428",69,126,56,49,106,79,70,50,161,226,271,311,-1.08999669264166,3.61701746530188,-3.48368565645087,0.00382115551465633,0.951664994007658,-3.84706291123482
"87","GB53535",13,8,21,16,17,12,7,6,7,4,4,9,1.10758758238151,0.139073038113419,3.22246382764051,0.00637425418225545,0.951664994007658,-4.30153523264057
"88","GB53579",890,1954,849,1835,1852,1776,539,194,1051,620,1141,1127,1.08673711331841,6.81037879219863,3.46855310805336,0.00393597629690123,0.951664994007658,-3.74506409390102
"89","GB53632",150,72,478,94,544,405,17,71,37,57,176,177,1.64983563535416,3.78415707822695,2.81983567852172,0.0140049791268327,0.951664994007658,-4.04390454111063
"90","GB53908",201,176,156,219,287,214,213,166,354,280,275,340,-0.399173381342162,4.73463557251686,-2.85739667154192,0.0130175269749638,0.951664994007658,-3.8834016348419
"91","GB54717",259,288,235,322,391,293,332,208,465,497,396,477,-0.415429043302946,5.26070081585488,-2.98902852490799,0.0100683169391819,0.951664994007658,-3.80634017473539
"92","GB54743",62,85,83,105,112,103,45,53,65,74,82,65,0.494873357892044,3.11483636677575,2.85333423198843,0.0131209382371501,0.951664994007658,-4.10576795003045
"93","GB54992",135,150,125,197,269,162,194,130,265,281,270,263,-0.471366152347881,4.47953529443186,-3.29161386053738,0.00556627703794664,0.951664994007658,-3.73993070712902
"94","GB55324",346,350,356,370,548,566,194,233,312,339,357,522,0.371175440575906,5.35867096881049,2.8101061070534,0.0142725209038464,0.951664994007658,-3.88339796913311
"95","GB55511",141,330,256,279,394,258,95,90,103,197,227,282,0.758214052063408,4.51080133905585,3.43138010856246,0.00423301510085781,0.951664994007658,-3.69294377839274
"96","GB55602",1079,489,930,1329,565,769,131,180,408,355,419,1461,1.16330743339685,5.94751387212768,2.94768383022035,0.010915483829535,0.951664994007658,-3.86278919318953
"97","GB55640",52,52,30,70,81,48,82,31,130,131,83,98,-0.714067039847054,2.94536113039426,-2.74509310237734,0.0161931619447495,0.951664994007658,-4.15784306820651
"98","GB55751",566,471,492,656,974,885,146,174,420,500,528,1021,0.737789886709808,5.82471126508847,2.95131764527142,0.0108382864720376,0.951664994007658,-3.84533749198039
"99","GB55764",428,458,659,398,724,604,61,125,271,328,563,567,1.03396570960756,5.37117737391695,3.08334955939074,0.00837156292725898,0.951664994007658,-3.78623078853506
"100","GB55979",20,25,10,15,19,12,26,15,31,50,37,45,-1.03546683595124,1.40339171648077,-3.75191863804291,0.00226450687283425,0.951664994007658,-4.13758632050596
