"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB42244",467,795,1181,805,267,889,85,118,208,243,422,134,1.5962744485594,5.28651733707168,4.39595582161436,0.000638273046869365,0.11452144216241,-0.143915016461216
"18","GB42300",190,438,343,337,313,404,59,77,107,99,166,161,1.31763895488388,4.40638047449062,5.83872617820493,4.66398968525122e-05,0.11452144216241,2.2787484780092
"19","GB42313",18,15,44,36,45,32,6,10,8,15,18,13,1.08208008383969,1.07823807390996,4.49531940668515,0.000528618717991385,0.11452144216241,-0.129886667193163
"20","GB42621",6349,18861,29140,13014,3763,8836,674,456,2477,6161,1659,1458,2.57164793132882,8.84205717125717,4.53667414937678,0.000488889310438093,0.11452144216241,0.110921294460643
"21","GB42728",253,267,688,456,417,400,136,134,133,131,272,197,0.978159952590577,4.84355808557057,5.49793101075234,8.44026414049401e-05,0.11452144216241,1.74775025406751
"22","GB42884",25,88,142,87,144,86,13,14,38,29,33,47,1.37198558095026,2.43621554305779,4.24440365004235,0.000852585113519867,0.11452144216241,-0.40833077508106
"23","GB43089",72,139,183,182,206,209,45,47,75,80,111,112,0.764964293065814,3.62321718984674,3.9986041445002,0.00136988387934794,0.11452144216241,-0.823541602116841
"24","GB43112",34989,78492,95139,66407,43577,67806,5520,14062,24735,21085,13604,31646,1.62020404121137,11.8085700654084,4.39624156948465,0.000637926169045098,0.11452144216241,-0.198420953357877
"25","GB43130",29,41,100,74,54,70,3,9,26,16,30,14,1.73746281772098,1.67772360992663,4.92759674793412,0.000235928308353777,0.11452144216241,0.590352199727445
"26","GB43202",194,459,318,474,423,340,117,97,160,196,106,185,1.05975325120563,4.66417226974331,4.25892480313683,0.000829176572850502,0.11452144216241,-0.388457567026742
"27","GB43456",66,77,235,166,383,201,19,32,52,38,48,130,1.5482571424456,3.26878648249831,4.13127076885369,0.00105982734336073,0.11452144216241,-0.582651816155266
"28","GB43546",50,83,243,151,194,126,21,11,61,47,62,53,1.46480039948828,2.95413877861957,4.66979378657424,0.000380681827113761,0.11452144216241,0.321412121823649
"29","GB43935",313,524,1389,326,316,292,119,52,115,224,206,164,1.36756075144888,4.7855723962054,3.94713091686964,0.00151388994184868,0.11452144216241,-0.950860848719266
"30","GB44204",101,272,672,730,780,334,41,29,119,105,130,77,2.05440470069855,4.27667541386981,5.04126687196792,0.000191565407306636,0.11452144216241,0.97639301478379
"31","GB44629",30,36,71,64,98,97,3,14,23,23,28,34,1.47265866772432,1.89314169340121,3.9799182870063,0.00142047059585454,0.11452144216241,-0.872260164475931
"32","GB45001",76,119,215,163,258,179,37,32,85,68,122,111,0.886800104246638,3.56251204893107,3.97011893763361,0.00144775796556246,0.11452144216241,-0.871783182496817
"33","GB45593",72,96,228,186,248,196,39,30,78,86,101,72,1.01560841956044,3.50138979361386,4.61879472111825,0.000418871053669508,0.11452144216241,0.257857671253531
"34","GB45639",37,71,119,166,195,159,17,10,32,37,55,79,1.46325338414673,2.74651566548014,3.9785110181762,0.00142435677433143,0.11452144216241,-0.848452004043582
"35","GB45717",376,392,624,467,709,488,120,174,257,303,338,310,0.753244058999869,5.29228781840873,5.32483546451989,0.000114775221553411,0.11452144216241,1.46241601331678
"36","GB45836",69,115,176,144,169,146,39,42,69,80,102,73,0.713798732775749,3.39432918120378,4.56699181228324,0.000461729823134768,0.11452144216241,0.168447948362821
"37","GB45841",16,24,46,70,90,47,5,9,14,13,14,29,1.43758068305831,1.41242474197805,3.99459962127456,0.00138056786402351,0.11452144216241,-0.876892112450781
"38","GB46140",186,251,523,432,563,545,95,116,147,225,301,252,0.807603295385348,4.8913173969355,4.12272905476842,0.00107743411305575,0.11452144216241,-0.643537482514554
"39","GB46614",872,1141,3046,1724,3424,3324,255,362,708,834,1372,1251,1.2519743044768,7.0463663980223,3.94505638633432,0.00152000758056592,0.11452144216241,-0.937328677084627
"40","GB46687",11,12,79,26,53,27,7,3,10,6,7,11,1.67388430262949,0.704102756111437,4.25388047727871,0.000837232449323033,0.11452144216241,-0.528778335201045
"41","GB47143",96,99,148,109,125,108,203,99,115,260,243,135,-0.858462502696348,3.96869478700252,-4.04604798343696,0.00124954880804865,0.11452144216241,-0.754277202742342
"42","GB47370",24,34,61,62,104,102,6,11,13,20,33,38,1.4044374300957,1.84736823684117,4.03565327269932,0.00127495513083309,0.11452144216241,-0.783035944741315
"43","GB47624",18,33,35,34,49,24,7,2,7,17,20,16,1.33540925604913,0.993795719255911,3.99550955452592,0.00137813273284814,0.11452144216241,-0.904541702122778
"44","GB47889",128,139,306,292,349,276,69,38,104,105,171,180,0.89404552435771,4.11290846579515,3.95408469225203,0.00149356636879035,0.11452144216241,-0.921029963987399
"45","GB48060",56,126,169,130,143,181,11,44,38,48,49,81,1.36019711728384,3.01914681776533,4.41368647468482,0.0006171126707171,0.11452144216241,-0.102189462788494
"46","GB48161",345,1062,934,786,1036,997,191,247,284,415,332,465,1.07484635713126,5.83807271408979,4.83357473156621,0.000280637633553014,0.11452144216241,0.624915335060026
"47","GB48192",48,92,193,197,229,182,19,42,48,57,80,82,1.18977609298374,3.25212172058884,4.02057713351514,0.0013127452863435,0.11452144216241,-0.775790801959191
"48","GB48362",1147,1766,2533,2301,2139,2111,529,599,1141,1124,1043,1285,0.79618685306848,7.24477384193719,4.72227735177389,0.000345124243134734,0.11452144216241,0.439020533013596
"49","GB48415",100,65,79,61,55,40,141,148,113,146,130,92,-1.28011355677579,3.37453648270728,-4.10881516094866,0.00110675833852315,0.11452144216241,-0.62339096357173
"50","GB48628",175,253,438,405,538,433,75,79,170,165,214,231,0.956741673286035,4.67749048920143,4.91351908315086,0.000242121616247892,0.11452144216241,0.765095877862476
"51","GB49283",146,373,820,475,536,375,30,51,165,156,139,305,1.49331653428051,4.58927578395592,3.93737438717842,0.00154288167056463,0.11452144216241,-0.959117629295998
"52","GB49541",292,362,632,436,650,518,139,179,176,262,327,424,0.669640800221893,5.23415464308755,4.02001681381917,0.00131417165609831,0.11452144216241,-0.838376061302099
"53","GB49691",54,23,75,47,51,68,78,80,73,129,92,83,-1.09207758773897,2.92944997952121,-4.62072841603448,0.000417353167329053,0.11452144216241,0.242900599433821
"54","GB49911",99,110,272,284,297,280,44,57,74,103,138,129,0.961048241742498,3.90505719014989,4.20171152190412,0.000925413676909993,0.11452144216241,-0.469642646144578
"55","GB49924",20,23,44,30,51,30,2,1,13,8,16,15,1.8950374308878,0.763700872151617,4.65470352521061,0.000391591462990705,0.11452144216241,0.0739755172796226
"56","GB50091",111,380,714,591,806,450,43,94,183,131,139,236,1.48392794743547,4.71557329805693,3.99538601870966,0.00137846307751314,0.11452144216241,-0.858678286505214
"57","GB50219",561,692,1099,836,1081,1400,146,219,387,397,619,592,1.05539418559154,6.0068557723304,4.62185666212322,0.000416470157824998,0.11452144216241,0.255259143904506
"58","GB50334",286,347,426,317,391,273,355,355,359,457,548,460,-0.625063609011733,5.42171357385449,-4.28593725979287,0.000787371635073646,0.11452144216241,-0.358222380622358
"59","GB50382",58,111,189,142,214,176,21,26,67,54,81,95,1.12588295722586,3.25054722486151,4.30145341198904,0.00076434377601176,0.11452144216241,-0.288391074483139
"60","GB50430",30,49,114,71,102,98,7,17,30,27,45,25,1.34979658405783,2.18916010456429,4.6156943185186,0.000421316680494903,0.11452144216241,0.177668485596476
"61","GB50718",164,150,227,148,203,185,199,172,191,270,265,210,-0.588886508091416,4.48551021685497,-4.1415695621115,0.00103899001590536,0.11452144216241,-0.605009320597319
"62","GB50859",20,44,86,49,77,50,6,10,22,13,29,28,1.3229948171014,1.69728054847892,4.37878225204008,0.000659481096076636,0.11452144216241,-0.242692409534133
"63","GB50909",181,364,547,468,505,397,67,67,141,206,262,240,1.07749122660712,4.75114026489186,4.70430252581404,0.000356898414489492,0.11452144216241,0.402043195633712
"64","GB51056",7,19,33,35,60,32,2,3,6,13,9,16,1.64761399854336,0.642251804355706,3.96290563429653,0.00146818562763011,0.11452144216241,-0.977538700000699
"65","GB51081",187,204,192,185,227,228,264,202,242,327,338,245,-0.708432060818291,4.73549015078565,-4.1960237531453,0.000935587247868914,0.11452144216241,-0.513866896130766
"66","GB51367",164,183,178,178,246,168,237,176,221,297,273,216,-0.657262333286525,4.57339632003635,-3.9208645083306,0.00159323734204554,0.11452144216241,-1.01127118760795
"67","GB51409",12,34,54,30,63,81,1,9,7,7,8,16,2.22723565049349,0.920664410280596,4.76633180390202,0.00031793604638419,0.11452144216241,0.255278886319945
"68","GB51500",701,1104,1408,1582,2032,1516,481,437,735,881,961,901,0.604451331199759,6.78366382255362,3.9559656331738,0.00148811698701802,0.11452144216241,-0.924932201315184
"69","GB51611",28,32,82,73,101,83,9,17,21,21,28,35,1.25832425936231,2.01361661473978,4.65183995223139,0.000393697929746661,0.11452144216241,0.218294220096967
"70","GB51622",76,188,196,204,154,167,16,45,55,69,63,107,1.25470315288654,3.37106535390702,4.25633757031613,0.000833298438101317,0.11452144216241,-0.365825845835494
"71","GB51667",33,51,83,65,98,63,12,15,39,22,44,39,0.952353186792156,2.2028653040978,3.96532977477029,0.00146128798551132,0.11452144216241,-0.881928261525789
"72","GB51759",293,386,661,503,490,460,180,72,146,352,338,200,0.918271149959445,5.065446146646,4.21323381933316,0.000905150358462396,0.11452144216241,-0.480432187040929
"73","GB51912",399,473,1002,1016,1029,817,170,152,385,463,580,424,0.862338433992405,5.80630540937628,4.02892880432815,0.00129167152163211,0.11452144216241,-0.815792539062255
"74","GB52039",888,1746,2592,1557,3506,1569,361,355,742,722,1046,954,1.18854406569098,6.9431562593398,5.43678470466964,9.40394037773144e-05,0.11452144216241,1.63600556081025
"75","GB52304",20,27,97,76,145,78,7,6,12,15,17,25,1.97883079098316,1.66424556222444,5.17707198401494,0.000149690797197018,0.11452144216241,0.94947893392826
"76","GB52626",13,7,11,15,4,4,25,28,16,30,25,17,-1.75799376226681,0.686855928879598,-4.24763314333066,0.000847321061689126,0.11452144216241,-0.544178512831889
"77","GB52712",20,30,80,66,113,72,6,2,25,13,28,28,1.76501037237695,1.60642804383968,3.9755992636725,0.00143243209545311,0.11452144216241,-0.896966044373832
"78","GB52748",27,21,32,25,27,22,33,46,38,39,46,38,-0.930667341022775,1.8865100569002,-4.13952933424952,0.00104308436918239,0.11452144216241,-0.607417921566126
"79","GB52765",17,28,57,42,44,44,6,8,22,13,13,19,1.22074297753719,1.31034861387629,4.590799881409,0.00044149630806798,0.11452144216241,0.0421054373940155
"80","GB53036",22,42,129,117,188,81,14,8,23,21,46,32,1.59449591711378,2.22252265071612,4.03279906653661,0.00128202324036854,0.11452144216241,-0.770287561061745
"81","GB53112",45,32,80,56,78,108,15,14,16,25,40,46,1.06621970957642,2.13551378861756,4.02118439529155,0.00131120120539858,0.11452144216241,-0.791567136166443
"82","GB53315",47,67,204,162,219,223,7,33,43,37,67,63,1.63058394459604,2.95334201338938,4.04742228928295,0.00124622874460411,0.11452144216241,-0.728425575504654
"83","GB53431",158,123,220,225,249,269,83,57,80,111,165,94,0.781376793298089,3.97250272988242,4.61424608913428,0.000422464107462535,0.11452144216241,0.252575931900472
"84","GB53493",12,15,29,40,73,48,3,2,10,9,12,12,1.81802820966164,0.763175056635746,4.52227533434623,0.000502360457749646,0.11452144216241,-0.121608103753105
"85","GB53592",77,126,339,219,287,225,34,39,63,99,106,144,1.09431244235781,3.73807033877617,4.15027653084848,0.00102170099823079,0.11452144216241,-0.556009469231094
"86","GB53632",150,478,544,176,177,405,17,71,72,37,57,94,2.15073910207098,3.78415707822695,4.74876198423407,0.000328503301559026,0.11452144216241,0.47730646573347
"87","GB53644",115,142,679,455,746,479,35,36,142,59,148,173,1.75483215628311,4.26821981014956,4.09118872334452,0.00114508383792494,0.11452144216241,-0.668341152641758
"88","GB53743",23,31,79,57,74,48,3,10,16,13,17,29,1.60936059375594,1.50007773201678,4.87568945640789,0.000259613958669626,0.11452144216241,0.489136643370658
"89","GB53746",85,183,311,217,323,309,28,60,69,78,89,147,1.31427473881461,3.82760815122871,4.78272085532955,0.000308396093781517,0.11452144216241,0.540221652691263
"90","GB54145",67,139,130,130,225,124,23,42,49,46,68,100,1.04058721678582,3.19967025483053,4.08321439000444,0.00116286628921903,0.11452144216241,-0.666169031668153
"91","GB54537",50,69,155,119,202,207,6,23,29,29,35,67,1.87807071227458,2.67042856251429,4.99071913198084,0.000210114374087357,0.11452144216241,0.811423061922441
"92","GB54681",161,162,193,156,184,137,194,164,198,266,275,195,-0.687226671550654,4.42090663601182,-4.33098871523041,0.000722403252754482,0.11452144216241,-0.260374648147776
"93","GB54688",360,308,402,304,321,236,616,405,371,607,551,423,-0.938449574297336,5.49251132083516,-4.06952724973103,0.00119404956916765,0.11452144216241,-0.751112490263298
"94","GB54738",21,30,103,66,136,78,8,6,23,12,27,30,1.68672612435816,1.80602696954075,4.40986320180271,0.00062161359283717,0.11452144216241,-0.186440084489607
"95","GB55036",16,19,68,41,47,48,5,6,13,18,19,9,1.42376765175644,1.17590898728363,4.7824610818404,0.000308544971177058,0.11452144216241,0.306840137979248
"96","GB55196",35,56,146,141,149,89,12,16,27,37,39,77,1.32209076404958,2.5646851753935,4.02751298467532,0.00129521956920391,0.11452144216241,-0.767724902043551
"97","GB55228",78,109,234,192,320,203,57,45,72,94,117,110,0.832912921601203,3.73043478385763,4.04139260676514,0.00126086267211656,0.11452144216241,-0.750538987792897
"98","GB55312",32,82,110,69,64,55,11,20,23,14,23,35,1.38784432044942,2.04832718060882,4.75012680429879,0.000327669563659631,0.11452144216241,0.374078468233277
"99","GB55378",3503,7923,9959,7563,8852,7723,962,2421,2780,3039,3402,5072,1.14735417338991,8.96706439249126,4.0578063384268,0.00122143262382353,0.11452144216241,-0.710236648251042
"100","GB55516",116,316,443,178,126,211,15,30,39,52,77,27,2.19017289757623,3.29929162169163,5.52314916424186,8.07339023685618e-05,0.11452144216241,1.69152798996902
