"","ID","NR.1","NR.2","NR.3","NR.4","NR.5","NR.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB42634",376,334,404,364,604,691,211,345,398,346,556,322,0.431084028303193,5.49597078060325,2.68048415831232,0.0183527805065818,0.999949482424795,-4.18482765829139
"18","GB42678",20,9,18,20,43,20,14,41,35,45,49,34,-0.687689170155305,1.59017943827432,-2.7947244045676,0.0147072683640311,0.999949482424795,-4.41038711009962
"19","GB42768",57,65,59,33,72,53,20,22,19,32,59,38,0.94019026389295,2.21339209391546,3.2237883201398,0.00635868154205213,0.999949482424795,-4.32633744067116
"20","GB42793",2586,2930,3004,4053,7661,3933,998,2871,3067,3113,4946,2718,0.574000673664354,8.50304008334619,2.61683145467271,0.0207512570643818,0.999949482424795,-4.32264919798669
"21","GB42800",59,27,24,71,36,42,42,86,58,134,105,49,-0.792868321450878,2.63891715124382,-2.44372609042707,0.0289073552561868,0.999949482424795,-4.40112316448164
"22","GB43039",70,90,88,80,159,130,26,31,77,120,130,74,0.629932650222087,3.20043804350786,2.45811184644929,0.0281264040754807,0.999949482424795,-4.3636420257724
"23","GB43075",137,145,79,127,319,145,189,171,249,292,232,252,-0.554524307396742,4.38043422688216,-2.44671922037407,0.0287431777599377,0.999949482424795,-4.27996012131389
"24","GB43256",605,625,658,876,1064,863,1050,907,842,1007,1662,1363,-0.46351854375961,6.71918251946416,-2.53543931061817,0.024263485246039,0.999949482424795,-4.26953741343377
"25","GB43285",702,320,477,424,588,656,196,433,330,471,490,243,0.667138529818728,5.57863111979833,2.88795660364084,0.012266269219518,0.999949482424795,-4.13443142004518
"26","GB43362",124,110,164,240,107,176,153,211,365,443,195,460,-0.873676268621178,4.53861640928737,-2.86578588341182,0.0128079296034601,0.999949482424795,-4.17362257091755
"27","GB43573",5341,5856,8148,11548,8703,12179,7398,8112,14097,14273,18155,22012,-0.570209224386769,10.2103476130288,-2.54979300587997,0.0236049882024303,0.999949482424795,-4.38738706252029
"28","GB43689",503,140,147,1200,154,186,370,565,730,731,2592,1531,-1.60320136621387,5.78870958040706,-2.93042611597721,0.0112909129381286,0.999949482424795,-4.15105580336483
"29","GB43737",267,187,299,296,360,494,215,504,467,793,677,411,-0.553040289022004,5.44140361366297,-2.82502133020569,0.0138658875814524,0.999949482424795,-4.1495163139026
"30","GB43847",12,10,38,31,41,34,22,71,40,62,54,58,-0.862070645563961,1.98670344478076,-2.8891994067521,0.0122365821989631,0.999949482424795,-4.37974591028514
"31","GB43882",330,215,451,200,676,388,132,150,352,196,239,281,0.77595873441507,4.95622864816407,3.0710514432016,0.0085767274713033,0.999949482424795,-4.09505800789486
"32","GB43943",27,17,22,45,67,29,28,16,19,19,20,24,0.722510899464436,1.56423576173936,2.48284862813951,0.0268305781202742,0.999949482424795,-4.44472367440232
"33","GB44074",370,147,280,618,629,479,418,688,351,785,2511,1243,-0.974556609834282,5.96769467960823,-2.83078692805283,0.0137112031216186,0.999949482424795,-4.16740189761577
"34","GB44185",729,296,899,353,1361,624,181,238,647,315,502,345,0.946651010357632,5.71890770272245,3.13676839886914,0.00754095784914018,0.999949482424795,-4.08088785553583
"35","GB44738",0,33,5,4,27,1,8,23,58,37,12,27,-2.10284470049106,0.309079053214207,-2.44503002469189,0.0288357225467943,0.999949482424795,-4.47907986475773
"36","GB44772",245,174,277,263,307,289,234,294,341,506,505,427,-0.457692698833815,5.13869444618407,-3.41619135268222,0.00436154239294448,0.999949482424795,-4.00444126599056
"37","GB45193",325,173,485,440,264,445,330,572,385,735,752,773,-0.65575544126779,5.63436488332984,-2.56506877967335,0.0229231305076578,0.999949482424795,-4.22119656008811
"38","GB45609",1031,873,1049,938,2472,2388,160,960,1024,1167,1023,778,0.957209398178732,6.80775799750193,2.76422712343424,0.0156046513110021,0.999949482424795,-4.22253950438292
"39","GB45690",240,148,317,349,380,525,373,451,389,534,492,618,-0.545510157796043,5.43514040016037,-2.7364611643249,0.0164680776641047,0.999949482424795,-4.17226885406085
"40","GB45760",680,448,954,789,980,972,337,615,698,785,852,595,0.402919557728355,6.31416053901131,2.57762186494999,0.0223770749612489,0.999949482424795,-4.23961871499704
"41","GB45955",887,948,1722,1940,2832,2811,1294,1989,2652,3065,3458,3842,-0.531891356466203,7.88970799018038,-2.53667425473131,0.024206141333841,0.999949482424795,-4.31687192427416
"42","GB45973",2831,564,3003,599,5332,2002,368,484,1520,736,1069,1016,1.26817084906581,7.06749989206604,2.80960457042794,0.0142879576809029,0.999949482424795,-4.22598939613639
"43","GB46013",1347,886,2003,1452,2383,2029,680,784,1292,1485,1748,1676,0.499430989495636,7.31075675462588,2.8535955738426,0.0131157052802809,0.999949482424795,-4.22937731436547
"44","GB46220",56,56,53,70,103,65,27,51,60,57,75,52,0.413050609643149,2.74282330133881,2.47412894005534,0.0272806804056385,0.999949482424795,-4.38999518148225
"45","GB46320",28,21,47,27,123,58,13,26,21,43,32,28,0.819499695385278,1.92642547365349,2.65926618709669,0.0191207158228235,0.999949482424795,-4.40927898225426
"46","GB46363",396,347,390,546,697,453,490,639,519,640,776,730,-0.37488476024178,5.93696396278266,-2.49682269531534,0.0261240809350429,0.999949482424795,-4.24469131826814
"47","GB46680",36,28,82,89,118,123,8,64,19,58,41,69,1.08368596195897,2.49492751597567,2.68618928891413,0.0181514668643488,0.999949482424795,-4.37542028452998
"48","GB46682",4,4,12,8,13,9,9,17,19,11,16,39,-0.98338894376107,0.424088602486729,-2.8124873361281,0.0142080891765888,0.999949482424795,-4.45222484306475
"49","GB46683",9,9,10,9,24,19,12,16,19,23,39,28,-0.692784097003385,0.93182114796521,-2.88296777252477,0.0123861531562569,0.999949482424795,-4.43041713323292
"50","GB46984",448,609,788,602,471,771,890,950,1360,1247,717,1134,-0.693761763871406,6.49100272921947,-2.48030637905333,0.0269610653947099,0.999949482424795,-4.27270005135876
"51","GB47279",369,456,409,832,607,1029,512,1028,1115,1622,1377,1534,-0.876642279079606,6.52372728302579,-3.94156925100796,0.00156865662401518,0.999949482424795,-3.96165044560163
"52","GB47565",1413,1850,3947,4396,3992,4182,4353,5400,3242,4589,6232,8881,-0.719177425113269,8.8231339439755,-2.48133897027208,0.0269079917908144,0.999949482424795,-4.3576532027078
"53","GB47771",95,10,116,95,235,20,5,67,13,5,9,14,2.48359059489231,1.66547507752301,3.15665284408998,0.00725281886150706,0.999949482424795,-4.37417037995832
"54","GB47848",86,50,97,219,109,100,109,150,113,170,446,231,-0.765893069341233,3.9408986177493,-2.54471296586779,0.0238360481251869,0.999949482424795,-4.2914532649046
"55","GB47929",57,39,64,35,79,184,46,135,154,196,253,93,-0.937309185804807,3.38960229353256,-2.68980765952613,0.0180249028231574,0.999949482424795,-4.309599683587
"56","GB48310",265,39,280,97,396,88,25,36,109,59,100,89,1.32101520427532,3.44514753990092,2.69618149394691,0.0178040438067312,0.999949482424795,-4.30647132199434
"57","GB48746",9,10,16,19,34,15,17,15,30,25,39,41,-0.630003598247625,1.23991281962325,-2.48886840231807,0.0265240110479792,0.999949482424795,-4.45598338847784
"58","GB48881",552,541,702,1030,863,1961,1298,1099,821,1785,2987,2598,-0.838251662447965,7.05386105784285,-2.78936496837113,0.014861225907667,0.999949482424795,-4.22916936565403
"59","GB48961",400,653,394,730,963,777,1058,717,836,1158,1667,1274,-0.731085823226305,6.54749870653195,-3.18025505871486,0.00692501483908801,0.999949482424795,-4.11461832512784
"60","GB49321",4738,5285,6899,7274,4085,9062,11221,11279,9213,13607,17401,12089,-0.942121467398755,9.93725831539575,-3.41268244218956,0.00439161144178657,0.999949482424795,-4.25934093643382
"61","GB49400",671,1007,727,962,1354,1011,328,779,767,969,990,504,0.553317467857895,6.50448393306077,2.62360900833634,0.0204820725104541,0.999949482424795,-4.23833566729045
"62","GB49467",46,32,55,54,99,40,26,28,44,23,24,24,1.00689387283274,2.11682362381457,3.63134009775585,0.00286429552663086,0.999949482424795,-4.28950525742365
"63","GB49809",34,7,16,15,51,35,2,12,13,14,13,25,1.06055704219838,0.861412363532387,2.45792989167385,0.0281361543666975,0.999949482424795,-4.47080457783627
"64","GB50110",60,53,30,46,70,45,10,33,27,43,48,19,0.901863313158479,2.06886057134034,3.05845783921567,0.00879078687229549,0.999949482424795,-4.35512052231935
"65","GB50112",1745,810,752,988,1541,1039,485,718,730,649,901,518,0.82133895292473,6.59431188660552,3.48637594237522,0.00380178991698203,0.999949482424795,-4.05407076613948
"66","GB50121",4029,5323,5534,11139,5035,8582,12522,6892,8802,11405,17792,22862,-0.91010785209688,9.96848943802511,-2.84357161542675,0.0133742202061696,0.999949482424795,-4.33801051835977
"67","GB50531",50,96,68,134,132,159,90,121,111,211,279,377,-0.745534403511598,3.9087719322515,-2.56421205024434,0.0229608634301714,0.999949482424795,-4.28951006059486
"68","GB50545",141,192,174,158,578,142,337,311,430,460,356,556,-0.933545402054168,5.01477258021997,-3.39152773805269,0.00457736335061898,0.999949482424795,-4.02560681502343
"69","GB50609",1968,2501,2479,4572,5957,4714,724,2124,2334,3169,4202,1527,0.825427385920527,8.23973711645647,3.07954819719579,0.00843523578554724,0.999949482424795,-4.22994495149219
"70","GB50756",67,61,53,91,80,81,50,81,114,169,136,111,-0.491899769735807,3.29848445799649,-2.61355702798833,0.0208825326594063,0.999949482424795,-4.32862588598163
"71","GB50766",8,8,8,26,21,12,15,54,39,11,62,34,-1.15709173141092,1.18043263425915,-2.63171826393509,0.0201644423920117,0.999949482424795,-4.44494670539328
"72","GB50900",98,86,108,148,136,175,79,163,195,277,210,174,-0.438615224129274,4.05162687980389,-2.44642267217466,0.028759403939063,0.999949482424795,-4.30099403961636
"73","GB51071",542,580,721,864,567,850,848,831,1087,1514,1017,1120,-0.550102116058457,6.5897576501305,-2.59901505320335,0.0214753183895828,0.999949482424795,-4.24860333350773
"74","GB51698",1522,1034,364,2214,1633,3617,2884,1048,4225,2749,8265,6483,-1.24413934672184,7.98818854095621,-2.52297988842057,0.0248493993407487,0.999949482424795,-4.32367092082703
"75","GB51764",13,20,19,23,38,17,31,32,26,63,34,58,-0.79471554280569,1.71036431638894,-2.80259493842321,0.0144840033676593,0.999949482424795,-4.40395505546938
"76","GB52294",319,139,280,91,326,247,29,164,272,76,83,122,1.14739753826429,4.06556108771614,2.59064801872757,0.0218237370959757,0.999949482424795,-4.27515392548618
"77","GB52642",1274,1341,1944,2485,2072,3887,2512,2100,3154,3603,3390,4509,-0.558397291064718,8.16401680581668,-2.44152468166152,0.0290286780791846,0.999949482424795,-4.34433229090792
"78","GB52847",24,25,23,39,109,55,81,95,129,43,89,120,-1.00319196048327,2.74817093322247,-2.75488557227636,0.015890085408024,0.999949482424795,-4.34954184851885
"79","GB53113",755,626,1019,580,1562,1557,337,481,845,679,563,517,0.845324815706756,6.35987139239297,3.82587642728156,0.00196210693267073,0.999949482424795,-3.96838187969843
"80","GB53440",552,184,451,931,407,683,389,831,688,1183,1722,856,-0.737039615728694,6.19344097423842,-2.42527061003181,0.0299396579406163,0.999949482424795,-4.27458842615939
"81","GB53755",847,474,694,1161,658,3248,1094,1489,1351,1831,4535,2511,-0.922735543963311,7.25545577197582,-2.47440196902975,0.0272664776842053,0.999949482424795,-4.306105492355
"82","GB53797",37,20,41,39,35,44,39,68,32,79,148,95,-0.89363922503355,2.49168438173972,-2.91175542525432,0.0117099138107066,0.999949482424795,-4.3451201814507
"83","GB54056",215,217,230,235,332,479,287,330,428,410,505,647,-0.548169578374631,5.27404725503844,-2.98876521028053,0.0100747504291909,0.999949482424795,-4.10738354359435
"84","GB54294",1583,1320,1996,1669,2985,2998,4642,2443,4625,3321,3257,7049,-0.944765317909185,8.33333552220481,-3.39474126182006,0.00454864568207912,0.999949482424795,-4.18262550439959
"85","GB54358",345,234,475,384,819,680,141,284,332,338,452,506,0.565937748827149,5.43660554247365,2.92760927834828,0.011353167167923,0.999949482424795,-4.12125924590852
"86","GB54417",222,563,102,180,1094,118,781,882,833,720,459,1450,-1.61466354000935,5.70954172664874,-2.96472869399641,0.0105593007473639,0.999949482424795,-4.13967784279898
"87","GB54483",103,80,86,110,279,165,62,80,159,89,90,84,0.589076302383344,3.6019759155787,2.48930178014381,0.0265020708199919,0.999949482424795,-4.32720839878093
"88","GB54486",510,305,506,870,509,819,834,1755,617,743,1567,1248,-0.856289128525633,6.44536094685668,-2.81369043297902,0.0141748863431183,0.999949482424795,-4.19191074763407
"89","GB54803",44,40,114,13,25,25,1,20,16,6,17,6,2.03368764022506,0.979360507788325,3.07017674106023,0.00859142651229283,0.999949482424795,-4.41221480370302
"90","GB55300",227,219,391,493,437,541,781,306,503,551,930,866,-0.685243591160199,5.75634080230712,-2.45365828323327,0.0283659867190437,0.999949482424795,-4.25315140825307
"91","GB55307",474,350,442,799,773,729,747,691,651,878,879,1342,-0.504268072098043,6.30333793595727,-2.54055536004664,0.0240267733721981,0.999949482424795,-4.24894122352189
"92","GB55448",16,12,12,21,32,13,8,6,10,8,14,17,0.798242129532487,0.605941917647969,2.89091649732582,0.0121956821247812,0.999949482424795,-4.4411063495644
"93","GB55449",134,170,19,232,643,220,51,49,83,39,22,18,2.21174527049961,3.16094907146416,3.05854096341111,0.0087893567329093,0.999949482424795,-4.27824700706825
"94","GB55509",144,30,101,108,138,112,4,68,35,39,170,49,1.27977613198147,2.80877271963571,2.50316266109318,0.0258094724977198,0.999949482424795,-4.38357556790581
"95","GB55613",101,90,220,125,206,89,58,104,139,77,71,60,0.780358193352014,3.55271730856348,2.51378763164982,0.0252903794965957,0.999949482424795,-4.32747303012246
"96","GB55701",345,350,496,755,524,962,476,870,793,1442,1249,1954,-0.849326786016042,6.40309297091039,-3.42727015869292,0.00426795713255476,0.999949482424795,-4.052947710856
"97","GB55706",1309,841,1142,1568,680,1061,1261,2072,1901,4549,3046,1051,-0.838007531105736,7.39679193570367,-2.45400102583751,0.028347479421432,0.999949482424795,-4.31594683809491
"98","GB55716",36,58,39,78,50,67,94,60,90,107,109,89,-0.683879860556067,2.98850789148743,-2.73784264298336,0.016424036651229,0.999949482424795,-4.33315520692647
"99","GB55717",370,338,482,533,335,451,658,557,681,822,560,714,-0.609125472078378,5.89943518286797,-2.50623271069342,0.0256584391165068,0.999949482424795,-4.24260123374315
"100","GB55846",51,81,21,227,347,103,21,20,47,27,28,21,2.01555631338344,2.52504072948633,3.66465312145246,0.00268421289472354,0.999949482424795,-4.25419725768663
