"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"51","GB47431",575,346,254,1285,632,885,1469,749,904,769,890,905,-0.565489847868608,6.59531488577741,-2.89564257235012,0.0123432635305195,0.519391473840591,-3.99220807256914
"52","GB47733",18,13,5,13,16,17,11,9,5,6,8,7,0.884687986602403,0.441737439770877,3.96947518055789,0.00155578593502815,0.519391473840591,-4.33685304468012
"53","GB47974",1026,382,382,1380,764,918,2692,923,2262,1296,1251,1249,-0.928701978936016,7.11198471512043,-3.6420859753683,0.00291180500688963,0.519391473840591,-3.84203925852895
"54","GB48020",45561,7521,8815,5702,8785,15713,13205,3444,2586,6586,6968,4892,1.26710622858066,10.0402468234561,2.86338365989628,0.0131363682858708,0.519391473840591,-4.2863956529377
"55","GB48124",233,187,177,1030,393,777,1856,717,1111,678,604,640,-1.08861392179417,6.21474177318501,-3.22720113697784,0.00649521840966023,0.519391473840591,-3.84772737357773
"56","GB48126",77,77,42,201,124,151,265,144,184,134,147,144,-0.546349223418495,4.08734829405358,-2.85825088329187,0.0132671080199502,0.519391473840591,-4.00961719646847
"57","GB48343",32,24,23,191,50,162,307,117,154,148,99,118,-1.16329799099256,3.57919016296405,-3.03026830071589,0.00951362950080233,0.519391473840591,-4.06443071500687
"58","GB48472",1131,1096,373,204,1105,717,290,170,132,501,332,374,1.43487964400333,5.8021464861338,3.14380269371725,0.0076349810508424,0.519391473840591,-3.83310689853111
"59","GB48476",19,22,10,20,25,26,23,14,6,12,12,15,0.70327005869473,1.10876555860185,3.08354567892359,0.00858076278040244,0.519391473840591,-4.35914317439907
"60","GB48556",32,25,16,98,58,72,150,67,71,78,71,70,-0.753170798997204,2.95822173844058,-3.18522926010144,0.0070458127645094,0.519391473840591,-4.1250326051776
"61","GB48842",1284,1062,557,161,386,1100,628,19,81,327,217,46,2.45087181267327,5.17906694992751,3.18013091393195,0.0071157969048401,0.519391473840591,-3.88694530945095
"62","GB49173",259,210,170,114,151,290,114,192,46,118,93,98,0.997842805763943,4.20526932313904,2.99707744263675,0.010145013355004,0.519391473840591,-3.95560608820279
"63","GB49369",68,50,58,177,63,143,301,222,267,150,151,134,-1.06861337071984,4.07666665368194,-4.06416578889936,0.0012998790123788,0.519391473840591,-3.68046163640466
"64","GB49406",213,149,101,301,256,310,436,245,297,285,272,250,-0.344521625640229,5.0258162908591,-2.94698175833772,0.0111774364204687,0.519391473840591,-3.86800614264177
"65","GB49449",168,136,83,129,139,174,139,123,89,113,101,92,0.437965567473336,4.00528726126565,3.12876566422278,0.00786079233044341,0.519391473840591,-3.93149542034603
"66","GB49478",574,517,215,123,727,988,259,41,46,330,248,195,1.70329742795677,5.01921751663647,2.94262367706811,0.0112720218068572,0.519391473840591,-3.92142534303857
"67","GB49519",249,168,99,445,309,360,546,354,318,331,392,299,-0.429755517931572,5.30671259567533,-2.89178437793302,0.0124355757606835,0.519391473840591,-3.89005638948857
"68","GB49658",55,43,35,96,79,81,152,75,80,86,91,94,-0.47378191342466,3.33321083981124,-3.40123104202186,0.00463617336544864,0.519391473840591,-4.00217030107829
"69","GB49703",53,31,22,35,35,53,36,33,12,31,24,21,0.674202834488824,2.01603196685726,3.06829670718728,0.00883806143210333,0.519391473840591,-4.27344179790938
"70","GB49847",3,3,0,12,5,11,23,14,9,10,9,13,-1.50917126137986,-0.0566677236304225,-3.26065362239622,0.00608739279159603,0.519391473840591,-4.40045965509531
"71","GB49869",316,171,148,663,292,354,1345,436,580,414,476,420,-0.78855734341941,5.72113085287456,-3.34210257266371,0.00519859203009675,0.519391473840591,-3.74952653541631
"72","GB50095",2929,2703,955,364,3155,2259,629,122,202,809,909,944,1.98459252008794,6.86540664923086,3.08178138318841,0.00861014656707722,0.519391473840591,-3.97199109889472
"73","GB50257",426,356,174,182,453,373,213,214,135,227,155,231,0.821360133665502,5.00801284893532,3.20731802548575,0.00675046665218608,0.519391473840591,-3.77562527920751
"74","GB50545",312,253,144,147,249,419,143,101,70,180,134,123,1.11149401317079,4.48639590629866,4.26195721591452,0.0008954980883441,0.519391473840591,-3.52413091154776
"75","GB50549",68,40,43,173,94,140,198,116,153,141,145,143,-0.67664140579911,3.85773339895946,-3.27985408391398,0.00586501372383441,0.519391473840591,-3.92577289997049
"76","GB50622",700,606,375,522,834,809,821,570,347,517,484,425,0.445726009153589,6.21790558810437,2.86423643538594,0.0131147700325493,0.519391473840591,-3.9562862487215
"77","GB50691",520,380,238,290,387,391,367,272,202,299,225,271,0.565655434596479,5.35926340615752,3.19267147462876,0.00694488799998218,0.519391473840591,-3.76841913520481
"78","GB51121",143,82,44,95,74,148,77,49,50,43,61,81,0.776641840441862,3.27821296782728,3.86407705287226,0.00190200568983434,0.519391473840591,-3.91477109053317
"79","GB51369",1132,673,413,443,1204,1243,624,248,260,494,435,569,1.05228905920828,6.22510647333788,3.84626448960714,0.00196787326402021,0.519391473840591,-3.63877650995705
"80","GB51650",35,20,32,350,47,163,415,156,131,196,164,151,-1.31904207134934,3.84832363972242,-2.91219637179541,0.0119548068805227,0.519391473840591,-4.05959811737967
"81","GB51696",29,29,23,46,42,56,84,68,53,51,58,43,-0.556572548885247,2.61263240146146,-3.45995463100479,0.00413824721575703,0.519391473840591,-4.12740358599793
"82","GB51704",102,62,45,391,133,148,611,184,375,183,183,285,-1.03104526260602,4.54972622637608,-2.9588676310842,0.0109234438226455,0.519391473840591,-3.92958534632749
"83","GB51775",601,772,373,594,717,610,727,339,415,483,454,413,0.549463375934617,6.11665148749351,3.09817192487698,0.00834097988801609,0.519391473840591,-3.86108624881231
"84","GB52493",2059,1089,1084,440,1862,1622,489,833,300,666,677,717,1.23531525022479,6.80449705525924,3.22340460115977,0.00654319863689892,0.519391473840591,-3.91279815486971
"85","GB53346",8,4,2,12,4,20,20,14,12,11,12,19,-0.916199674378132,0.423804716403798,-2.93210102647028,0.0115036741408372,0.519391473840591,-4.41723756788724
"86","GB53374",205,172,76,213,181,232,184,182,109,119,130,143,0.415942502851356,4.36702785346024,3.17631700072623,0.00716860366807673,0.519391473840591,-3.84737763860054
"87","GB53433",204,147,103,115,191,304,206,100,85,98,135,101,0.63350149869032,4.20070833671945,3.00165061373577,0.0100556100453109,0.519391473840591,-3.94185264645636
"88","GB53834",27,39,14,25,20,20,21,12,6,14,15,12,0.921745174036112,1.21500357293001,3.13382314917316,0.00778411015012733,0.519391473840591,-4.34583802608874
"89","GB54264",265,183,109,692,334,524,1200,505,485,448,476,409,-0.727206570783491,5.72862096438689,-3.00959788633581,0.00990209943634071,0.519391473840591,-3.86993862908674
"90","GB54381",114,134,60,262,151,207,358,183,223,205,206,183,-0.481174866342379,4.54423898417314,-2.88490372172912,0.0126018971785601,0.519391473840591,-3.93253796052003
"91","GB54418",1047,639,359,190,983,722,344,56,168,290,358,361,1.51451895369309,5.55747354747021,3.00495670809474,0.00999146444612915,0.519391473840591,-3.87583945462198
"92","GB54448",57,35,32,104,56,67,129,79,106,71,82,78,-0.551447066291388,3.21083097894609,-3.11791885234722,0.00802780244243983,0.519391473840591,-4.09353009741207
"93","GB54676",824,415,332,1550,906,1237,2512,1062,1456,1099,1032,1146,-0.670591963665785,7.05133385064771,-3.04104371670239,0.00931716003034151,0.519391473840591,-4.00035359781128
"94","GB54861",16,10,10,36,17,24,51,36,55,19,45,24,-0.882807715364544,1.73869099580514,-2.95386322561625,0.0110296808358514,0.519391473840591,-4.32206509132524
"95","GB54942",43,44,47,143,57,119,236,118,73,150,121,116,-0.798485950672577,3.61827704350473,-3.24400808733876,0.00628701044458327,0.519391473840591,-3.98723386755232
"96","GB55098",173,106,84,61,224,158,77,51,45,56,96,88,0.9889929739118,3.58410542591205,2.89619503622435,0.0123301005723938,0.519391473840591,-4.08953008873935
"97","GB55312",49,28,27,34,53,49,44,38,14,24,19,27,0.672939923447253,2.08564375529458,2.90027636096377,0.0122332873762307,0.519391473840591,-4.29231574431319
"98","GB55804",22,8,7,54,38,42,78,38,48,49,50,37,-0.892305066431407,2.13592276409292,-2.98211065736379,0.0104431517858598,0.519391473840591,-4.27757271720573
"99","GB55841",31,24,13,27,36,32,30,17,21,14,20,11,0.651152330855481,1.5490506107867,3.06203753851239,0.00894588195885518,0.519391473840591,-4.32266807957256
"100","GB55983",169,150,98,140,188,160,157,88,75,125,115,117,0.535471725259465,4.08399293657563,3.25896787354447,0.00610731623951868,0.519391473840591,-3.87716364634163
