"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"31","GB44626",220,168,155,235,217,169,167,398,178,275,232,248,-0.387482511979853,4.83039462742207,-2.82511637252271,0.0142318444195594,0.998701358163946,-3.95951277815311
"32","GB44832",29,23,13,22,24,16,24,41,14,36,23,44,-0.537553579020372,1.70281262369468,-2.67335046076451,0.0190350696032278,0.998701358163946,-4.37284808809758
"33","GB44841",398,372,492,565,458,529,226,489,192,271,367,423,0.502045153294528,5.65490268971413,3.811030252196,0.00213284214748533,0.998701358163946,-3.62540948036435
"34","GB44881",203,182,179,216,197,176,123,250,64,146,167,217,0.264578416119664,4.48455325190348,2.56367291529397,0.023456816871274,0.998701358163946,-4.08453588880636
"35","GB44958",5,14,9,4,8,4,16,26,5,10,8,19,-0.953018321489527,0.334364963000816,-2.57095681896308,0.0231345943472071,0.998701358163946,-4.46196852216021
"36","GB45153",61,94,51,73,64,106,113,144,53,87,101,158,-0.586174995448958,3.52729098348289,-3.09802129066654,0.00841014532989978,0.998701358163946,-4.07154099252152
"37","GB45344",195,234,313,375,275,286,157,246,104,192,271,195,0.483361601511084,4.90475968285194,2.74701220788177,0.0165329977467161,0.998701358163946,-3.98710154296999
"38","GB45439",155,221,287,283,178,169,75,217,74,141,160,211,0.533521280153677,4.47602689995321,2.72509075516806,0.0172419274415,0.998701358163946,-4.03151958374307
"39","GB45457",571,511,357,635,552,582,542,759,380,583,661,811,-0.300281674599127,6.22635518912821,-2.52555182236467,0.0252152897071362,0.998701358163946,-4.10637144848514
"40","GB45552",34,25,25,46,57,25,15,10,10,22,47,13,0.997320904984702,1.6740562180608,2.54380974382379,0.0243577398329319,0.998701358163946,-4.39455674796223
"41","GB45609",479,396,247,984,751,1005,542,2702,802,904,1227,852,-0.934203257836511,6.66093138156057,-2.73081642956852,0.0170539429751337,0.998701358163946,-4.07736079087686
"42","GB45664",223,181,177,282,187,173,93,175,74,175,200,183,0.42814966945895,4.48149063985903,2.97160856040837,0.0107342293704321,0.998701358163946,-3.94171398484749
"43","GB45822",77,108,84,77,112,72,213,151,99,158,95,144,-0.689905664717279,3.86747933950301,-2.5830506330444,0.0226090376279289,0.998701358163946,-4.16234055575188
"44","GB46025",23,32,40,69,37,34,18,34,13,15,20,14,0.976201457330601,1.80320695262562,3.53708504413828,0.00360469111175047,0.998701358163946,-4.25345826413279
"45","GB46206",49,31,30,53,46,46,31,39,13,28,22,46,0.497610465235939,2.18998387453489,2.61657017346569,0.0212121794465121,0.998701358163946,-4.34238058479611
"46","GB46394",21,4,11,5,16,8,27,26,6,17,26,43,-1.26342641377334,0.936975421187453,-3.04939125481026,0.0092381913684387,0.998701358163946,-4.38662227691497
"47","GB46627",764,751,578,650,599,715,904,1053,639,695,757,1115,-0.436707253596929,6.64166980099386,-2.57936130749923,0.0227681249019154,0.998701358163946,-4.12351472499316
"48","GB46656",349,369,332,463,426,384,202,273,164,316,404,319,0.436201355917486,5.41359195701141,2.73755553361262,0.0168352534135265,0.998701358163946,-3.9852623891364
"49","GB46781",8,13,8,9,8,7,12,38,10,12,8,31,-0.922148142049962,0.68387092932967,-2.91276402268695,0.0120233698110176,0.998701358163946,-4.41442043979923
"50","GB46814",101,75,91,182,79,119,111,324,101,161,123,235,-0.71541529505929,4.09494934516991,-3.61812006340134,0.00308496618158778,0.998701358163946,-3.82314396456965
"51","GB47113",520,547,400,575,500,340,823,755,403,692,477,693,-0.508448257133504,6.16770434322877,-2.61422711924221,0.0213070350914856,0.998701358163946,-4.07054013995121
"52","GB47475",136,228,115,183,237,210,150,329,120,249,320,423,-0.526661125205081,4.78803243375199,-2.77203283619153,0.0157586871116192,0.998701358163946,-3.98467626229078
"53","GB47488",70,55,60,61,70,55,50,54,26,49,46,43,0.446239383996871,2.793157106538,2.4943093233416,0.0267507293830469,0.998701358163946,-4.31012461362129
"54","GB47975",273,125,167,448,327,316,93,83,57,187,355,118,0.992890947460008,4.55311810994033,2.50231333976802,0.0263489915282829,0.998701358163946,-4.11470257740716
"55","GB48102",224,260,254,448,289,304,171,375,110,192,219,291,0.369622488472601,5.03362444537691,2.85513441884101,0.0134338175818963,0.998701358163946,-3.9390364106698
"56","GB48199",334,285,243,276,330,334,230,308,126,209,245,287,0.325705441408478,5.10648639398379,2.59614725196004,0.0220529540807946,0.998701358163946,-4.03628931406307
"57","GB48391",13506,15636,37712,39289,14465,34139,3674,18666,2926,15897,18718,9549,1.31367825463352,10.9114370003168,3.02353124291894,0.00971104860110981,0.998701358163946,-4.31715973614324
"58","GB48468",42,39,92,112,52,54,13,36,8,33,66,38,1.05194528216172,2.41532459638791,2.9603283184877,0.0109702714441944,0.998701358163946,-4.26710658288812
"59","GB48656",434,296,598,461,171,328,168,142,43,413,198,160,1.09845695917096,4.95838681343168,2.77051741324243,0.0158045561819608,0.998701358163946,-3.99773121405655
"60","GB48662",2426,2645,6942,6760,3056,2638,901,2878,1131,1944,2984,1888,0.960118637910451,8.40557440353569,3.00342790091409,0.0100951856277798,0.998701358163946,-4.15776593262403
"61","GB48765",127,192,215,250,140,144,88,211,61,120,138,139,0.455330354742784,4.24340129660947,2.53780242974733,0.0246367371552034,0.998701358163946,-4.12204523555489
"62","GB48842",1284,19,81,161,386,46,1062,628,557,327,217,1100,-2.14247908893749,5.17906694992751,-2.53613292462556,0.0247148205821411,0.998701358163946,-4.11665945218684
"63","GB48853",852,692,987,1096,755,805,445,971,333,723,632,853,0.38983219295018,6.59177441083283,2.95334281000337,0.0111190147740911,0.998701358163946,-4.00023771848262
"64","GB48905",2233,2441,4989,3708,2500,3237,1411,2781,1055,1834,2756,2308,0.604204607774586,8.3235258521502,2.69454964968628,0.0182793780926954,0.998701358163946,-4.2206375366671
"65","GB49331",2079,3035,4566,6283,2681,3581,850,2524,697,2794,3702,2898,0.827424301908459,8.40547366112757,2.49340567694314,0.0267964541745315,0.998701358163946,-4.273690900335
"66","GB49430",29,21,25,28,36,37,15,24,4,21,24,28,0.631642424815716,1.57236334064322,2.51330856785012,0.0258065876121091,0.998701358163946,-4.40445235801538
"67","GB50217",15,18,47,94,45,66,7,22,1,23,32,14,1.56338854201219,1.52502221216474,2.71620536057996,0.0175376700823121,0.998701358163946,-4.38662585031296
"68","GB50220",91,74,43,86,71,68,86,144,85,68,87,132,-0.492585324330935,3.45996996503778,-2.60737524272971,0.0215867943979132,0.998701358163946,-4.20714844412825
"69","GB50223",23,55,25,59,38,35,18,43,3,23,27,21,0.860816487622493,1.79812870801354,2.5886465127834,0.0223697923493259,0.998701358163946,-4.37972895876767
"70","GB50492",22,28,19,21,15,22,9,19,9,13,12,18,0.606351263553973,1.15789264194233,2.95437684246582,0.011096871733766,0.998701358163946,-4.37877038170301
"71","GB50590",5021,4294,2567,3806,2714,4120,4362,7856,3565,4305,3780,11292,-0.62880173125655,9.18919585538847,-2.77294605722657,0.0157311086467311,0.998701358163946,-4.25899512513481
"72","GB50932",748,1095,1094,1323,828,937,364,1130,290,702,888,1067,0.536933080759155,6.73731492004674,2.80706395306273,0.0147340308806162,0.998701358163946,-4.06307178368724
"73","GB51051",51,41,57,59,50,45,28,46,22,47,23,43,0.524625851206588,2.45182847353407,2.74172978250307,0.0167011743935513,0.998701358163946,-4.29666122297041
"74","GB51318",11,18,15,20,16,13,20,34,21,19,14,48,-0.692425029199817,1.37520670330868,-2.52276159083634,0.0253488848753702,0.998701358163946,-4.41529427115205
"75","GB51506",41,29,22,32,43,37,21,25,8,18,24,38,0.600076261616207,1.81196384783255,2.75272258432556,0.016353061452034,0.998701358163946,-4.35351671491968
"76","GB52103",44,48,59,91,42,42,12,21,18,39,42,52,0.874590004039757,2.33622793069364,2.82612187940794,0.0142043732413421,0.998701358163946,-4.29585800096614
"77","GB52152",468,375,262,447,437,392,326,782,264,547,494,554,-0.33551946955576,5.82088111087359,-2.81531836737158,0.014502282614666,0.998701358163946,-3.96983596541499
"78","GB52161",436,604,550,460,394,447,377,1211,362,640,617,837,-0.434630634320333,6.16846332662731,-2.58674168694515,0.0224509541199562,0.998701358163946,-4.08036699483042
"79","GB53135",103,101,114,220,116,148,55,147,33,98,120,116,0.479834605821971,3.79568068203398,2.4993273278516,0.0264981810288518,0.998701358163946,-4.19141645531021
"80","GB53258",17,25,19,24,13,24,21,35,27,32,23,43,-0.594360531530567,1.70595728547291,-2.48823204448711,0.027059694110535,0.998701358163946,-4.39889897808696
"81","GB53368",59,16,3,19,60,12,18,159,92,23,75,125,-1.76836074554123,2.20335591205961,-2.63016754608742,0.0206697524110557,0.998701358163946,-4.34843228943372
"82","GB53377",29,22,27,23,14,12,37,58,28,33,28,37,-0.859096619960815,1.85791259369788,-3.27135991358272,0.00601697175166199,0.998701358163946,-4.27974702663789
"83","GB53516",475,275,231,507,332,403,260,1645,403,706,397,577,-0.698283190962716,5.87805703426138,-2.5976710355505,0.0219891220651755,0.998701358163946,-4.05735669044226
"84","GB53536",35,31,26,32,32,30,43,56,31,43,48,44,-0.527775643688979,2.30101754343081,-3.07311059338155,0.00882463959134081,0.998701358163946,-4.25651946302717
"85","GB53641",776,107,73,361,418,430,32,138,59,70,90,139,1.68445420272102,4.27689638238536,3.13227553592379,0.00787168536521393,0.998701358163946,-3.97512020917594
"86","GB53775",18,19,14,24,25,36,18,74,15,47,47,49,-0.853033534155324,1.91704002225176,-3.39402840222555,0.00474837148599902,0.998701358163946,-4.25654327293685
"87","GB54118",57,73,58,90,100,84,146,243,40,132,95,147,-0.754141610210806,3.64869461502077,-3.39900648510467,0.00470299906925707,0.998701358163946,-3.97633943352437
"88","GB54351",1639,2028,1037,1018,1027,711,2704,2760,1350,1588,1126,2216,-0.76688862459748,7.60792423388059,-2.52349280421332,0.0253138087615471,0.998701358163946,-4.21849743472698
"89","GB54430",169,132,154,186,144,130,98,155,63,99,164,122,0.373148721701012,4.11015233822281,2.56540243842864,0.0233799158268937,0.998701358163946,-4.12787468082642
"90","GB54496",450,827,633,1362,728,644,403,902,174,524,537,556,0.577458689693885,6.26977572804174,2.74763696157568,0.016513217434133,0.998701358163946,-4.03710148649214
"91","GB54610",207,246,312,284,190,180,95,245,88,146,196,250,0.464282116670529,4.66176095419786,2.59872772462318,0.0219449621418768,0.998701358163946,-4.05853756845825
"92","GB54881",6,9,2,26,10,19,29,30,8,16,27,27,-1.18548418081189,0.933890842206264,-2.818603200191,0.0144110585338271,0.998701358163946,-4.4101368077429
"93","GB55143",110,39,133,132,43,48,27,12,38,77,25,32,1.32713842955921,2.66090017001892,2.50238137782375,0.0263456016065909,0.998701358163946,-4.32551061011128
"94","GB55211",265,339,325,40,399,116,596,917,2602,449,224,1658,-2.22237499838312,5.70010605487947,-2.91180726383964,0.0120455473671549,0.998701358163946,-3.97908790481638
"95","GB55212",409,740,1477,114,2866,926,2084,4364,3585,2012,1187,4506,-1.96075758064112,7.51608857344467,-2.64134000930164,0.0202341731571775,0.998701358163946,-4.18074517993806
"96","GB55448",15,14,7,17,13,14,5,9,4,8,8,15,0.668062212656853,0.45753528758215,2.90374541562704,0.0122340319013736,0.998701358163946,-4.42433416858545
"97","GB55638",440,871,546,797,493,637,474,1156,490,1064,838,2126,-0.610856010885366,6.61629788952566,-2.66785600515923,0.0192358503009889,0.998701358163946,-4.09239875714318
"98","GB55766",286,792,1178,1665,585,643,196,435,102,442,853,479,1.03222699146114,6.06165135391878,2.48569624065535,0.0271896260046526,0.998701358163946,-4.12191925699759
"99","GB55767",37,80,70,100,64,54,34,60,15,48,50,42,0.650041908586237,2.73347061392673,2.75021816087368,0.0164317395072182,0.998701358163946,-4.26581003689598
"100","GB55814",84,61,88,115,57,70,16,50,26,54,36,82,0.886540205087406,2.86878708335466,3.46482801360156,0.00414260622131397,0.998701358163946,-4.11375479329887
