"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"26","GB44367",126,162,49,253,790,18,6,54,44,104,26,6,2.32811899365262,2.90678647879717,2.37817083816855,0.0333530968018283,0.999959354965516,-4.3441056737016
"27","GB44448",12,27,8,35,14,14,7,9,15,8,12,8,0.74598233346884,0.777415171270001,2.54790678189404,0.0242284696024726,0.999959354965516,-4.44500841291485
"28","GB44672",117,188,80,130,81,89,81,158,165,135,130,188,-0.405973180959701,4.02877772646664,-2.33508712745019,0.0361472809111344,0.999959354965516,-4.2168814344776
"29","GB44708",13,24,8,37,16,19,11,15,8,5,9,8,0.943146979974766,0.783209683873927,3.05270596792581,0.00921518931461973,0.999959354965516,-4.39560767344569
"30","GB44754",15,28,10,21,23,26,12,13,10,10,12,20,0.571025938401681,1.09131353744816,2.77691318212379,0.0156598233541226,0.999959354965516,-4.40294685196845
"31","GB44786",151,265,96,206,139,133,138,197,221,176,173,251,-0.31660238972991,4.51609640908509,-2.42216903038538,0.0307130981104139,0.999959354965516,-4.13843996419655
"32","GB45271",10,12,7,9,13,8,3,6,3,11,8,3,0.821061456557526,-0.017527562011939,2.40357960978601,0.0318031548428086,0.999959354965516,-4.48246931450157
"33","GB45861",835,317,564,269,265,475,176,103,215,126,122,171,1.51070196235731,5.03758326615469,3.6370258332704,0.00299289488453185,0.999959354965516,-3.73927133571895
"34","GB45882",97,54,31,66,79,51,66,101,63,87,63,131,-0.53966073155874,3.21819801804722,-2.42804980020525,0.0303757749576975,0.999959354965516,-4.28292294316962
"35","GB45927",151,255,71,210,119,131,161,303,143,199,136,253,-0.423907315731696,4.46209824437628,-2.29221155931423,0.0391481489071324,0.999959354965516,-4.19101053865757
"36","GB46005",255,330,161,252,235,216,299,269,269,270,249,335,-0.29996058742968,5.09575542599934,-2.26804264361908,0.0409423367347252,0.999959354965516,-4.17120399955131
"37","GB46166",85,74,33,54,53,50,62,84,52,75,66,109,-0.44397258926914,3.08692953349913,-2.64533530308254,0.0201349430182886,0.999959354965516,-4.24683431290943
"38","GB46236",1201,2965,99,454,145,264,133,86,81,281,312,154,1.39513125900165,5.08537147430382,2.26327443675663,0.0413053761930144,0.999959354965516,-4.2005293762505
"39","GB46294",46,24,44,8,4,36,29,32,36,42,42,136,-1.36743990463121,2.00883223595366,-2.3225659636554,0.0370002580821989,0.999959354965516,-4.40703409197651
"40","GB46558",91,11,99,50,63,177,299,295,349,61,219,292,-2.08137983790104,3.96772627630866,-2.96459888938357,0.0109198566684137,0.999959354965516,-4.07518463329588
"41","GB46819",4,20,4,12,8,11,6,16,14,17,20,19,-0.769360696577963,0.61251108140444,-2.51488389312561,0.0257906957791334,0.999959354965516,-4.45403062186797
"42","GB46971",99,143,42,108,83,83,48,66,84,77,56,90,0.32773136148082,3.36790868155907,2.26561679936513,0.0411266557968347,0.999959354965516,-4.30796377685806
"43","GB47090",16,18,17,23,24,18,31,51,22,21,23,58,-0.814101439934487,1.73262769546218,-2.78318367657262,0.0154728373611952,0.999959354965516,-4.35659728324879
"44","GB47318",34461,64506,7989,25970,23412,15913,9574,2680,4943,7874,14649,4250,1.80791515527487,10.6578017946124,3.96066226660036,0.00161653952593705,0.999959354965516,-4.19989123424755
"45","GB47451",218,254,113,128,168,158,188,231,137,204,222,415,-0.463949357208465,4.6676521835921,-2.40921882929343,0.0314686251718244,0.999959354965516,-4.13323927644943
"46","GB47546",13029,16227,3148,14403,6962,5758,1803,647,1019,3051,4669,839,2.36535749972294,8.91638340481235,4.48947941832326,0.000603079076939034,0.999959354965516,-3.98466755005864
"47","GB47687",87,132,53,141,85,93,48,58,77,70,79,74,0.457381261134887,3.39939454747463,3.06561098707701,0.00898878427052068,0.999959354965516,-4.10486813100781
"48","GB47722",68,49,39,96,39,37,26,22,24,32,32,46,0.708271612355424,2.38311680571228,2.68737506332218,0.0185840768360558,0.999959354965516,-4.31557508325687
"49","GB47771",73,120,10,27,63,31,1,6,11,10,93,1,2.57587038511177,1.21734499126373,3.18295882951049,0.00716846398137279,0.999959354965516,-4.36290663159607
"50","GB47819",14,16,2,14,11,9,17,20,13,12,18,18,-0.729900925502142,0.765088085664732,-2.74104825989075,0.016772671002578,0.999959354965516,-4.42445537739731
"51","GB47930",34,45,19,36,20,20,29,58,28,46,33,41,-0.505158873714638,2.11630275076617,-2.29747531501732,0.0387673959508586,0.999959354965516,-4.40134598380584
"52","GB47966",22,23,7,19,17,28,5,12,11,12,15,9,0.758849585360397,0.89137795673984,2.85565071666846,0.0134648099232763,0.999959354965516,-4.40751263814333
"53","GB48046",130,78,54,76,66,79,107,70,142,111,122,141,-0.606083937434477,3.63865171714399,-2.50416814918872,0.0263182068424005,0.999959354965516,-4.21371489992553
"54","GB48130",414,127,462,91,124,177,82,61,119,48,34,81,1.40803007127088,3.89832792987339,2.35266449577738,0.034981377471605,0.999959354965516,-4.24994836509903
"55","GB48147",2345,768,881,674,547,985,628,269,653,268,307,543,1.15359829047951,6.34738405653426,2.6974224153433,0.0182310410353584,0.999959354965516,-4.07806517505243
"56","GB48837",720,1390,331,820,733,786,752,928,682,839,934,1239,-0.312692050417989,6.73618269046762,-2.56504232786869,0.0234542932270928,0.999959354965516,-4.1501637372676
"57","GB48978",19,12,5,36,18,22,17,29,30,26,46,31,-0.846271223533492,1.54080346253082,-2.7138421148788,0.0176681501103364,0.999959354965516,-4.38083109897164
"58","GB49166",106,132,39,124,72,75,33,46,94,83,49,56,0.57457166990456,3.20751524076945,2.44877022314984,0.0292153306007862,0.999959354965516,-4.27991278522595
"59","GB49175",150,172,64,97,94,93,68,429,286,283,103,229,-0.94325150970004,4.25871204580285,-2.46553787403647,0.0283075370089247,0.999959354965516,-4.156846200161
"60","GB49261",26,21,12,12,12,9,82,35,12,35,19,43,-1.16987734340855,1.5328747965825,-2.62470584038181,0.0209413753617338,0.999959354965516,-4.39437994118361
"61","GB49376",435,452,240,331,672,330,146,222,175,327,306,456,0.590517870270774,5.37942223944168,2.61691382705544,0.0212540751266104,0.999959354965516,-4.04176116299648
"62","GB49378",23,16,10,13,30,10,29,22,21,23,23,26,-0.649657211695032,1.39415830198734,-2.27289922911688,0.0405756719721738,0.999959354965516,-4.44613284254064
"63","GB49407",57,88,42,89,71,45,24,62,35,47,38,72,0.447022222415649,2.8036298906621,2.2766067494211,0.0402978534966804,0.999959354965516,-4.35608396726576
"64","GB49538",38,68,25,64,54,35,38,52,67,66,64,71,-0.420229776930673,2.77278577147188,-2.52538575708293,0.0252836202604826,0.999959354965516,-4.30694509565064
"65","GB49753",1100,371,388,181,240,350,97,86,116,110,49,148,1.91644296211488,4.63920358084523,4.11086624313597,0.00121815165142079,0.999959354965516,-3.70071209095906
"66","GB49876",327,481,164,220,507,371,240,132,183,186,313,262,0.570989555675322,5.10929224808857,2.29096627083401,0.039238743777652,0.999959354965516,-4.16677392164953
"67","GB50001",24,26,10,12,13,11,4,7,10,9,15,11,0.681213688950726,0.656239173198793,2.31695255748814,0.0373888395440627,0.999959354965516,-4.47370164858608
"68","GB50162",81,129,48,101,98,70,49,72,67,56,76,84,0.298382364256992,3.31497615257472,2.33515552019266,0.0361426735758253,0.999959354965516,-4.29549584493138
"69","GB50180",199,147,55,135,194,94,25,41,56,98,75,155,0.898054659014676,3.57657656093704,2.86069527083191,0.0133349943555689,0.999959354965516,-4.13471277988992
"70","GB50241",126,209,66,194,145,127,98,197,138,152,180,253,-0.299652413153683,4.30421672523125,-2.3165290385724,0.0374183139035445,0.999959354965516,-4.19480609642267
"71","GB50423",22277,21244,5367,9799,13347,5870,1885,1047,442,5981,10578,394,2.67129728446184,9.16291634562467,3.08443772692703,0.00866838452868484,0.999959354965516,-4.22359405592815
"72","GB50758",26,34,15,25,26,21,27,40,18,30,36,43,-0.442118847406372,1.87785151304258,-2.40690963251396,0.0316052021031174,0.999959354965516,-4.39934213663302
"73","GB50806",63,62,27,49,63,55,38,93,46,231,102,268,-1.09127150616412,3.26058752831821,-2.76333760161487,0.0160722741058909,0.999959354965516,-4.20137588962023
"74","GB50967",274,488,152,380,312,263,305,344,343,311,345,496,-0.306118207337565,5.41569164996766,-2.98568509533959,0.010485381521124,0.999959354965516,-3.90106077307062
"75","GB51223",89439,145439,13498,131423,143922,59392,7569,4525,3687,38036,141560,4573,2.55788684672288,11.9751910983066,2.7557461072016,0.0163075414191134,0.999959354965516,-4.40409384769923
"76","GB51306",6554,15199,2985,9377,11443,4193,943,1284,934,3023,9557,906,1.95764047018966,8.87776949535428,3.39120516213486,0.00479852245775058,0.999959354965516,-4.14174231155005
"77","GB51920",18,19,14,21,12,28,8,11,5,13,9,4,1.11225840899327,0.710153490039202,3.09967626434888,0.00841740095504499,0.999959354965516,-4.39631876280039
"78","GB52203",72,34,52,63,54,62,6,12,27,20,21,33,1.46588137935239,2.06030765342541,3.71864652496505,0.00256048486964573,0.999959354965516,-4.21001533824847
"79","GB52631",208,296,177,273,140,190,174,455,294,280,268,428,-0.607989529786672,5.05316970405454,-2.98716590516297,0.0104555221213564,0.999959354965516,-3.90197128876931
"80","GB52670",44,86,25,89,43,55,36,91,62,81,67,110,-0.469669647238939,3.01762625347944,-2.38642199022271,0.032842026659858,0.999959354965516,-4.31307142810335
"81","GB52824",11,14,8,11,9,8,9,28,13,13,12,21,-0.625152355696608,0.750955790734502,-2.44144288959279,0.0296207489709264,0.999959354965516,-4.4556826913431
"82","GB52836",2521,3623,1302,11153,4674,5977,9857,7635,4719,6822,5928,8702,-0.915803444539225,9.45007614046822,-2.54335438805979,0.0244382656778305,0.999959354965516,-4.32804257892844
"83","GB53096",41,55,35,69,46,57,36,128,59,49,80,156,-0.700044552132874,3.0155124564752,-2.5097294866573,0.026043149489167,0.999959354965516,-4.28618098706788
"84","GB53221",411,287,301,188,228,246,114,166,98,182,204,260,0.650984380975619,4.7920314163072,2.32008169569498,0.0371717529015459,0.999959354965516,-4.16806416886799
"85","GB53235",85,71,49,34,80,49,52,101,54,99,85,124,-0.600873418505627,3.20507676358819,-2.27442941413204,0.0404607904836151,0.999959354965516,-4.3215177608466
"86","GB53331",51,60,18,65,26,23,18,17,25,25,13,17,0.938200179865847,1.81010874439221,3.26117387020787,0.00616482832697641,0.999959354965516,-4.28791106578733
"87","GB53414",67,111,32,38,98,144,36,39,27,44,50,56,0.736704220896431,2.8513111798819,2.29574481589218,0.0388921822378355,0.999959354965516,-4.34915975567173
"88","GB53628",12,33,4,23,20,12,5,10,4,9,11,10,0.891282784472636,0.553678856008255,3.00813098202571,0.0100417194206208,0.999959354965516,-4.41280763723827
"89","GB53641",776,138,59,361,418,430,32,107,73,70,90,139,1.78161321836978,4.27689638238536,3.48189600207441,0.00403030494738698,0.999959354965516,-3.90114784763291
"90","GB53832",170,400,184,325,260,263,193,471,531,307,297,453,-0.527663541682643,5.32168754342431,-2.31494003619838,0.0375290957365222,0.999959354965516,-4.15554600716483
"91","GB54350",73,137,38,63,91,85,66,38,38,44,71,53,0.5759166986733,3.0400590761782,2.56274073017798,0.0235568689728927,0.999959354965516,-4.27175447194585
"92","GB54366",76,109,56,71,73,77,120,103,72,108,74,123,-0.428609889647473,3.5188493524208,-2.31047625668477,0.0378419698012385,0.999959354965516,-4.28027661011488
"93","GB54986",180,237,93,277,227,222,129,104,108,163,186,199,0.410012162852161,4.47693346296451,2.60690112104446,0.0216625594234208,0.999959354965516,-4.07975294223414
"94","GB54988",118,157,38,144,54,168,72,62,56,71,54,75,0.619616031818133,3.41246527030238,2.36979510756671,0.0338796450115175,0.999959354965516,-4.27802018006477
"95","GB55202",30,53,35,70,24,37,32,103,88,94,50,72,-0.868052317395839,2.78430437977444,-2.81394324399056,0.01458687721727,0.999959354965516,-4.24950964467163
"96","GB55356",915,749,381,1232,943,740,502,448,317,772,601,472,0.598049745426505,6.37255698130597,2.70751967390915,0.0178828526846533,0.999959354965516,-4.07141603891221
"97","GB55388",954,1974,786,2662,1122,1719,989,4260,3405,1714,1940,3040,-0.741087619627082,7.89364203958566,-2.40815107057007,0.0315317071626153,0.999959354965516,-4.27501844512177
"98","GB55630",18,60,5,11,28,29,2,10,7,17,11,10,1.19724957277897,0.792994971616325,2.58560952575123,0.0225566756133957,0.999959354965516,-4.44163832202972
"99","GB55932",15,22,16,14,9,17,24,26,17,18,26,30,-0.689571260860801,1.34070478618213,-2.68946081913316,0.0185102445900729,0.999959354965516,-4.39687957098185
"100","GB56010",31,26,8,35,38,20,9,17,5,18,11,28,0.809523748531819,1.24934118985198,2.53680855848994,0.0247430098306119,0.999959354965516,-4.42185161472189
