"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"74","GB52002",71,57,68,73,63,41,44,18,12,37,40,46,0.762834064646075,2.51053819447612,2.60690049311384,0.0216728856264851,0.998828566831519,-4.31605113479762
"75","GB52052",805,2014,697,968,583,446,996,550,1050,1267,1034,1307,-0.578966363358435,6.89889800184843,-2.50898673740334,0.0260909307265188,0.998828566831519,-4.17512959451655
"76","GB52087",111,218,80,99,38,108,358,168,178,136,322,521,-1.59646059378487,4.36714306984148,-4.148155543934,0.00113756409270848,0.998828566831519,-3.67244869838164
"77","GB52308",807,1084,278,319,394,418,2781,870,1039,277,827,1652,-1.38813461897781,6.52212646478422,-2.78829204078996,0.0153308110861878,0.998828566831519,-4.05482831734805
"78","GB52656",773,1518,1013,868,667,1107,267,336,506,691,582,1154,0.616811474174126,6.55539519826611,2.91942578590861,0.0119191504684014,0.998828566831519,-4.01782163905527
"79","GB53113",784,464,515,339,170,245,1064,503,614,795,574,532,-1.11740632262883,6.03515518153672,-3.05709657369133,0.00914407880423114,0.998828566831519,-3.91242446651971
"80","GB53261",39,28,25,36,41,21,119,17,65,45,47,56,-0.94780620563984,2.3987020663222,-2.60205015516309,0.0218735387896197,0.998828566831519,-4.32508975456033
"81","GB53705",217,233,147,207,266,209,114,52,87,155,175,174,0.57057828046743,4.37609389173701,3.26530246074487,0.0061211107169636,0.998828566831519,-3.87024564793328
"82","GB53751",58,55,50,35,56,48,30,24,18,24,37,39,0.607006226362923,2.3181532276753,2.67130395505765,0.0191723992840016,0.998828566831519,-4.3209080705386
"83","GB53860",745,739,423,575,884,1118,188,121,203,565,328,818,1.01664418172619,5.93652637681163,3.43363181451195,0.00442648635321515,0.998828566831519,-3.7973904700715
"84","GB53877",27,38,19,24,17,22,34,26,26,37,35,31,-0.592472814450547,1.8760336199244,-2.81079762022731,0.0146836331716089,0.998828566831519,-4.33649778097493
"85","GB54041",389,507,360,350,390,379,315,231,456,446,437,530,-0.243702631531614,5.69645853976182,-2.41729367904546,0.031007529544283,0.998828566831519,-4.11573913733402
"86","GB54123",249,697,385,364,201,188,342,220,493,432,379,496,-0.556230065026044,5.51473547671985,-2.36846944565475,0.0339762203490927,0.998828566831519,-4.1277818409318
"87","GB54272",16,16,16,40,45,40,23,1,3,15,15,8,1.42086575167275,0.940519720811656,2.52287392022288,0.0254150971938134,0.998828566831519,-4.43896886593238
"88","GB54311",294,341,211,266,228,253,227,139,381,406,351,328,-0.396269334700113,5.1882238870414,-2.74774617922951,0.0165681535566474,0.998828566831519,-3.97301949807614
"89","GB54319",205,385,206,259,277,227,122,92,170,251,168,271,0.329142511847953,4.7741258355207,2.72919496369806,0.0171664200551103,0.998828566831519,-4.00169213463082
"90","GB54416",13,19,11,11,23,13,8,1,5,12,10,7,0.960442922136516,0.374550755413977,2.88594436003245,0.0127114229443715,0.998828566831519,-4.42629943203947
"91","GB54673",265,344,272,287,246,313,147,116,184,283,246,282,0.264821876077925,4.98583435674892,2.49574563640164,0.0267514443619086,0.998828566831519,-4.0793734411571
"92","GB54692",275,480,422,305,248,294,323,271,571,378,396,491,-0.531382929880236,5.5742979279153,-2.88033414041571,0.0128491716417771,0.998828566831519,-3.93246584954383
"93","GB54693",546,864,872,470,458,469,591,504,1194,737,777,1064,-0.673181831335034,6.48580946234283,-3.20487610079768,0.0068773097885116,0.998828566831519,-3.91290559320201
"94","GB54720",15,8,8,9,8,4,10,10,14,12,21,18,-0.958134287661669,0.548285450752561,-3.13781874215046,0.00782647887017375,0.998828566831519,-4.39975699290853
"95","GB54770",14,13,11,11,14,12,6,6,7,7,7,8,0.576505391233728,0.36613679732346,2.54269699526262,0.0244795995189238,0.998828566831519,-4.45940290123443
"96","GB55263",2747,7031,4117,1949,1874,1501,3312,2733,6207,2827,3983,6039,-0.819064833508955,8.77355160829322,-2.51884010339847,0.0256096459795214,0.998828566831519,-4.29952303518629
"97","GB55510",11,32,16,14,15,14,6,4,6,13,7,16,0.733706611462336,0.630021396096413,3.11151470005449,0.00823359094171754,0.998828566831519,-4.3950846747949
"98","GB55556",103,167,113,100,153,97,64,54,65,96,112,94,0.372338635093351,3.68605356034117,2.43182886055166,0.0301728098624944,0.998828566831519,-4.22524689813717
"99","GB55612",44,93,95,80,30,53,63,38,62,93,98,198,-0.702216515533116,3.22076440156672,-2.45915296140938,0.0286616425925625,0.998828566831519,-4.27198277639877
"100","GB55851",55,73,38,52,52,29,29,11,13,29,36,44,0.704965810539711,2.19200835771518,2.83244353361624,0.0140865446039358,0.998828566831519,-4.30695775524163
