"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"27","GB43688",1060,3215,1182,2018,1245,2145,2888,3007,7385,1886,11191,1424,-1.38060984533116,8.33076998220947,-3.05661410127207,0.00913878879345839,0.999419600517466,-4.14131931779703
"28","GB43946",33,59,25,33,24,38,38,58,56,21,30,61,-0.537586050929502,2.32171355004324,-2.60672345780893,0.0216584830232556,0.999419600517466,-4.32995954856264
"29","GB44079",13,25,17,19,23,24,7,26,7,2,5,22,0.868421457937928,0.820750761715473,2.50651825181948,0.0261892141228753,0.999419600517466,-4.44533911893889
"30","GB44116",561,330,327,328,337,472,465,636,405,253,372,726,-0.495937141631337,5.78286926304844,-2.76001878166175,0.0161648421352547,0.999419600517466,-3.9840874083501
"31","GB44460",30,26,27,29,27,43,66,40,36,24,54,41,-0.670427371286182,2.24272102259225,-2.50772154102634,0.0261297319918792,0.999419600517466,-4.35441603444708
"32","GB44550",110,229,121,135,128,185,36,143,130,38,33,144,0.733533870498525,3.75761259821455,2.57031798326622,0.0232090374833503,0.999419600517466,-4.18106023200655
"33","GB44574",66,95,61,121,99,99,49,80,63,24,36,76,0.509894299296935,3.15058048778663,2.5447373558327,0.0243623207900601,0.999419600517466,-4.26064675880406
"34","GB44987",207,140,125,116,126,154,173,268,135,91,170,178,-0.443082015123415,4.32860043834416,-2.76460290432926,0.0160235570720101,0.999419600517466,-4.03008349032323
"35","GB45176",15,39,12,27,24,22,6,9,12,5,9,9,1.13728346936689,0.863338656534016,3.89777236965969,0.00181836951720468,0.999419600517466,-4.31263066442776
"36","GB45184",369,517,318,374,367,359,484,1018,350,286,478,506,-0.591705664427221,5.82150850358855,-3.72378687356666,0.00253224918306718,0.999419600517466,-3.65352700549653
"37","GB45335",545,184,368,198,219,644,618,570,550,720,539,407,-1.13407333737147,5.80688680161215,-3.02800584505167,0.0096569868107956,0.999419600517466,-3.89338983348337
"38","GB45688",684,459,508,577,359,491,747,774,535,268,702,800,-0.51839592244228,6.18816555057825,-2.47759644281546,0.0276588014417436,0.999419600517466,-4.11797776258951
"39","GB45846",32,42,29,21,32,48,6,33,8,9,14,35,0.918955827365278,1.54128270796557,2.87039736969441,0.0130799417503753,0.999419600517466,-4.36038238736511
"40","GB45986",104,64,71,30,51,80,111,134,163,57,217,74,-1.10709071601945,3.49203746887308,-3.29789993005992,0.00573795817826038,0.999419600517466,-4.03430135070303
"41","GB46211",460,384,482,478,323,587,579,713,518,360,505,560,-0.529231545786426,6.00759584805003,-3.46553818423949,0.00415457574750552,0.999419600517466,-3.75657997042716
"42","GB46277",220,230,238,208,203,309,127,162,174,85,135,197,0.461192609290589,4.59266068986852,3.34722238537812,0.005217524237415,0.999419600517466,-3.80382722436752
"43","GB46516",456,500,317,266,371,407,154,193,222,128,202,205,0.81540158755895,5.11805715938851,4.72678142687313,0.000390593559474717,0.999419600517466,-3.38000428253299
"44","GB46616",7,20,10,13,7,13,10,37,15,9,16,13,-0.702650726170873,0.80989709089866,-2.61951106439249,0.0211380818028806,0.999419600517466,-4.43373919161871
"45","GB46979",7,5,5,10,7,6,7,18,12,10,10,10,-0.938386037487158,0.23211265816467,-3.56246322103182,0.00344864481863406,0.999419600517466,-4.38357388490066
"46","GB47267",33,47,30,35,29,45,24,68,60,29,47,44,-0.498213030347319,2.39079184230354,-2.81638396893951,0.0145094139746517,0.999419600517466,-4.28647706165358
"47","GB47269",67,77,57,54,41,71,64,94,70,42,68,98,-0.466174692609731,3.11390157716546,-3.08335686370576,0.00867943569285489,0.999419600517466,-4.14131516973709
"48","GB47387",49,52,30,30,55,38,41,73,56,42,53,60,-0.605114138022804,2.64614075229538,-3.10362022143359,0.00834675749720331,0.999419600517466,-4.2055289735985
"49","GB47429",11,34,13,15,15,13,4,11,5,7,4,5,1.12588554626723,0.396851478248058,3.46327991718279,0.00417266142627398,0.999419600517466,-4.37580118239985
"50","GB47608",183,231,216,191,210,317,158,474,320,121,352,255,-0.465585245258107,4.97260590269216,-2.80232083276461,0.0149061470887302,0.999419600517466,-3.9541038851467
"51","GB47736",783,736,537,473,587,522,718,1325,556,583,1421,588,-0.703784147507977,6.51585766084835,-2.81568090433989,0.0145289991919246,0.999419600517466,-4.03004179268231
"52","GB47973",531,852,734,758,709,864,370,929,543,246,505,588,0.329877992155986,6.31116430239474,2.6191688384571,0.0211518493976457,0.999419600517466,-4.0807405079378
"53","GB48173",24,33,35,35,39,77,37,18,8,19,3,15,1.32461325273472,1.59630705707764,2.81358944864932,0.0145874145040149,0.999419600517466,-4.36567401708519
"54","GB48332",9,8,8,2,6,11,9,14,13,6,8,25,-0.980776969176584,0.27605873219528,-2.76800071851013,0.0159196165744238,0.999419600517466,-4.44492021671162
"55","GB48335",34,32,30,31,28,36,28,103,41,17,29,40,-0.523128226786174,2.19480120711106,-2.56430603759496,0.023475235069656,0.999419600517466,-4.34803913368443
"56","GB48384",161,219,159,175,150,255,153,383,195,106,214,178,-0.31400554807236,4.62961087642892,-2.51237465338789,0.0259009386401736,0.999419600517466,-4.08738842528332
"57","GB48471",38,28,25,29,24,38,33,46,45,38,33,36,-0.558090918371064,2.1828985143347,-2.68369437584566,0.0187044490780129,0.999419600517466,-4.32946242803385
"58","GB48510",6,30,152,13,2,5,21,475,323,89,77,1350,-4.1042723969841,2.68827449230509,-3.29360279650874,0.00578570023480306,0.999419600517466,-4.24328568572308
"59","GB49168",89,73,64,85,88,80,35,79,40,21,44,75,0.527730854821976,2.98973093604089,2.91264282327517,0.0120595021341807,0.999419600517466,-4.19903366107066
"60","GB49282",46,61,51,75,61,54,31,44,37,18,34,49,0.482290017072119,2.56410348414473,2.62768885812737,0.0208116714830442,0.999419600517466,-4.30540096465859
"61","GB49372",526,440,413,295,426,714,475,927,435,390,560,471,-0.476501293852821,6.00832774862627,-2.65580685807202,0.0197263452585457,0.999419600517466,-4.03894901272513
"62","GB49460",9,13,11,8,15,17,13,27,21,10,11,21,-0.700161054562018,0.918731096115869,-3.24229503272324,0.00638751203420338,0.999419600517466,-4.36411675565364
"63","GB49672",1145,1884,1026,1491,1108,1645,705,1039,840,561,621,843,0.555164640214815,7.06179772075442,3.79561842775785,0.00220805169407907,0.999419600517466,-3.82774332641908
"64","GB50183",2096,1801,1642,1880,1598,2066,1774,3179,1723,1151,1901,2168,-0.308945749776398,7.9507676805919,-2.47878072274681,0.0275970965826582,0.999419600517466,-4.24982276165445
"65","GB50527",75,246,87,80,157,59,31,53,29,19,25,82,1.25652019882298,3.00902833257531,3.15028057571157,0.00762826662085337,0.999419600517466,-4.15660782604518
"66","GB50648",13,19,21,26,23,15,7,25,4,5,7,10,0.886999190652388,0.769494881468209,2.70648079190634,0.0179079805587597,0.999419600517466,-4.42704180063176
"67","GB50693",74,92,61,48,75,97,13,20,22,10,112,71,1.12462491328056,2.59431440372342,2.53210010531649,0.0249523257024634,0.999419600517466,-4.32515657357358
"68","GB50880",494,678,785,601,419,525,235,377,259,158,132,295,1.06987404555877,5.58362505701808,5.32869887605577,0.000134724395911033,0.999419600517466,-3.27671366071244
"69","GB50970",2154,1984,1585,1882,1592,2262,2031,2893,2285,1119,2693,2115,-0.419693423538011,8.04636191663704,-2.91127618813747,0.0120912480190053,0.999419600517466,-4.14855895886653
"70","GB51172",39,56,52,53,71,63,32,48,37,19,16,43,0.582164627143458,2.44790544393392,2.6863003550246,0.018611638060482,0.999419600517466,-4.30654355035784
"71","GB51356",37003,36578,40322,22498,39857,72138,46507,167319,78981,39155,89045,25587,-0.924068451734575,12.6669789488493,-2.61139000383653,0.0214671484479081,0.999419600517466,-4.43531371827965
"72","GB51383",94,241,324,340,138,325,29,253,156,47,103,55,1.07980633107398,4.16091862774809,2.55650852406619,0.0238249003889056,0.999419600517466,-4.14634799300548
"73","GB51494",516,475,419,349,544,508,185,551,310,94,407,243,0.568011971362957,5.52090919776549,2.61941411328012,0.0211419812180521,0.999419600517466,-4.0364317865999
"74","GB51654",166,210,179,175,184,210,109,210,140,72,130,162,0.247024619884735,4.37393118166644,2.7188779066153,0.0174886726333821,0.999419600517466,-4.04184238587306
"75","GB51673",44,233,96,113,80,37,19,33,18,27,21,42,1.45800507827962,2.62687594603126,3.00684333646773,0.0100590089441105,0.999419600517466,-4.23828834024348
"76","GB52285",23,22,22,32,25,17,16,56,37,15,55,30,-0.707682704972236,1.84649253433895,-2.5443310319597,0.0243810795487779,0.999419600517466,-4.37881676236086
"77","GB52294",75,864,769,1285,386,214,90,48,87,62,24,444,2.1979646263867,4.59995651945662,2.75260655912094,0.0163958778772131,0.999419600517466,-4.09392311483222
"78","GB52655",468,587,468,398,383,559,463,802,466,278,449,575,-0.296497350765011,5.98228881257752,-2.92068541581631,0.011874340786408,0.999419600517466,-3.94006986018887
"79","GB52863",8,14,5,5,10,9,8,16,19,7,22,21,-1.03951565756573,0.564134795433522,-3.41280980940969,0.00459827656146966,0.999419600517466,-4.37605973419064
"80","GB53043",264,357,250,265,264,439,309,655,355,241,757,302,-0.679757172877568,5.51879378938884,-3.16295487334811,0.00744400127064133,0.999419600517466,-3.82021069610883
"81","GB53062",737,616,604,537,502,806,726,918,749,460,583,654,-0.375794626626509,6.42025994634495,-2.70935271424069,0.0178099775904125,0.999419600517466,-4.05557482241629
"82","GB53672",852,556,735,751,438,794,1039,1731,1006,501,990,788,-0.752191559838832,6.7220697708086,-3.9282440871956,0.00171631946680545,0.999419600517466,-3.73340042688709
"83","GB53685",85,82,70,75,77,90,50,73,47,34,45,73,0.366707102017113,3.10038582501345,2.64271770935975,0.020224540188686,0.999419600517466,-4.24278484380805
"84","GB53719",2565,2021,2171,1609,1524,2706,2794,3568,3233,1598,3148,1749,-0.602033136308895,8.24885627135215,-2.90933002728931,0.0121365984120648,0.999419600517466,-4.16463079573302
"85","GB54001",16,30,35,29,23,27,36,46,32,24,25,63,-0.695939482780065,2.03278659634013,-2.83269580047995,0.0140622364431471,0.999419600517466,-4.31984133693112
"86","GB54258",1455,867,912,547,774,1482,1333,2958,1390,1367,1776,686,-0.905865474563003,7.27837116849805,-2.88931585868651,0.0126128370359336,0.999419600517466,-4.0885499034305
"87","GB54353",60,57,52,59,50,68,53,91,71,38,53,70,-0.329851089979567,2.97644175708999,-2.7625331296733,0.0160871980860406,0.999419600517466,-4.23004636366474
"88","GB54404",103,92,99,59,146,57,110,1523,391,32,595,159,-1.80111399077233,4.27925321520636,-2.77748483348933,0.0156329796594741,0.999419600517466,-4.07339103279058
"89","GB54426",219,344,277,271,215,288,119,325,210,114,150,184,0.362656317886655,4.82664304694683,2.85335582415683,0.0135152827439999,0.999419600517466,-3.95061348106188
"90","GB54429",31,68,63,49,46,49,21,34,17,20,13,44,0.85731814834711,2.17807598499076,3.11559613732062,0.008156148742209,0.999419600517466,-4.26590765990293
"91","GB54516",61,170,98,161,72,85,35,58,44,25,36,44,1.09325426055125,3.06399772704192,4.04784551888782,0.00136924334844872,0.999419600517466,-3.97923483931546
"92","GB54541",615,3655,914,2045,1197,763,276,1346,523,303,418,665,1.07102190743022,6.71939572896561,2.93085722073538,0.0116441800214184,0.999419600517466,-4.02684308084617
"93","GB55007",325,1042,827,1304,548,674,238,471,165,183,165,1009,1.05762415269915,5.91278818025391,2.47298664291039,0.02790025347413,0.999419600517466,-4.11886561724929
"94","GB55190",450,532,467,598,430,591,226,538,531,171,254,401,0.39025756530951,5.74665759529044,2.54420861993826,0.0243867336827657,0.999419600517466,-4.07011113345767
"95","GB55204",1937,103,2539,1186,173,2746,7183,5881,6807,16395,2560,4718,-3.27890459104041,8.21782872958027,-3.32669883898606,0.00542805388151404,0.999419600517466,-4.08913179810538
"96","GB55717",549,477,429,351,366,571,452,903,754,416,789,321,-0.609964117903222,6.06337330929694,-2.74773134383688,0.0165495966804663,0.999419600517466,-4.01009453431511
"97","GB55807",19,26,28,19,19,36,7,16,12,11,12,17,0.724391165320954,1.2101234717441,3.17947559169442,0.00721047739937595,0.999419600517466,-4.34932735184359
"98","GB55820",59,57,55,59,65,90,16,56,40,18,18,46,0.840863051627196,2.51234140573094,4.02821129099168,0.00142085488283199,0.999419600517466,-4.08701936026127
"99","GB55965",433,462,506,564,369,613,984,995,673,561,970,322,-0.830776711343886,6.26987791397783,-2.91997080304149,0.0118906786315519,0.999419600517466,-3.97013224102232
"100","GB56009",1405,888,840,712,705,1386,1381,1479,1554,836,910,911,-0.559201211397808,7.10853854273661,-2.52428701241124,0.0253239819651375,0.999419600517466,-4.1793909978697
