"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","VS.1","VS.2","VS.3","VS.4","VS.5","VS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"23","GB43505",124,112,119,112,94,133,117,102,73,119,123,115,-0.353313374610075,3.88256832162466,-2.50451916391677,0.0263002966429379,0.990677443194346,-4.17193748570465
"24","GB43688",1060,3007,3215,1424,1245,2145,2888,7385,1886,11191,1182,2018,-1.28631149809987,8.33076998220947,-2.73511852069263,0.0169636005839859,0.990677443194346,-4.21260952593228
"25","GB43900",52,71,35,40,30,62,45,47,35,47,51,55,-0.443065247435376,2.63010023984779,-2.4960530847924,0.0267241291137764,0.990677443194346,-4.32160914199931
"26","GB44079",13,26,25,22,23,24,7,7,2,5,17,19,0.967572556233099,0.820750761715473,2.92596630196016,0.0117623217039211,0.990677443194346,-4.40453190665454
"27","GB44086",71,99,110,94,88,107,75,98,50,85,108,101,-0.312904593198406,3.56238707965599,-2.55603412109128,0.0238577991405961,0.990677443194346,-4.20104199779935
"28","GB44335",13,17,18,11,14,15,4,7,5,7,5,11,0.696628733489913,0.406524370126323,3.00531749552946,0.0100960048180545,0.990677443194346,-4.41766814790298
"29","GB44416",254,368,317,248,221,293,138,176,100,209,205,190,0.294545181443181,4.83264178372062,2.86360327005706,0.0132603876809646,0.990677443194346,-3.94426186053042
"30","GB44433",241,336,300,235,195,269,265,218,178,240,263,265,-0.325195471819989,5.03642239529927,-2.67656091431688,0.0189711097539551,0.990677443194346,-3.99429543210676
"31","GB44504",9,19,10,39,10,37,5,4,2,9,6,11,1.10616077082572,0.44138131903009,2.49425761599225,0.0268148568694157,0.990677443194346,-4.46140304232652
"32","GB44676",16,34,12,21,9,35,10,10,0,5,6,11,1.41632803301282,0.425965016764226,2.58474310525619,0.0225933718526926,0.990677443194346,-4.45050986837102
"33","GB44811",53,91,57,41,42,48,56,80,31,61,77,43,-0.508894820364857,2.85831301375078,-2.61087519619759,0.0214991001152648,0.990677443194346,-4.27500073977207
"34","GB44996",103,266,177,96,121,179,129,473,221,575,247,160,-1.25961074819446,4.69938662420792,-3.59438172619795,0.00324749108878151,0.990677443194346,-3.71090767521172
"35","GB45249",27,47,20,27,30,32,9,18,7,16,19,16,0.633947426510399,1.43370766933883,2.93251279813905,0.0116151124837115,0.990677443194346,-4.36123781572015
"36","GB45668",14,15,8,13,9,15,18,22,8,15,13,13,-0.699769203329755,0.844349166658131,-2.88214743813578,0.0127962639701634,0.990677443194346,-4.40545870462434
"37","GB45825",158,288,231,198,193,237,195,187,132,212,238,245,-0.348261841225336,4.77164711010444,-3.21581321477087,0.00672812006457319,0.990677443194346,-3.80602178611655
"38","GB45846",32,33,42,35,32,48,6,8,9,14,29,21,1.02739713470848,1.54128270796557,3.44389648158238,0.00433563284891533,0.990677443194346,-4.29597061962181
"39","GB45935",722,1065,921,836,569,859,336,617,245,432,602,583,0.410472815234729,6.31818619549899,3.18687690087196,0.00711426538114804,0.990677443194346,-3.89514968499799
"40","GB46005",255,330,252,235,216,335,299,269,161,269,270,249,-0.361214317555732,5.09575542599934,-3.04485031139191,0.00935550177384932,0.990677443194346,-3.85005635283987
"41","GB46061",210,312,272,227,199,297,289,287,167,247,248,231,-0.413688162029968,5.02509356416296,-3.4465279050496,0.00431374329499447,0.990677443194346,-3.70606271278198
"42","GB46211",460,713,384,560,323,587,579,518,360,505,482,478,-0.465595229579828,6.00759584805003,-2.77757829274422,0.0156395208552274,0.990677443194346,-3.99324048373364
"43","GB46222",73,36,287,43,52,94,42,234,41,139,217,328,-1.34541194804138,3.68381344494898,-2.49276066069327,0.026890727072571,0.990677443194346,-4.20804174663378
"44","GB46487",143,262,168,163,115,183,74,119,53,92,126,138,0.327007978468348,4.06955290545736,2.45132246118561,0.02907488392562,0.990677443194346,-4.17234558869902
"45","GB46558",91,11,50,63,177,292,299,295,99,349,61,219,-1.86761311020995,3.96772627630866,-2.57162945773566,0.0231626669530444,0.990677443194346,-4.16201904941963
"46","GB46663",12,17,20,19,17,36,3,4,5,10,13,9,1.01537674728859,0.632486907980343,2.96842653568464,0.0108393854901529,0.990677443194346,-4.41022401249925
"47","GB46956",20,52,17,42,16,42,9,9,7,9,20,14,0.91631516812495,1.24610504798034,2.8050089150775,0.0148385887978923,0.990677443194346,-4.3915221950054
"48","GB46978",134,104,121,115,85,145,91,122,109,147,146,124,-0.524379123230067,3.98061363119141,-2.9370599097326,0.0115139368992093,0.990677443194346,-4.02205763395068
"49","GB47029",682,670,449,240,366,755,382,761,520,763,658,543,-0.750903222958923,6.15241959241319,-2.94317821433661,0.0113791762915548,0.990677443194346,-3.94882917443719
"50","GB47309",66,83,54,45,48,81,59,86,42,52,63,67,-0.429117411845469,3.01708227726305,-2.80499988958839,0.0148388455846587,0.990677443194346,-4.21373472272718
"51","GB47320",161,229,224,227,160,221,88,147,57,110,126,169,0.382955817260261,4.30434414127725,2.8668808028182,0.0131771668003458,0.990677443194346,-4.00520940634679
"52","GB47458",94,121,71,80,81,93,42,52,21,50,44,82,0.477250418334332,3.07886933354372,2.70413723062227,0.0179983701472954,0.990677443194346,-4.2326466318027
"53","GB47521",1422,3451,1797,1264,1174,2844,1376,2132,1672,2283,2132,2068,-0.561282378206901,7.95504800960011,-2.66952528749094,0.019227388043443,0.990677443194346,-4.20226325832211
"54","GB47565",2793,6727,3997,1336,1950,3853,2373,5808,2459,5917,3940,3120,-0.77406003527854,8.78671794646185,-2.56169325263106,0.0236032509375826,0.990677443194346,-4.27849598060813
"55","GB47930",34,45,36,20,20,41,29,58,19,28,46,33,-0.560388956194771,2.11630275076617,-2.68161453585224,0.0187890866149243,0.990677443194346,-4.33470359634506
"56","GB48521",177,201,143,145,79,186,289,170,123,126,195,144,-0.598718861246962,4.38859707919667,-2.49516113309495,0.0267691637500034,0.990677443194346,-4.11176857781507
"57","GB48620",50,68,64,64,41,63,25,44,11,41,32,33,0.502517492662632,2.4417031056435,2.66769339342519,0.0192946681768008,0.990677443194346,-4.31078467390423
"58","GB48924",367,454,373,371,296,292,438,296,214,448,379,372,-0.438535119078312,5.54250590047109,-2.61315546716883,0.0214060933976524,0.990677443194346,-4.02535366260072
"59","GB49245",14,17,15,14,16,14,19,17,7,17,19,19,-0.543162077166038,1.06218980228119,-2.81057525506394,0.0146810483141278,0.990677443194346,-4.39891837812976
"60","GB49382",224,307,332,294,195,245,122,209,64,145,180,191,0.385776321534327,4.67902942415587,2.59191959869876,0.0222875903670066,0.990677443194346,-4.06129885239304
"61","GB49568",103,118,85,130,93,108,56,62,31,40,72,75,0.478296949250839,3.32338661018362,2.74943521667361,0.0165053133985508,0.990677443194346,-4.18978632108247
"62","GB49570",129,222,191,169,144,192,71,145,45,83,125,138,0.374612278313976,4.075731784855,2.58123392394549,0.0227443707822319,0.990677443194346,-4.13082049933303
"63","GB50026",2163,2847,1569,3914,2615,4801,440,2068,721,589,982,2568,1.04354771654729,7.78940554950426,2.63559605930209,0.0205114085259619,0.990677443194346,-4.20130269468885
"64","GB50180",199,147,135,194,94,155,25,41,55,56,98,75,1.01111634254049,3.57657656093704,3.43374472790762,0.00442113672799317,0.990677443194346,-3.99564889535211
"65","GB50232",378,762,448,323,340,580,190,316,119,247,308,265,0.486831447588494,5.41286211484598,3.50276243316239,0.00387173792414676,0.990677443194346,-3.71218452085591
"66","GB51057",14,34,25,20,13,25,7,11,4,9,17,13,0.643705437559148,0.931589094792186,2.72900581162556,0.0171630459726941,0.990677443194346,-4.41748030237179
"67","GB51367",160,210,125,132,134,178,126,166,88,170,149,159,-0.326456953415724,4.2853798548523,-2.75770187708293,0.0162462381097529,0.990677443194346,-4.03073855647497
"68","GB51526",231,310,252,194,190,287,192,239,146,242,244,229,-0.282089308453519,4.90551518981904,-3.0002009605267,0.010196003963926,0.990677443194346,-3.87501067117401
"69","GB51816",13,21,12,7,7,3,21,23,6,9,17,13,-1.03857779630076,0.606861152183655,-2.58264620295733,0.0226834836048374,0.990677443194346,-4.4486594888506
"70","GB51949",18,51,12,14,7,18,1,3,5,9,10,7,1.25630190010923,0.327984793451244,2.57607324772897,0.0229682114602336,0.990677443194346,-4.45478650742682
"71","GB52345",655,672,485,784,525,723,727,628,413,675,708,718,-0.469117189413081,6.39163248832096,-2.94731399654399,0.0112889677924958,0.990677443194346,-3.97364758604477
"72","GB52531",1309,2132,1491,1225,1216,1823,1320,1614,898,1748,1352,1330,-0.3252548513394,7.55873576333117,-2.46873636343894,0.0281369981245257,0.990677443194346,-4.23030767655757
"73","GB52631",208,296,273,140,190,428,174,455,177,294,280,268,-0.576261269352933,5.05316970405454,-2.75813924155703,0.0162326427625142,0.990677443194346,-3.96182635290458
"74","GB52997",258,512,316,455,218,471,196,215,140,167,161,265,0.462682637182169,5.09237754247848,2.47465726749565,0.0278247855142827,0.990677443194346,-4.08776240140262
"75","GB53039",2409,3021,2355,2048,1598,2344,2796,2455,1616,2339,2293,1820,-0.434728499582817,8.20111723779159,-2.53317272856293,0.0249134048901539,0.990677443194346,-4.25094427163709
"76","GB53066",349,357,283,270,251,382,330,321,225,270,303,294,-0.351893861276289,5.31462437903465,-2.60646654141803,0.0216800326429072,0.990677443194346,-4.02110645659847
"77","GB53193",17,31,31,32,19,21,62,23,34,26,32,33,-0.850701734170339,1.94049588424342,-2.74719984337703,0.0165760619290399,0.990677443194346,-4.34074738686466
"78","GB53485",11,14,14,15,10,12,3,6,2,9,5,8,0.792380101487214,0.156436373907156,3.07422526067713,0.00884047926480033,0.990677443194346,-4.41946517175914
"79","GB53503",564,605,601,533,411,656,778,725,460,555,590,409,-0.523603061215536,6.22469786755523,-2.73283059189692,0.0170379840734584,0.990677443194346,-4.02932255982848
"80","GB53504",10,22,19,13,11,22,4,11,5,6,7,12,0.627504397935335,0.530564856783156,2.54038318147553,0.0245756861679508,0.990677443194346,-4.45521337686889
"81","GB53628",12,33,23,20,12,10,5,10,4,4,9,11,0.812571179365234,0.553678856008255,2.57626709925751,0.0229597648304208,0.990677443194346,-4.45075515829083
"82","GB53641",776,138,361,418,430,139,32,107,59,73,70,90,1.76903631610182,4.27689638238536,3.29595814481921,0.00576477784998191,0.990677443194346,-3.95797976024867
"83","GB53716",33,32,48,25,36,44,27,63,31,52,31,41,-0.593508572622689,2.32192002358475,-2.53293299181421,0.0249247102105396,0.990677443194346,-4.34204084842638
"84","GB53824",313,331,256,249,256,386,232,322,241,303,265,293,-0.355647945205769,5.23802452732655,-2.50442160729884,0.0263051434554747,0.990677443194346,-4.06104680130217
"85","GB53858",23,13,9,9,7,9,17,17,13,14,18,18,-1.01337340222736,0.856107388452944,-3.72620548856256,0.00252368170754912,0.990677443194346,-4.32750980981976
"86","GB54037",40,102,69,44,50,54,13,33,11,27,30,43,0.769688501629508,2.29689812653661,3.28682581273129,0.00586715912888636,0.990677443194346,-4.22728923266679
"87","GB54462",50,58,52,62,70,79,65,67,51,56,63,66,-0.457722849182387,3.02872695266856,-2.55941926521659,0.0237052175728231,0.990677443194346,-4.26725499632566
"88","GB54551",129,65,48,100,82,96,119,106,63,88,125,81,-0.681355962733458,3.55790927971364,-2.50650793333418,0.0262016780010389,0.990677443194346,-4.2155748416589
"89","GB54634",244,156,135,190,131,204,358,193,153,142,270,194,-0.729588018890638,4.64993523418865,-2.76907937948834,0.015896177080153,0.990677443194346,-3.98408251368775
"90","GB54836",139,148,105,115,110,160,115,168,102,153,114,137,-0.470506361656066,4.09840324853879,-3.13195937540876,0.00790911905722591,0.990677443194346,-3.9395786853666
"91","GB55202",30,53,70,24,37,72,32,103,35,88,94,50,-0.919004862874806,2.78430437977444,-3.08970049999756,0.00858061095703786,0.990677443194346,-4.18805690989001
"92","GB55502",15,18,23,23,26,14,6,9,2,3,13,19,0.93530969333546,0.666622225652776,2.45138999414818,0.0290711893491564,0.990677443194346,-4.45878258220394
"93","GB55515",4698,6772,5686,1972,2933,7638,2575,12281,4507,10609,7152,4752,-0.929423297528643,9.43563254612916,-2.57548098265255,0.0229940366920072,0.990677443194346,-4.31277364914889
"94","GB55787",205,333,205,190,174,244,142,160,89,120,140,143,0.299705209040925,4.49183642108204,2.68989066487734,0.0184946681011213,0.990677443194346,-4.03895778694166
"95","GB55879",276,395,246,203,212,298,272,326,175,258,252,225,-0.362967041247043,5.0863520774652,-2.65704042712153,0.0196904913307203,0.990677443194346,-4.00075779292776
"96","GB55929",1156,1488,1063,780,485,1216,1381,1430,800,1344,1240,624,-0.658839664942422,7.09065810328431,-2.52329307044643,0.0253834305805235,0.990677443194346,-4.18078703421963
"97","GB55932",15,22,14,9,17,30,24,26,16,17,18,26,-0.7459671875477,1.34070478618213,-3.04015788485918,0.00944049335032439,0.990677443194346,-4.35270389836349
"98","GB55964",128,807,353,138,249,221,564,405,237,680,256,362,-1.07895293406176,5.38586529191367,-2.89851591467835,0.0123999354198877,0.990677443194346,-3.91436801705563
"99","GB55965",433,995,462,322,369,613,984,673,561,970,506,564,-0.979898822944228,6.26987791397783,-3.88100777026337,0.0018796745480921,0.990677443194346,-3.67199726268767
"100","GB56010",31,26,35,38,20,28,9,17,8,5,18,11,0.958968776271929,1.24934118985198,3.31676562041756,0.00553816213305933,0.990677443194346,-4.33580125187194
