"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"58","GB48850",14,152,233,19,110,94,0,37,12,27,83,32,1.71696041743945,2.09074521353822,2.22381897519046,0.0439064288486204,0.999821196446759,-4.46214738613786
"59","GB49004",66,230,134,140,489,140,121,234,265,237,296,386,-0.69656987816904,4.67863084921215,-2.55491411136157,0.0235022259634715,0.999821196446759,-4.25610348394573
"60","GB49223",564,1010,809,506,5124,747,1683,925,1669,3264,1218,3578,-1.18906178492278,7.42139096586206,-2.45312441240715,0.0285342404996803,0.999821196446759,-4.3630311813158
"61","GB49347",464,1369,1537,860,1474,1498,99,836,500,953,1506,631,0.802220311538898,6.68115275019408,2.53566788763745,0.0243829926022996,0.999821196446759,-4.31527124854066
"62","GB49689",55,71,136,60,38,367,11,20,81,58,46,9,1.50133053799519,2.67141260118178,2.17715484646207,0.0478716788659615,0.999821196446759,-4.44204191491834
"63","GB49808",6,19,12,21,32,15,11,19,15,38,25,38,-0.597364620649626,1.2847541172468,-2.14811574367539,0.0505058864906535,0.999821196446759,-4.49395631743108
"64","GB49843",52,52,83,73,112,105,10,43,55,72,108,39,0.550786931235803,2.90308578346497,2.19510758750149,0.0463080105520561,0.999821196446759,-4.42416342051778
"65","GB49866",7,25,14,11,46,27,29,13,25,30,39,54,-0.70427439384614,1.5841166009008,-1.95887630315426,0.0712468378409758,0.999821196446759,-4.50530940039029
"66","GB50064",298,1114,744,209,5490,566,1029,925,1505,2348,1275,4054,-1.41681226677687,7.12468696677245,-2.52603099022293,0.0248358827631301,0.999821196446759,-4.33642118672693
"67","GB50444",5,14,27,23,17,30,7,22,13,73,77,59,-1.06515285361793,1.55441589453282,-2.85666425418824,0.0131333639757273,0.999821196446759,-4.41286707940808
"68","GB50454",122,206,335,532,448,348,48,152,270,225,352,284,0.470537186192722,4.92546633893617,1.94135072348734,0.073518332847387,0.999821196446759,-4.40139830602542
"69","GB50604",6,32,19,7,29,19,7,22,15,21,66,435,-1.37752977396619,1.59162710069919,-1.95522406059169,0.071714857342952,0.999821196446759,-4.50605324127905
"70","GB50627",305,642,1551,324,674,718,63,342,267,679,1072,232,0.769184393436958,5.80285040510753,1.90050233455469,0.07907065742865,0.999821196446759,-4.42140232373182
"71","GB50822",2,78,20,1,124,6,23,52,83,151,161,224,-2.92040201783831,2.13971192728766,-3.8919493050004,0.00175360724144825,0.999821196446759,-4.28996685742744
"72","GB51504",325,250,505,316,430,602,112,216,244,313,377,203,0.624766457666669,5.25250786348181,2.38530282284727,0.0324442668171104,0.999821196446759,-4.29529045869953
"73","GB52155",8,32,13,67,26,15,12,26,25,43,55,76,-0.855352903170267,1.79816360025356,-2.25153293115695,0.0416997042617839,0.999821196446759,-4.46624876811339
"74","GB52465",119,139,114,184,262,327,25,105,105,231,111,133,0.632491178124441,4.08580375421651,2.30756795590612,0.0375534834539232,0.999821196446759,-4.33610982705164
"75","GB52581",0,9,0,52,22,20,19,40,92,52,40,27,-2.68237451995582,1.01825254514956,-3.03271294430576,0.00932426382101303,0.999821196446759,-4.42758376689356
"76","GB52599",1,20,10,7,23,4,8,10,12,15,18,23,-0.903607977725243,0.435289570978532,-2.01567296028685,0.0643190540730974,0.999821196446759,-4.52448152182223
"77","GB53002",72,220,170,115,1058,181,302,216,229,488,249,684,-0.864146467586687,5.02935817252339,-1.91217484210776,0.0774464608894411,0.999821196446759,-4.40920987180493
"78","GB53009",0,19,11,1,83,19,3,10,24,67,169,146,-2.35683903721516,1.08079106532803,-2.55707400382376,0.023405320733977,0.999821196446759,-4.46449939911123
"79","GB53122",7,40,21,8,124,14,26,37,44,62,29,121,-1.10030809112789,2.01662725239125,-1.97136560650915,0.0696673809763219,0.999821196446759,-4.49241643288509
"80","GB53226",4,11,16,8,21,15,4,14,9,19,47,31,-0.698065833055447,0.810794978108526,-2.41616251867833,0.0306055654105564,0.999821196446759,-4.48326202777429
"81","GB53298",4,10,10,10,18,12,7,12,7,25,19,30,-0.667906395430049,0.663479383164108,-2.40236649042989,0.0314149259792634,0.999821196446759,-4.48839345035321
"82","GB53331",14,32,48,46,71,37,9,16,27,28,14,34,0.855106771491418,1.80804589954344,2.66458743334353,0.0190411152918211,0.999821196446759,-4.41984656788945
"83","GB53525",43,84,63,66,120,98,9,83,66,65,51,34,0.679211973312845,2.86278807753391,2.13670331486407,0.0515776843373393,0.999821196446759,-4.43566333206089
"84","GB53775",23,25,50,52,95,49,6,31,27,27,31,38,0.742142808702909,2.05884380570552,2.77600362238937,0.0153559694443137,0.999821196446759,-4.39302567402815
"85","GB53834",5,28,14,15,43,20,0,12,7,12,16,11,1.20393840630445,0.506909748562947,2.5623900069844,0.0231684548800435,0.999821196446759,-4.47921058535807
"86","GB53857",3,13,11,7,69,12,17,11,11,41,30,65,-1.00528126074857,1.14053853594081,-2.05338795575604,0.0600666013611679,0.999821196446759,-4.50738878385138
"87","GB54076",37,47,96,33,40,102,23,24,58,154,173,397,-1.01178411997065,3.10638695569767,-2.00708832430705,0.0653249102151487,0.999821196446759,-4.44566114328589
"88","GB54172",123,282,485,178,417,394,109,258,132,237,157,188,0.611061543537625,4.81887732694583,1.94433053464678,0.0731275209392064,0.999821196446759,-4.4014243459599
"89","GB54410",2350,2618,4017,2536,1824,4645,268,1501,1550,2633,6243,1603,0.811782903845537,8.09180401894249,2.0154200807965,0.0643484792132825,0.999821196446759,-4.45799156609652
"90","GB54483",45,151,66,86,279,165,24,74,77,110,90,84,0.566720067357285,3.49602210937225,2.14356445190646,0.0509308071923931,0.999821196446759,-4.40057211994905
"91","GB54786",8,23,39,47,46,42,9,37,32,40,95,80,-0.578701759503933,2.13557591800694,-2.08693140007376,0.0565041279727198,0.999821196446759,-4.47318692574962
"92","GB54827",207,428,345,216,1146,322,474,446,606,810,501,1001,-0.987695062010512,5.92335741399642,-2.86636992565967,0.0128882137423266,0.999821196446759,-4.20257779139038
"93","GB54908",5,21,13,31,23,11,4,15,13,67,67,27,-0.80046216189862,1.24378148514625,-1.95048058670909,0.072326900226093,0.999821196446759,-4.51427097831649
"94","GB55039",19,165,57,26,229,56,117,105,132,284,182,313,-1.49293907325721,3.74260139533362,-3.45765785948945,0.00406929004502647,0.999821196446759,-4.15648103454385
"95","GB55224",215,332,352,395,485,554,83,243,177,318,591,395,0.389395688404953,5.30046481868612,2.50377081582216,0.0259131955243006,0.999821196446759,-4.26572788186854
"96","GB55373",255,477,489,406,691,828,105,333,342,406,626,465,0.370682420563192,5.69880347783378,2.48199641075794,0.0270104092737695,0.999821196446759,-4.28123143586166
"97","GB55630",20,19,26,31,48,16,5,14,7,9,20,5,1.29916464215984,0.974753283546668,3.30935189604133,0.00543433516394706,0.999821196446759,-4.40317081574099
"98","GB55723",11,14,23,27,32,30,14,24,20,48,43,29,-0.475144328138267,1.65347519930295,-1.98765602562368,0.0676553304074069,0.999821196446759,-4.50010539587933
"99","GB55813",131,411,291,77,143,132,74,208,172,58,29,18,1.49840291887009,3.76110406982167,1.97692643809621,0.0689744826460782,0.999821196446759,-4.42634804671758
"100","GB55986",5,6,10,6,11,12,7,13,9,8,20,14,-0.586147816721473,0.337342630761682,-1.90477232540825,0.0784729532384085,0.999821196446759,-4.53439171076132
