"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"17","GB42539",7,12,13,21,11,22,10,13,29,26,42,24,-1.07725498938876,1.16204556642953,-4.11237550193213,0.00112951061523916,0.589617341130074,-4.31924992357517
"18","GB42728",189,229,267,688,456,417,45,160,97,92,197,400,0.915333316958482,4.7582402012344,3.47130278147444,0.00391562503031667,0.589617341130074,-4.02439516597652
"19","GB42758",22,63,54,66,102,310,1,14,19,27,40,31,1.75151766730659,2.12534441242706,3.51540903057502,0.00359201784319292,0.589617341130074,-4.29905354859086
"20","GB42768",41,29,59,72,53,59,1,20,24,9,33,38,1.19018739803967,1.79350709759917,3.06418669879277,0.00869286489700123,0.589617341130074,-4.36868351254523
"21","GB42894",594,968,918,1472,1912,2822,189,318,628,640,1032,840,0.865523926996365,6.70906265253641,3.90131998179926,0.00169551707359965,0.589617341130074,-4.03652604882536
"22","GB42917",42,77,60,265,95,91,63,86,131,89,192,179,-0.749600995180926,3.68233676163166,-2.99717946807878,0.0099104897510372,0.589617341130074,-4.19019147952988
"23","GB43497",20,31,26,113,42,136,2,12,11,10,21,51,1.46293483145573,1.65010344881762,3.52338332486426,0.00353645755204248,0.589617341130074,-4.33320011692825
"24","GB43507",185,265,271,650,384,356,130,400,426,327,456,583,-0.53798464862437,5.44053299684706,-3.36728628478326,0.0048000243526383,0.589617341130074,-4.02902409991802
"25","GB43988",3,7,4,19,4,14,6,12,14,8,26,21,-1.26033261152348,0.338063931791519,-3.85802922312121,0.0018436451363781,0.589617341130074,-4.38871824100862
"26","GB44069",21,47,46,80,67,63,11,30,22,20,42,35,0.620951185738334,2.18415852330728,3.24836112179874,0.00605977113574516,0.589617341130074,-4.3124500907951
"27","GB44123",112,196,161,858,253,303,146,244,402,276,445,530,-0.743361025011719,5.1585756853231,-3.00602051434932,0.00974063751857191,0.589617341130074,-4.10830174404112
"28","GB44550",59,94,193,285,192,292,13,54,48,90,98,168,0.923274621300837,3.67070458161141,3.31673021623146,0.00529984099928374,0.589617341130074,-4.14764490127722
"29","GB44596",13,44,12,210,35,46,39,64,106,63,108,131,-1.40722381345443,2.79460795852646,-3.4860111542043,0.00380456601711604,0.589617341130074,-4.21979440688627
"30","GB44662",108,178,163,247,234,354,30,92,89,99,192,199,0.547435633155772,4.17631093564866,3.14378114496629,0.0074381544921295,0.589617341130074,-4.12041219722433
"31","GB44697",12,29,13,117,24,48,20,38,66,35,68,122,-1.12917027998277,2.30432733248733,-3.24337336581938,0.00611930216222443,0.589617341130074,-4.30096016460621
"32","GB44841",201,522,698,474,527,791,61,205,340,231,457,198,0.793526473773619,5.37263764547206,3.02605859079491,0.00936626548212175,0.589617341130074,-4.12032906229322
"33","GB45005",10,16,17,36,34,59,1,6,4,5,14,22,1.49648188586458,0.703259813487171,4.20955253700047,0.000938080473941419,0.589617341130074,-4.34728504248352
"34","GB45158",42,54,68,58,44,53,37,56,113,67,83,85,-0.855636299556884,2.96103787656979,-3.27436371045502,0.00575867472668505,0.589617341130074,-4.22536687125065
"35","GB45188",14,19,24,34,33,25,13,24,30,26,47,53,-0.733894039744664,1.780006106154,-3.63415121222652,0.00284868896112101,0.589617341130074,-4.30449412784636
"36","GB45265",261,1071,317,5484,773,1378,602,1350,1835,1729,2209,3475,-1.35135718049036,7.28100383870107,-3.0692729001141,0.00860674464087239,0.589617341130074,-4.22308798409789
"37","GB45277",361,807,535,914,1262,1707,75,352,442,367,486,522,0.915100053934689,6.03987124443239,4.13089702295164,0.00109015692336355,0.589617341130074,-3.93679560336878
"38","GB45453",6,20,21,44,41,61,1,11,3,5,14,34,1.43443890118015,0.836226982324274,3.20301356822253,0.00662302068019219,0.589617341130074,-4.40982040538569
"39","GB45458",67,173,147,249,247,463,25,70,79,76,115,165,0.890051725335884,3.95923602306477,4.33969047560931,0.000732599119470621,0.589617341130074,-3.93407554735872
"40","GB45501",43,54,41,202,26,87,68,88,268,93,99,162,-1.32604524187819,3.41705594240956,-3.26133833269197,0.00590758259296844,0.589617341130074,-4.17815028289908
"41","GB45810",15,49,29,271,51,90,51,73,112,96,151,285,-1.30166699722272,3.32047052455319,-3.50965028659146,0.00363268863914563,0.589617341130074,-4.14875934854397
"42","GB45909",382,799,621,1852,864,1635,427,916,1963,830,1568,1191,-0.649839278554828,6.93785776928379,-3.07817197967254,0.00845809694034733,0.589617341130074,-4.19671408811327
"43","GB45951",334,527,223,1973,603,418,534,586,1191,1037,1648,999,-1.28709486588369,6.47405933312436,-3.44672072186616,0.00410858137963439,0.589617341130074,-4.08940308186926
"44","GB45988",11,12,26,40,26,27,11,36,35,27,35,62,-0.924456522051123,1.74332141807493,-3.97431139951624,0.0014726884344213,0.589617341130074,-4.27718824426086
"45","GB46029",7,20,18,36,30,31,15,26,39,27,26,51,-0.782382496233683,1.68073162396627,-3.47563253935552,0.00388259691607657,0.589617341130074,-4.32863362251591
"46","GB46156",108,137,196,240,268,376,39,99,91,83,161,203,0.595597528360975,4.18982085761501,3.29335737386922,0.00554824528501904,0.589617341130074,-4.08727459247101
"47","GB46229",549,489,723,1317,930,454,441,1039,860,2084,1450,1651,-1.07535418274467,6.81494133625834,-3.36408123797139,0.00483025668429016,0.589617341130074,-4.13368077206892
"48","GB46508",35,67,91,75,74,68,44,78,113,58,108,111,-0.717111067851667,3.22857915917359,-3.29796419280398,0.00549837806744127,0.589617341130074,-4.18777644139256
"49","GB46516",163,423,383,459,647,748,49,213,132,283,193,166,1.06331361736565,5.02903313858015,3.99149385416104,0.00142473139943508,0.589617341130074,-3.91664548623242
"50","GB46842",22,67,63,66,65,169,4,21,40,13,56,40,1.05127284664063,2.27646000001822,3.1382736161711,0.00751884828932598,0.589617341130074,-4.32148794334608
"51","GB47055",79,203,162,348,614,193,23,128,88,100,101,99,1.05177455118101,4.08556102692607,3.2315194867844,0.00626314006138167,0.589617341130074,-4.12363145156694
"52","GB47136",447,757,853,1135,999,1779,181,428,608,496,790,744,0.49249860616754,6.42111482793254,3.50744665613594,0.00364837432162777,0.589617341130074,-4.0759758025766
"53","GB47496",196,336,338,478,362,550,63,211,217,204,300,336,0.430677214553921,5.09331215047389,3.22506944554905,0.0063428210956907,0.589617341130074,-4.060441633291
"54","GB47767",9,36,11,183,11,57,29,60,110,45,67,184,-1.64201315625328,2.4972384892468,-3.18763103522937,0.00682572431042339,0.589617341130074,-4.29371587870561
"55","GB47869",35,45,66,139,97,154,7,33,29,39,42,94,0.817759619680603,2.68851160717087,3.04601467485684,0.00900760020068637,0.589617341130074,-4.294765605484
"56","GB48315",44,106,92,132,97,121,76,104,138,92,164,121,-0.625184988304341,3.71965052088277,-3.20017207755803,0.00666000666552378,0.589617341130074,-4.14373700740162
"57","GB48437",8,12,14,14,13,27,0,7,3,3,6,10,1.45596429668662,-0.0822292240824542,3.64113564388879,0.00281015878894997,0.589617341130074,-4.41150016853031
"58","GB48472",124,210,155,900,93,325,175,380,472,455,416,573,-1.26318092371114,5.22418193881027,-3.40897035873795,0.0044237173909688,0.589617341130074,-4.02039811781581
"59","GB48706",38,48,37,79,50,58,36,66,92,67,78,90,-0.86358692197428,2.91667595102661,-4.23749517761532,0.000889452397546639,0.589617341130074,-4.09983204249331
"60","GB48847",74,124,217,264,186,263,100,153,207,154,297,316,-0.52304946034919,4.53296708824857,-3.25816510734071,0.00594443927475985,0.589617341130074,-4.05554415042131
"61","GB49004",66,134,140,489,140,296,121,234,230,265,237,386,-0.813760779073287,4.67863084921215,-3.35706877201502,0.00489707198847841,0.589617341130074,-4.0295228941354
"62","GB49016",35,99,73,81,148,189,3,22,18,35,29,35,1.77335088218355,2.43510896365614,5.4117530936894,0.000103123733320013,0.589617341130074,-4.09854359555818
"63","GB49017",198,409,436,273,689,568,17,137,133,336,120,117,1.44368441047566,4.72073935112172,3.61996625723736,0.00292859663754906,0.589617341130074,-4.01911834683873
"64","GB49153",22,40,40,63,39,39,34,43,53,48,61,60,-0.705741569156008,2.49478235853774,-3.15593890419989,0.00726306531078395,0.589617341130074,-4.29293264489104
"65","GB49644",15,21,27,49,33,30,13,32,34,47,50,42,-0.699161963117309,1.97721710160859,-3.24991378245087,0.00604135793237741,0.589617341130074,-4.32766774564966
"66","GB49785",36,104,15,490,122,251,196,141,467,287,342,320,-1.7365174443685,4.38827754332813,-3.19320150745364,0.00675161397744891,0.589617341130074,-4.11249524297439
"67","GB49808",6,12,21,32,15,25,11,19,19,15,38,38,-0.742320539517228,1.2847541172468,-3.01706045370254,0.00953258165097516,0.589617341130074,-4.4002224766636
"68","GB49963",2216,5237,3312,1896,3572,11647,269,1953,2179,485,2032,2469,1.3601723846389,8.08795933604889,2.99965006891499,0.00986273218529846,0.589617341130074,-4.28673313197046
"69","GB50037",13,23,28,38,14,14,12,56,54,60,33,40,-1.34449481915711,1.8414583583282,-3.54428393946532,0.00339491644587287,0.589617341130074,-4.30996392169313
"70","GB50434",12,121,72,220,110,177,3,16,18,50,50,53,1.55861381801243,2.52727052125707,3.43656924607888,0.004191033807466,0.589617341130074,-4.26599079041334
"71","GB50572",8,8,12,37,20,14,10,25,33,37,22,25,-1.06909150422087,1.26686884499339,-3.26583867622425,0.00585570333019034,0.589617341130074,-4.37906160257199
"72","GB50816",12,23,15,51,31,62,1,7,15,7,21,27,1.07494547936749,1.06317783759458,3.02614998898479,0.00936459096745018,0.589617341130074,-4.41272905058072
"73","GB50822",2,20,1,124,6,161,23,52,78,83,151,224,-2.70492858363959,2.13971192728766,-3.45544028429075,0.00403906461758238,0.589617341130074,-4.30784703293827
"74","GB50859",21,30,44,86,49,77,4,12,29,20,28,50,0.800605093698904,1.92777383431117,3.13538685728987,0.00756149133921013,0.589617341130074,-4.34811374850698
"75","GB50936",314,304,362,930,256,510,352,373,1242,517,834,767,-1.04324682019089,5.9928783381802,-3.40743651103463,0.0044370239500715,0.589617341130074,-4.05612402228518
"76","GB51379",5,12,15,42,69,98,1,4,7,9,11,9,1.80158983871376,0.692035543435941,3.60504382830244,0.00301511048020257,0.589617341130074,-4.38651414774782
"77","GB51652",880,2014,1013,6347,3956,9256,144,762,477,553,1458,3569,1.5217040126833,7.49918363702593,3.15676673164337,0.00725129382946743,0.589617341130074,-4.22748154042242
"78","GB51653",17126,29302,29630,116047,53135,97879,4545,13898,17886,14202,36133,47572,0.993281820513193,11.8154580334079,3.07744918353313,0.00847007460004311,0.589617341130074,-4.42182122333298
"79","GB51667",20,44,51,83,65,98,7,24,22,26,39,63,0.657192468099904,2.25068066626667,3.10582482613185,0.0080122750290491,0.589617341130074,-4.32454298307133
"80","GB51838",35,62,30,185,51,66,58,55,126,69,133,144,-0.984698907427327,3.22841895183109,-3.22075794403573,0.0063966475787895,0.589617341130074,-4.20327131321443
"81","GB51850",5,12,7,17,15,14,9,15,15,12,17,20,-0.751334736946889,0.721167797119475,-3.10271831713466,0.00806117046037458,0.589617341130074,-4.42208429616971
"82","GB51917",13,29,16,55,29,37,23,24,35,28,49,58,-0.707372617092155,1.97123524496796,-3.01511756254044,0.00956887509167618,0.589617341130074,-4.35531792663495
"83","GB52518",15,27,7,60,9,7,23,21,37,31,62,34,-1.51356499287438,1.53272936842176,-3.02127696357788,0.00945428509473008,0.589617341130074,-4.38688212015665
"84","GB52527",46,152,115,194,166,227,13,48,68,70,118,136,0.672926789610361,3.53712903292038,3.19930265132074,0.00667136460887621,0.589617341130074,-4.17796406654911
"85","GB52587",72,117,114,259,116,139,101,135,259,121,200,194,-0.728028418683905,4.18848870540506,-3.27512648316298,0.00575007198269194,0.589617341130074,-4.07842519288139
"86","GB52599",1,10,7,23,4,18,8,10,20,12,15,23,-1.1933540797777,0.435289570978532,-3.01559039007949,0.00956003003685498,0.589617341130074,-4.44115466093388
"87","GB53036",16,61,42,129,117,188,6,29,22,22,32,81,1.11808704759218,2.43344116076467,3.12920549335078,0.00765361358273073,0.589617341130074,-4.30857735390129
"88","GB53122",7,21,8,124,14,29,26,37,40,44,62,121,-1.58106106608896,2.01662725239125,-3.60548213841488,0.00301253283131018,0.589617341130074,-4.28983282464124
"89","GB53743",21,33,31,79,57,74,3,14,16,28,29,48,0.826771772349369,1.85730956925055,2.97845980727266,0.0102798579973556,0.589617341130074,-4.3710595198812
"90","GB53912",1,14,10,26,19,20,11,15,22,16,28,36,-1.09974957315728,0.971518262103869,-3.16339941487072,0.00715766271768712,0.589617341130074,-4.40505311970752
"91","GB54159",24,57,36,143,51,70,59,55,77,70,105,151,-0.908621983206209,3.0937941094256,-3.54043398301192,0.00342055192355422,0.589617341130074,-4.16862735141732
"92","GB54269",177,283,271,522,465,605,68,161,213,186,275,411,0.459747816105764,5.06318028344013,3.21277665355261,0.00649749624520947,0.589617341130074,-4.06372265923753
"93","GB54598",19,59,39,210,65,82,56,80,117,79,129,154,-0.975461037077483,3.30379607671381,-3.65302993649523,0.00274575411882227,0.589617341130074,-4.12287122920547
"94","GB54827",207,345,216,1146,322,501,474,446,428,606,810,1001,-1.12734765692147,5.92335741399642,-3.59139114495462,0.00309652772424906,0.589617341130074,-4.01307997668616
"95","GB54829",28,82,31,462,74,97,105,98,185,121,254,278,-1.29484080151676,3.8489965238942,-3.1144839579331,0.00787753438280447,0.589617341130074,-4.15938579351828
"96","GB54909",59,163,103,215,221,266,30,94,75,73,92,144,0.597708267295837,3.79957314158914,3.24780636970996,0.00606636361292158,0.589617341130074,-4.13523056665251
"97","GB54918",14,25,7,119,27,52,28,27,102,44,87,83,-1.3024653128175,2.32112592731211,-3.0264075998375,0.00935987285134147,0.589617341130074,-4.32822875306379
"98","GB54988",61,183,75,401,439,798,4,28,52,43,71,104,2.08760552343353,3.51777313491327,4.10367527693295,0.00114849622084146,0.589617341130074,-4.09195114740803
"99","GB55039",19,57,26,229,56,182,117,105,165,132,284,313,-1.6523073374821,3.74260139533362,-4.43752570332971,0.000609048558614926,0.589617341130074,-3.95984112759833
"100","GB55416",20,66,21,262,47,65,72,100,201,87,142,177,-1.48213414467555,3.37143467963668,-3.84047787962846,0.00190739925814574,0.589617341130074,-4.09407836352068
