"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"44","GB48128",68,97,129,103,126,143,42,143,106,92,108,91,0.75256790114952,3.67471347091239,4.22550178498901,0.000962062891184982,0.106900697103539,-0.482322096641358
"45","GB48229",471,497,393,572,832,1023,868,1093,2039,3223,2498,3913,-1.3460444793957,7.12196713024608,-4.37617564781155,0.000726030628603785,0.106900697103539,-0.233761876065076
"46","GB48338",180,291,419,281,305,304,128,243,168,167,209,212,1.1873328031526,4.88446381135492,5.09901036388909,0.00019531116999559,0.106900697103539,0.978097048626947
"47","GB48530",34,88,60,57,154,87,62,172,302,312,446,410,-1.28378147407004,4.07391802109613,-4.93838176702881,0.000259990444892836,0.106900697103539,0.692354354398462
"48","GB48632",10,18,27,15,51,16,12,72,123,83,103,127,-1.41728063641979,2.27727184587218,-5.01838776452347,0.000225369548236664,0.106900697103539,0.630004348007295
"49","GB48845",205,297,436,407,397,508,114,398,348,344,429,295,0.72236565643945,5.3904213670024,4.80522489101156,0.000330409425918101,0.106900697103539,0.494261658056298
"50","GB48886",334,539,571,477,520,598,151,570,584,590,619,531,0.540269604600887,5.9423857768559,4.40228994749422,0.000691633970624371,0.106900697103539,-0.183917508026637
"51","GB49160",88,151,183,178,239,228,50,190,192,171,207,181,0.630248734178756,4.35907692340428,4.92750670929672,0.000265107205228232,0.106900697103539,0.695554573787711
"52","GB49192",129,242,319,201,247,251,63,264,270,255,274,220,0.581091408084093,4.77098251838504,4.54618377235322,0.00053007272584593,0.106900697103539,0.0576520839647179
"53","GB49259",72,99,219,146,177,244,82,387,679,385,673,352,-0.816616410612835,4.86920017875812,-4.21724313989758,0.000977089060492094,0.106900697103539,-0.503199781307254
"54","GB49382",63,126,127,128,114,130,55,263,600,273,326,380,-0.804082384482607,4.44485948559335,-4.2748318472078,0.000877130168330748,0.106900697103539,-0.401357444933062
"55","GB49629",320,511,689,443,512,584,148,566,651,536,688,576,0.493166044854534,5.96054962935291,4.24109108320519,0.000934343792928949,0.106900697103539,-0.459880031709251
"56","GB49899",62,42,53,75,172,205,82,223,477,358,485,449,-1.35703060135133,4.3479168194383,-4.2776685533792,0.00087248750178399,0.106900697103539,-0.394031333295428
"57","GB49985",15,16,15,22,42,29,18,44,93,92,125,71,-1.11269992932232,2.25390957692404,-4.23746355908909,0.000940719573150199,0.106900697103539,-0.533960716271274
"58","GB50036",19,40,34,47,31,48,3,32,37,29,28,16,1.21235022906827,1.75955476286739,4.63592854824396,0.000449583235883477,0.106900697103539,0.00691131543890844
"59","GB50415",99,111,127,164,227,182,129,442,1176,321,497,724,-1.17232464578441,5.0287798061256,-4.78607888147342,0.000342058998720216,0.106900697103539,0.460239189994421
"60","GB50519",352,653,748,623,688,830,156,716,737,585,728,604,0.68081442438003,6.20244915471765,5.50176910082399,9.68021583218259e-05,0.106900697103539,1.59012982911969
"61","GB50619",5,12,22,20,40,27,34,63,111,64,71,90,-1.35448308456771,2.17152663682693,-4.59129328736034,0.000487900447682702,0.106900697103539,-0.0117889717225932
"62","GB50635",60,95,122,118,147,128,89,203,331,244,319,270,-0.581896256088702,4.31713715178517,-4.47852186561352,0.000600531491148031,0.106900697103539,-0.0543016158058656
"63","GB50661",117,157,186,165,160,226,58,151,150,109,130,125,1.02695057033835,4.14799995020998,5.98232856997538,4.31428539625578e-05,0.106900697103539,2.32292509191386
"64","GB50724",103,235,322,226,195,263,70,232,152,147,192,131,1.06504447109475,4.49026239164836,4.88845172056345,0.000284363256987186,0.106900697103539,0.631987803424828
"65","GB50739",1328,1447,2062,1740,1459,1803,492,1594,1513,1515,1542,1542,0.754076016897099,7.5239857738401,4.18780158085972,0.00103265014579588,0.106900697103539,-0.552846631114345
"66","GB50827",34,18,41,31,91,48,21,138,232,175,195,222,-1.39523469557614,3.20553172677801,-4.85151224843993,0.000303916910402119,0.106900697103539,0.505509345026184
"67","GB50828",58,44,50,40,123,104,24,236,375,418,462,374,-1.539596435525,3.96496167371934,-4.39675145036977,0.000698785764834875,0.106900697103539,-0.195588896230547
"68","GB51110",7,12,22,22,37,6,9,56,123,76,108,104,-1.71059214689399,1.96848723289497,-4.57220876686361,0.000505301605963151,0.106900697103539,-0.0729467678361067
"69","GB51160",80,105,134,128,147,129,92,234,319,249,361,273,-0.533802183187878,4.42054070524719,-4.34001506897191,0.000776598907168969,0.106900697103539,-0.290427146825444
"70","GB51348",12,22,22,28,27,27,13,60,136,70,100,122,-1.21076855388841,2.32769034833208,-5.22224104247036,0.000157193825033775,0.106900697103539,0.932897873209424
"71","GB51433",59,129,116,143,103,139,31,117,108,92,92,64,0.995936523253085,3.57191909700141,4.8718603189928,0.000292978750927479,0.106900697103539,0.58124456259175
"72","GB51534",187,254,350,183,312,275,92,279,282,210,292,210,0.71823574346632,4.89599987925814,4.34853781804528,0.000764362014538885,0.106900697103539,-0.28196155588194
"73","GB51579",160,202,281,173,199,245,93,225,149,152,129,164,1.02623941863852,4.4815396203918,4.21334124499222,0.0009842721568748,0.106900697103539,-0.513508369998084
"74","GB51598",752,1778,1984,1505,1789,2097,373,1726,1413,1396,1631,1286,0.823709457164465,7.44418444826292,4.97700706873435,0.000242632712450375,0.106900697103539,0.714599863118189
"75","GB51641",5,18,13,9,16,27,8,55,57,119,123,127,-1.81471600211364,1.87364779676035,-4.59310205541943,0.000486283743467566,0.106900697103539,-0.0607799659658435
"76","GB51993",174,313,341,230,326,346,56,335,265,250,262,250,0.847336701499954,4.9536005794314,5.58251401208584,8.4321222159313e-05,0.106900697103539,1.74550821453527
"77","GB52071",275,396,438,299,291,445,101,358,311,277,303,283,0.925478943898995,5.25710692908135,5.1026062992175,0.000194072065960095,0.106900697103539,0.983250233476037
"78","GB52072",38,73,80,79,72,77,27,65,74,63,76,41,0.822203656941648,2.96972657532951,4.2666153010481,0.000890721845868005,0.106900697103539,-0.429549531818773
"79","GB52269",25,50,56,27,120,44,4,39,21,1,15,11,2.70428033802147,1.47490441939539,4.60134669297107,0.000478984547018978,0.106900697103539,-0.104902715551229
"80","GB52563",225,341,352,402,546,488,391,755,1219,961,1238,1069,-0.82942735772582,6.20509818298966,-4.86686063922879,0.000295627843300753,0.106900697103539,0.588194159898396
"81","GB52739",500,973,1224,931,1160,1140,244,1034,1287,1107,1102,917,0.594382237841243,6.84224842087543,4.63015814274274,0.00045435607334869,0.106900697103539,0.188603980215753
"82","GB52747",37,64,63,58,66,93,15,72,65,65,60,61,0.72373365543117,2.84824707392939,4.310808686983,0.000820087656414343,0.106900697103539,-0.364537944861272
"83","GB53730",245,427,448,513,429,557,151,326,349,447,300,320,0.957132443182915,5.51513814037888,4.79112729876812,0.000338946416701726,0.106900697103539,0.4704555041826
"84","GB54041",206,568,629,443,657,744,118,536,437,478,506,290,0.921202179458607,5.75389256096319,4.47918070132409,0.00059980061940576,0.106900697103539,-0.0537777937048363
"85","GB54050",175,277,307,274,270,281,114,266,261,259,271,256,0.671547843584529,4.96697435741266,4.12408319100072,0.00116429981130231,0.106900697103539,-0.672984346463437
"86","GB54326",51,80,91,69,82,90,37,78,72,64,81,62,0.775263162765428,3.16355651122932,4.13659484527822,0.00113715220060382,0.106900697103539,-0.636852281879447
"87","GB54328",213,361,428,326,429,438,95,451,490,443,471,341,0.498715529596334,5.47434265618454,4.1899680221338,0.00102845307710206,0.106900697103539,-0.55394756654287
"88","GB54672",218,213,414,265,337,269,88,325,246,254,285,209,0.814688755756504,4.98040542118956,4.3924431681191,0.000704401768809753,0.106900697103539,-0.206065873580343
"89","GB55005",127,173,202,199,160,189,65,161,160,164,214,154,0.739090163578657,4.34304156871803,4.5779047516628,0.000500041763369474,0.106900697103539,0.112960620094492
"90","GB55022",36,97,106,115,154,143,60,194,419,308,397,320,-0.818119517459407,4.30820682007423,-4.23786044721562,0.000940019821002024,0.106900697103539,-0.4633949054597
"91","GB55140",175,267,348,207,320,274,105,278,264,212,258,237,0.745362483903185,4.91898257295316,4.45014824772172,0.000632897172193234,0.106900697103539,-0.106850468932135
"92","GB55193",125,263,282,224,248,324,64,292,289,240,293,278,0.544815163205227,4.85750037522459,4.1543387481123,0.00109976239003492,0.106900697103539,-0.619816734599124
"93","GB55479",260,358,393,288,316,417,126,381,370,241,335,284,0.765139628174061,5.27340579220825,4.15913611519321,0.00108987204588623,0.106900697103539,-0.609754921010399
"94","GB55642",4,9,14,7,5,4,11,25,43,19,44,28,-1.4468964660016,0.788366723080905,-4.56015510532367,0.000516622056736913,0.106900697103539,-0.299555881094316
"95","GB55769",122,191,177,158,162,147,56,152,159,155,151,95,0.875314784088473,4.14614282510769,4.48017382390254,0.0005987006478855,0.106900697103539,-0.0517714911577585
"96","GB55870",118,188,180,196,154,216,54,162,162,131,195,151,0.843613936367287,4.27969567816863,5.33120638361043,0.000129958546466854,0.106900697103539,1.34304769267788
"97","GB55938",271,411,498,303,381,370,144,387,309,326,363,268,0.825157322102888,5.3727578897289,4.14994047805644,0.0011089110017009,0.106900697103539,-0.62474214515941
"98","GB55941",212,308,345,237,361,299,108,225,325,312,338,287,0.67883276009268,5.10396583122844,4.65554900311438,0.000433739806755424,0.106900697103539,0.243228073168455
"99","GB55961",94,119,93,74,95,113,36,108,68,62,65,59,1.12348553495916,3.33266216208912,4.26044076408506,0.000901078303796888,0.106900697103539,-0.427130885239047
"100","GB55968",42,68,68,66,76,85,23,63,69,71,70,49,0.776185341736677,2.9451946090806,4.77395485084429,0.000349655882950556,0.106900697103539,0.377074447567668
