"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","AveExpr","t","pVal","adjPVal","B"
"13","GB52318",33,20,309,195,74,279,983,2858,947,1188,544,471,-2.86086642162822,5.29711103465889,-4.97960980520888,0.000227604700609048,0.155925477395813,0.726781380988112
"14","GB54611",3538,1405,6336,5121,5922,10054,7405,12544,12756,18581,14039,12632,-1.05960222612801,9.92768737073579,-5.03393218128277,0.000206337167950705,0.155925477395813,0.483991632833093
"15","GB49662",4,2,5,15,10,49,23,28,31,97,74,122,-2.11078532900195,1.45586784368062,-4.89674105337862,0.000264541495358679,0.16914783213234,0.135566651127263
"16","GB42822",90,79,347,136,424,612,55,98,137,196,92,88,1.45705890571965,4.24058611906803,4.81031199481652,0.000309755522386026,0.185679075950273,0.496720024965847
"17","GB42469",21,14,29,63,77,88,64,130,130,151,160,351,-1.43414020806738,3.28405754441253,-4.5599547586076,0.000491791884886849,0.226014992579288,0.0217325568194093
"18","GB42735",17,4,12,21,28,40,27,34,62,75,70,55,-1.1610516483716,1.91545607386258,-4.61462957524297,0.000444280473197082,0.226014992579288,-0.11494743258291
"19","GB43130",7,2,9,20,14,54,26,22,41,100,74,70,-1.57858344311614,1.62336763067836,-4.51753317585383,0.000532256926316009,0.226014992579288,-0.316087338556201
"20","GB51583",126,162,1202,304,772,984,2111,4170,5796,9886,9504,528,-2.76500585564675,7.32198611931183,-4.53718546274821,0.000513099611314635,0.226014992579288,-0.00388324241627824
"21","GB52191",368,116,731,472,523,781,1220,2126,1021,2492,1461,895,-1.3595404351819,6.64610496196192,-4.5078145268353,0.000542002380286061,0.226014992579288,-0.0105651855682893
"22","GB52294",45,16,104,53,91,83,144,314,280,326,247,122,-1.57900771083467,3.84652859897505,-4.60376783730135,0.000453326135599753,0.226014992579288,0.134477907763567
"23","GB54541",193,122,708,463,558,1034,682,2456,3828,5782,1419,978,-1.86027725427986,6.82467352348642,-4.63257150148022,0.000429745251462842,0.226014992579288,0.177012315704451
"24","GB51799",202,20,102,82,95,240,20,6,35,73,13,57,2.25514774283342,2.66463388012949,4.41203848726232,0.000648492033608578,0.259153628930828,-0.286454475608056
"25","GB48555",28,9,57,58,61,79,80,95,68,149,118,199,-0.998107220113057,3.10223340838233,-4.38362048092469,0.000684076626211288,0.262439156879699,-0.263253296044941
"26","GB41710",16,25,206,83,52,67,588,3705,4027,8415,466,100,-4.1568591774021,5.04871537992061,-4.30400462210919,0.000794883100086332,0.262887028032,-0.381870605752755
"27","GB42410",253,291,1988,563,654,481,2827,6710,3605,5646,1437,2196,-2.19038396050308,7.41640943346006,-4.30667028384741,0.00079088912422431,0.262887028032,-0.366301729185665
"28","GB48243",0,2,17,8,10,21,16,49,137,87,35,66,-2.7254982997102,1.18382490322087,-4.34335734318399,0.000737972448597977,0.262887028032,-0.647784563015424
"29","GB55203",4,8,128,58,21,62,163,662,429,1380,144,170,-3.15002634407583,3.61931301827668,-4.33658660032461,0.000747456709298928,0.262887028032,-0.357554541601586
"30","GB48364",91,40,269,219,189,462,248,375,596,938,405,468,-1.03774395880871,5.14019343865909,-4.28353300010689,0.00082625604005958,0.264154056007048,-0.355566784726991
"31","GB40967",436,382,861,1652,867,3294,1171,8721,7831,11007,3068,3337,-1.90617410628815,8.0488222117347,-4.20157487090552,0.000965172397508903,0.286088238908252,-0.559687894864441
"32","GB42620",13,4,13,12,23,29,14,68,68,67,129,58,-1.65504142160967,1.84951544627929,-4.05537185738118,0.00127555899169122,0.286088238908252,-0.928200800512373
"33","GB43591",13,7,18,39,32,46,23,48,74,89,68,77,-1.00543073981175,2.19862873407826,-4.04467660049358,0.00130194455089034,0.286088238908252,-0.888482247736908
"34","GB45248",173,122,797,685,805,2423,1291,1374,2465,2385,1360,2351,-1.44557839141657,6.96702620679233,-4.12764295093525,0.00111104604625479,0.286088238908252,-0.637993030593734
"35","GB46448",159,157,657,554,402,690,216,201,233,458,311,371,0.776376129166199,5.37778667477285,4.13324616450561,0.00109923711763286,0.286088238908252,-0.609006889223418
"36","GB47079",529,335,2602,943,1344,2852,204,423,431,1593,938,579,1.34712242326549,6.64989156012462,4.10651455117599,0.00115675761766903,0.286088238908252,-0.662615327474846
"37","GB47270",228,61,333,686,663,508,126,156,52,265,305,128,1.54093721090649,4.80526024528876,4.07341841325183,0.00123227258217277,0.286088238908252,-0.711645318100513
"38","GB48146",564,172,542,365,214,893,276,198,126,137,128,140,1.79177379987405,5.00853946796344,4.15140546466317,0.00106184316167855,0.286088238908252,-0.578699194257934
"39","GB48820",1071,302,2484,1048,1582,2233,3218,12822,7079,9887,5070,1959,-1.8574597358805,8.36592241261245,-4.08832155052412,0.00119766195445733,0.286088238908252,-0.753138386982699
"40","GB49475",11,13,16,17,20,21,36,23,32,117,47,54,-1.19662333076815,1.80272041254181,-4.04047267303008,0.00131246820060088,0.286088238908252,-0.949756300945796
"41","GB49839",261,132,385,355,478,687,431,523,610,813,815,956,-0.564549986448514,5.93066947652031,-4.08682486740177,0.0012010923501527,0.286088238908252,-0.689753144748428
"42","GB51174",6819,2077,13128,7019,8249,22508,14970,29413,25442,56068,27666,17502,-1.33911970442949,10.8393578337275,-4.11340697059005,0.00114163756964625,0.286088238908252,-0.882086041745045
"43","GB51744",156,84,253,492,401,580,102,181,81,264,323,181,1.08465158951509,4.77392480051483,4.13345248892132,0.00109880474907513,0.286088238908252,-0.608855188128547
"44","GB52281",2,3,8,14,23,23,13,90,42,93,41,49,-1.86888116995068,1.40122357389794,-4.13718281414171,0.0010910175881177,0.286088238908252,-0.883059095449998
"45","GB40439",58,42,103,100,118,183,57,68,61,130,99,81,0.576213025129027,3.44561105917735,3.98386435537557,0.00146296128708381,0.300687606088892,-0.877229116060578
"46","GB45701",433,86,867,642,855,1185,908,947,2631,2251,2133,1997,-1.28986813873488,6.90722566249326,-3.98012698244158,0.00147349780900614,0.300687606088892,-0.880498966072926
"47","GB47814",81,45,136,168,173,207,86,56,74,144,161,120,0.656572459198021,3.81618238939011,3.98452458861204,0.00146110795837372,0.300687606088892,-0.867026859912815
"48","GB47736",622,381,742,2121,965,1393,521,418,435,807,1065,587,0.986950806234072,6.55289943455894,3.93209313851214,0.00161603150191195,0.322903294475781,-0.954761726603027
"49","GB41361",49,72,434,90,287,106,809,2747,1439,1354,729,207,-2.57055723200286,5.4647695587921,-3.9107114940985,0.00168393621189808,0.329604738945194,-0.991653818050917
"50","GB55198",32,65,78,53,68,151,106,104,174,301,260,149,-1.00622305078113,3.76856295971532,-3.88391369581143,0.00177317312238723,0.340130068336318,-1.03861725687074
"51","GB42981",649,226,993,478,732,1033,1477,1684,1309,1856,1981,1580,-1.00294440075308,7.000786248969,-3.82527963418317,0.00198563315700454,0.35267051127464,-1.13976476837748
"52","GB51844",62,52,124,136,181,292,128,179,314,471,275,295,-0.678675553652239,4.48572404170844,-3.84028593760767,0.00192890260352872,0.35267051127464,-1.11183895620514
"53","GB53798",3499,433,5523,4101,1934,11256,8144,37442,16879,30956,7130,22615,-2.18611916360349,9.84728783883511,-3.84224476852158,0.00192162020076418,0.35267051127464,-1.21323429348881
"54","GB54806",35,25,69,97,98,107,89,144,104,291,360,145,-0.994895320444216,3.71385295563243,-3.83417757215716,0.00195179295673937,0.35267051127464,-1.12322484309778
"55","GB51759",80,43,237,246,200,490,207,274,386,661,503,460,-0.761620446554504,5.01637302409779,-3.75507619767253,0.00227447284895227,0.396626710805476,-1.26083069336866
"56","GB42931",3584,573,4386,4076,2744,5121,1530,1074,1244,1615,2724,1692,1.22244271010923,8.07902383849453,3.72261424896344,0.00242214650419695,0.398388084160808,-1.32727624685361
"57","GB45250",268,150,511,587,623,1240,623,704,833,1152,1064,994,-0.551104499182342,6.34231896289933,-3.71212488030431,0.00247191822073586,0.398388084160808,-1.32969936459984
"58","GB46114",35,21,65,144,97,353,166,129,181,498,349,550,-1.23381173642121,4.22398585469118,-3.7032755337706,0.00251471532208493,0.398388084160808,-1.34468885058326
"59","GB46353",40,7,40,43,17,27,14,9,0,3,1,14,2.90846520631296,0.392645603964354,3.69937856040977,0.00253379972201118,0.398388084160808,-1.61248607809905
"60","GB49672",414,433,841,629,1047,1198,857,1695,1722,2822,2059,1533,-0.820430475021273,7.11836130373949,-3.70239903235779,0.00251899499555862,0.398388084160808,-1.34678102803591
"61","GB53261",30,11,53,93,189,121,30,22,42,35,57,15,1.4727600692503,2.4525254688292,3.70171432847001,0.00252234332831236,0.398388084160808,-1.39012258855087
"62","GB40493",89,19,68,82,56,120,43,26,34,47,35,57,1.07134891341957,2.68554043927889,3.68260911813049,0.00261761608642717,0.404928320724564,-1.40510455203788
"63","GB42800",68,7,66,137,71,105,29,14,24,36,42,49,1.37531480428782,2.4203110787557,3.66976660820689,0.00268370357304819,0.408561920144527,-1.44274741354704
"64","GB50195",151,115,361,441,533,870,594,470,504,975,983,720,-0.649247656517964,5.9213651023338,-3.65682641755681,0.00275200653207416,0.41241397889255,-1.42774206937988
"65","GB42004",10,4,14,12,12,40,12,35,81,57,58,50,-1.34211521156492,1.58162891766428,-3.63545534737422,0.00286869367756899,0.413546970075088,-1.57442627469061
"66","GB48344",22,40,72,65,60,161,72,119,204,214,181,147,-0.92220969439437,3.57705132723465,-3.64366568586172,0.0028232827601491,0.413546970075088,-1.44535004844646
"67","GB55516",26,12,21,50,27,126,28,261,316,443,178,211,-2.0879201767552,3.3168894095583,-3.63184043910441,0.00288892159264215,0.413546970075088,-1.47337946460211
"68","GB55706",1870,342,2808,2205,1568,3046,828,750,1142,680,1061,1051,1.19998682935089,7.27997755285482,3.62234560556953,0.002942742920983,0.415056578752176,-1.48183856983676
"69","GB53440",714,159,865,1202,931,1722,384,183,451,407,683,856,1.14698727870558,6.21427492949259,3.60144530248938,0.00306482312948111,0.426010414997874,-1.52249426711773
"70","GB44055",36,11,125,99,86,221,107,362,480,806,220,192,-1.56126264360149,4.1791676798819,-3.58913129903127,0.00313913842696281,0.426710851957456,-1.53884250250917
"71","GB48447",16,5,25,23,29,73,36,110,73,182,45,89,-1.33556156722774,2.40910677946499,-3.57813636644878,0.00320703348862016,0.426710851957456,-1.59255429367716
"72","GB49929",123,52,433,441,292,762,759,409,407,1053,1045,1701,-1.17073699836265,5.8426538184968,-3.57100310688908,0.00325187511367913,0.426710851957456,-1.57495221167833
"73","GB50655",99,46,190,112,245,395,232,257,290,316,560,518,-0.805633582378765,4.8377025595888,-3.56465472192503,0.00329231603011696,0.426710851957456,-1.59234282118663
"74","GB54923",304,221,367,409,634,717,404,763,1351,1357,995,1577,-0.839400167042008,6.33989338088938,-3.58002046819122,0.00319529429937196,0.426710851957456,-1.55616149130319
"75","GB49809",2,2,13,6,15,13,7,16,16,51,35,25,-1.24313691757468,0.643998544917757,-3.55399980838737,0.00336133738402754,0.429847824669442,-1.7916923396108
"76","GB44709",249,124,218,192,475,701,274,695,917,816,1496,1105,-1.11843723522204,5.89678072504344,-3.53373356907028,0.00349668422609751,0.441272347532911,-1.63952805931562
"77","GB47043",1504,1113,5114,2406,2288,3341,1348,1435,997,3619,1748,1284,0.985416135423311,7.93983342265447,3.52637088482514,0.0035472082156309,0.441834727222285,-1.64688634957435
"78","GB43876",68,22,64,92,111,223,119,116,153,248,309,496,-0.986183588985226,4.03054863800351,-3.5194663866209,0.00359525802604556,0.442078458048756,-1.65999746392073
"79","GB43112",20202,9086,16734,15332,31646,43577,21130,68280,78492,95139,66407,67806,-1.16044865080347,12.1212883174443,-3.5060645811004,0.00369040855183031,0.442433855257557,-1.83656214713627
"80","GB53865",534,491,496,449,696,1257,916,2015,2195,2310,1618,2722,-1.15117738101496,7.09075008277451,-3.51216593087267,0.00364677868184468,0.442433855257557,-1.66751332446171
"81","GB42428",249,53,252,488,185,1025,149,62,58,225,145,263,1.41503246838933,4.55609473034081,3.47976189885056,0.00388460911054041,0.444627290261058,-1.73734791377861
"82","GB45775",466,168,782,705,1063,1551,1202,752,1085,1827,1805,2083,-0.716309209452018,6.91302898339579,-3.49343286943841,0.0037824183540174,0.444627290261058,-1.70025612421324
"83","GB47803",2247,735,3274,2503,2536,3450,1449,1418,1667,1489,1795,2094,0.833516593527528,7.92984890481763,3.48434425383714,0.00385004922384539,0.444627290261058,-1.71623331162718
"84","GB50883",39697,23478,84181,30975,40571,66996,92963,202083,173415,258225,157713,82486,-1.35048892510311,13.3284283672508,-3.47850547496485,0.00389413954560826,0.444627290261058,-1.95378409001698
"85","GB40021",5018,2043,11356,8476,11906,12924,12947,11967,11419,18420,26251,23691,-0.796072858094528,10.4575539596064,-3.41303989594553,0.00442475715653281,0.46488746508201,-1.88966240396892
"86","GB40069",2,6,13,15,37,77,19,101,93,99,61,169,-1.83367578147009,2.09447261664182,-3.42809693424481,0.00429659972460997,0.46488746508201,-1.85097652567856
"87","GB40141",26,11,98,70,104,203,65,436,393,716,291,188,-1.65458790657864,4.03823079530224,-3.43140747886329,0.00426892713768834,0.46488746508201,-1.80666061859435
"88","GB41222",14,5,54,74,98,314,97,264,378,521,238,162,-1.68990349294221,3.76053045841906,-3.40910723902132,0.00445885906337479,0.46488746508201,-1.84115503449886
"89","GB47133",39,12,39,67,103,162,26,8,29,63,22,70,1.28649299252256,2.3416245935558,3.41040005269289,0.00444761938488228,0.46488746508201,-1.85736257506042
"90","GB47546",1039,224,7074,3312,11197,3551,9987,15854,26589,21866,9192,7565,-2.23659011475979,9.5316504865759,-3.44516657224777,0.0041558262101237,0.46488746508201,-1.81146306766858
"91","GB50418",56,10,77,118,87,286,103,157,265,609,273,220,-1.15882262955437,4.04859227325128,-3.40905059439131,0.00445935218304086,0.46488746508201,-1.84861706921735
"92","GB54358",113,40,162,199,384,452,165,357,475,819,680,506,-0.902880055826871,5.14951457636524,-3.42965386632844,0.00428356301869368,0.46488746508201,-1.82789686632298
"93","GB44708",12,1,19,5,11,16,13,32,34,45,30,23,-1.31175597449119,0.98632272485157,-3.33978355264968,0.00510532695787303,0.489651908529603,-2.06105266782618
"94","GB44871",44,137,889,159,419,294,1573,1614,1663,1436,1882,264,-2.11298171433415,6.03448655375671,-3.34159553285069,0.00508728614517685,0.489651908529603,-1.96477335133421
"95","GB45609",175,128,917,347,938,1023,774,830,1049,2472,2388,778,-1.08576966048826,6.53840821119447,-3.35301317345371,0.00497507076523172,0.489651908529603,-1.94377682503152
"96","GB45973",270,385,1012,780,599,1069,819,4948,3003,5332,2002,1016,-1.47031702492848,7.23409292296981,-3.34867227649868,0.00501743827785751,0.489651908529603,-1.94304460506447
"97","GB49109",89,26,100,134,219,480,167,242,402,540,404,322,-0.912068806767385,4.67250739793063,-3.34422495465498,0.00506122032531758,0.489651908529603,-1.97478057871986
"98","GB49110",77,46,154,134,227,384,163,235,412,509,329,268,-0.691127053707282,4.69474718972443,-3.34133851510606,0.00508984121769113,0.489651908529603,-1.98278387197477
"99","GB50880",185,81,582,267,287,603,478,1625,2070,2456,803,354,-1.51262395981291,6.07670795407328,-3.36498420021038,0.00486008526289735,0.489651908529603,-1.92751030544226
"100","GB55190",173,103,287,301,417,822,318,423,442,909,699,697,-0.532581250826208,5.65805331210698,-3.37461924170086,0.004769480007385,0.489651908529603,-1.92298645571312
